,Time,0_X,0_Y,1_X,1_Y,2_X,2_Y,3_X,3_Y,4_X,4_Y,5_X,5_Y,6_X,6_Y,1_person_X,1_person_Y,10_person_X,10_person_Y,3_person_X,3_person_Y,4_person_X,4_person_Y,5_person_X,5_person_Y,6_person_X,6_person_Y,8_person_X,8_person_Y
0,0.0,-126.93742,3293.3043,nan,nan,nan,nan,nan,nan,nan,nan,-468.17414,3438.87723,nan,nan,-126.93742,3293.3043,nan,nan,nan,nan,nan,nan,nan,nan,-468.17414,3438.87723,nan,nan
1,0.01,-126.93742,3293.3043,nan,nan,-980.51046,-3658.89821,nan,nan,nan,nan,-468.17414,3438.87723,nan,nan,-127.00834,3293.85703,nan,nan,-980.51046,-3658.89821,nan,nan,nan,nan,-466.5104,3439.95545,nan,nan
2,0.02,-127.03917769125344,3288.305335570013,nan,nan,-980.51046,-3658.89821,nan,nan,nan,nan,-472.35399502642184,3436.1333619350057,nan,nan,-127.3769,3294.21685,nan,nan,-977.77222,-3660.17572,nan,nan,nan,nan,-465.21119,3441.38896,nan,nan
3,0.03,-122.04600239602404,3288.0441833708824,nan,nan,-985.4467011666111,-3658.102268328108,nan,nan,nan,nan,-477.2712287366332,3435.227374827393,nan,nan,-127.46484,3294.79312,nan,nan,-974.94524,-3661.6486,nan,nan,nan,nan,-464.08849,3443.14246,nan,nan
4,0.04,-117.1742139261332,3286.9191602135033,nan,nan,-990.2372442736781,-3656.6702429305215,nan,nan,nan,nan,-482.17185032582097,3434.2354534395868,nan,nan,-127.49118,3295.15648,nan,nan,-971.79148,-3662.86197,nan,nan,nan,nan,-462.90616,3444.37517,nan,nan
5,0.05,-112.2976814363818,3285.8148817719866,nan,nan,-995.0178242593743,-3655.2053009520246,nan,nan,nan,nan,-487.06007875930305,3433.1841576762085,nan,nan,-127.45326,3296.01483,nan,nan,-968.78432,-3664.13721,nan,nan,nan,nan,-461.74337,3445.76862,nan,nan
6,0.06,-107.42682737457183,3284.6858199009853,nan,nan,-999.7979042886891,-3653.7387284467095,nan,nan,nan,nan,-491.9507590192336,3432.1443275962793,nan,nan,-127.43297,3296.68448,nan,nan,-965.91246,-3665.31049,nan,nan,nan,nan,-460.54027,3447.20605,nan,nan
7,0.07,-102.5623189292954,3283.529724063334,nan,nan,-1004.5743017264458,-3652.26020637498,nan,nan,nan,nan,-496.8431071722254,3431.1123733579925,nan,nan,-127.41948,3297.38996,nan,nan,-963.02797,-3666.52514,nan,nan,nan,nan,-459.30153,3448.55905,nan,nan
8,0.08,-97.6984862726802,3282.370788392797,nan,nan,-1009.3461980419385,-3650.7672209248876,nan,nan,nan,nan,-501.73322732977806,3430.0699124020343,nan,nan,-127.27299,3298.04161,nan,nan,-960.39416,-3667.63878,nan,nan,nan,nan,-458.05284,3449.87253,nan,nan
9,0.09,-92.84453545951244,3281.171137817276,nan,nan,-1014.1149440091195,-3649.2642033266893,nan,nan,nan,nan,-506.62833876363436,3429.05114645731,nan,nan,-127.21067,3298.68947,nan,nan,-957.68879,-3668.89281,nan,nan,nan,nan,-456.77685,3451.21474,nan,nan
