,Time,0_X,0_Y,1_X,1_Y,2_X,2_Y,3_X,3_Y,4_X,4_Y,5_X,5_Y,6_X,6_Y,1_person_X,1_person_Y,10_person_X,10_person_Y,3_person_X,3_person_Y,4_person_X,4_person_Y,5_person_X,5_person_Y,6_person_X,6_person_Y,8_person_X,8_person_Y
0,0.0,nan,nan,nan,nan,-113.2544,3325.60178,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-113.2544,3325.60178,nan,nan,nan,nan,nan,nan,nan,nan
1,0.01,nan,nan,nan,nan,-113.2544,3325.60178,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-114.49599,3326.44714,nan,nan,nan,nan,nan,nan,nan,nan
2,0.02,nan,nan,nan,nan,-109.11622999176306,3322.795439147051,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-115.71388,3327.2208,nan,nan,nan,nan,nan,nan,nan,nan
3,0.03,nan,nan,nan,nan,-104.95694199284048,3320.020493500373,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-116.91246,3327.9313,nan,nan,nan,nan,nan,nan,nan,nan
4,0.04,nan,nan,nan,nan,-100.77597777494239,3317.2783158604934,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-118.0236,3328.51149,nan,nan,nan,nan,nan,nan,nan,nan
5,0.05,nan,nan,nan,nan,-96.57150907439748,3314.572314577024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-119.12683,3329.13995,nan,nan,nan,nan,nan,nan,nan,nan
6,0.06,nan,nan,nan,nan,-92.36082026185518,3311.8760023317654,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-120.10494,3330.03616,nan,nan,nan,nan,nan,nan,nan,nan
7,0.07,nan,nan,nan,nan,-88.18386333193531,3309.12772454275,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-121.17631,3330.70221,nan,nan,nan,nan,nan,nan,nan,nan
8,0.08,nan,nan,nan,nan,-83.9935473964893,3306.399858644076,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-122.32461,3331.4035,nan,nan,nan,nan,nan,nan,nan,nan
9,0.09,nan,nan,nan,nan,-79.79867510485307,3303.67900465004,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-123.45707,3332.08958,nan,nan,nan,nan,nan,nan,nan,nan
