,Time,0_X,0_Y,1_X,1_Y,2_X,2_Y,3_X,3_Y,4_X,4_Y,5_X,5_Y,6_X,6_Y,1_person_X,1_person_Y,10_person_X,10_person_Y,2_person_X,2_person_Y,4_person_X,4_person_Y,5_person_X,5_person_Y,6_person_X,6_person_Y,7_person_X,7_person_Y
0,0.0,-8303.30674,1201.10916,nan,nan,-1514.43181,-3320.88792,nan,nan,nan,nan,nan,nan,nan,nan,-8303.30674,1201.10916,nan,nan,-1514.43181,-3320.88792,nan,nan,nan,nan,nan,nan,nan,nan
1,0.01,-8303.30674,1201.10916,nan,nan,-1514.43181,-3320.88792,nan,nan,nan,nan,nan,nan,nan,nan,-8302.00894,1205.64953,nan,nan,-1516.7551,-3318.40966,nan,nan,nan,nan,nan,nan,nan,nan
2,0.02,-8305.747556760823,1196.745398601839,nan,nan,-1510.9877716344092,-3324.512640642524,nan,nan,nan,nan,nan,nan,nan,nan,-8299.85027,1213.90386,nan,nan,-1517.62245,-3317.13447,nan,nan,nan,nan,nan,nan,nan,nan
3,0.03,-8307.616796723107,1192.1079486599635,nan,nan,-1507.6370333449204,-3328.2237796745935,nan,nan,nan,nan,nan,nan,nan,nan,-8297.99679,1223.96807,nan,nan,-1519.79335,-3315.14034,nan,nan,nan,nan,nan,nan,nan,nan
4,0.04,-8309.47133410345,1187.4645995340722,nan,nan,-1504.1860508370119,-3331.841889641152,nan,nan,nan,nan,nan,nan,nan,nan,-8295.88404,1234.38491,nan,nan,-1521.75893,-3313.21692,nan,nan,nan,nan,nan,nan,nan,nan
5,0.05,-8311.309218851584,1182.81463398016,nan,nan,-1500.7146590767743,-3335.440422570966,nan,nan,-6191.01791,1883.50523,nan,nan,nan,nan,-8293.51019,1244.3678,nan,nan,-1523.82494,-3310.51119,nan,nan,-6191.01791,1883.50523,nan,nan,nan,nan
6,0.06,-8311.309218851584,1182.81463398016,nan,nan,-1500.7146590767743,-3335.440422570966,nan,nan,-6191.01791,1883.50523,nan,nan,nan,nan,-8291.85596,1253.63587,nan,nan,-1525.99587,-3308.9158,nan,nan,-6191.0529,1883.29889,nan,nan,nan,nan
7,0.07,-8313.77538890011,1178.465150643975,nan,nan,-1497.1956011342577,-3338.992356015896,nan,nan,-6188.223110530472,1887.651203459289,nan,nan,nan,nan,-8290.24474,1262.80756,nan,nan,-1528.26124,-3307.31882,nan,nan,-6191.21995,1883.23634,nan,nan,nan,nan
8,0.08,-8315.643259293016,1173.8271488980383,nan,nan,-1493.6320148668267,-3342.499613194173,nan,nan,-6185.317268314389,1891.7201199016888,nan,nan,nan,nan,-8288.02003,1271.92081,nan,nan,-1530.42848,-3305.42078,nan,nan,-6191.42428,1883.13644,nan,nan,nan,nan
9,0.09,-8317.453977443367,1169.1665373737865,nan,nan,-1490.06762325621,-3346.006051906908,nan,nan,-6182.324829648429,1895.72577975126,nan,nan,nan,nan,-8286.36241,1281.0107,nan,nan,-1532.8087,-3303.8575,nan,nan,-6191.56453,1883.04529,nan,nan,nan,nan
10,0.1,-8319.301294740864,1164.5203110768473,nan,nan,-1486.4505838041753,-3349.458156424796,nan,nan,-6179.293462113744,1899.7020607863044,nan,nan,nan,nan,-8284.11621,1290.41401,nan,nan,-1535.37986,-3302.29233,nan,nan,-6191.6537,1882.99625,nan,nan,nan,nan
11,0.11,-8321.146171563301,1159.8731152008338,8089.21352,3401.25247,-1482.7911954288193,-3352.865336595892,nan,nan,-6176.237680246437,1903.6596101769553,nan,nan,nan,nan,-8281.9433,1300.13991,8089.21352,3401.25247,-1537.98623,-3300.70392,nan,nan,-6191.73936,1882.90826,nan,nan,nan,nan
12,0.12,-8322.975926058305,1155.2199444014743,8089.21352,3401.25247,-1479.100656828322,-3356.2387510142876,nan,nan,-6173.16840608306,1907.6067048185907,nan,nan,nan,nan,-8279.80405,1309.89144,8082.01918,3395.07747,-1540.29111,-3298.8329,nan,nan,-6192.39055,1882.91235,nan,nan,nan,nan
13,0.13,-8324.74033175161,1150.5416036112545,8092.987020184455,3404.532820035883,-1475.5575144003346,-3359.766659989162,nan,nan,-6173.16840608306,1907.6067048185907,nan,nan,nan,nan,-8277.5786,1319.93039,8082.03668,3389.45067,-1543.05225,-3297.24159,nan,nan,-6192.49639,1882.77181,nan,nan,nan,nan
14,0.14,-8326.547092541316,1145.8794565255462,8095.553666221479,3408.8237789171394,-1472.2439934779402,-3363.5110663635896,nan,nan,-6173.16840608306,1907.6067048185907,nan,nan,nan,nan,-8275.17872,1330.05494,8073.39726,3383.19148,-1545.97644,-3295.58622,nan,nan,-6192.51884,1882.80026,nan,nan,nan,nan
15,0.15,-8328.339653019153,1141.2118311192721,8098.912077882858,3412.527975336434,-1468.6348955409176,-3366.9714727098126,nan,nan,-6173.16840608306,1907.6067048185907,nan,nan,nan,nan,-8272.7925,1340.51422,8069.95215,3377.20836,-1549.11898,-3293.65037,nan,nan,-6192.63025,1882.80637,nan,nan,nan,nan
16,0.16,-8330.096407300558,1136.530611791494,8101.984755752135,3416.472420888302,-1465.2063619121675,-3370.610862377948,nan,nan,-6173.16840608306,1907.6067048185907,nan,nan,nan,nan,-8270.6226,1351.14104,8068.12764,3370.7704,-1552.55263,-3291.55757,nan,nan,-6192.61066,1882.71057,nan,nan,nan,nan
17,0.17,-8331.834463340363,1131.8424179812407,8104.782350568691,3420.6165086337996,-1461.8557457808172,-3374.322111701334,nan,nan,-6173.16840608306,1907.6067048185907,nan,nan,nan,nan,-8268.71821,1361.87689,8064.80245,3364.72773,-1556.27412,-3289.33318,nan,nan,-6192.60929,1882.87368,nan,nan,nan,nan
