,Time,0_X,0_Y,1_X,1_Y,2_X,2_Y,3_X,3_Y,4_X,4_Y,5_X,5_Y,6_X,6_Y,1_person_X,1_person_Y,10_person_X,10_person_Y,2_person_X,2_person_Y,4_person_X,4_person_Y,5_person_X,5_person_Y,6_person_X,6_person_Y,8_person_X,8_person_Y
0,0.0,nan,nan,-115.80992,3417.07851,nan,nan,nan,nan,nan,nan,-8632.80942,-688.03456,-1531.34075,-3406.00692,nan,nan,-115.80992,3417.07851,nan,nan,nan,nan,nan,nan,-8632.80942,-688.03456,-1531.34075,-3406.00692
1,0.01,nan,nan,-115.80992,3417.07851,nan,nan,nan,nan,nan,nan,-8632.80942,-688.03456,-1531.34075,-3406.00692,nan,nan,-115.67251,3418.37126,nan,nan,nan,nan,nan,nan,-8634.3242,-688.40617,-1532.62715,-3406.32234
2,0.02,nan,nan,-110.96051955873858,3415.8605956514953,nan,nan,nan,nan,nan,nan,-8632.80942,-688.03456,-1526.3966432511559,-3406.752445623995,nan,nan,-114.4052,3418.5886,nan,nan,nan,nan,nan,nan,-8635.282,-687.17116,-1535.2558,-3406.52808
3,0.03,nan,nan,-106.497426127989,3413.6065333124284,nan,nan,nan,nan,nan,nan,-8634.704932870347,-692.6613332771711,-1521.4011905000946,-3406.9656399295313,nan,nan,-114.31932,3418.58177,nan,nan,nan,nan,nan,nan,-8635.33316,-686.5209,-1535.26803,-3406.43766
4,0.04,nan,nan,-101.89996192121681,3411.6409995764043,nan,nan,nan,nan,nan,nan,-8635.58048885156,-697.5840765899758,-1516.4030989019293,-3407.1037716650253,nan,nan,-113.99285,3418.56869,nan,nan,nan,nan,nan,nan,-8636.78678,-686.05834,-1536.20169,-3406.44235
5,0.05,nan,nan,-97.35559160944761,3409.555646256338,nan,nan,nan,nan,nan,nan,-8636.493234812286,-702.500060195642,-1511.4036129296333,-3407.175465547714,nan,nan,-113.03475,3419.65519,nan,nan,nan,nan,nan,nan,-8637.17441,-685.24714,-1536.25591,-3406.2642
6,0.06,nan,nan,-92.7659944400764,3407.5718121345176,nan,nan,nan,nan,nan,nan,-8637.335844995448,-707.4285496274284,-1506.4053431254756,-3407.3069910769727,nan,nan,-112.43191,3419.70456,nan,nan,nan,nan,nan,nan,-8636.72544,-683.88778,-1536.18393,-3406.16896
7,0.07,nan,nan,-88.17137659593641,3405.5996339310304,nan,nan,nan,nan,nan,nan,-8638.174284547724,-712.3577502844499,-1501.4066035833023,-3407.419254114132,nan,nan,-111.746,3419.76098,nan,nan,nan,nan,nan,nan,-8638.5616,-683.37398,-1533.25043,-3405.73326
8,0.08,nan,nan,-83.43564523511195,3403.9956238069653,nan,nan,nan,nan,nan,nan,-8638.868024527364,-717.3093888860292,-1496.4125667337953,-3407.663376922911,nan,nan,-110.86534,3419.89373,nan,nan,nan,nan,nan,nan,-8637.71676,-682.21558,-1533.13011,-3405.59016
9,0.09,nan,nan,-78.84210399196593,3402.020939313808,nan,nan,nan,nan,nan,nan,-8639.685333777208,-722.2421371656519,-1491.4169631813486,-3407.8730079005386,nan,nan,-109.94658,3420.07085,nan,nan,nan,nan,nan,nan,-8637.21837,-680.14437,-1533.06465,-3405.41232
10,0.1,nan,nan,-74.25529920735529,3400.0306574574183,nan,nan,nan,nan,nan,nan,-8640.492215583696,-727.1766018529669,-1486.4217489227258,-3408.091718920952,nan,nan,-109.03765,3420.36508,nan,nan,nan,nan,nan,nan,-8640.30847,-679.928,-1532.97784,-3405.23048
11,0.11,nan,nan,-69.66960225611022,3398.0378244309604,nan,nan,nan,nan,nan,nan,-8641.297759773046,-732.1112850807947,-1481.4269948744595,-3408.32069926362,nan,nan,-107.60529,3421.90749,nan,nan,nan,nan,nan,nan,-8640.30937,-678.19971,-1532.82102,-3405.0347
12,0.12,nan,nan,-65.08166294522829,3396.0501592479723,nan,nan,nan,nan,nan,nan,-8642.087353583285,-737.0485456182619,-1476.432812712286,-3408.5618310347086,nan,nan,-107.14474,3421.7202,nan,nan,nan,nan,nan,nan,-8641.35358,-676.03002,-1532.75862,-3404.82323
13,0.13,nan,nan,-60.502466207101826,3394.0424348561464,nan,nan,nan,nan,nan,nan,-8642.87172997639,-741.9866377269553,-1471.4391834306925,-3408.814153443568,nan,nan,-105.83871,3422.83199,nan,nan,nan,nan,nan,nan,-8641.08188,-674.15195,-1532.67855,-3404.58541
14,0.14,nan,nan,-55.924373124103894,3392.0321951382502,nan,nan,nan,nan,nan,nan,-8643.643461746457,-746.9267217419363,-1466.4462593462388,-3409.080065246395,nan,nan,-105.08446,3423.32666,nan,nan,nan,nan,nan,nan,-8641.71201,-672.04666,-1532.61897,-3404.41321
15,0.15,nan,nan,-51.34899296026845,3390.0157883448724,nan,nan,nan,nan,nan,nan,-8644.416909212272,-751.8665374285407,-1461.453411248236,-3409.3473999996,nan,nan,-104.44965,3423.86804,nan,nan,nan,nan,nan,nan,-8643.82888,-669.44124,-1532.52952,-3404.20809
16,0.16,nan,nan,-46.774979199659846,3387.9962839210684,nan,nan,nan,nan,nan,nan,-8645.178221912352,-756.8082378416268,-1456.46107296838,-3409.6240920657756,nan,nan,-103.7766,3424.50139,nan,nan,nan,nan,nan,nan,-8644.84398,-667.23936,-1531.80359,-3404.04578
17,0.17,nan,nan,-42.166955699169385,3386.055634694926,nan,nan,nan,nan,nan,nan,-8645.912669647792,-761.7540023451094,-1451.4691778370952,-3409.908667184602,nan,nan,-103.06501,3425.23729,nan,nan,nan,nan,nan,nan,-8646.29763,-664.78664,-1531.68855,-3403.89644
18,0.18,nan,nan,-37.5951768530677,3384.0310759325444,nan,nan,nan,nan,nan,nan,-8646.663790059081,-766.697262213632,-1446.4772725125133,-3410.193063440575,nan,nan,-102.89772,3425.54088,nan,nan,nan,nan,nan,nan,-8649.51137,-662.96266,-1531.57943,-3403.70008
19,0.19,nan,nan,-33.02747852453709,3381.9973276739,nan,nan,nan,nan,nan,nan,-8647.403795386374,-771.64219822086,-1441.4858136454627,-3410.4851907733287,nan,nan,-101.89406,3426.88748,nan,nan,nan,nan,nan,nan,-8648.99265,-660.22524,-1531.43238,-3403.58782
20,0.2,nan,nan,-28.458208512897357,3379.967113015119,nan,nan,nan,nan,nan,nan,-8648.140891983236,-776.5875686424658,-1436.4941669498385,-3410.7740908703595,nan,nan,-101.67764,3427.39653,nan,nan,nan,nan,nan,nan,-8649.57963,-657.55886,-1531.32627,-3403.40575
21,0.21,nan,nan,-23.895490357387118,3377.9222161880452,nan,nan,nan,nan,nan,nan,-8648.862242033427,-781.5352604381508,-1431.5029233690018,-3411.06987375823,nan,nan,-101.15754,3428.45761,nan,nan,nan,nan,nan,nan,-8650.73471,-654.9067,-1531.20513,-3403.27209
22,0.22,nan,nan,-19.333571024441735,3375.8755379036784,nan,nan,nan,nan,nan,nan,-8649.580400814848,-786.483416454756,-1426.5116408194049,-3411.3649983253017,nan,nan,-100.24613,3429.94195,nan,nan,nan,nan,nan,nan,-8651.89418,-652.01688,-1531.08667,-3403.13492
23,0.23,nan,nan,-14.774240464566569,3373.8230991480054,nan,nan,nan,nan,nan,nan,-8650.288666730437,-791.4329981939351,-1421.520438315872,-3411.661473566643,nan,nan,-99.75421,3431.03537,nan,nan,nan,nan,nan,nan,-8652.65454,-649.47227,-1530.9657,-3403.03245
24,0.24,nan,nan,-10.217010741884913,3371.765999914933,nan,nan,nan,nan,nan,nan,-8650.99190466907,-796.383296811359,-1416.5291266210795,-3411.956104802982,nan,nan,-99.41509,3431.82925,nan,nan,nan,nan,nan,nan,-8653.04233,-646.20906,-1530.83549,-3402.89291
