,Time,0_X,0_Y,1_X,1_Y,2_X,2_Y,3_X,3_Y,4_X,4_Y,5_X,5_Y,6_X,6_Y,1_person_X,1_person_Y,10_person_X,10_person_Y,2_person_X,2_person_Y,4_person_X,4_person_Y,5_person_X,5_person_Y,6_person_X,6_person_Y,7_person_X,7_person_Y
0,0.0,449.15622,3051.66242,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6519.34922,2610.68957,449.15622,3051.66242,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6519.34922,2610.68957
1,0.01,449.15622,3051.66242,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6519.34922,2610.68957,446.98485,3052.86498,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6519.26512,2612.41397
2,0.02,453.53576889797625,3049.250045350358,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6519.511578254273,2605.6922067155,442.7425,3055.21917,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6517.46851,2613.74572
3,0.03,457.91698305541365,3046.840696370515,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6520.77077416617,2600.853361227632,436.92001,3058.46279,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6515.25264,2614.95659
4,0.04,462.2969333604853,3044.4290505994486,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6522.731193729765,2596.2537139439078,430.46552,3062.06083,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6514.09049,2616.2686
5,0.05,466.6761658103068,3042.016101542707,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6524.719507182874,2591.6660555420444,423.76376,3066.03828,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6513.54324,2617.54296
6,0.06,471.0382428274149,3039.5722758335332,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6526.623354569618,2587.042705552266,418.00671,3069.39714,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6511.6561,2618.66547
7,0.07,475.39868512722404,3037.1255345415216,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6528.789435817308,2582.536255505011,412.68521,3072.34208,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6510.84927,2619.70506
8,0.08,479.76533172300395,3034.689883189714,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6530.909837443474,2578.0081326109466,407.66981,3075.13747,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6509.56043,2620.66767
9,0.09,484.132611594274,3032.2553675241247,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6533.118432870818,2573.5223655373775,402.77672,3077.82251,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6508.42347,2621.62456
10,0.1,488.5023759845379,3029.8253141968125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6535.359967363907,2569.0529670189762,398.01102,3080.36125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6507.70021,2622.68579
11,0.11,492.87642942406217,3027.402989588469,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6537.579400641142,2564.572552314074,393.23814,3082.78585,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6506.07198,2623.59803
12,0.12,497.2571084315273,3024.9926677357794,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6539.906851205558,2560.147286912971,388.39807,3085.11947,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6505.43272,2624.40808
13,0.13,501.64592866163014,3022.597201812866,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6542.19901068365,2555.703639207876,383.42441,3087.30858,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6504.06784,2625.20568
14,0.14,506.0465588506525,3020.223501339035,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6544.560016935346,2551.2961853533866,378.22528,3089.56681,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6503.29957,2626.13387
15,0.15,510.4563382914059,3017.86684156641,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6546.902001718621,2546.878594689359,372.78624,3091.73854,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6502.96028,2626.91326
16,0.16,514.8790192853164,3015.5344837837997,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6549.22064926145,2542.44871054052,367.19672,3093.62104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6501.39499,2627.28825
17,0.17,519.3195501871688,3013.2362920359915,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6551.639049343402,2538.072486021187,361.39757,3095.41438,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6500.87393,2628.06857
18,0.18,523.7766122427145,3010.9703269363013,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6554.015393975843,2533.673283117493,355.40762,3097.14462,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6499.26943,2628.44103
19,0.19,528.2498683906505,3008.736500749027,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6556.47563445021,2529.320443032183,349.30039,3098.8556,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6498.73686,2629.00592
20,0.2,532.7377985427638,3006.5323040813605,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6558.904538471884,2524.9500397037136,343.07703,3100.55271,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6497.65713,2629.60653
21,0.21,537.2396775087461,3004.3567384593566,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6561.365776085468,2520.5977633557,336.75309,3102.2741,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6496.83174,2629.92121
22,0.22,541.75414764866,3002.207422438892,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6563.84032535451,2516.253041740328,330.35106,3104.09665,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6496.42952,2630.25862
23,0.23,546.2789722722438,3000.0799915643843,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6566.305341139688,2511.902904135743,323.88544,3106.01255,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6495.43066,2630.65481
24,0.24,550.812867484812,2997.9719606819135,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6568.8010582460365,2507.5703072095243,317.41714,3108.02252,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6494.37014,2630.96017
25,0.25,555.35429461355,2995.8802055255046,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6571.319126100547,2503.2506620527915,310.9609,3110.13788,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6493.79455,2631.16804
26,0.26,559.9018538662042,2993.8018155612294,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6573.835199473586,2498.929854861828,304.55347,3112.32791,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6492.94201,2631.27784
27,0.27,564.4546116209394,2991.734837857746,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6576.373926516659,2494.6223190232345,298.16991,3114.60803,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6492.29465,2631.33642
28,0.28,569.0116178428094,2989.6772435600674,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6578.919955347561,2490.3190949769855,291.84353,3116.97367,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6491.18644,2631.48417
