,Time,0_X,0_Y,1_X,1_Y,2_X,2_Y,3_X,3_Y,4_X,4_Y,5_X,5_Y,6_X,6_Y,1_person_X,1_person_Y,10_person_X,10_person_Y,2_person_X,2_person_Y,4_person_X,4_person_Y,5_person_X,5_person_Y,6_person_X,6_person_Y,8_person_X,8_person_Y
0,0.0,nan,nan,nan,nan,8409.88099,3015.7338,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8409.88099,3015.7338,nan,nan,nan,nan,nan,nan,nan,nan
1,0.01,nan,nan,nan,nan,8409.88099,3015.7338,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8403.19382,3013.19029,nan,nan,nan,nan,nan,nan,nan,nan
2,0.02,nan,nan,nan,nan,8414.557782990023,3017.50230426306,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8394.03714,3009.72778,nan,nan,nan,nan,nan,nan,nan,nan
3,0.03,nan,nan,nan,nan,8419.237446244193,3019.263199440967,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8384.22077,3006.01346,nan,nan,nan,nan,nan,nan,nan,nan
4,0.04,nan,nan,nan,nan,8423.91781699914,3021.0222132545127,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8377.0143,3002.76005,nan,nan,nan,nan,nan,nan,nan,nan
5,0.05,nan,nan,nan,nan,8428.570101108746,3022.854221050212,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8368.34359,2999.16778,nan,nan,nan,nan,nan,nan,nan,nan
6,0.06,nan,nan,nan,nan,8433.222632967338,3024.68559957602,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8362.30265,2996.26844,nan,nan,nan,nan,nan,nan,nan,nan
7,0.07,nan,nan,nan,nan,8437.858374233836,3026.559073063981,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8354.61514,2992.89321,nan,nan,nan,nan,nan,nan,nan,nan
8,0.08,nan,nan,nan,nan,8442.492499936583,3028.436539167842,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8345.28129,2988.35934,nan,nan,nan,nan,nan,nan,nan,nan
9,0.09,nan,nan,nan,nan,8447.108621511714,3030.3578464320785,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8335.31631,2984.03083,nan,nan,nan,nan,nan,nan,nan,nan
