,Time,0_X,0_Y,1_X,1_Y,2_X,2_Y,3_X,3_Y,4_X,4_Y,5_X,5_Y,6_X,6_Y,1_person_X,1_person_Y,10_person_X,10_person_Y,3_person_X,3_person_Y,4_person_X,4_person_Y,5_person_X,5_person_Y,6_person_X,6_person_Y,8_person_X,8_person_Y
0,0.0,-272.96892,-3419.81196,-1267.15356,-3472.68012,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-272.96892,-3419.81196,-1267.15356,-3472.68012,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1,0.01,-272.96892,-3419.81196,-1267.15356,-3472.68012,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-272.93104,-3419.81924,-1268.06309,-3475.09272,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2,0.02,-275.06221156172705,-3415.2712408457687,-1267.3942581346685,-3467.685916919631,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-272.87009,-3419.76992,-1269.49799,-3476.21783,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3,0.03,-277.28927651203924,-3410.7946146935096,-1266.378349077246,-3462.790211782774,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-272.85597,-3419.67084,-1270.99518,-3477.30725,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4,0.04,-279.58806937947475,-3406.35439495203,-1264.8162502660261,-3458.040491022141,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-272.78709,-3419.48212,-1272.5059,-3478.0921,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5,0.05,-281.9699197111813,-3401.9581705495057,-1262.9560511074756,-3453.3994071950024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-272.76705,-3419.35953,-1274.2956,-3478.71067,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6,0.06,-284.37868777037534,-3397.5766369781395,-1260.8310840905838,-3448.8734249615945,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-272.74595,-3419.33605,-1275.97697,-3479.46261,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7,0.07,-286.7981159152898,-3393.200980747173,-1258.5703033987065,-3444.413730951549,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-272.61272,-3419.34227,-1277.73215,-3480.19626,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8,0.08,-289.251071597456,-3388.8440313073324,-1256.1825879792502,-3440.0206892859496,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-272.50356,-3419.29981,-1279.54098,-3480.89665,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9,0.09,-291.7274470914552,-3384.500350332316,-1253.6848006001303,-3435.6892855632855,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-272.4162,-3419.30452,-1282.05379,-3480.49237,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10,0.1,-294.2152917536969,-3380.163228137063,-1250.9280004974387,-3431.5179484642485,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-272.28673,-3419.31155,-1283.93048,-3481.00116,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11,0.11,-296.72200674042904,-3375.8369849659857,-1248.1436678875696,-3427.3649384814025,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-272.22511,-3419.28466,-1285.61072,-3481.40432,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12,0.12,-299.2372010770443,-3371.5156660181347,-1245.30200765897,-3423.2509419883077,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-272.06083,-3419.33212,-1287.26542,-3481.71035,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13,0.13,-301.7698341361225,-3367.2045443789248,-1242.3979648971267,-3419.180741055014,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-271.99835,-3419.33753,-1288.90899,-3481.30896,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
14,0.14,-304.3069923091153,-3362.896084282183,-1239.398093880531,-3415.18064432071,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-271.88843,-3419.35761,-1290.41099,-3480.54788,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
15,0.15,-306.85569958582727,-3358.594446080563,-1236.3167758464092,-3411.242944589573,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-271.70402,-3419.36285,-1291.04562,-3480.31673,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
16,0.16,-309.4218502896603,-3354.3031909535384,-1233.2505362954325,-3407.2934920938433,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-271.6071,-3419.37886,-1292.37656,-3478.56614,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
17,0.17,-311.9924027721492,-3350.014571136538,-1230.041468718198,-3403.459188338956,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-271.42242,-3419.39972,-1293.67576,-3476.4923,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
