,Time,0_X,0_Y,1_X,1_Y,2_X,2_Y,3_X,3_Y,4_X,4_Y,5_X,5_Y,6_X,6_Y,1_person_X,1_person_Y,10_person_X,10_person_Y,2_person_X,2_person_Y,4_person_X,4_person_Y,5_person_X,5_person_Y,6_person_X,6_person_Y,8_person_X,8_person_Y
0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6515.9326,2524.31139,9047.5522,-806.49676,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6515.9326,2524.31139,9047.5522,-806.49676
1,0.01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6515.9326,2524.31139,9047.5522,-806.49676,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6515.56277,2525.61878,9046.53521,-806.68441
2,0.02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6517.217403467513,2519.479280724552,9052.463687738487,-805.5601233603699,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6525.27635,2527.49685,9045.25233,-805.82656
3,0.03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6517.519089968165,2514.4883904978165,9057.461554586867,-805.4140858108491,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6525.34117,2528.88588,9044.60852,-806.27922
4,0.04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6517.687173834681,2509.491216515072,9062.444197198567,-804.9978255508175,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6522.76752,2531.55032,9042.94324,-805.29391
5,0.05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6517.730345304246,2504.4914028961243,9067.444055832828,-805.0354239205906,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6523.28593,2532.68347,9041.88381,-805.27423
6,0.06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6517.8247180708095,2499.492293597366,9072.443855242713,-804.9906370820186,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6522.32419,2534.13657,9038.89179,-805.09257
7,0.07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6517.926946866875,2494.4933387792807,9077.443841874257,-804.9790748857771,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6520.93379,2536.31052,9039.44556,-805.36751
8,0.08,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6517.978627939568,2489.4936058797425,9082.442906486327,-804.8823639538264,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6519.35088,2538.33669,9037.47729,-805.05329
9,0.09,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6518.0297868367425,2484.4938676098686,9087.44289322438,-804.870847908731,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-6517.32781,2540.44241,9036.26861,-804.51442
