,Time,0_X,0_Y,1_X,1_Y,2_X,2_Y,3_X,3_Y,4_X,4_Y,5_X,5_Y,6_X,6_Y,1_person_X,1_person_Y,10_person_X,10_person_Y,2_person_X,2_person_Y,4_person_X,4_person_Y,5_person_X,5_person_Y,6_person_X,6_person_Y,7_person_X,7_person_Y
0,0.0,268.13693,2642.27411,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,268.13693,2642.27411,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1,0.01,268.13693,2642.27411,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,266.40663,2643.23619,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2,0.02,272.5302554514504,2639.886916778319,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,263.01943,2645.26853,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3,0.03,276.90367283820086,2637.463443988856,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,258.23732,2648.348,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4,0.04,281.23598173610605,2634.967226928356,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,252.79665,2652.11741,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5,0.05,285.5238059254973,2632.395347514217,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,247.02347,2656.54736,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6,0.06,289.75726655935307,2629.7349319335995,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,241.71495,2660.96902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7,0.07,293.9453510479596,2627.003641338241,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,237.15719,2665.02215,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8,0.08,298.09861263414956,2624.219684047498,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,232.83621,2669.2105,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9,0.09,302.21163703292274,2621.376616989707,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,228.62511,2673.66231,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10,0.1,306.28127449261467,2618.47178464572,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,224.50521,2678.36476,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11,0.11,310.30710240496273,2615.506534298758,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,220.44205,2683.33156,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12,0.12,314.2888229259024,2612.4823151114097,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,216.39186,2688.51379,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13,0.13,318.2290135455813,2609.4041829049256,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,212.2439,2694.10874,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
14,0.14,322.12498365480707,2606.2702689131224,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,208.13066,2699.72981,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
15,0.15,325.98479640853367,2603.0919288579726,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,203.98689,2705.34601,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
16,0.16,329.8139808870368,2599.8767544879593,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,199.78268,2710.94895,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
17,0.17,333.6169668418157,2596.6306340607794,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,195.5,2716.55047,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
18,0.18,337.397227043498,2593.3580765276597,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,191.10382,2722.20545,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19,0.19,341.15716095458566,2590.0621856034554,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,186.66094,2727.72122,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20,0.2,344.9021775861884,2586.749354423178,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,182.02297,2733.46334,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
21,0.21,348.63064035132845,2583.4179034766735,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,177.22747,2739.41833,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
22,0.22,352.343005301339,2580.068523462711,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,172.30893,2745.52097,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
23,0.23,356.04062499482256,2576.702872173233,nan,nan,nan,nan,nan,nan,nan,nan,9250.04137,-536.08555,nan,nan,167.28831,2751.79884,nan,nan,nan,nan,nan,nan,nan,nan,9250.04137,-536.08555,nan,nan
24,0.24,356.04062499482256,2576.702872173233,nan,nan,nan,nan,nan,nan,nan,nan,9250.04137,-536.08555,nan,nan,162.19304,2758.20695,nan,nan,nan,nan,nan,nan,nan,nan,9249.60898,-534.52467,nan,nan
25,0.25,354.83977050245437,2571.849219065711,nan,nan,nan,nan,nan,nan,nan,nan,9251.302859713003,-540.9237979994299,nan,nan,157.05822,2764.78946,nan,nan,nan,nan,nan,nan,nan,nan,9249.83974,-532.66742,nan,nan
26,0.26,354.3248103493029,2566.875808159636,nan,nan,nan,nan,nan,nan,nan,nan,9252.047019654117,-545.868110487738,nan,nan,151.81406,2771.51268,nan,nan,nan,nan,nan,nan,nan,nan,9249.44506,-530.91058,nan,nan
27,0.27,353.81417952179663,2561.901950888061,nan,nan,nan,nan,nan,nan,nan,nan,9252.818961849258,-550.8081616258702,nan,nan,146.46518,2778.43999,nan,nan,nan,nan,nan,nan,nan,nan,9249.84965,-529.14354,nan,nan
28,0.28,353.3676421562276,2556.9219303679074,nan,nan,nan,nan,nan,nan,nan,nan,9253.321066314355,-555.7828868550793,nan,nan,141.05076,2785.48512,nan,nan,nan,nan,nan,nan,nan,nan,9248.97389,-527.73234,nan,nan
29,0.29,352.8703061041913,2551.946726165933,nan,nan,nan,nan,nan,nan,nan,nan,9254.060118942767,-560.7279653390303,nan,nan,135.56685,2792.71136,nan,nan,nan,nan,nan,nan,nan,nan,9247.76868,-525.96736,nan,nan
30,0.3,352.44157690023576,2546.9651409493904,nan,nan,nan,nan,nan,nan,nan,nan,9254.95353257611,-565.6474990648785,nan,nan,130.02666,2800.11539,nan,nan,nan,nan,nan,nan,nan,nan,9249.17801,-524.43394,nan,nan
31,0.31,352.13020645130825,2541.9748455229114,nan,nan,nan,nan,nan,nan,nan,nan,9255.417127605353,-570.6259606393874,nan,nan,124.40834,2807.68685,nan,nan,nan,nan,nan,nan,nan,nan,9248.46241,-522.89379,nan,nan
32,0.32,351.7861178059738,2536.986699273637,nan,nan,nan,nan,nan,nan,nan,nan,9256.074198064533,-575.5825984526306,nan,nan,118.71681,2815.41935,nan,nan,nan,nan,nan,nan,nan,nan,9247.93088,-521.46916,nan,nan
33,0.33,351.4907076151933,2531.9954336206006,nan,nan,nan,nan,nan,nan,nan,nan,9256.751456230819,-580.5365182517593,nan,nan,113.02056,2823.22516,nan,nan,nan,nan,nan,nan,nan,nan,9247.7051,-520.36985,nan,nan
34,0.34,351.231801004628,2527.0021413833083,nan,nan,nan,nan,nan,nan,nan,nan,9257.408336765904,-585.4931812383488,nan,nan,107.36949,2831.11064,nan,nan,nan,nan,nan,nan,nan,nan,9247.75141,-519.00563,nan,nan
35,0.35000000000000003,351.0863696812162,2522.0042568578147,nan,nan,nan,nan,nan,nan,nan,nan,9258.01915118641,-590.4557315649149,nan,nan,101.79574,2839.14692,nan,nan,nan,nan,nan,nan,nan,nan,9246.29589,-517.88582,nan,nan
36,0.36,350.9208939364329,2517.006995830223,nan,nan,nan,nan,nan,nan,nan,nan,9258.795755776448,-595.3950518937388,nan,nan,96.30368,2847.33024,nan,nan,nan,nan,nan,nan,nan,nan,9246.38411,-516.77452,nan,nan
37,0.37,350.92727282414535,2512.0069998992453,nan,nan,nan,nan,nan,nan,nan,nan,9259.471577252643,-600.3491678928159,nan,nan,90.95038,2855.67731,nan,nan,nan,nan,nan,nan,nan,nan,9247.28129,-515.34432,nan,nan
38,0.38,351.13093355289556,2507.0111493903164,nan,nan,nan,nan,nan,nan,nan,nan,9260.030143874656,-605.3178702715838,nan,nan,85.7416,2864.10192,nan,nan,nan,nan,nan,nan,nan,nan,9245.94144,-513.91369,nan,nan
39,0.39,351.3482472067345,2502.015874145062,nan,nan,nan,nan,nan,nan,nan,nan,9260.746315793038,-610.2663142475545,nan,nan,80.70036,2872.61552,nan,nan,nan,nan,nan,nan,nan,nan,9245.48109,-512.51196,nan,nan
40,0.4,351.7863180223026,2497.035101718967,nan,nan,nan,nan,nan,nan,nan,nan,9261.43458715661,-615.2187159406817,nan,nan,75.7939,2881.2368,nan,nan,nan,nan,nan,nan,nan,nan,9247.13209,-511.15996,nan,nan
41,0.41000000000000003,352.58728186922446,2492.099672972047,nan,nan,nan,nan,nan,nan,nan,nan,9261.940204875627,-620.1930853200317,nan,nan,70.98015,2889.97896,nan,nan,nan,nan,nan,nan,nan,nan,9246.8553,-509.79889,nan,nan
42,0.42,353.5524654816595,2487.193715308727,nan,nan,nan,nan,nan,nan,nan,nan,9262.518764036533,-625.1594994486896,nan,nan,66.26146,2898.79933,nan,nan,nan,nan,nan,nan,nan,nan,9246.29191,-508.56711,nan,nan
