,Time,0_X,0_Y,1_X,1_Y,2_X,2_Y,3_X,3_Y,4_X,4_Y,5_X,5_Y,6_X,6_Y,1_person_X,1_person_Y,10_person_X,10_person_Y,2_person_X,2_person_Y,4_person_X,4_person_Y,5_person_X,5_person_Y,6_person_X,6_person_Y,8_person_X,8_person_Y
0,0.0,nan,nan,-59.84705,3363.89919,nan,nan,nan,nan,-871.08219,-3544.64645,nan,nan,-1585.356,-3490.36131,nan,nan,-59.84705,3363.89919,nan,nan,nan,nan,-871.08219,-3544.64645,nan,nan,-1585.356,-3490.36131
1,0.01,nan,nan,-59.84705,3363.89919,nan,nan,nan,nan,-871.08219,-3544.64645,nan,nan,-1585.356,-3490.36131,nan,nan,-60.0302,3364.20761,nan,nan,nan,nan,-867.67384,-3543.77112,nan,nan,-1583.38871,-3488.89972
2,0.02,nan,nan,-54.852548999825764,3363.6647550212565,nan,nan,nan,nan,-874.112702236857,-3548.623382936606,nan,nan,-1589.3694604011118,-3493.343278411755,nan,nan,-59.85563,3364.39342,nan,nan,nan,nan,-871.38839,-3545.8323,nan,nan,-1585.34699,-3487.48691
3,0.03,nan,nan,-49.89669832832137,3363.0017737834,nan,nan,nan,nan,-876.0584008598544,-3553.2292766466767,nan,nan,-1591.891383171318,-3497.6606741014175,nan,nan,-60.09112,3364.70993,nan,nan,nan,nan,-872.09615,-3546.90349,nan,nan,-1585.70548,-3487.43301
4,0.04,nan,nan,-44.98642322053723,3362.058800631144,nan,nan,nan,nan,-878.3538992895859,-3557.671200437007,nan,nan,-1594.3441937873226,-3502.0177052100985,nan,nan,-60.40796,3364.79688,nan,nan,nan,nan,-870.99122,-3548.10147,nan,nan,-1584.05428,-3487.75195
5,0.05,nan,nan,-40.08356739995477,3361.0779821960705,nan,nan,nan,nan,-881.4072361443119,-3561.630636514477,nan,nan,-1597.4172690315638,-3505.96184117926,nan,nan,-60.61358,3365.12509,nan,nan,nan,nan,-871.79438,-3549.42617,nan,nan,-1584.31416,-3487.61631
6,0.06,nan,nan,-35.20744671571043,3359.9718867785386,nan,nan,nan,nan,-884.4816754780155,-3565.573709273554,nan,nan,-1600.289448260172,-3510.054589214352,nan,nan,-60.87068,3365.34761,nan,nan,nan,nan,-872.63922,-3550.6624,nan,nan,-1584.63312,-3487.46654
7,0.07,nan,nan,-30.34097965999719,3358.824063449076,nan,nan,nan,nan,-887.560291720989,-3569.5135217092543,nan,nan,-1603.0736248226713,-3514.2077038129187,nan,nan,-60.90753,3364.94112,nan,nan,nan,nan,-873.50045,-3551.97764,nan,nan,-1584.91854,-3487.37226
8,0.08,nan,nan,-25.449158747457012,3357.789612793107,nan,nan,nan,nan,-890.641548321488,-3573.451269512489,nan,nan,-1605.8161441789432,-3518.388443888608,nan,nan,-61.50671,3364.68861,nan,nan,nan,nan,-874.46111,-3553.27016,nan,nan,-1585.1603,-3487.26547
9,0.09,nan,nan,-20.549194244680965,3356.794450559331,nan,nan,nan,nan,-893.7254088799316,-3577.386978350307,nan,nan,-1608.5271975003816,-3522.5896567954146,nan,nan,-61.87025,3365.26031,nan,nan,nan,nan,-875.41878,-3554.59179,nan,nan,-1585.51197,-3487.08408
10,0.1,nan,nan,-15.680734964379294,3355.6551067850273,nan,nan,nan,nan,-896.8144423874065,-3581.318628384287,nan,nan,-1611.184129643048,-3526.82530451321,nan,nan,-62.28417,3365.3823,nan,nan,nan,nan,-876.35885,-3555.99697,nan,nan,-1585.19969,-3486.76472
11,0.11,nan,nan,-10.80858572675844,3354.5316470365938,nan,nan,nan,nan,-899.8999635181966,-3585.2530354999076,nan,nan,-1613.87975306412,-3531.0364343345013,nan,nan,-62.5977,3365.02235,nan,nan,nan,nan,-877.35619,-3557.41038,nan,nan,-1585.09443,-3485.8739
12,0.12,nan,nan,-5.921676226710547,3353.474237211435,nan,nan,nan,nan,-902.9942859495235,-3589.1805243529775,nan,nan,-1616.512274792332,-3535.2872965235747,nan,nan,-63.02747,3365.52957,nan,nan,nan,nan,-878.37921,-3558.76318,nan,nan,-1585.3061,-3485.78269
13,0.13,nan,nan,-1.0569075696274028,3352.3192368161704,nan,nan,nan,nan,-906.0895061518611,-3593.1073057193184,nan,nan,-1619.1324797893512,-3539.5457617134753,nan,nan,-63.43014,3365.14367,nan,nan,nan,nan,-879.41198,-3560.12507,nan,nan,-1585.56509,-3485.69599
14,0.14,nan,nan,3.8260943279791606,3351.243926410766,nan,nan,nan,nan,-909.1879340950352,-3597.03155651163,nan,nan,-1621.730184457259,-3543.817989523217,nan,nan,-63.8329,3365.12959,nan,nan,nan,nan,-880.54992,-3561.5216,nan,nan,-1585.72395,-3485.64952
15,0.15,nan,nan,8.70478654632932,3350.1492290833694,nan,nan,nan,nan,-912.2874496808823,-3600.9549483010246,nan,nan,-1624.3209161294044,-3548.094449438023,nan,nan,-64.29965,3365.5169,nan,nan,nan,nan,-881.66206,-3562.88858,nan,nan,-1585.3629,-3485.38412
16,0.16,nan,nan,13.572369762896988,3349.006148320786,nan,nan,nan,nan,-915.3836304123475,-3604.8809723557274,nan,nan,-1626.9362383712778,-3552.3559150979995,nan,nan,-64.81982,3365.4083,nan,nan,nan,nan,-882.76867,-3564.18602,nan,nan,-1585.29122,-3484.48047
17,0.17,nan,nan,18.44723062889255,3347.894513696827,nan,nan,nan,nan,-918.481395580785,-3608.805746357019,nan,nan,-1629.5000074578186,-3556.6485935242154,nan,nan,-65.34653,3365.29038,nan,nan,nan,nan,-883.98051,-3565.54544,nan,nan,-1585.38089,-3484.40178
18,0.18,nan,nan,23.323952055844607,3346.79106994026,nan,nan,nan,nan,-921.5675187658842,-3612.739681242905,nan,nan,-1632.0672944381215,-3560.9391689589056,nan,nan,-65.86584,3365.05891,nan,nan,nan,nan,-885.20511,-3566.80466,nan,nan,-1585.57599,-3484.20369
