,Time,0_X,0_Y,1_X,1_Y,2_X,2_Y,3_X,3_Y,4_X,4_Y,5_X,5_Y,6_X,6_Y,1_person_X,1_person_Y,10_person_X,10_person_Y,3_person_X,3_person_Y,4_person_X,4_person_Y,5_person_X,5_person_Y,6_person_X,6_person_Y,8_person_X,8_person_Y
0,0.0,nan,nan,nan,nan,-846.52285,-3502.69323,nan,nan,751.44636,2907.90879,-292.13784,2735.75251,-8225.76065,1151.58054,nan,nan,nan,nan,-846.52285,-3502.69323,nan,nan,751.44636,2907.90879,-292.13784,2735.75251,-8225.76065,1151.58054
1,0.01,nan,nan,nan,nan,-846.52285,-3502.69323,nan,nan,751.44636,2907.90879,-292.13784,2735.75251,-8225.76065,1151.58054,nan,nan,nan,nan,-845.22826,-3503.62351,nan,nan,749.51369,2910.03881,-292.28211,2735.75337,-8214.42187,1157.03197
2,0.02,nan,nan,nan,nan,-850.3091350420042,-3505.958815028857,nan,nan,756.2995745062173,2906.7061641410382,-292.13784,2735.75251,-8230.234623950157,1149.3481517960083,nan,nan,nan,nan,-843.93131,-3504.58709,nan,nan,747.50172,2912.39109,-292.36269,2735.73205,-8205.38703,1162.48939
3,0.03,nan,nan,nan,nan,-854.4832176862167,-3508.7114563202867,nan,nan,760.9080396813633,2904.7665639942384,-292.13784,2735.75251,-8234.59141461261,1146.894914114178,nan,nan,nan,nan,-842.71578,-3505.63058,nan,nan,745.40229,2914.46206,-292.61561,2735.91321,-8197.05336,1168.60142
4,0.04,nan,nan,nan,nan,-858.6579705749147,-3511.463080989152,nan,nan,765.5074318765852,2902.8055460354904,-292.13784,2735.75251,-8238.831749687095,1144.245469180594,nan,nan,nan,nan,-841.04981,-3506.57818,nan,nan,744.1055,2916.22467,-292.35886,2735.40519,-8188.3703,1173.49261
5,0.05,nan,nan,nan,nan,-862.8025113430134,-3514.2600046244283,nan,nan,770.1285009514519,2900.896169015279,-292.13784,2735.75251,-8243.114594339271,1141.6653060684382,nan,nan,nan,nan,-839.59137,-3507.70295,nan,nan,741.14897,2919.45742,-292.31356,2735.40838,-8180.63261,1178.46388
6,0.06,nan,nan,nan,nan,-866.9067822007868,-3517.115693810252,nan,nan,774.7382150075584,2898.9595388696566,-292.13784,2735.75251,-8247.367346964387,1139.0358393716406,nan,nan,nan,nan,-837.88879,-3508.67998,nan,nan,740.30039,2920.20197,-292.51823,2735.26227,-8175.52576,1183.51576
7,0.07,nan,nan,nan,nan,-870.883386800441,-3520.146636874384,nan,nan,779.3570704600209,2897.0448132210954,-292.13784,2735.75251,-8251.526479638276,1136.26066092675,nan,nan,nan,nan,-836.25378,-3509.89918,nan,nan,738.41528,2922.06336,-291.90937,2735.0507,-8168.55542,1187.60029
8,0.08,nan,nan,nan,nan,-874.9157913405227,-3523.1029375399335,nan,nan,783.9735544332827,2895.1243768840573,-292.13784,2735.75251,-8255.731637639708,1133.5557309492835,nan,nan,nan,nan,-834.58851,-3511.10231,nan,nan,735.5034,2925.04127,-292.6216,2735.06908,-8163.33852,1191.97419
9,0.09,nan,nan,nan,nan,-878.8762156204263,-3526.154992507189,nan,nan,788.5887184777662,2893.200770676304,-292.13784,2735.75251,-8259.886714208702,1130.7744832606002,nan,nan,nan,nan,-832.78287,-3512.29416,nan,nan,733.66048,2926.79287,-292.20292,2734.85337,-8156.786,1196.78542
10,0.1,nan,nan,nan,nan,-882.9365579875516,-3529.072803306697,nan,nan,793.2092595354887,2891.290116250747,-292.13784,2735.75251,-8264.033522957003,1127.9809233086735,nan,nan,nan,nan,-830.91006,-3513.52917,nan,nan,731.68497,2928.63536,-292.23571,2734.80452,-8151.86443,1200.41368
11,0.11,nan,nan,nan,nan,-886.8541599655308,-3532.179633643573,nan,nan,797.8317150452402,2889.3840981342623,-292.13784,2735.75251,-8268.172088367124,1125.1751655953017,nan,nan,nan,nan,-828.98235,-3514.91865,nan,nan,729.72508,2930.45256,-291.95659,2734.73256,-8147.71033,1204.83318
12,0.12,nan,nan,nan,nan,-890.7818379590003,-3535.2737159921244,nan,nan,802.45709141641,2887.485179119395,-292.13784,2735.75251,-8272.260857198085,1122.2973244865964,nan,nan,nan,nan,-827.17227,-3516.41784,nan,nan,727.82164,2932.10899,-292.41741,2734.85145,-8143.88999,1209.0157
13,0.13,nan,nan,nan,nan,-894.6855609473682,-3538.397967395275,nan,nan,807.0752135929938,2885.568685560276,-292.13784,2735.75251,-8276.321800544172,1119.3803501740817,nan,nan,nan,nan,-825.20075,-3517.8926,nan,nan,726.88326,2932.6759,-291.93116,2734.65342,-8139.01102,1212.99908
14,0.14,nan,nan,nan,nan,-898.6400058046845,-3541.457765733474,nan,nan,811.6997986547896,2883.667840220377,-292.13784,2735.75251,-8280.382879896883,1116.4635652161205,nan,nan,nan,nan,-823.28724,-3519.37757,nan,nan,724.52296,2935.20956,-291.91502,2734.60946,-8135.02428,1217.47573
15,0.15,nan,nan,nan,nan,-902.5812997598491,-3544.534485083526,nan,nan,816.3183600693917,2881.7524054239016,-292.13784,2735.75251,-8284.403840160143,1113.4917175482083,nan,nan,nan,nan,-821.15829,-3520.76433,nan,nan,722.53658,2936.80467,-292.2618,2734.56696,-8131.34135,1221.10822
16,0.16,nan,nan,nan,nan,-906.4672809069143,-3547.6807766346465,nan,nan,820.9448184744408,2879.8561241614434,-292.13784,2735.75251,-8288.415833551971,1110.5077756881974,nan,nan,nan,nan,-819.07217,-3522.22108,nan,nan,720.50998,2938.29514,-291.91612,2734.54954,-8127.05819,1224.95169
17,0.17,nan,nan,nan,nan,-910.4027222723845,-3550.76497851827,nan,nan,825.5673300941081,2877.9502421278326,-292.13784,2735.75251,-8292.417412595396,1107.5098822345835,nan,nan,nan,nan,-817.01913,-3523.74439,nan,nan,718.44589,2939.75714,-292.10923,2734.52477,-8124.34445,1228.6565
18,0.18,nan,nan,nan,nan,-914.2561829969806,-3553.9510168802476,nan,nan,830.186291660252,2876.0357724752953,-292.13784,2735.75251,-8296.38439525771,1104.4663565558844,nan,nan,nan,nan,-814.89843,-3524.69907,nan,nan,716.35223,2941.12475,-291.85054,2734.5217,-8120.09884,1232.41965
19,0.19,nan,nan,nan,nan,-918.1991720322488,-3557.025563589562,nan,nan,834.797831052862,2874.1034928810323,-292.13784,2735.75251,-8300.351425456152,1101.4228928375794,nan,nan,nan,nan,-812.38849,-3527.30767,nan,nan,714.21075,2942.47185,-291.83259,2734.51244,-8116.7916,1236.16633
20,0.2,nan,nan,nan,nan,-922.0973777980258,-3560.156696261242,nan,nan,839.450143677572,2872.27155749954,-292.13784,2735.75251,-8304.294264261538,1098.3481534738694,nan,nan,nan,nan,-809.91596,-3529.30924,nan,nan,712.01883,2943.70507,-291.85954,2734.52358,-8114.54886,1239.90962
21,0.21,nan,nan,nan,nan,-925.9485614696387,-3563.3454866788616,nan,nan,844.0901704548237,2870.408723232519,-292.13784,2735.75251,-8308.20418592551,1095.231663046866,nan,nan,nan,nan,-807.2928,-3531.45839,nan,nan,709.81563,2944.89065,-291.86365,2734.52765,-8113.14636,1243.1044
22,0.22,nan,nan,nan,nan,-929.7319751457139,-3566.6143979587355,nan,nan,848.7372686089118,2868.5636002701476,-292.13784,2735.75251,-8312.088310214269,1092.0830794749302,nan,nan,nan,nan,-804.71704,-3533.47014,nan,nan,707.49778,2946.12593,-292.01106,2734.53029,-8108.63315,1246.25274
23,0.23,nan,nan,nan,nan,-933.6781672557979,-3569.6848324280427,nan,nan,853.3772752914555,2866.7007159511545,-292.13784,2735.75251,-8315.993776680323,1088.9610077777184,nan,nan,nan,nan,-802.26085,-3535.79202,nan,nan,705.22065,2947.24981,-291.79777,2734.52883,-8107.64399,1249.55065
