,Time,0_X,0_Y,1_X,1_Y,2_X,2_Y,3_X,3_Y,4_X,4_Y,5_X,5_Y,6_X,6_Y,1_person_X,1_person_Y,10_person_X,10_person_Y,3_person_X,3_person_Y,4_person_X,4_person_Y,5_person_X,5_person_Y,6_person_X,6_person_Y,8_person_X,8_person_Y
0,0.0,nan,nan,8973.87259,262.55752,nan,nan,nan,nan,nan,nan,-8593.46613,-489.49196,-807.75278,-3313.46506,nan,nan,8973.87259,262.55752,nan,nan,nan,nan,nan,nan,-8593.46613,-489.49196,-807.75278,-3313.46506
1,0.01,nan,nan,8973.87259,262.55752,nan,nan,nan,nan,nan,nan,-8593.46613,-489.49196,-807.75278,-3313.46506,nan,nan,8974.20641,262.25465,nan,nan,nan,nan,nan,nan,-8592.36196,-488.35453,-804.19041,-3309.76379
2,0.02,nan,nan,8973.186533737971,267.510229037015,nan,nan,nan,nan,nan,nan,-8596.90302685892,-493.1234528034012,-809.902384337141,-3317.9793928625327,nan,nan,8975.20902,262.17146,nan,nan,nan,nan,nan,nan,-8592.19039,-486.68379,-801.03816,-3305.86884
3,0.03,nan,nan,8972.085616756538,272.38752150312683,nan,nan,nan,nan,nan,nan,-8599.735641262127,-497.24368285070983,-812.6121658910172,-3322.1814261715717,nan,nan,8975.37543,261.82518,nan,nan,nan,nan,nan,nan,-8589.74025,-484.99349,-797.48824,-3302.44687
4,0.04,nan,nan,8970.982149696883,277.26423765728805,nan,nan,nan,nan,nan,nan,-8602.912538620369,-501.1046831323984,-815.4376168934939,-3326.306571821437,nan,nan,8976.03081,261.48945,nan,nan,nan,nan,nan,nan,-8588.51742,-484.46543,-793.59126,-3299.46911
5,0.05,nan,nan,8969.80171144251,282.1228964771282,nan,nan,nan,nan,nan,nan,-8606.194154337914,-504.8770826714662,-818.1039593353064,-3330.5363020708724,nan,nan,8976.62311,261.2937,nan,nan,nan,nan,nan,nan,-8586.92281,-483.78,-790.31754,-3296.37582
6,0.06,nan,nan,8968.624262954649,286.98228070338934,nan,nan,nan,nan,nan,nan,-8609.57962338343,-508.55656624145996,-820.810506899238,-3334.7404191344394,nan,nan,8977.97319,261.26435,nan,nan,nan,nan,nan,nan,-8585.59886,-484.14978,-787.06161,-3293.11422
7,0.07,nan,nan,8967.38097254913,291.825237338292,nan,nan,nan,nan,nan,nan,-8613.130698992627,-512.0764898226996,-823.410148193357,-3339.0114687878513,nan,nan,8977.84594,260.87985,nan,nan,nan,nan,nan,nan,-8583.24498,-485.92167,-784.02587,-3290.00141
8,0.08,nan,nan,8966.04825320519,296.6443512765891,nan,nan,nan,nan,nan,nan,-8617.037954973863,-515.1963216606514,-825.9183413004599,-3343.336855167989,nan,nan,8978.59574,260.90268,nan,nan,nan,nan,nan,nan,-8579.57394,-487.77117,-781.11982,-3286.92522
9,0.09,nan,nan,8964.706087020593,301.4608427312605,nan,nan,nan,nan,nan,nan,-8621.22661731217,-517.9267259925482,-828.4845829884879,-3347.628055885577,nan,nan,8978.95706,260.6399,nan,nan,nan,nan,nan,nan,-8573.86851,-490.24512,-778.32615,-3283.86498
10,0.1,nan,nan,8963.319816876867,306.2648259835851,nan,nan,nan,nan,nan,nan,-8625.70050553907,-520.1592859879821,-831.0876284256639,-3351.897031693894,nan,nan,8978.69564,260.69868,nan,nan,nan,nan,nan,nan,-8567.93791,-495.49817,-775.58983,-3280.9964
11,0.11,nan,nan,8961.772399545696,311.01935010311513,nan,nan,nan,nan,nan,nan,-8630.456145239936,-521.7032714268822,-833.3767979029893,-3356.3422204529998,nan,nan,8978.86081,260.74602,nan,nan,nan,nan,nan,nan,-8558.51347,-497.41011,-772.83671,-3278.13537
12,0.12,nan,nan,8960.404915129193,315.82871454871736,nan,nan,nan,nan,nan,nan,-8635.26547296107,-523.0708849946453,-836.2590595563546,-3360.427874349445,nan,nan,8978.10923,260.17509,nan,nan,nan,nan,nan,nan,-8551.864266129032,-495.83875822580643,-770.31997,-3275.38215
13,0.13,nan,nan,8959.236530863236,320.69028612661947,nan,nan,nan,nan,nan,nan,-8640.019730548958,-524.619121019286,-839.3567500431718,-3364.352707294665,nan,nan,8978.66576,260.28439,nan,nan,nan,nan,nan,nan,-8545.215062258065,-494.2674064516129,-767.80563,-3272.64218
