,Time,0_X,0_Y,1_X,1_Y,2_X,2_Y,3_X,3_Y,4_X,4_Y,5_X,5_Y,6_X,6_Y,1_person_X,1_person_Y,10_person_X,10_person_Y,2_person_X,2_person_Y,4_person_X,4_person_Y,5_person_X,5_person_Y,6_person_X,6_person_Y,8_person_X,8_person_Y
0,0.0,nan,nan,-7496.81122,-2571.45744,-7026.16218,1627.54556,-6401.42473,2801.77011,nan,nan,-1397.23425,-3675.04413,-6827.78304,-2993.95108,nan,nan,-7496.81122,-2571.45744,-7026.16218,1627.54556,-6401.42473,2801.77011,nan,nan,-1397.23425,-3675.04413,-6827.78304,-2993.95108
1,0.01,nan,nan,-7496.81122,-2571.45744,-7026.16218,1627.54556,-6401.42473,2801.77011,nan,nan,-1397.23425,-3675.04413,-6827.78304,-2993.95108,nan,nan,-7496.30052,-2571.77511,-7025.80845,1627.88706,-6402.19386,2802.11688,nan,nan,-1396.75811,-3675.25373,-6828.41056,-2994.21422
2,0.02,nan,nan,-7501.751492223495,-2570.6869139733394,-7031.15147027095,1627.8726419350048,-6397.391276196622,2804.7249789338134,nan,nan,-1397.23425,-3675.04413,-6827.78304,-2993.95108,nan,nan,-7494.71074,-2572.44639,-7026.34703,1628.16089,-6402.71843,2802.35716,nan,nan,-1395.50164,-3675.32769,-6827.83865,-2993.92883
3,0.03,nan,nan,-7506.600290792161,-2569.4666056350484,-7036.149780541557,1627.7426633262285,-6392.995560064964,2807.1077671514017,nan,nan,-1397.9258343049453,-3679.9960701399004,-6832.088815683443,-2996.492791188132,nan,nan,-7496.74567,-2572.79556,-7024.92852,1628.49612,-6403.42364,2802.66859,nan,nan,-1396.12309,-3675.77798,-6826.67498,-2993.14868
4,0.04,nan,nan,-7511.234756261742,-2567.589978391493,-7041.1402330132805,1627.4338201176638,-6388.497480064135,2809.2911764822757,nan,nan,-1398.9159045469237,-3684.897066050524,-6836.362790363031,-2999.087620746742,nan,nan,-7493.41873,-2572.97221,-7024.63371,1628.78258,-6403.85062,2802.96941,nan,nan,-1394.79545,-3675.90082,-6826.54167,-2992.07667
5,0.05,nan,nan,-7516.016734385871,-2566.1296067879775,-7046.1196941703865,1626.9810877630987,-6384.096106511866,2811.6634983098097,nan,nan,-1400.8028161649459,-3689.5273537895064,-6840.3690480631585,-3002.079258966877,nan,nan,-7494.09809,-2573.70481,-7024.27318,1629.03491,-6404.5619,2803.47773,nan,nan,-1395.46236,-3676.36398,-6827.94603,-2993.04664
6,0.06,nan,nan,-7520.668883458971,-2564.2972561114816,-7051.093172652067,1626.4667806639197,-6379.590683290325,2813.831714533988,nan,nan,-1402.30652651584,-3694.2958813589576,-6844.403972001376,-3005.032120090059,nan,nan,-7492.28964,-2573.05531,-7024.65953,1629.3072,-6405.55521,2803.9097,nan,nan,-1396.04934,-3676.85572,-6827.63089,-2992.81133
7,0.07,nan,nan,-7525.454747528167,-2562.8496701516224,-7056.05806752998,1625.8753258040413,-6375.084849124007,2815.9990766324026,nan,nan,-1403.8216623198743,-3699.0607909588693,-6848.45115229545,-3007.9681602238556,nan,nan,-7491.57899,-2573.29732,-7023.28336,1629.34392,-6406.21068,2804.36135,nan,nan,-1395.7979,-3677.16603,-6829.79629,-2993.42213
8,0.08,nan,nan,-7530.20860411134,-2561.3002032798804,-7061.029824132203,1625.3446316470686,-6370.6195143034765,2818.2486954757974,nan,nan,-1405.3698256433256,-3703.8150722214705,-6852.319855229355,-3011.135673066638,nan,nan,-7488.68536,-2574.16524,-7022.45764,1629.38727,-6405.93957,2804.38637,nan,nan,-1394.50663,-3677.41529,-6829.82509,-2993.44754
9,0.09,nan,nan,-7534.958395166101,-2559.738318221333,-7066.001940507249,1624.817318881242,-6366.200522346677,2820.588035144536,nan,nan,-1407.1043629373187,-3708.5045690362413,-6856.247558430116,-3014.229723416378,nan,nan,-7489.04115,-2574.16232,-7021.70045,1629.32095,-6407.11463,2804.80514,nan,nan,-1395.04592,-3677.92958,-6831.27723,-2993.84643
