,Time,0_X,0_Y,1_X,1_Y,2_X,2_Y,3_X,3_Y,4_X,4_Y,5_X,5_Y,6_X,6_Y,1_person_X,1_person_Y,10_person_X,10_person_Y,2_person_X,2_person_Y,4_person_X,4_person_Y,5_person_X,5_person_Y,6_person_X,6_person_Y,8_person_X,8_person_Y
0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,38.90871,3358.51757,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,38.90871,3358.51757
1,0.01,nan,nan,nan,nan,nan,nan,-7903.35804,-1059.50018,nan,nan,nan,nan,38.90871,3358.51757,nan,nan,nan,nan,nan,nan,-7903.35804,-1059.50018,nan,nan,nan,nan,41.40716,3358.44016
2,0.02,nan,nan,nan,nan,nan,nan,-7903.35804,-1059.50018,nan,nan,nan,nan,33.9092541242224,3358.591332769422,nan,nan,nan,nan,nan,nan,-7904.81167,-1058.92622,nan,nan,nan,nan,36.7753,3362.05319
3,0.03,nan,nan,nan,nan,nan,nan,-7900.166474186123,-1063.349063949367,nan,nan,nan,nan,36.26304520162074,3354.1800214491955,nan,nan,nan,nan,nan,nan,-7907.54923,-1058.53168,nan,nan,nan,nan,37.58717,3362.01497
4,0.04,nan,nan,nan,nan,nan,nan,-7897.032930346628,-1067.2453317797351,nan,nan,nan,nan,37.72632869648188,3349.3989335590113,nan,nan,nan,nan,nan,nan,-7909.77664,-1058.33707,nan,nan,nan,nan,38.11525,3363.71068
5,0.05,nan,nan,nan,nan,nan,nan,-7893.755194801479,-1071.0211031838412,nan,nan,nan,nan,39.212015400142924,3344.6247598065634,nan,nan,nan,nan,nan,nan,-7911.11335,-1057.87639,nan,nan,nan,nan,38.69408,3363.97081
6,0.06,nan,nan,nan,nan,nan,nan,-7890.573974203634,-1074.8785421668772,nan,nan,nan,nan,40.70503970306731,3339.8528756471483,nan,nan,nan,nan,nan,nan,-7912.87378,-1057.58381,nan,nan,nan,nan,39.27389,3364.06106
7,0.07,nan,nan,nan,nan,nan,nan,-7887.399958134713,-1078.7419114210693,nan,nan,nan,nan,42.18664785495069,3335.0774345906307,nan,nan,nan,nan,nan,nan,-7914.52086,-1057.72643,nan,nan,nan,nan,40.0023,3363.78452
8,0.08,nan,nan,nan,nan,nan,nan,-7884.255276161081,-1082.6291952137342,nan,nan,nan,nan,43.70771491559253,3330.3144150654734,nan,nan,nan,nan,nan,nan,-7916.00704,-1057.46304,nan,nan,nan,nan,40.60261,3363.86421
9,0.09,nan,nan,nan,nan,nan,nan,-7881.072241220311,-1086.485137195382,nan,nan,nan,nan,45.19093220820101,3325.539473551391,nan,nan,nan,nan,nan,nan,-7917.03719,-1057.49394,nan,nan,nan,nan,40.3695,3363.27012
10,0.1,nan,nan,nan,nan,nan,nan,-7877.897499861058,-1090.3479104610358,nan,nan,nan,nan,46.7141884006577,3320.777153678457,nan,nan,nan,nan,nan,nan,-7917.50194,-1057.28528,nan,nan,nan,nan,41.72636,3364.52019
11,0.11,nan,nan,nan,nan,nan,nan,-7874.651823014338,-1094.1512749987396,nan,nan,nan,nan,48.23726827888364,3316.014777413971,nan,nan,nan,nan,nan,nan,-7919.06671,-1057.42375,nan,nan,nan,nan,42.28993,3364.80684
12,0.12,nan,nan,nan,nan,nan,nan,-7871.436187857437,-1097.980072530302,nan,nan,nan,nan,49.73378868962638,3311.2439885211115,nan,nan,nan,nan,nan,nan,-7919.67268,-1057.62987,nan,nan,nan,nan,42.02731,3364.05457
13,0.13,nan,nan,nan,nan,nan,nan,-7868.256016387023,-1101.8383764865457,nan,nan,nan,nan,51.27446846006926,3306.4872768581085,nan,nan,nan,nan,nan,nan,-7920.45204,-1057.64535,nan,nan,nan,nan,42.66342,3364.23059
14,0.14,nan,nan,nan,nan,nan,nan,-7865.04080328608,-1105.6675284442929,nan,nan,nan,nan,52.783275992875446,3301.7203596332192,nan,nan,-7986.62353,1861.1042,nan,nan,-7922.18785,-1057.81338,nan,nan,nan,nan,43.16517,3364.53389
15,0.15,nan,nan,-7986.62353,1861.1042,nan,nan,-7861.805345147007,-1109.4795896492462,nan,nan,nan,nan,54.254619996879114,3296.941746150013,nan,nan,-7984.24724,1863.72178,nan,nan,-7922.56763,-1057.93823,nan,nan,nan,nan,44.4328,3365.78103
16,0.16,nan,nan,-7991.6233099822175,1861.0572944628152,nan,nan,-7858.5300003531165,-1113.2574351306203,nan,nan,nan,nan,55.779699110659415,3292.1800097338814,nan,nan,-7981.08912,1866.18178,nan,nan,-7922.36603,-1057.83383,nan,nan,nan,nan,44.19969,3365.08599
17,0.17,nan,nan,-7996.262986046099,1859.1935868617572,nan,nan,-7855.325000080779,-1117.095139295133,nan,nan,nan,nan,57.30448789404808,3287.41818034109,nan,nan,-7974.56086,1867.61515,nan,nan,-7922.63398,-1058.11742,nan,nan,nan,nan,44.72191,3365.43167
18,0.18,nan,nan,-8000.954485956041,1857.4644747789193,nan,nan,-7852.071387893461,-1120.8917177197854,nan,nan,nan,nan,58.83652561482744,3282.6586782219492,nan,nan,-7969.11945,1869.19071,nan,nan,-7914.554553333333,-1057.9439821568628,nan,nan,nan,nan,45.18153,3365.72419
19,0.19,nan,nan,-8005.643135635157,1855.7276488847879,nan,nan,-7848.817547652894,-1124.688100694258,nan,nan,nan,nan,60.78018486448597,3278.0519235376605,nan,nan,-7962.86771,1870.83395,nan,nan,-7906.475126666666,-1057.7705443137256,nan,nan,nan,nan,46.48768,3367.04263
20,0.2,nan,nan,-8010.352983744797,1854.0491582580275,nan,nan,-7845.766428369869,-1128.6492458722023,nan,nan,nan,nan,62.7177013887148,3273.44258196664,nan,nan,-7956.60899,1872.36902,nan,nan,-7898.3957,-1057.5971064705882,nan,nan,nan,nan,46.15091,3366.24922
21,0.21,nan,nan,-8015.079638614199,1852.4185958564155,nan,nan,-7843.021835596153,-1132.8286250732879,nan,nan,nan,nan,64.65060649712225,3268.831304720378,nan,nan,-7950.65153,1873.93552,nan,nan,-7890.316273333333,-1057.423668627451,nan,nan,nan,nan,47.39741,3367.56239
22,0.22,nan,nan,-8019.81148225518,1850.8031529582245,nan,nan,-7840.6171547322965,-1137.2124031177377,nan,nan,nan,nan,66.57962042960219,3264.2183983428,nan,nan,-7944.29889,1875.42481,nan,nan,-7882.236846666667,-1057.2502307843138,nan,nan,nan,nan,47.8625,3367.84865
23,0.23,nan,nan,-8024.555922417486,1849.2250884645184,nan,nan,-7838.577365889372,-1141.7774071129475,nan,nan,nan,nan,68.50435363013275,3259.603704191854,nan,nan,-7938.1994,1877.21687,nan,nan,-7874.15742,-1057.0767929411766,nan,nan,nan,nan,48.2579,3368.07296
24,0.24,nan,nan,-8029.296377526403,1847.6350930681936,nan,nan,-7836.920809266555,-1146.495014573875,nan,nan,nan,nan,70.42482614329732,3254.9872352678626,nan,nan,-7932.03048,1878.91634,nan,nan,-7866.077993333333,-1056.9033550980394,nan,nan,nan,nan,47.90408,3367.25074
25,0.25,nan,nan,-8034.040913021673,1846.0573152213071,nan,nan,-7835.658142769018,-1151.332955594185,nan,nan,nan,nan,72.3412164120334,3250.369070227731,nan,nan,-7925.90873,1880.54089,nan,nan,-7857.998566666666,-1056.729917254902,nan,nan,nan,nan,48.33722,3367.57082
