,Time,0_X,0_Y,1_X,1_Y,2_X,2_Y,3_X,3_Y,4_X,4_Y,5_X,5_Y,6_X,6_Y,1_person_X,1_person_Y,10_person_X,10_person_Y,3_person_X,3_person_Y,4_person_X,4_person_Y,5_person_X,5_person_Y,6_person_X,6_person_Y,8_person_X,8_person_Y
0,0.0,nan,nan,nan,nan,-254.01089,3294.34697,-5881.77951,2711.32225,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-254.01089,3294.34697,-5881.77951,2711.32225,nan,nan,nan,nan,nan,nan
1,0.01,nan,nan,nan,nan,-254.01089,3294.34697,-5881.77951,2711.32225,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-254.39275,3293.30542,-5883.52768,2709.87772,nan,nan,nan,nan,nan,nan
2,0.02,nan,nan,nan,nan,-252.31916116435227,3299.052079302305,-5881.98963543118,2716.3178327791334,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-254.69212,3292.26748,-5879.27936,2703.60276,nan,nan,nan,nan,nan,nan
3,0.03,nan,nan,nan,nan,-250.7049876293476,3303.784356111505,-5883.362142546387,2721.125766245677,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-254.96691,3291.08798,-5881.22677,2700.97269,nan,nan,nan,nan,nan,nan
4,0.04,nan,nan,nan,nan,-249.16794672368414,3308.5422448506747,-5883.570591040838,2726.1214192785806,nan,nan,9181.81528,-91.52155,nan,nan,nan,nan,nan,nan,-254.99552,3290.51479,-5883.43424,2698.70218,nan,nan,9181.81528,-91.52155,nan,nan
5,0.05,nan,nan,nan,nan,-249.16794672368414,3308.5422448506747,-5883.570591040838,2726.1214192785806,nan,nan,9181.81528,-91.52155,nan,nan,nan,nan,nan,nan,-255.305,3288.48399,-5885.91322,2696.33516,nan,nan,9178.68005,-91.11297,nan,nan
6,0.06,nan,nan,nan,nan,-247.80299546240087,3313.352328847272,-5883.493861706314,2731.1208305048376,nan,nan,9186.773340511081,-92.16779760615329,nan,nan,nan,nan,nan,nan,-255.5535,3287.14095,-5888.38586,2693.86705,nan,nan,9177.65798,-90.86413,nan,nan
7,0.07,nan,nan,nan,nan,-246.44926297099065,3318.165582252371,-5882.649081014841,2736.048948358878,nan,nan,9191.720930972333,-92.88984236080763,nan,nan,nan,nan,nan,nan,-255.80214,3285.77699,-5890.78476,2691.39065,nan,nan,9178.34605,-94.46131,nan,nan
8,0.08,nan,nan,nan,nan,-245.11956479059984,3322.985530670048,-5881.780585220673,2740.97294217036,nan,nan,9196.561501292734,-91.6372933704429,nan,nan,nan,nan,nan,nan,-256.10618,3284.40216,-5893.15621,2688.97976,nan,nan,9180.52052,-101.72387,nan,nan
9,0.09,nan,nan,nan,nan,-243.80021366841402,3327.8083216272,-5880.900837719043,2745.8949381408356,nan,nan,9200.058894597298,-88.06402594787359,nan,nan,nan,nan,nan,nan,-256.43627,3282.99016,-5895.87659,2686.62598,nan,nan,9180.49469,-103.33533,nan,nan
10,0.1,nan,nan,nan,nan,-242.49033177935388,3332.6336930571224,-5880.0056115225025,2750.814142350566,nan,nan,9203.757943748318,-84.69994577963521,-6727.23731,2757.23984,nan,nan,nan,nan,-256.73863,3281.68911,-5898.59697,2684.2722,nan,nan,9181.53981,-108.16469,-6727.23731,2757.23984
11,0.11,nan,nan,nan,nan,-242.49033177935388,3332.6336930571224,-5880.0056115225025,2750.814142350566,nan,nan,9203.757943748318,-84.69994577963521,-6727.23731,2757.23984,nan,nan,nan,nan,-257.02025,3280.45323,-5900.76913,2681.63102,nan,nan,9181.56413,-108.139,-6725.68401,2757.08958
