,Time,0_X,0_Y,1_X,1_Y,2_X,2_Y,3_X,3_Y,4_X,4_Y,5_X,5_Y,6_X,6_Y,1_person_X,1_person_Y,10_person_X,10_person_Y,2_person_X,2_person_Y,4_person_X,4_person_Y,5_person_X,5_person_Y,6_person_X,6_person_Y,7_person_X,7_person_Y
0,0.0,nan,nan,nan,nan,302.26285,2969.1881,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,302.26285,2969.1881,nan,nan,nan,nan,nan,nan,nan,nan
1,0.01,nan,nan,nan,nan,302.26285,2969.1881,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,303.25509,2968.42614,nan,nan,nan,nan,nan,nan,nan,nan
2,0.02,nan,nan,nan,nan,298.30035095392884,2972.237460803494,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,304.12088,2967.69096,nan,nan,nan,nan,nan,nan,nan,nan
3,0.03,nan,nan,nan,nan,294.36591635718685,2975.322946892258,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,304.8744,2966.86588,nan,nan,nan,nan,nan,nan,nan,nan
4,0.04,nan,nan,nan,nan,290.4926084282993,2978.4848269798035,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,305.60663,2966.02785,nan,nan,nan,nan,nan,nan,nan,nan
5,0.05,nan,nan,nan,nan,286.6592187870648,2981.6949864553553,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,305.90777,2965.80918,nan,nan,nan,nan,nan,nan,nan,nan
6,0.06,nan,nan,nan,nan,282.80934823044623,2984.88536209112,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,306.46099,2964.43872,nan,nan,nan,nan,nan,nan,nan,nan
7,0.07,nan,nan,nan,nan,279.08441316216664,2988.2207569308807,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,306.83756,2963.26122,nan,nan,nan,nan,nan,nan,nan,nan
8,0.08,nan,nan,nan,nan,275.42303363553964,2991.6257973068523,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,307.06765,2962.06805,nan,nan,nan,nan,nan,nan,nan,nan
9,0.09,nan,nan,nan,nan,271.82823384418504,2995.1010547735846,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,307.27466,2960.84043,nan,nan,nan,nan,nan,nan,nan,nan
10,0.1,nan,nan,nan,nan,268.29105575464916,2998.6349437309386,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,307.41957,2959.61037,nan,nan,nan,nan,nan,nan,nan,nan
11,0.11,nan,nan,nan,nan,264.8079787972741,3002.222167575223,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,307.4991,2958.34835,nan,nan,nan,nan,nan,nan,nan,nan
12,0.12,nan,nan,nan,nan,261.37896135169416,3005.8611013968125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,307.54224,2957.04838,nan,nan,nan,nan,nan,nan,nan,nan
13,0.13,nan,nan,nan,nan,258.0013935267645,3009.5478391943784,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,307.46984,2955.73253,nan,nan,nan,nan,nan,nan,nan,nan
14,0.14,nan,nan,nan,nan,254.67792817084137,3013.2834218835956,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,307.35223,2954.42854,nan,nan,nan,nan,nan,nan,nan,nan
15,0.15,nan,nan,nan,nan,251.403050077216,3017.061671937773,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,307.14874,2953.08547,nan,nan,nan,nan,nan,nan,nan,nan
16,0.16,nan,nan,nan,nan,248.17998526552748,3020.8842173226776,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,306.87842,2951.73767,nan,nan,nan,nan,nan,nan,nan,nan
17,0.17,nan,nan,nan,nan,245.0065941309553,3024.7480999175577,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,306.61522,2950.38992,nan,nan,nan,nan,nan,nan,nan,nan
18,0.18,nan,nan,nan,nan,241.8774904636879,3028.647934560141,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,306.34086,2949.07216,nan,nan,nan,nan,nan,nan,nan,nan
19,0.19,nan,nan,nan,nan,238.78952066056593,3032.5804200966695,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,306.07624,2947.84611,nan,nan,nan,nan,nan,nan,nan,nan
20,0.2,nan,nan,nan,nan,235.73628492309402,3036.539934149104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,305.78062,2946.72426,nan,nan,nan,nan,nan,nan,nan,nan
21,0.21,nan,nan,nan,nan,232.71539122985078,3040.5241782799426,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,305.58014,2945.5735,nan,nan,nan,nan,nan,nan,nan,nan
22,0.22,nan,nan,nan,nan,229.7227929157604,3044.5297188590034,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,305.56489,2944.28443,nan,nan,nan,nan,nan,nan,nan,nan
23,0.23,-7266.26826,-2451.05343,nan,nan,226.75480167727213,3048.5535265095077,nan,nan,nan,nan,nan,nan,nan,nan,-7266.26826,-2451.05343,nan,nan,305.39377,2943.14371,nan,nan,nan,nan,nan,nan,nan,nan
24,0.24,-7266.26826,-2451.05343,nan,nan,223.81429550712082,3052.597463138994,nan,nan,nan,nan,nan,nan,nan,nan,-7269.02931,-2451.73816,nan,nan,305.14063,2942.13668,nan,nan,nan,nan,nan,nan,nan,nan
25,0.25,-7263.316857490447,-2455.089420984455,nan,nan,220.8984977180302,3056.6592513231726,nan,nan,nan,nan,nan,nan,nan,nan,-7269.70511,-2451.91693,nan,nan,305.02328,2941.04916,nan,nan,nan,nan,nan,nan,nan,nan
26,0.26,-7259.800180664312,-2458.6437119264756,nan,nan,218.00324212344123,3060.7357075098626,nan,nan,nan,nan,nan,nan,nan,nan,-7271.0246,-2452.28463,nan,nan,304.97013,2940.01367,nan,nan,nan,nan,nan,nan,nan,nan
27,0.27,-7256.278418507867,-2462.1929641453844,nan,nan,215.12483089519998,3064.82407500816,nan,nan,nan,nan,nan,nan,nan,nan,-7273.19973,-2452.92183,nan,nan,304.9621,2939.03486,nan,nan,nan,nan,nan,nan,nan,nan
28,0.28,-7252.753456413086,-2465.739038345165,nan,nan,212.26104112428584,3068.9226977217077,nan,nan,nan,nan,nan,nan,nan,nan,-7275.55789,-2453.66272,nan,nan,304.96542,2938.07492,nan,nan,nan,nan,nan,nan,nan,nan
29,0.29,-7249.224470901229,-2469.281108538866,nan,nan,209.41202572196875,3073.0316040527596,nan,nan,nan,nan,nan,nan,nan,nan,-7276.88275,-2454.11047,nan,nan,305.12358,2936.9929,nan,nan,nan,nan,nan,nan,nan,nan
30,0.3,-7245.7040863648845,-2472.8317271773944,nan,nan,206.57501444064698,3077.1488078356265,nan,nan,nan,nan,nan,nan,nan,nan,-7278.94773,-2454.76517,nan,nan,304.88201,2936.20989,nan,nan,nan,nan,nan,nan,nan,nan
31,0.31,-7242.142502100672,-2476.341017351904,nan,nan,203.75827739738332,3081.279908467311,nan,nan,nan,nan,nan,nan,nan,nan,-7280.67858,-2455.37,nan,nan,304.77683,2935.29974,nan,nan,nan,nan,nan,nan,nan,nan
32,0.32,-7238.590590921715,-2479.860097768264,nan,nan,200.95603341200254,3085.420853848066,nan,nan,nan,nan,nan,nan,nan,nan,-7282.15199,-2455.86633,nan,nan,304.7087,2934.34848,nan,nan,nan,nan,nan,nan,nan,nan
33,0.33,-7235.0379713399125,-2483.3784630288633,nan,nan,198.16825129819077,3089.5715490772914,nan,nan,nan,nan,nan,nan,nan,nan,-7283.504,-2456.33008,nan,nan,304.48919,2933.36794,nan,nan,nan,nan,nan,nan,nan,nan
34,0.34,-7231.475244614715,-2486.886593340235,nan,nan,195.4008575816144,3093.7358655899325,nan,nan,nan,nan,nan,nan,nan,nan,-7284.6951,-2456.73184,nan,nan,304.23354,2932.36656,nan,nan,nan,nan,nan,nan,nan,nan
35,0.35000000000000003,-7227.907174416454,-2490.3892887395355,nan,nan,192.65221210008002,3097.912580569057,nan,nan,nan,nan,nan,nan,nan,nan,-7285.88937,-2457.09872,nan,nan,303.90114,2931.33522,nan,nan,nan,nan,nan,nan,nan,nan
36,0.36,-7224.332474157932,-2493.8852175233815,nan,nan,189.92426352396697,3102.102842680916,nan,nan,nan,nan,nan,nan,nan,nan,-7286.85416,-2457.38155,nan,nan,303.40243,2930.31292,nan,nan,nan,nan,nan,nan,nan,nan
37,0.37,-7220.744367393195,-2497.3673849295888,nan,nan,187.22034834643037,3106.308653270171,nan,nan,nan,nan,nan,nan,nan,nan,-7287.46139,-2457.55818,nan,nan,302.89973,2929.24071,nan,nan,nan,nan,nan,nan,nan,nan
38,0.38,-7217.154098696984,-2500.847323246428,nan,nan,184.53855084506586,3110.528601393273,nan,nan,nan,nan,nan,nan,nan,nan,-7287.84332,-2457.65414,nan,nan,302.303,2928.21813,nan,nan,nan,nan,nan,nan,nan,nan
39,0.39,-7213.551239494404,-2504.314224682348,nan,nan,181.87974447199798,3114.7630728680306,nan,nan,nan,nan,nan,nan,nan,nan,-7288.14147,-2457.69899,nan,nan,301.64647,2927.18104,nan,nan,nan,nan,nan,nan,nan,nan
40,0.4,-7209.941434499004,-2507.773893437472,nan,nan,179.2446887757069,3119.012364747561,nan,nan,nan,nan,nan,nan,nan,nan,-7288.40966,-2457.72012,nan,nan,300.92473,2926.14535,nan,nan,nan,nan,nan,nan,nan,nan
41,0.41000000000000003,-7206.323464128432,-2511.2250222959274,nan,nan,176.63385533514548,3123.276581996441,nan,nan,nan,nan,nan,nan,nan,nan,-7288.64972,-2457.714,nan,nan,300.2281,2925.12379,nan,nan,nan,nan,nan,nan,nan,nan
