,Time,0_X,0_Y,1_X,1_Y,2_X,2_Y,3_X,3_Y,4_X,4_Y,5_X,5_Y,6_X,6_Y,1_person_X,1_person_Y,10_person_X,10_person_Y,2_person_X,2_person_Y,4_person_X,4_person_Y,5_person_X,5_person_Y,6_person_X,6_person_Y,8_person_X,8_person_Y
0,0.0,-8600.99738,486.07761,-917.25983,-3539.09938,-267.61064,3197.15599,9146.01766,-885.91424,nan,nan,-1514.67805,-3308.77495,nan,nan,-8600.99738,486.07761,-917.25983,-3539.09938,-267.61064,3197.15599,9146.01766,-885.91424,nan,nan,-1514.67805,-3308.77495,nan,nan
1,0.01,-8600.99738,486.07761,-917.25983,-3539.09938,-267.61064,3197.15599,9146.01766,-885.91424,nan,nan,-1514.67805,-3308.77495,nan,nan,-8600.99333,486.11208,-958.7027172955975,-3533.2008764779875,-267.42878,3197.38128,9151.3259,-886.88759,nan,nan,-1514.05365,-3308.91706,nan,nan
2,0.02,-8600.99738,486.07761,-915.9841570428582,-3543.9339077438876,-267.61064,3197.15599,9146.01766,-885.91424,nan,nan,-1517.1189782605234,-3313.138649030293,nan,nan,-8601.01166,486.14731,-1000.1456045911949,-3527.302372955975,-267.3509,3197.41012,9153.91722,-887.84813,nan,nan,-1512.8194,-3308.97305,nan,nan
3,0.03,-8600.99738,486.07761,-914.1276270845538,-3548.576460545302,-267.61064,3197.15599,9146.01766,-885.91424,nan,nan,-1520.2529885730246,-3317.034541657296,nan,nan,-8601.0059,486.1832,-1041.5884918867923,-3521.4038694339624,-267.24479,3197.44283,9155.45251,-889.333,nan,nan,-1510.80979,-3308.97169,nan,nan
4,0.04,-8600.99738,486.07761,-912.2551950393782,-3553.2126225610427,-267.61064,3197.15599,9148.009964472976,-881.3283133884025,nan,nan,-1523.3965525596839,-3320.9227295979413,nan,nan,-8600.99095,486.22615,-1083.0313791823899,-3515.50536591195,-267.05729,3197.6177,9155.73852,-891.23373,nan,nan,-1508.43948,-3309.59534,nan,nan
5,0.05,-8600.99738,486.07761,-910.3499462326787,-3557.8353952122307,-267.61064,3197.15599,9149.245077412499,-876.4832647790879,nan,nan,-1526.5228574115522,-3324.824808271313,nan,nan,-8600.97728,486.27368,-1124.4742664779874,-3509.6068623899373,-266.87135,3197.70837,9154.4099,-893.7923,nan,nan,-1505.49666,-3310.47391,nan,nan
6,0.06,-8600.99738,486.07761,-908.4196571371003,-3562.447768138122,-267.61064,3197.15599,9150.413609696614,-871.6217287768578,nan,nan,-1529.5844812497155,-3328.777839952642,nan,nan,-8600.98392,486.33216,-1165.917153773585,-3503.7083588679247,-266.63491,3197.82941,9151.44119,-896.62914,nan,nan,-1503.03834,-3311.43743,nan,nan
7,0.07,-8600.99738,486.07761,-906.4135409578874,-3567.0276696518554,-267.61064,3197.15599,9151.559733047648,-866.7548610712165,nan,nan,-1532.6038546008324,-3332.7632363653674,nan,nan,-8600.98461,486.39698,-1207.3600410691824,-3497.809855345912,-266.33174,3197.96718,9147.73705,-899.18435,nan,nan,-1500.41088,-3312.50067,nan,nan
8,0.08,-8600.99738,486.07761,-904.271093749498,-3571.54540359259,-267.61064,3197.15599,9152.6981986501,-861.8861963598162,nan,nan,-1535.5932730400905,-3336.771150710139,nan,nan,-8600.99006,486.47066,-1248.8029283647797,-3491.9113518238996,-265.99037,3198.13442,9145.69039,-901.21958,nan,nan,-1496.90013,-3313.15067,nan,nan
9,0.09,-8600.99738,486.07761,-901.972001725274,-3575.9854684416828,-267.61064,3197.15599,9153.833620321577,-857.0168208733764,nan,nan,-1538.557652547188,-3340.797619900124,nan,nan,-8601.04708,486.57097,-1290.2458156603773,-3486.012848301887,-265.62098,3198.33171,9142.96882,-903.47318,nan,nan,-1494.32338,-3313.84665,nan,nan
10,0.1,-8600.99738,486.07761,-899.4567250299415,-3580.3067394521513,-267.61064,3197.15599,9155.071645452315,-852.1725155799768,nan,nan,-1541.4974161957182,-3344.8420963422336,nan,nan,-8601.07403,486.66962,-1331.6887029559748,-3480.1143447798745,-265.24463,3198.50049,9141.20013,-905.23887,nan,nan,-1491.84107,-3314.58719,nan,nan
11,0.11,-8600.99738,486.07761,-896.4367918576982,-3584.2917116772974,-267.61064,3197.15599,9156.344949598155,-847.3373634053099,nan,nan,-1541.4974161957182,-3344.8420963422336,nan,nan,-8601.06629,486.76637,-1373.131590251572,-3474.215841257862,-264.83618,3198.74789,9139.21448,-907.11807,nan,nan,-1489.60052,-3315.22605,nan,nan
12,0.12,-8600.99738,486.07761,-892.240847895375,-3587.010912711617,-267.61064,3197.15599,9157.722870119771,-842.5309785854988,nan,nan,-1541.4974161957182,-3344.8420963422336,nan,nan,-8601.08336,486.87072,-1414.5744775471699,-3468.3173377358494,-264.42543,3199.0186,9137.48324,-908.92153,nan,nan,-1487.12563,-3316.10676,nan,nan
13,0.13,-8600.99738,486.07761,-887.3776387947178,-3588.172462212622,-267.61064,3197.15599,9159.157540929053,-837.7412270607332,nan,nan,-1541.4974161957182,-3344.8420963422336,nan,nan,-8601.15856,486.99888,-1456.0173648427672,-3462.418834213837,-264.0121,3199.30482,9136.52395,-910.74303,nan,nan,-1483.96,-3317.07309,nan,nan
14,0.14,-8600.99738,486.07761,-883.780560394681,-3590.086110535354,-267.61064,3197.15599,9160.567158584854,-832.9440426714843,nan,nan,-1541.4974161957182,-3344.8420963422336,nan,nan,-8601.17052,487.11709,-1497.4602521383647,-3456.520330691824,-263.67163,3199.46493,9134.74077,-912.7221,nan,nan,-1481.02754,-3318.07554,nan,nan
15,0.15,-8600.99738,486.07761,-881.845230061889,-3593.4406711133333,-267.61064,3197.15599,9162.066187902754,-828.1740415075352,nan,nan,-1541.4974161957182,-3344.8420963422336,nan,nan,-8601.12557,487.2673,-1538.9031394339622,-3450.6218271698112,-263.30923,3199.69777,9132.68225,-914.94541,nan,nan,-1477.92057,-3319.12431,nan,nan
16,0.16,-8600.99738,486.07761,-883.8967856984639,-3598.0003991172866,-267.61064,3197.15599,9163.632384640645,-823.4256704417676,nan,nan,-1541.4974161957182,-3344.8420963422336,nan,nan,-8600.74916,487.54096,-1580.3460267295595,-3444.7233236477987,-262.94762,3199.94021,9131.24574,-916.82775,nan,nan,-1475.71769,-3320.20912,nan,nan
17,0.17,-8600.99738,486.07761,-884.7704460124058,-3601.6612162796537,-267.61064,3197.15599,9165.20781135546,-818.6803537330272,nan,nan,-1541.4974161957182,-3344.8420963422336,nan,nan,-8600.758625333332,487.600819,-1621.7889140251573,-3438.824820125786,-262.59554,3200.18535,9129.4199,-918.89022,nan,nan,-1473.60208,-3321.43209,nan,nan
18,0.18,-8600.99738,486.07761,-885.588373972381,-3605.3756328228574,-267.61064,3197.15599,9166.8340844536,-813.952221352238,nan,nan,-1541.4974161957182,-3344.8420963422336,nan,nan,-8600.768090666666,487.66067799999996,-1663.2318013207546,-3432.9263166037736,-262.25469,3200.437,9127.75215,-920.77537,nan,nan,-1470.95331,-3322.82259,nan,nan
19,0.19,-8600.99738,486.07761,-886.2064722904389,-3609.290361928187,-267.61064,3197.15599,9168.489798616783,-809.2343181516802,nan,nan,-1541.4974161957182,-3344.8420963422336,nan,nan,-8600.777556,487.720537,-1704.6746886163521,-3427.027813081761,-261.90884,3200.75606,9125.64505,-922.89715,nan,nan,-1468.44507,-3324.29859,nan,nan
20,0.2,-8600.99738,486.07761,-886.7320445842021,-3613.294854875423,-267.61064,3197.15599,9170.198563175023,-804.5353689410051,nan,nan,-1541.4974161957182,-3344.8420963422336,nan,nan,-8600.787021333334,487.780396,-1746.1175759119496,-3421.1293095597484,-261.58529,3201.06849,9123.99166,-924.95663,nan,nan,-1466.02341,-3325.8239,nan,nan
21,0.21,-8600.99738,486.07761,-887.2168744987254,-3617.336411048951,-267.61064,3197.15599,9171.918128210822,-799.8403613704405,nan,nan,-1541.4974161957182,-3344.8420963422336,nan,nan,-8600.796486666666,487.84025499999996,-1787.560463207547,-3415.230806037736,-261.33754,3201.23138,9122.6581,-926.96301,nan,nan,-1463.68027,-3327.383,nan,nan
22,0.22,-8600.99738,486.07761,-887.6896200921208,-3621.386091647893,-267.61064,3197.15599,9173.640979417547,-795.1465586775822,nan,nan,-1541.4974161957182,-3344.8420963422336,nan,nan,-8600.805951999999,487.900114,-1829.0033505031445,-3409.3323025157233,-261.11092,3201.38513,9121.01248,-929.01942,nan,nan,-1461.4261,-3328.98304,nan,nan
23,0.23,-8600.99738,486.07761,-888.1654595976912,-3625.428649727885,-267.61064,3197.15599,9175.39199695863,-790.463190491029,nan,nan,-1541.4974161957182,-3344.8420963422336,nan,nan,-8600.815417333333,487.959973,-1870.446237798742,-3403.4337989937108,-260.90278,3201.53356,9118.94043,-931.04743,nan,nan,-1459.13955,-3330.6172,nan,nan
24,0.24,-8600.99738,486.07761,-888.6249233279943,-3629.4835844165614,-267.61064,3197.15599,9177.185829720695,-785.7960538933127,nan,nan,-1540.7835991358106,-3349.790880557067,nan,nan,-8600.824882666666,488.019832,-1911.8891250943395,-3397.535295471698,-260.70969,3201.6749,9116.805885000002,-933.46682,nan,nan,-1455.83438,-3332.37918,nan,nan
25,0.25,-8600.99738,486.07761,-888.7945791346187,-3633.821700111617,-267.61064,3197.15599,9179.003198596514,-781.1380317412398,nan,nan,-1540.1510040459634,-3354.7507014663643,nan,nan,-8600.834348,488.07969099999997,-1953.332012389937,-3391.6367919496856,-260.48306,3201.94902,9114.67134,-935.88621,nan,nan,-1453.85558,-3333.99641,nan,nan
26,0.26,-8600.99738,486.07761,-889.1754455147428,-3637.9471847019404,-267.61064,3197.15599,9180.844297288044,-776.4893377732474,nan,nan,-1539.6339229872333,-3359.723892311154,nan,nan,-8600.843813333333,488.13955,-1994.7748996855344,-3385.738288427673,-260.27422,3202.22287,9114.17466,-937.08956,nan,nan,-1451.6378,-3335.66989,nan,nan
27,0.27,-8600.99738,486.07761,-889.5896409952821,-3642.035561317829,-267.61064,3197.15599,9182.65494433373,-771.8286986243809,nan,nan,-1539.2589724743652,-3364.7098137017197,nan,nan,-8600.853278666666,488.199409,-2036.217786981132,-3379.8397849056605,-260.07961,3202.49632,9114.00073,-937.45775,nan,nan,-1449.44476,-3337.35111,nan,nan
28,0.28,-8600.99738,486.07761,-890.0236029010827,-3646.1003162667635,-267.61064,3197.15599,9184.461911268869,-767.1666314331751,nan,nan,-1539.0499221335779,-3369.7054415856815,nan,nan,-8600.862744,488.25926799999996,-2077.6606742767294,-3373.941281383648,-259.94328,3202.6369,9113.40371,-938.03817,nan,nan,-1447.31846,-3339.0147,nan,nan
29,0.29,-8600.99738,486.07761,-890.4874031194611,-3650.131503417495,-267.61064,3197.15599,9186.280225793262,-762.508978344936,nan,nan,-1539.0390796602667,-3374.705429829745,nan,nan,-8600.872209333333,488.319127,-2119.1035615723267,-3368.0427778616354,-259.77405,3202.90394,9109.924085,-940.6470850000001,nan,nan,-1444.29538,-3340.74379,nan,nan
30,0.3,-8600.99738,486.07761,-890.7302544907168,-3654.375935508096,-267.61064,3197.15599,9188.18739533037,-757.8869977784769,nan,nan,-1539.2658348644363,-3379.700285390958,nan,nan,-8600.881674666667,488.378986,-2160.5464488679245,-3362.144274339623,-259.65395,3203.04393,9106.44446,-943.256,nan,nan,-1442.75563,-3342.26303,nan,nan
31,0.31,-8600.99738,486.07761,-893.9846327661704,-3658.1718572723394,-267.61064,3197.15599,9190.138651551384,-753.2834557552136,nan,nan,-1540.7190166075902,-3384.484453325026,nan,nan,-8600.89114,488.438845,-2201.989336163522,-3356.2457708176103,-259.4982,3203.32444,9107.2446,-944.37752,nan,nan,-1441.08684,-3343.82891,nan,nan
32,0.32,-8600.99738,486.07761,-895.227134419496,-3661.2589881434533,-267.61064,3197.15599,9191.990221020977,-748.6389223556921,nan,nan,-1542.1970967693226,-3389.2609875325343,nan,nan,-8600.900605333332,488.498704,-2243.432223459119,-3350.3472672955977,-259.34939,3203.61241,9107.10373,-944.65313,nan,nan,-1438.62522,-3345.52337,nan,nan
33,0.33,-8600.99738,486.07761,-895.9376499578974,-3664.8607184901907,-267.61064,3197.15599,9193.861591534378,-744.0023317546611,nan,nan,-1543.6825253853513,-3394.035241592247,nan,nan,-8600.910070666667,488.558563,-2284.875110754717,-3344.448763773585,-259.20719,3203.90356,9106.71756,-945.18818,nan,nan,-1436.68441,-3347.09396,nan,nan
34,0.34,-8600.99738,486.07761,-896.5370131750661,-3668.564589839642,-267.61064,3197.15599,9195.734663911007,-739.3664284045141,nan,nan,-1545.1773155840335,-3398.8065728804645,nan,nan,-8600.919536,488.618422,-2326.3179980503146,-3338.5502602515726,-259.06913,3204.1926,9105.97391,-946.00764,nan,nan,-1434.85414,-3348.62691,nan,nan
35,0.35000000000000003,-8600.99738,486.07761,-897.1166543802319,-3672.283432614041,-267.61064,3197.15599,9197.614919061176,-734.7334336311231,nan,nan,-1546.6809653934915,-3403.5751195406656,nan,nan,-8600.929001333334,488.67828099999997,-2367.7608853459114,-3332.65175672956,-258.92687,3204.55429,9105.28046,-946.99242,nan,nan,-1433.1306,-3350.12819,nan,nan
36,0.36,-8600.99738,486.07761,-897.7207714130283,-3675.9755271303707,-267.61064,3197.15599,9199.493508149164,-730.0997630517128,nan,nan,-1548.1934428111465,-3408.3408736322112,nan,nan,-8600.938466666666,488.73814,-2409.203772641509,-3326.7532532075475,-258.80539,3204.81699,9104.61138,-947.99888,nan,nan,-1432.02199,-3351.58987,nan,nan
37,0.37,-8600.99738,486.07761,-898.501049697229,-3679.497129560264,-267.61064,3197.15599,9201.371131846538,-725.4657011993996,nan,nan,-1549.7152838508223,-3413.1036459183865,nan,nan,-8600.947932,488.797999,-2450.646659937107,-3320.854749685535,-258.71811,3204.95152,9103.59462,-949.04809,nan,nan,-1430.28538,-3353.12886,nan,nan
38,0.38,-8600.99738,486.07761,-899.1918918374972,-3683.0999774818247,-267.61064,3197.15599,9203.259383508643,-720.8359597745946,nan,nan,-1551.2449785500232,-3417.863901597154,nan,nan,-8600.957397333334,488.85785799999996,-2492.0895472327043,-3314.9562461635223,-258.60875,3205.18142,9102.94682,-949.91995,nan,nan,-1427.59607,-3354.71671,nan,nan
39,0.39,-8600.99738,486.07761,-899.5804736840178,-3686.9810184544617,-267.61064,3197.15599,9205.14308492939,-716.2043651293918,nan,nan,-1552.7819369934664,-3422.6218169750405,nan,nan,-8600.966862666666,488.917717,-2533.5324345283016,-3309.05774264151,-258.50933,3205.39777,9102.27516,-950.83534,nan,nan,-1425.91891,-3356.06785,nan,nan
40,0.4,-8600.99738,486.07761,-900.1368245027486,-3690.7031918130024,-267.61064,3197.15599,9207.026669685483,-711.5727230375829,nan,nan,-1554.3286164757453,-3427.3765811730946,nan,nan,-8600.976328,488.977576,-2574.9753218238993,-3303.159239119497,-258.41842,3205.60356,9101.5482,-951.65048,nan,nan,-1424.25126,-3357.33303,nan,nan
41,0.41000000000000003,-8600.99738,486.07761,-900.8036313341586,-3694.3188213021776,-267.61064,3197.15599,9208.91321641145,-706.9422866163865,nan,nan,-1555.8843841853811,-3432.1283794467645,nan,nan,-8600.985793333333,489.03743499999996,-2616.4182091194966,-3297.260735597484,-258.36239,3205.69791,9101.0101,-952.34988,nan,nan,-1422.62036,-3358.51239,nan,nan
42,0.42,-8600.99738,486.07761,-901.5587181454961,-3697.848260278025,-267.61064,3197.15599,9210.796802405504,-702.3106450280288,nan,nan,-1557.4494150922194,-3436.877134890103,nan,nan,-8600.995258666666,489.097294,-2657.861096415094,-3291.3622320754716,-258.31213,3205.78334,9100.40376,-952.99655,nan,nan,-1420.98737,-3359.61993,nan,nan
43,0.43,-8600.99738,486.07761,-902.3772108134739,-3701.3146799760875,-267.61064,3197.15599,9212.682082659647,-697.6796928188888,nan,nan,-1559.023795613941,-3441.622798802858,nan,nan,-8601.004724,489.157153,-2699.3039837106917,-3285.463728553459,-258.26685,3205.86148,9099.87025,-953.57491,nan,nan,-1419.36256,-3360.66395,nan,nan
44,0.44,-8600.99738,486.07761,-903.246789558163,-3704.729623497328,-267.61064,3197.15599,9214.566351487107,-693.048328982408,nan,nan,-1560.6076407014557,-3446.36531234936,nan,nan,-8601.014189333333,489.217012,-2740.746871006289,-3279.5652250314465,-258.2195,3205.94659,9099.10501,-954.21111,nan,nan,-1416.71427,-3361.7014,nan,nan
45,0.45,-8600.99738,486.07761,-903.8832573473002,-3708.3578086763164,-267.61064,3197.15599,9216.455933272286,-688.419130274519,nan,nan,-1562.2003998119812,-3451.104839584838,nan,nan,-8601.023654666667,489.27687099999997,-2782.1897583018863,-3273.666721509434,-258.18081,3206.02442,9098.21836,-954.79186,nan,nan,-1415.12278,-3362.61727,nan,nan
46,0.46,-8600.99738,486.07761,-904.7027361559367,-3711.813427068927,-267.61064,3197.15599,9218.351922097812,-683.7925520169429,nan,nan,-1563.8033169471507,-3455.840941004548,nan,nan,-8601.03312,489.33673,-2823.632645597484,-3267.7682179874214,-258.14163,3206.11317,9097.32037,-955.34186,nan,nan,-1413.56182,-3363.49669,nan,nan
47,0.47000000000000003,-8600.99738,486.07761,-905.6325581977769,-3715.162788975313,-267.61064,3197.15599,9220.25267376145,-679.167928452459,nan,nan,-1565.4161037037509,-3460.5736906152642,nan,nan,-8602.93346,489.40633,-2865.075532893082,-3261.869714465409,-258.10698,3206.21027,9096.75679,-955.74643,nan,nan,-1411.94445,-3364.3832,nan,nan
48,0.48,-8600.99738,486.07761,-906.6017758706198,-3718.4719727398915,-267.61064,3197.15599,9222.150326990786,-674.5420326234129,nan,nan,-1567.0386897679275,-3465.3030895690786,nan,nan,-8603.31726,489.43281,-2906.518420188679,-3255.9712109433963,-258.07741,3206.31744,9096.08093,-956.11239,nan,nan,-1410.27965,-3365.26429,nan,nan
49,0.49,-8600.99738,486.07761,-907.5798642935925,-3721.7695452778885,-267.61064,3197.15599,9224.051680758559,-669.9176565736328,nan,nan,-1568.6711897025855,-3470.0290755998813,nan,nan,-8603.57207,489.47871,-2947.9613074842764,-3250.0727074213837,-258.05146,3206.44105,9095.25714,-956.48447,nan,nan,-1408.52545,-3366.15173,nan,nan
