,Type,Point_1,Point_2,Point_3,Point_4,Point_5,Point_6,Point_7,Point_8,Point_9,Point_10,Point_11,Point_12,Point_13,Point_14,Point_15,Point_16
0,People,"[7413.56469804401, 1714.5575648410756, -381.9345183374062, -75.38101711491436]","[7318.081068459657, 1695.712310562347, -381.9345183374098, -75.38101711491436]","[7222.597438875306, 1676.8670562836185, -381.9345183374062, -75.38101711491436]","[7127.113809290953, 1658.02180200489, -381.9345183374098, -75.38101711491345]","[7031.630179706601, 1639.1765477261613, -381.9345183374098, -75.38101711491527]","[6936.146550122249, 1620.3312934474327, -381.9345183374062, -75.38101711491436]","[6840.662920537898, 1601.486039168704, -381.9345183374062, -75.38101711491436]","[6745.179290953545, 1582.6407848899755, -381.9345183374098, -75.38101711491436]","[6649.695661369193, 1563.7955306112467, -381.93451833741017, -75.38101711491534]","[6554.212031784841, 1544.950276332518, -381.9345183374062, -75.38101711491527]","[6458.728402200489, 1526.1050220537895, -381.9345183374098, -75.38101711491345]","[6363.244772616137, 1507.259767775061, -381.9345183374062, -75.38101711491436]","[6267.761143031785, 1488.4145134963323, -381.9345183374098, -75.38101711491436]","[6172.277513447432, 1469.5692592176038, -381.9345183374098, -75.38101711491436]","[6076.793883863081, 1450.7240049388752, -381.9345183374062, -75.38101711491436]","[5981.310254278729, 1431.8787506601466, -381.9345183374062, -75.38101711491436]"
1,People,"[5885.826624694377, 1413.033496381418, -381.9345183374098, -75.38101711491436]","[5790.342995110024, 1394.1882421026894, -381.9345183374098, -75.38101711491436]","[5694.859365525672, 1375.3429878239608, -381.9345183374098, -75.38101711491436]","[5599.37573594132, 1356.4977335452322, -381.9345183374062, -75.38101711491436]","[5503.892106356969, 1337.6524792665036, -381.9345183374062, -75.38101711491436]","[5408.408476772616, 1318.807224987775, -381.9345183374098, -75.38101711491436]","[5312.924847188264, 1299.9619707090465, -381.9345183374098, -75.38101711491436]","[5217.441217603912, 1281.116716430318, -381.9345183374062, -75.38101711491345]","[5121.957588019561, 1262.2714621515893, -381.93451833740653, -75.38101711491534]","[5026.473958435208, 1243.4262078728605, -381.9345183374098, -75.38101711491527]","[4930.990328850856, 1224.580953594132, -381.9345183374098, -75.38101711491345]","[4836.07321, 1196.4095, -379.66847540342496, -112.68581437652847]","[4756.3515, 1121.04422, -318.8868399999992, -301.46111999999994]","[4678.33341, 1035.41924, -312.0723599999983, -342.4999200000002]","[4571.43096, 942.98014, -427.609800000002, -369.75639999999976]","[4432.0384, 911.32463, -557.5702399999973, -126.6220400000002]"
2,People,"[4278.4775, 913.39979, -614.2435999999973, 8.300640000000326]","[4111.86786, 884.02459, -666.4385599999987, -117.50080000000025]","[3933.00739, 828.52271, -715.4418800000003, -222.0075200000001]","[3764.87123, 777.31949, -672.5446400000001, -204.81287999999995]","[3578.83845, 764.58229, -744.13112, -50.94880000000012]","[3397.15988, 786.46754, -726.7142800000001, 87.54100000000017]","[3214.92226, 823.341, -728.9504800000013, 147.4938400000001]","[3020.06502, 846.78292, -779.4289599999993, 93.76767999999993]","[2826.42322, 862.27463, -774.5672000000002, 61.966840000000104]","[2622.71843, 909.97182, -814.8191600000009, 190.7887599999999]","[2368.69035, 986.52154, -1016.1123200000002, 306.1988799999999]","[2097.22959, 1028.83095, -1085.8430399999997, 169.23764000000028]","[1900.57652, 1079.16921, -786.6122799999994, 201.35303999999996]","[1758.45747, 1177.3651, -568.4762000000001, 392.78355999999985]","[1621.48646, 1317.15031, -547.8840399999999, 559.14084]","[1473.58668, 1451.20469, -591.5991200000008, 536.2175200000001]"
3,People,"[1335.6191, 1545.57632, -551.87032, 377.4865199999995]","[1184.05796, 1607.52941, -606.2445599999992, 247.8123600000008]","[1027.96488, 1651.08264, -624.3723200000004, 174.21291999999994]","[873.6704, 1706.63085, -617.1779200000001, 222.1928399999997]","[714.71226, 1806.44871, -635.8325599999998, 399.27143999999953]","[550.67665, 1912.9066, -656.1424400000001, 425.83156000000054]","[383.51255, 1987.66621, -668.6564000000001, 299.03844000000026]","[206.71002, 2052.86939, -707.21012, 260.812719999999]","[15.65001, 2105.37656, -764.2400400000006, 210.02868000000146]","[-196.60855, 2172.64592, -849.0342400000001, 269.0774399999991]","[-417.11315, 2247.95174, -882.0184, 301.22328000000016]","[-638.99448, 2304.61839, -887.5253199999997, 226.66660000000047]","[-861.94072, 2299.46204, -891.7849600000004, -20.62540000000081]","[-1104.3238, 2276.09145, -969.5323199999993, -93.48235999999997]","[-1355.83544, 2252.75064, -1006.0465600000007, -93.36323999999877]","[-1622.19864, 2238.46309, -1065.4528, -57.15020000000004]"
4,People,"[-1879.41902, 2230.61062, -1028.88152, -31.409880000001067]","[-2121.9028, 2189.65173, -969.9351199999992, -163.83555999999953]","[-2366.19773, 2120.62591, -977.1797200000001, -276.10327999999936]","[-2602.08212, 2046.71, -943.5375600000007, -295.66364000000067]","[-2847.0495, 1985.38414, -979.8695200000002, -245.3034400000006]","[-3063.07759, 1932.28403, -864.1123599999992, -212.40043999999943]","[-3254.0559, 1870.40656, -763.9132399999999, -247.50988000000052]","[-3455.2001, 1776.58488, -804.5768000000007, -375.28671999999915]","[-3670.18224, 1675.0692, -859.9285600000011, -406.06272000000115]","[-3897.37573, 1575.60964, -908.7739600000004, -397.83824000000004]","[-4113.65609, 1457.44906, -865.1214400000008, -472.6423199999999]","[-4300.77881, 1306.88943, -748.4908799999976, -602.2385199999999]","[-4485.68666, 1132.57434, -739.631400000002, -697.2603600000002]","[-4681.43956, 969.96943, -783.011599999998, -650.4196399999996]","[-4882.51129, 808.9284, -804.2869200000023, -644.1641199999999]","[-5064.92015, 637.81339, -729.6354399999982, -684.4600399999999]"
5,People,"[-5207.95047, 456.6645, -572.1212799999994, -724.5955600000002]","[-5345.82829, 274.65004, -551.5112800000024, -728.0578399999999]","[-5508.50351, 123.6878, -650.7008799999967, -603.84896]","[-5688.45182, -16.47318, -719.7932400000027, -560.64392]","[-5864.5706, -151.40638, -704.4751199999992, -539.7328]","[-6030.37225, -299.49459, -663.2066000000013, -592.35284]","[-6206.67581, -459.91691, -705.2142399999975, -641.6892799999998]","[-6396.6546, -598.61521, -759.9151600000005, -554.7932000000003]","[-6591.77594, -730.90791, -780.4853600000031, -529.1708000000003]","[-6769.48616, -856.28783, -710.8408799999997, -501.5196799999999]","[-6922.90106, -980.21895, -613.659599999999, -495.72447999999986]","[-7065.83991, -1093.86082, -571.7553999999982, -454.5674800000006]","[-7218.50688, -1182.27841, -610.6678800000009, -353.67035999999916]","[-7371.52365, -1287.21148, -612.0670800000007, -419.7322800000002]","[-7489.08202, -1389.23544, -470.23347999999896, -408.09583999999995]","[-7540.41033, -1469.2937, -205.3132399999995, -320.2330400000001]"
6,People,"[-7551.31513, -1540.62974, -43.61920000000162, -285.3441600000046]","[-7537.30676, -1606.89771, 56.033479999998235, -265.0718799999995]","[-7521.1213, -1670.34303, 64.74184000000241, -253.78128000000015]","[-7517.242846461539, -1715.1603236153846, 15.513814153844578, -179.26917446153857]","[-7513.337583824176, -1718.0500508131868, 15.621050549449137, -11.558908791208523]","[-7509.432321186813, -1720.9397780109891, 15.621050549452775, -11.558908791209433]","[-7505.527058549451, -1723.8295052087913, 15.621050549449137, -11.558908791208523]","[-7501.621795912089, -1726.7192324065934, 15.621050549449137, -11.558908791208523]","[-7497.716533274725, -1729.6089596043955, 15.62105054945279, -11.558908791208534]","[-7493.811270637363, -1732.498686802198, 15.621050549449137, -11.558908791210342]","[-7489.906008, -1735.388414, 15.621050549452775, -11.558908791207614]","[-7486.000745362638, -1738.278141197802, 15.621050549449137, -11.558908791207614]","[-7482.095482725275, -1741.1678683956045, 15.621050549449137, -11.558908791210342]","[-7478.190220087912, -1744.0575955934066, 15.621050549452775, -11.558908791208523]","[-7474.28495745055, -1746.9473227912088, 15.621050549449137, -11.558908791208523]","[-7470.379694813187, -1749.8370499890111, 15.621050549452775, -11.558908791209433]"
7,People,"[-7466.474432175824, -1752.7267771868133, 15.621050549449137, -11.558908791208523]","[-7462.569169538462, -1755.6165043846154, 15.621050549449137, -11.558908791208523]","[-7458.663906901099, -1758.5062315824175, 15.621050549452775, -11.558908791208523]","[-7454.758644263737, -1761.39595878022, 15.621050549449137, -11.558908791210342]","[-7450.853381626373, -1764.285685978022, 15.621050549452775, -11.558908791207614]","[-7446.948118989011, -1767.175413175824, 15.621050549449137, -11.558908791207614]","[-7443.042856351649, -1770.0651403736265, 15.621050549449137, -11.558908791210342]","[-7439.137593714286, -1772.9548675714286, 15.621050549452775, -11.558908791208523]","[-7435.232331076923, -1775.8445947692308, 15.621050549449151, -11.558908791208534]","[-7431.32706843956, -1778.734321967033, 15.621050549452775, -11.558908791209433]","[-7427.421805802198, -1781.6240491648352, 15.621050549449137, -11.558908791208523]","[-7423.516543164836, -1784.5137763626374, 15.621050549449137, -11.558908791208523]","[-7419.611280527472, -1787.4035035604395, 15.621050549452775, -11.558908791208523]","[-7415.70601789011, -1790.293230758242, 15.621050549449137, -11.558908791210342]","[-7411.800755252747, -1793.182957956044, 15.621050549452775, -11.558908791207614]","[-7407.895492615385, -1796.072685153846, 15.621050549449137, -11.558908791207614]"
8,People,"[-7403.990229978022, -1798.9624123516485, 15.621050549449137, -11.558908791210342]","[-7400.084967340659, -1801.8521395494504, 15.621050549452775, -11.558908791207614]","[-7396.179704703297, -1804.7418667472527, 15.621050549449137, -11.558908791209433]","[-7392.274442065935, -1807.631593945055, 15.621050549449137, -11.558908791209433]","[-7388.369179428571, -1810.5213211428568, 15.621050549452775, -11.558908791206704]","[-7384.463916791209, -1813.4110483406596, 15.621050549449137, -11.558908791211252]","[-7380.558654153846, -1816.3007755384613, 15.621050549452775, -11.558908791206704]","[-7376.653391516484, -1819.190502736264, 15.621050549449137, -11.558908791211252]","[-7313.71441, -1797.41316, 251.7559260659366, 87.10937094505614]","[-7226.18744, -1753.60082, 350.10787999999957, 175.2493599999998]","[-7113.78006, -1709.47826, 449.6295199999986, 176.49024000000009]","[-6975.14698, -1722.28328, 554.5323199999984, -51.22008000000005]","[-6774.89734, -1767.19631, 800.99856, -179.65211999999974]","[-6569.48072, -1796.41269, 821.6664800000035, -116.86552000000029]","[-6340.736284685314, -1802.5800221678323, 914.9777412587428, -24.669328671328913]","[-6111.991849370629, -1808.7473543356643, 914.9777412587391, -24.669328671328003]"
9,People,"[-5883.247414055943, -1814.9146865034968, 914.9777412587428, -24.669328671329822]","[-5654.502978741259, -1821.0820186713288, 914.9777412587391, -24.669328671328003]","[-5425.758543426573, -1827.2493508391608, 914.9777412587428, -24.669328671328003]","[-5197.74021, -1817.84573, 912.073333706292, 37.61448335664318]","[-4990.26181, -1767.3836, 829.9135999999999, 201.84852000000046]","[-4787.73921, -1745.29805, 810.090400000001, 88.34219999999914]","[-4563.87946, -1724.00149, 895.4389999999985, 85.18624]","[-4338.24607, -1701.28173, 902.5335599999999, 90.87904000000071]","[-4107.29629, -1657.94405, 923.7991200000005, 173.3507199999996]","[-3886.24792, -1619.61656, 884.1934800000017, 153.3099600000005]","[-3674.00661, -1615.22864, 848.9652399999995, 17.55167999999958]","[-3456.53476, -1619.60641, 869.8873999999996, -17.51108000000022]","[-3252.18106, -1606.43937, 817.4148000000005, 52.66816000000017]","[-3050.57239, -1570.68609, 806.4346800000003, 143.01312000000053]","[-2848.86179, -1534.687, 806.8423999999995, 143.9963600000001]","[-2632.83375, -1534.69801, 864.1121600000006, -0.04404000000067754]"
