,Type,Point_1,Point_2,Point_3,Point_4,Point_5,Point_6,Point_7,Point_8,Point_9,Point_10,Point_11,Point_12,Point_13,Point_14,Point_15,Point_16
0,People,"[266.40663, 2643.2361899999996, 0, 0]","[151.81406, 2771.5126800000003, -458.37028, 513.1059600000026]","[24.00851, 2981.57347, -511.22220000000004, 840.2431599999982]","[-100.84409000000001, 3205.35832, -499.41040000000004, 895.1394]","[-166.63398999999998, 3355.15362, -263.1595999999999, 599.1812000000009]","[-182.02928, 3423.95285, -61.58116000000007, 275.1969200000003]","[-158.47191999999998, 3455.5608399999996, 94.22944000000007, 126.43195999999807]","[-134.94583, 3464.71985, 94.10435999999993, 36.63604000000123]","[-127.25581000000001, 3465.38903, 30.760079999999988, 2.6767199999994795]","[-124.71725, 3461.50594, 10.154240000000016, -15.532359999999244]","[-118.25713, 3456.1171200000003, 25.840480000000014, -21.555279999998675]","[-115.6555, 3458.47954, 10.40652, 9.449679999997898]","[-115.0776, 3457.2477799999997, 2.3115999999999985, -4.927040000000488]","[-114.46106999999999, 3457.12799, 2.4661200000000463, -0.47915999999895575]","[-112.96111, 3458.00504, 5.999839999999949, 3.5082000000002154]","[-118.75587, 3456.80858, -23.179039999999986, -4.785840000000462]"
1,People,"[-120.36012, 3455.32781, 0, 0]","[-122.39057, 3462.1598, -8.121800000000007, 27.32795999999871]","[-125.69256000000001, 3465.21954, -13.207960000000071, 12.238960000000588]","[-137.70541, 3460.53824, -48.051399999999944, -18.72520000000077]","[-133.47034, 3462.0186200000003, 16.94028000000003, 5.921520000001692]","[-124.16545, 3466.6080899999997, 37.219559999999944, 18.35787999999775]","[-109.05143000000001, 3465.48773, 60.456079999999986, -4.481439999999566]","[-102.18956999999999, 3462.37287, 27.447440000000086, -12.459439999998722]","[-76.81809, 3436.43279, 101.48592000000005, -103.76032000000131]","[-90.41727, 3404.1035, -54.396720000000016, -129.3171599999987]","[-119.64155, 3408.2963200000004, -116.89711999999997, 16.771280000000843]","[-113.69963, 3423.69724, 23.767679999999984, 61.60367999999835]","[-100.20175, 3430.91246, 53.99151999999998, 28.86088000000018]","[-88.6974, 3425.41914, 46.01740000000001, -21.97328000000016]","[44.129220000000004, 3367.86331, 531.30648, -230.22331999999915]","[151.9301, 3312.29072, 431.20352, -222.29036000000087]"
2,People,"[195.03399, 3285.36793, 0, 0]","[185.51393000000002, 3287.54834, -38.08023999999989, 8.721639999999752]","[109.33207, 3300.50641, -304.72744000000006, 51.83228000000054]","[95.05287, 3256.4207300000003, -57.11680000000001, -176.34271999999874]","[58.52755, 3183.2707800000003, -146.10128, -292.59979999999996]","[106.5965, 3103.80773, 192.27580000000003, -317.8522000000012]","[175.52508999999998, 2939.8466399999998, 275.7143599999999, -655.844360000001]","[216.51887000000002, 2737.33957, 163.97512000000017, -810.0282799999986]","[192.22042, 2517.01391, -97.19380000000021, -881.3026400000007]","[205.81596000000002, 2228.5909699999997, 54.38216000000011, -1153.6917600000015]","[164.45592, 1983.1921399999999, -165.4401600000001, -981.5953199999994]","[159.86299, 1696.81663, -18.371719999999982, -1145.5020399999994]","[131.75218, 1391.82773, -112.44323999999995, -1219.9556000000002]","[32.28392, 1110.79548, -397.87304000000006, -1124.129]","[-83.97282, 854.0447800000001, -465.02696000000003, -1027.0027999999998]","[-148.30618, 562.69125, -257.33344000000005, -1165.4141200000004]"
3,People,"[-209.76713999999998, 249.20756, 0, 0]","[-385.90837999999997, 28.05677, -704.5649599999999, -884.60316]","[-554.20595, -227.94718999999998, -673.1902800000003, -1024.01584]","[-654.1604, -491.79366, -399.8177999999998, -1055.38588]","[-733.86081, -778.15298, -318.80164000000013, -1145.4372799999999]","[-860.92975, -1062.20079, -508.27576, -1136.1912400000006]","[-1035.7907599999999, -1336.95554, -699.4440399999994, -1099.0189999999993]","[-1179.76972, -1615.73372, -575.9158400000006, -1115.11272]","[-1270.7934, -1902.6401399999997, -364.0947200000004, -1147.62568]","[-1357.34428, -2219.3279899999998, -346.20352, -1266.7514]","[-1480.81812, -2488.9452100000003, -493.8953599999995, -1078.4688800000022]","[-1578.47229, -2737.1542, -390.6166800000001, -992.8359599999985]","[-1614.0682800000002, -2973.19749, -142.38396000000103, -944.1731600000003]","[-1624.8296300000002, -3243.46112, -43.04539999999997, -1081.0545199999997]","[-1644.75054, -3531.28677, -79.68363999999929, -1151.302600000001]","[-1642.42131, -3783.97784, 9.31692000000021, -1010.7642799999994]"
4,People,"[-1632.98317, -3863.96294, 0, 0]","[-1626.8108535135134, -3873.6742102702706, 24.689265945946318, -38.84508108108275]","[-1623.0955199999999, -3874.9374399999997, 14.861334054054169, -5.052918918916475]","[-1627.8583199999998, -3870.6013299999995, -19.05119999999988, 17.34444000000076]","[-1631.3768400000001, -3868.85836, -14.074080000001231, 6.971879999997327]","[-1633.8153300000001, -3868.09195, -9.753960000000006, 3.0656400000007125]","[-1637.52945, -3869.19705, -14.856479999999465, -4.420400000000882]","[-1636.8983, -3869.15165, 2.5245999999997366, 0.1816000000017084]","[-1631.30767, -3869.15188, 22.362520000000607, -0.0009200000004057083]","[-1629.34267, -3871.0123200000003, 7.859999999999673, -7.441760000001523]","[-1630.8420199999998, -3873.95287, -5.997399999999288, -11.762199999999211]","[-1632.40059, -3874.7459299999996, -6.234280000000581, -3.1722399999980553]","[-1629.67474, -3872.74765, 10.903400000000147, 7.99311999999918]","[-1621.52961, -3868.97566, 32.580519999999524, 15.08795999999893]","[-1613.92533, -3866.02021, 30.417120000000068, 11.821799999999712]","[-1611.40561, -3864.80475, 10.078880000000026, 4.8618400000013935]"
5,People,"[-1621.12607, -3870.01305, 0, 0]","[-1623.94201, -3872.12713, -11.26375999999982, -8.456319999999323]","[-1623.76371, -3870.3316, 0.7132000000001426, 7.182119999999486]","[-1618.78834, -3860.1906200000003, 19.901479999999538, 40.56391999999869]","[-1598.80283, -3770.53886, 79.9420399999999, 358.6070400000008]","[-1619.23941, -3604.9077799999995, -81.74631999999929, 662.5243200000023]","[-1699.92956, -3462.32976, -322.7606000000005, 570.3120799999979]","[-1773.4897899999999, -3353.2230600000003, -294.2409199999993, 436.4267999999993]","[-1821.8162, -3168.14157, -193.30564000000066, 740.3259600000026]","[-1809.1139699999999, -2919.5490800000002, 50.8089200000004, 994.3699599999982]","[-1751.56183, -2652.86118, 230.20855999999912, 1066.7516000000014]","[-1660.54348, -2405.7264600000003, 364.0734000000002, 988.5388799999982]","[-1565.67849, -2194.52921, 379.45996000000014, 844.7890000000007]","[-1428.87081, -1981.5743, 547.2307200000005, 851.8196400000006]","[-1259.5437, -1824.3369699999998, 677.3084399999998, 628.9493200000006]","[-1111.59646, -1723.4965899999997, 591.7889599999999, 403.3615200000004]"
6,People,"[-935.99535, -1610.8078699999999, 0, 0]","[-777.74188, -1458.4125900000001, 633.01388, 609.5811199999989]","[-629.04451, -1249.1526199999998, 594.7894800000004, 837.0398800000012]","[-482.66067999999996, -1039.62291, 585.53532, 838.1188399999992]","[-316.55691, -822.03912, 664.4150799999998, 870.3351600000001]","[-163.28204, -560.77168, 613.0994800000001, 1045.0697600000003]","[-83.07804, -262.68612, 320.816, 1192.3422399999997]","[-27.73493, 58.55151, 221.37244, 1284.95052]","[57.358290000000004, 362.03357, 340.3728800000003, 1213.928240000001]","[123.59443999999999, 665.62674, 264.9445999999999, 1214.3726800000002]","[98.31378000000001, 956.36899, -101.12263999999993, 1162.969]","[69.22984, 1270.86036, -116.33576000000005, 1257.9654799999994]","[99.9644, 1578.3695699999998, 122.93824000000001, 1230.0368399999998]","[166.21919, 1882.2869899999998, 265.01916, 1215.66968]","[182.80129, 2174.03326, 66.32839999999999, 1166.9850800000013]","[145.23871, 2457.37464, -150.25032, 1133.3655199999994]"
7,People,"[99.62125, 2750.83178, 0, 0]","[84.398, 3045.46272, -60.89300000000003, 1178.52376]","[63.058440000000004, 3375.0371200000004, -85.35823999999997, 1318.2976000000017]","[47.71167, 3493.6359799999996, -61.387080000000026, 474.3954399999966]","[51.51717, 3511.1353299999996, 15.222000000000008, 69.9974000000002]","[52.12019, 3507.23185, 2.412080000000003, -15.613919999997961]","[39.19834, 3513.43445, -51.6874, 24.8104000000003]","[22.97312, 3516.70865, -64.90088, 13.096799999999348]","[2.0869400000000002, 3515.73641, -83.54472000000008, -3.8889600000002282]","[-11.57695, 3518.74628, -54.65556, 12.039479999999458]","[-17.76405, 3500.30046, -24.748400000000004, -73.78327999999965]","[40.68399, 3485.9359200000004, 233.79216000000002, -57.458159999998315]","[60.33071999999999, 3447.7167299999996, 78.58691999999996, -152.87676000000283]","[72.91079, 3379.0241899999996, 50.320280000000054, -274.77016000000003]","[82.22854, 3251.7512100000004, 37.27099999999996, -509.0919199999971]","[55.21638000000001, 3072.88603, -108.04863999999995, -715.460720000001]"
8,People,"[-40.922990000000006, 2850.28394, 0, 0]","[-194.2737, 2722.687, -613.40284, -510.3877599999996]","[-423.21997999999996, 2659.60417, -915.7851199999999, -252.33131999999932]","[-677.67057, 2576.6787600000002, -1017.8023600000001, -331.7016399999993]","[-926.0880900000001, 2440.69798, -993.6700800000003, -543.9231200000013]","[-1196.72024, 2316.45586, -1082.5286, -496.96847999999954]","[-1493.54741, 2259.86849, -1187.3086799999992, -226.34948000000077]","[-1783.68115, 2239.3045, -1160.53496, -82.2559599999986]","[-2047.97652, 2149.76719, -1057.181480000001, -358.149240000001]","[-2301.74905, 1991.5489100000002, -1015.0901199999998, -632.8731199999993]","[-2584.94449, 1884.30412, -1132.7817599999998, -428.9791600000008]","[-2887.13249, 1783.11377, -1208.7520000000004, -404.7614000000003]","[-3138.22369, 1644.55775, -1004.3647999999994, -554.22408]","[-3388.40016, 1467.12753, -1000.7058800000013, -709.7208799999999]","[-3671.63817, 1296.07837, -1132.9520400000001, -684.1966400000001]","[-3937.50034, 1132.44089, -1063.4486799999995, -654.5499199999995]"
9,People,"[-4174.99691, 932.7955400000001, 0, 0]","[-4367.345576666667, 690.6444433333335, -769.394666666667, -968.6043866666664]","[-4576.47797, 434.92319000000003, -836.5295733333332, -1022.8850133333337]","[-4808.56276, 197.75984, -928.3391599999995, -948.6534000000001]","[-5018.59786, -18.56113, -840.1404000000002, -865.28388]","[-5180.30553, -298.39789, -646.8306799999991, -1119.34704]","[-5346.81136, -611.09826, -666.0233200000002, -1250.8014799999999]","[-5552.11441, -872.10457, -821.2122000000018, -1044.02524]","[-5784.00789, -1132.69225, -927.5739199999997, -1042.3507200000013]","[-5948.75988, -1414.7179999999998, -659.007959999999, -1128.1029999999992]","[-6034.42286375, -1536.8353324999998, -342.6519350000017, -488.4693299999999]","[-6091.089776578948, -1602.358967368421, -226.66765131579086, -262.09453947368456]","[-6147.7566894078955, -1667.882602236842, -226.66765131579086, -262.09453947368456]","[-6204.423602236842, -1733.4062371052635, -226.66765131578723, -262.0945394736855]","[-6261.09051506579, -1798.9298719736844, -226.66765131579086, -262.09453947368365]","[-6317.757427894738, -1864.453506842105, -226.66765131579086, -262.09453947368274]"
