,Type,Point_1,Point_2,Point_3,Point_4,Point_5,Point_6,Point_7,Point_8,Point_9,Point_10,Point_11,Point_12,Point_13,Point_14,Point_15,Point_16
0,People,"[-739.6999400000001, -3213.36822, 0, 0]","[-769.85281, -3113.1199, -120.61147999999957, 400.9932799999988]","[-712.3413, -3005.72937, 230.04603999999972, 429.5621200000005]","[-618.19284, -2879.11477, 376.59384, 506.45839999999953]","[-499.19895999999994, -2729.3432, 475.9755200000004, 599.0862800000014]","[-386.24644, -2574.0193, 451.81007999999974, 621.2955999999995]","[-285.36242000000004, -2416.37512, 403.53607999999986, 630.5767199999991]","[-178.31065, -2267.50153, 428.20708000000013, 595.4943600000006]","[-54.630140000000004, -2128.79509, 494.72204000000045, 554.8257600000002]","[97.94001999999999, -1987.2502399999998, 610.28064, 566.1794000000009]","[246.10035, -1823.3369699999998, 592.64132, 655.65308]","[356.73388, -1634.0529999999999, 442.53412000000003, 757.1358799999998]","[431.63552000000004, -1431.0968699999999, 299.6065600000002, 811.8245200000001]","[483.58555, -1241.39235, 207.80011999999988, 758.8180799999991]","[540.47613, -1085.01371, 227.56232, 625.5145600000005]","[600.20442, -944.4399900000001, 238.91316000000006, 562.2948799999995]"
1,People,"[668.23302, -818.05777, 0, 0]","[722.84442, -683.28507, 218.4456, 539.0908]","[761.60906, -542.30669, 155.05855999999994, 563.9135200000001]","[789.96709, -399.6256, 113.43211999999994, 570.7243599999999]","[853.6413699999999, -251.04574, 254.6971199999998, 594.3194400000001]","[962.3765199999999, -93.96865, 434.9405999999999, 628.30836]","[1060.09801, 83.92039, 390.88596000000007, 711.55616]","[1114.51036, 283.20203, 217.64940000000024, 797.1265599999999]","[1116.1127900000001, 493.5545, 6.409720000000567, 841.409880000001]","[1089.74915, 702.0652200000001, -105.45456000000013, 834.0428800000002]","[1068.17502, 926.72782, -86.29652000000078, 898.6503999999995]","[1047.21205, 1158.4891400000001, -83.85187999999926, 927.0452800000007]","[999.6677300000001, 1391.35277, -190.17727999999988, 931.4545199999993]","[905.92038, 1609.01776, -374.9894000000004, 870.65996]","[788.84231, 1808.2473100000002, -468.3122800000001, 796.918200000001]","[684.08425, 1999.6224899999997, -419.03224, 765.5007199999982]"
2,People,"[597.99555, 2187.6931, 0, 0]","[501.12537000000003, 2386.3368, -387.4807199999998, 794.5748000000003]","[372.90513, 2549.04808, -512.8809600000002, 650.84512]","[235.37624, 2680.09208, -550.11556, 524.1759999999995]","[131.01261, 2826.32937, -417.45452, 584.9491600000001]","[43.32125, 2992.13933, -350.76544, 663.2398400000002]","[-55.23421999999999, 3131.3032399999997, -394.22187999999994, 556.655639999999]","[-124.17376000000002, 3200.25602, -275.7581600000001, 275.8111200000003]","[-151.58499, 3226.72369, -109.64492000000006, 105.87068000000009]","[-157.1964, 3232.8155100000004, -22.445640000000026, 24.36728000000221]","[-165.31261, 3238.65626, -32.46483999999998, 23.362999999999374]","[-152.96986, 3238.09993, 49.37099999999998, -2.225320000001375]","[-129.32248, 3217.6238399999997, 94.58952, -81.90436000000045]","[-84.52277, 3195.13571, 179.19884000000008, -89.95251999999891]","[-53.387240000000006, 3178.71713, 124.54211999999995, -65.67432000000008]","[-30.766709999999996, 3174.9394, 90.48212000000004, -15.110919999999169]"
3,People,"[-27.752129999999998, 3188.21279, 0, 0]","[-57.82986, 3249.72485, -120.31092, 246.04824000000008]","[-74.19309, 3302.66366, -65.45292, 211.7552400000004]","[-90.8438, 3328.7013100000004, -66.60284000000001, 104.15060000000085]","[-61.38256, 3289.3440600000004, 117.84496000000001, -157.4290000000001]","[-41.29306, 3271.49522, 80.358, -71.39536000000226]","[6.01656, 3253.41603, 189.23847999999998, -72.3167599999997]","[14.77718, 3210.77112, 35.04248, -170.57963999999993]","[-12.74113, 3109.45446, -110.0732400000001, -405.26664000000017]","[-73.97234, 2981.15139, -244.92484000000002, -513.2122799999997]","[-177.59355, 2892.56825, -414.48483999999996, -354.33256000000074]","[-335.97891, 2847.1919, -633.54144, -181.5054]","[-539.35607, 2807.83222, -813.5086400000002, -157.4387200000001]","[-741.03139, 2754.79435, -806.7012799999998, -212.15147999999863]","[-901.98231, 2674.46515, -643.80368, -321.3168000000005]","[-1074.04296, 2564.31696, -688.2426, -440.59275999999954]"
4,People,"[-1267.3808900000001, 2448.27423, 0, 0]","[-1490.2391599999999, 2338.21168, -891.4330799999989, -440.2502000000004]","[-1715.78587, 2221.36265, -902.1868400000003, -467.3961199999994]","[-1908.4443899999999, 2101.43008, -770.6340799999998, -479.73027999999977]","[-2097.84053, 2005.49016, -757.5845600000002, -383.7596800000001]","[-2314.6921199999997, 1935.15756, -867.406359999999, -281.3303999999998]","[-2565.00306, 1907.35199, -1001.2437600000012, -111.22228000000086]","[-2832.55824, 1860.9823600000002, -1070.2207199999993, -185.47851999999875]","[-3070.43753, 1767.5558, -951.517160000002, -373.7062400000008]","[-3325.66792, 1660.95143, -1020.9215599999989, -426.41748000000007]","[-3580.1945600000004, 1567.24982, -1018.106560000002, -374.8064400000003]","[-3801.59784, 1450.96754, -885.6131199999982, -465.1291199999996]","[-3996.34816, 1288.44104, -779.0012800000004, -650.1060000000007]","[-4202.18461, 1081.69626, -823.345800000001, -826.97912]","[-4397.19261, 860.0786, -780.0319999999992, -886.4706399999995]","[-4620.95338, 692.75962, -895.0430799999995, -669.27592]"
5,People,"[-4843.25787, 518.8573, 0, 0]","[-4994.51581, 315.03593, -605.031759999998, -815.28548]","[-5106.8414, 57.26924, -449.3023600000015, -1031.06676]","[-5299.41814, -133.42183, -770.3069599999981, -762.76428]","[-5532.77563, -307.6804, -933.4299600000013, -697.0342800000001]","[-5721.72704, -507.89089, -755.8056399999987, -800.84196]","[-5856.49142, -720.5609099999999, -539.0575200000021, -850.6800799999996]","[-5997.213760000001, -967.37626, -562.889360000001, -987.2614000000003]","[-6141.81652, -1201.20774, -578.4110399999996, -935.325920000001]","[-6276.62583, -1431.12672, -539.2372399999986, -919.6759199999997]","[-6404.03323, -1668.38492, -509.6296000000002, -949.0328]","[-6525.97842, -1901.1195300000002, -487.78076000000146, -930.9384400000008]","[-6643.26986, -2127.1872, -469.16575999999986, -904.2706799999987]","[-6787.374809999999, -2313.19553, -576.419799999996, -744.0333200000005]","[-6959.63097, -2495.85614, -689.0246400000033, -730.6424399999996]","[-7067.097630449439, -2622.4316089887648, -429.8666417977547, -506.3018759550596]"
6,People,"[-7059.161382322099, -2638.9491047752813, 0, 0]","[-7051.225134194757, -2655.4666005617983, 31.744992509367876, -66.0699831460679]","[-7043.288886067416, -2671.9840963483152, 31.744992509364238, -66.0699831460679]","[-7035.3526379400755, -2688.5015921348318, 31.7449925093606, -66.06998314606608]","[-7027.416389812734, -2705.0190879213487, 31.744992509364238, -66.0699831460679]","[-7019.480141685393, -2721.536583707865, 31.744992509364238, -66.06998314606426]","[-7011.543893558051, -2738.054079494382, 31.744992509367876, -66.06998314606972]","[-7003.607645430711, -2754.571575280899, 31.7449925093606, -66.0699831460679]","[-6995.671397303372, -2771.0890710674157, 31.74499250935699, -66.06998314606614]","[-6987.73514917603, -2787.606566853933, 31.744992509367876, -66.06998314606972]","[-6979.79890104869, -2804.124062640449, 31.7449925093606, -66.06998314606426]","[-6971.862652921349, -2820.6415584269666, 31.744992509364238, -66.06998314606972]","[-6963.926404794008, -2837.159054213483, 31.744992509364238, -66.06998314606608]","[-6955.990156666668, -2853.67655, 31.7449925093606, -66.0699831460679]","[-6948.0539085393275, -2870.1940457865167, 31.7449925093606, -66.06998314606608]","[-6940.117660411986, -2886.711541573034, 31.744992509364238, -66.06998314606972]"
7,People,"[-6932.1814122846445, -2903.2290373595506, 0, 0]","[-6924.245164157303, -2919.746533146068, 31.744992509364238, -66.06998314606972]","[-6916.308916029963, -2936.264028932585, 31.7449925093606, -66.0699831460679]","[-6908.372667902622, -2952.781524719101, 31.744992509364238, -66.06998314606426]","[-6900.436419775281, -2969.2990205056185, 31.744992509364238, -66.06998314606972]","[-6804.159729999999, -2901.22874, 385.10675910112695, 272.28112202247394]","[-6681.79572, -2841.23131, 489.4560399999973, 239.98971999999958]","[-6532.2707, -2841.33923, 598.1000800000002, -0.4316799999996874]","[-6355.61623, -2895.96197, 706.6178800000023, -218.49095999999938]","[-6145.75237, -2975.56688, 839.4554399999979, -318.4196400000001]","[-5893.983235839693, -3031.0733027099236, 1007.076536641227, -222.02569083969502]","[-5614.39415091603, -3063.4080002290075, 1118.356339694652, -129.3387900763355]","[-5334.8050659923665, -3095.7426977480914, 1118.3563396946556, -129.3387900763355]","[-5055.215981068703, -3128.0773952671752, 1118.3563396946556, -129.3387900763355]","[-4775.626896145039, -3160.4120927862596, 1118.3563396946556, -129.33879007633732]","[-4496.037811221375, -3192.7467903053434, 1118.3563396946556, -129.3387900763355]"
8,People,"[-4216.44872629771, -3225.0814878244273, 0, 0]","[-3936.859641374046, -3257.416185343512, 1118.3563396946556, -129.33879007633914]","[-3657.270556450382, -3289.750882862595, 1118.3563396946556, -129.33879007633186]","[-3377.6814715267183, -3322.08558038168, 1118.3563396946556, -129.33879007633914]","[-3097.66232, -3350.79365, 1120.0766061068734, -114.8322784732809]","[-2797.70336, -3274.13068, 1199.8358399999997, 306.65187999999944]","[-2481.15632, -3210.99561, 1266.1881599999997, 252.54028000000108]","[-2155.41188, -3137.7272399999997, 1302.9777599999998, 293.0734800000009]","[-1857.76634, -3043.00806, 1190.582160000002, 378.8767199999987]","[-1592.48213, -2905.05394, 1061.1368399999992, 551.8164800000013]","[-1311.54364, -2786.9039199999997, 1123.75396, 472.60008000000016]","[-1047.79645, -2671.90238, 1054.9887600000002, 460.006159999999]","[-773.48275, -2534.76293, 1097.2548000000002, 548.5578000000005]","[-492.45864000000006, -2382.38478, 1124.0964399999998, 609.5126]","[-208.63042, -2238.93545, 1135.3128800000004, 573.7973199999997]","[90.16709, -2140.2130899999997, 1195.19004, 394.88944000000083]"
9,People,"[395.13268999999997, -2034.7308899999998, 0, 0]","[680.1553200000001, -1904.65987, 1140.0905200000004, 520.2840799999994]","[972.24149, -1756.33035, 1168.3446799999997, 593.31808]","[1260.42102, -1638.85574, 1152.71812, 469.89843999999994]","[1536.37214, -1506.85115, 1103.8044799999998, 528.01836]","[1803.99873, -1352.3545199999999, 1070.5063600000003, 617.9865200000004]","[2072.57823, -1188.1498, 1074.3180000000002, 656.8188799999998]","[2350.44769, -1056.0010300000001, 1111.4778399999996, 528.5950799999991]","[2639.23952, -971.3545300000001, 1155.1673200000016, 338.5860000000005]","[2917.50778, -887.3771, 1113.0730399999993, 335.9097200000001]","[3186.20505, -792.71605, 1074.7890800000005, 378.6442000000002]","[3471.2560200000003, -689.1164, 1140.203880000001, 414.3986]","[3765.3875700000003, -629.84071, 1176.5262000000002, 237.10276000000022]","[4040.1507799999995, -581.82983, 1099.0528399999966, 192.04351999999972]","[4306.71385, -518.9498, 1066.2522800000024, 251.52012000000013]","[4578.67039, -450.30796, 1087.8261600000005, 274.56736]"
