,Type,Point_1,Point_2,Point_3,Point_4,Point_5,Point_6,Point_7,Point_8,Point_9,Point_10,Point_11,Point_12,Point_13,Point_14,Point_15,Point_16
0,People,"[-8591.87216, 392.94286, 0, 0]","[-8471.98675, 279.24679153846154, 479.5416400000031, -454.78427384615384]","[-8347.36359, 277.98325, 498.49263999999675, -5.054166153846154]","[-8202.38739, 429.10918, 579.9048000000039, 604.5037199999999]","[-8045.16488, 608.56796, 628.8900399999984, 717.83512]","[-7878.46221, 729.13483, 666.8106800000023, 482.26748]","[-7566.15797, 870.81657, 1249.216959999998, 566.72696]","[-7336.30419, 1070.93304, 919.4151200000015, 800.4658799999997]","[-7172.91323, 1267.64139, 653.5638399999995, 786.8334000000011]","[-6959.08088, 1408.52917, 855.3293999999987, 563.5511200000001]","[-6685.22216, 1520.15963, 1095.4348800000007, 446.52184000000034]","[-6403.73554, 1673.00514, 1125.9464800000023, 611.3820399999995]","[-6138.25394, 1845.52783, 1061.9264000000003, 690.09076]","[-5817.23118, 1967.36452, 1284.0910399999993, 487.34676000000036]","[-5502.287409411765, 2026.8637339215688, 1259.7750823529386, 237.996855686275]","[-5199.21668882353, 2111.5493711764707, 1212.2828823529417, 338.7425490196074]"
1,People,"[-4894.1857, 2213.87681, 0, 0]","[-4585.41889, 2302.05528, 1235.0672400000003, 352.71387999999934]","[-4259.89315, 2326.62715, 1302.1029600000002, 98.28747999999905]","[-3865.17837, 2334.75842, 1578.8591199999992, 32.52508000000125]","[-3502.82812, 2427.10776, 1449.4009999999998, 369.397359999999]","[-3154.21098, 2468.29899, 1394.4685600000012, 164.76491999999962]","[-2826.82073, 2392.73138, 1309.5609999999997, -302.2704399999984]","[-2482.21213, 2342.92918, 1378.4344, -199.20880000000034]","[-2167.1536, 2396.13481, 1260.2341200000003, 212.8225199999999]","[-1804.31689, 2475.27161, 1451.3468400000002, 316.54719999999907]","[-1496.77391, 2471.0601, 1230.1719200000007, -16.84603999999854]","[-1191.45551, 2475.64569, 1221.2735999999995, 18.342359999998735]","[-934.77245, 2588.39594, 1026.7322399999998, 451.0010000000002]","[-667.7461, 2777.42422, 1068.1054000000004, 756.11312]","[-387.23716, 2868.56743, 1122.0357599999998, 364.5728400000007]","[-91.53524, 2986.25134, 1182.8076800000001, 470.73563999999897]"
2,People,"[97.52173, 3195.58133, 0, 0]","[177.93266, 3343.70895, 321.64372, 592.5104800000008]","[205.00565, 3397.29402, 108.29196000000002, 214.34027999999853]","[217.32526, 3416.15844, 49.27843999999993, 75.45768000000135]","[226.651, 3418.12594, 37.3029600000001, 7.869999999998981]","[224.53823, 3419.76385, -8.451080000000047, 6.551639999999679]","[234.72012, 3425.06146, 40.72756000000004, 21.190440000000308]","[252.43813, 3432.14551, 70.87203999999997, 28.336199999999735]","[267.39757, 3427.16506, 59.83775999999994, -19.921800000000093]","[287.10426, 3409.45119, 78.82676000000015, -70.85547999999835]","[280.45011, 3377.54161, -26.616600000000062, -127.63832000000002]","[250.77088, 3249.40489, -118.71691999999996, -512.5468800000017]","[256.87336, 3032.55823, 24.409919999999943, -867.3866399999988]","[239.53162, 2815.39733, -69.36695999999995, -868.6436000000012]","[370.44651, 2723.94627, 523.6595599999999, -365.8042399999995]","[672.49679, 2716.12385, 1208.2011200000002, -31.289679999999862]"
3,People,"[961.75265, 2605.91385, 0, 0]","[1252.89276, 2459.85687, 1164.5604399999997, -584.2279199999994]","[1559.92147, 2418.52318, 1228.1148400000002, -165.33475999999973]","[1909.08902, 2411.83195, 1396.6701999999996, -26.76492000000144]","[2247.46539, 2320.02757, 1353.5054799999998, -367.21751999999833]","[2575.70723, 2210.41383, 1312.9673600000006, -438.45496000000094]","[2885.41042, 2186.69749, 1238.8127600000007, -94.86535999999978]","[3226.0339, 2158.80016, 1362.493919999999, -111.58932000000095]","[3552.3479, 2056.82773, 1305.2560000000024, -407.88971999999956]","[3873.27069, 1905.04643, 1283.6911599999985, -607.1251999999995]","[4200.98071, 1795.39093, 1310.84008, -438.6220000000003]","[4558.834, 1707.60682, 1431.41316, -351.1364400000002]","[4888.73619, 1550.43343, 1319.6087599999992, -628.6935599999997]","[5141.5205, 1376.41021, 1011.13724, -696.0928800000002]","[5422.19143, 1238.71167, 1122.683720000001, -550.7941600000004]","[5732.17549, 1139.13074, 1239.936239999999, -398.3237199999994]"
4,People,"[6034.00762, 998.4473, 0, 0]","[6312.88191, 809.15867, 1115.497159999999, -757.15452]","[6612.967094878049, 647.7119965853658, 1200.340739512194, -645.7866936585369]","[6923.022421097561, 507.99013073170727, 1240.2213048780504, -558.8874634146341]","[7233.077747317073, 368.2682648780488, 1240.2213048780468, -558.8874634146339]","[7538.0502, 205.49702, 1219.8898107317073, -651.0849795121952]","[7799.04636, 29.22912, 1043.9846400000024, -705.0716]","[8090.45568, -73.77446, 1165.637279999999, -412.01432]","[8421.76971, -216.12559, 1325.256120000003, -569.4045200000004]","[8623.17239, -417.70714, 805.610719999997, -806.3262]","[8837.26924, -643.043, 856.3873999999996, -901.3434400000001]","[9033.15593, -795.84913, 783.5467600000047, -611.2245199999998]","[9154.14071, -877.42412, 483.93911999999546, -326.2999600000003]","[9188.24118, -911.56679, 136.4018800000049, -136.5706799999998]","[9191.15420117647, -930.1428576470588, 11.652084705878224, -74.30427058823534]","[9194.95504, -937.92659, 15.203355294121138, -31.134929411764915]"
5,People,"[9218.08462, -930.28348, 0, 0]","[9249.61833, -922.08391, 126.1348399999988, 32.79828000000043]","[9258.71563, -925.95503, 36.389200000005076, -15.484480000000076]","[9267.31362, -926.55678, 34.391960000000836, -2.407000000000153]","[9223.53851, -943.73628, -175.10044000000198, -68.71799999999985]","[9122.17795, -931.07945, -405.44224000000395, 50.627320000000054]","[9018.662980465117, -880.3678086046513, -414.05987813953107, 202.84656558139477]","[8923.603596744186, -844.3219597674419, -380.23753488372313, 144.18339534883762]","[8793.50838, -784.70762, -520.3808669767463, 238.45735906976753]","[8614.69156, -598.65022, -715.26728, 744.2296000000001]","[8427.89645, -437.6448, -747.1804399999965, 644.0216800000001]","[8253.65075, -415.39103, -696.982799999998, 89.0150799999999]","[7985.03427, -455.8244, -1074.4659200000024, -161.7334800000001]","[7695.90935, -403.53333, -1156.4996800000008, 209.1642800000002]","[7401.87951, -295.22899, -1176.1193600000006, 433.21735999999987]","[7083.27765, -209.78039, -1274.407439999999, 341.7944]"
6,People,"[6697.07001, -154.87582, 0, 0]","[6342.31264, -114.25738, -1419.029480000001, 162.47376000000003]","[6055.06214, 12.53678, -1149.0020000000004, 507.17664]","[5739.63588, 91.77564, -1261.7050400000007, 316.95543999999995]","[5415.37891, 83.46457, -1297.0278799999978, -33.24428]","[5071.64479, 105.48371, -1374.9364800000003, 88.07656000000003]","[4758.44519, 203.13448, -1252.7983999999997, 390.60308]","[4404.85058, 286.7834, -1414.3784400000004, 334.5956799999999]","[4024.60936, 296.23186, -1520.9648800000027, 37.79384000000008]","[3641.0764, 355.38111, -1534.13184, 236.59699999999998]","[3364.35345, 479.43664, -1106.8917999999994, 496.22212000000013]","[3073.63692, 611.25537, -1162.8661200000006, 527.2749199999998]","[2801.62271, 674.64824, -1088.0568399999993, 253.57148000000007]","[2495.43368, 767.33012, -1224.75612, 370.7275199999999]","[2264.75528, 962.31332, -922.713600000001, 779.9328]","[2056.21875, 1195.46494, -834.1461199999994, 932.6064800000004]"
7,People,"[1776.85151, 1375.27656, 0, 0]","[1485.37232, 1572.36145, -1165.91676, 788.3395600000003]","[1303.65647, 1822.08564, -726.8634000000002, 998.8967599999996]","[1137.40387, 2101.84186, -665.0103999999992, 1119.02488]","[926.20146, 2310.88108, -844.8096400000004, 836.1568800000005]","[669.65759, 2506.51923, -1026.1754799999999, 782.5525999999991]","[458.27517, 2714.21322, -845.5296800000001, 830.7759600000009]","[280.53128, 2940.63725, -710.9755600000001, 905.6961200000005]","[88.17603, 3220.62728, -769.4210000000006, 1119.9601200000006]","[-37.52682, 3355.54282, -502.8114, 539.6621599999999]","[-87.87564, 3384.40671, -201.39528, 115.45556000000033]","[-108.03756, 3399.61523, -80.64767999999998, 60.83407999999872]","[-110.54621, 3423.01116, -10.034600000000012, 93.58372000000054]","[-122.92207, 3414.06753, -49.50344000000001, -35.77452000000085]","[-126.92679, 3418.0916, -16.018879999999967, 16.09628000000157]","[-135.9973, 3403.75578, -36.282039999999995, -57.34328000000096]"
8,People,"[-140.65211, 3400.64058, 0, 0]","[-138.24345, 3408.04709, 9.63463999999999, 29.626039999999193]","[-139.55834, 3418.93469, -5.259559999999965, 43.55040000000008]","[-157.8219, 3413.65823, -73.05424000000005, -21.10584000000017]","[-169.41715, 3402.64654, -46.38099999999997, -44.04675999999927]","[-175.20333, 3393.05781, -23.144720000000007, -38.354920000001584]","[-187.89812, 3380.41094, -50.77916000000005, -50.58747999999832]","[-196.91266, 3371.57251, -36.05815999999993, -35.353720000000976]","[-204.3312, 3319.78876, -29.674160000000054, -207.1350000000004]","[-187.22281, 3268.58372, 68.43355999999994, -204.8201599999993]","[-93.66844, 3175.4615, 374.21748, -372.4888800000008]","[95.82316, 3075.30926, 757.9664, -400.60895999999957]","[279.31643, 2982.18934, 733.9730800000001, -372.47968000000037]","[455.47646, 2926.02098, 704.6401199999998, -224.67344000000048]","[594.33023, 2856.14516, 555.4150800000002, -279.503279999999]","[738.44753, 2720.44262, 576.4692, -542.8101600000009]"
9,People,"[889.94773, 2582.17483, 0, 0]","[1066.88043, 2534.15775, 707.7307999999998, -192.0683200000003]","[1245.29596, 2560.83277, 713.66212, 106.70008000000053]","[1438.47087, 2562.83046, 772.6996400000007, 7.990760000000591]","[1683.90261, 2523.58384, 981.72696, -156.9864800000014]","[1953.2391, 2444.19617, 1077.3459599999996, -317.55067999999847]","[2190.8453, 2463.7544, 950.4247999999998, 78.23291999999856]","[2529.18129, 2515.3982, 1353.3439600000002, 206.57520000000113]","[2839.16272, 2487.03443, 1239.9257200000004, -113.45507999999982]","[3182.98252, 2436.96209, 1375.2792000000009, -200.28936000000067]","[3498.01191, 2439.51512, 1260.1175600000006, 10.21212000000014]","[3790.08549, 2497.19506, 1168.294319999999, 230.71975999999995]","[4053.6471, 2514.42072, 1054.2464400000008, 68.90264000000025]","[4353.78758, 2502.07738, 1200.56192, -49.37335999999959]","[4744.55438, 2456.88302, 1563.0671999999977, -180.77743999999984]","[4958.32382, 2516.63447, 855.0777600000001, 239.005799999999]"
