,Type,Point_1,Point_2,Point_3,Point_4,Point_5,Point_6,Point_7,Point_8,Point_9,Point_10,Point_11,Point_12,Point_13,Point_14,Point_15,Point_16
0,People,"[-434.01392999999996, 3198.8035800000002, 0, 0]","[-322.9011, 3262.95827, 444.4513199999999, 256.6187599999994]","[-242.91726, 3330.1377399999997, 319.93535999999995, 268.71787999999833]","[-204.90865, 3345.27115, 152.03444000000002, 60.53364000000147]","[-198.17168999999998, 3318.25839, 26.947840000000042, -108.05104000000028]","[-196.37456, 3274.97836, 7.188519999999926, -173.1201199999996]","[-208.79279, 3254.8272899999997, -49.672919999999976, -80.60428000000138]","[-243.41127999999998, 3238.48917, -138.47395999999992, -65.35247999999956]","[-277.06162, 3227.34584, -134.60136000000023, -44.573319999999555]","[-255.27311, 3278.45402, 87.15404000000001, 204.4327200000007]","[-200.67971, 3319.9204600000003, 218.3736, 165.8657600000006]","[-172.51821, 3351.28861, 112.64599999999996, 125.47259999999915]","[-206.66342, 3318.31882, -136.58083999999997, -131.8791600000004]","[-276.35409, 3262.74267, -278.76267999999993, -222.30459999999948]","[-341.54476, 3273.69227, -260.76268000000005, 43.798399999999674]","[-372.18242999999995, 3306.61255, -122.55067999999983, 131.68111999999928]"
1,People,"[-361.09166, 3324.7361, 0, 0]","[-316.29472999999996, 3358.76541, 179.18772000000013, 136.11723999999958]","[-305.496, 3339.82305, 43.19491999999991, -75.76944000000003]","[-320.0414, 3346.5425600000003, -58.18160000000012, 26.87804000000142]","[-339.36062999999996, 3350.17501, -77.27691999999979, 14.529799999998431]","[-345.66182000000003, 3360.7976, -25.204760000000306, 42.49035999999978]","[-312.67895, 3354.37527, 131.9314800000002, -25.689319999999498]","[-270.81354, 3316.6882, 167.46164, -150.7482799999998]","[-281.77189, 3299.42884, -43.83340000000002, -69.03744000000012]","[-292.59925, 3279.23218, -43.309439999999995, -80.78664000000026]","[-298.94894, 3203.12361, -25.39876000000004, -304.4342799999995]","[-328.73475, 3092.30047, -119.1432400000001, -443.29255999999987]","[-353.46295, 2957.2511600000003, -98.91279999999983, -540.1972399999995]","[-341.207, 2796.9557, 49.02379999999994, -641.1818400000011]","[-271.33777000000003, 2597.3109600000003, 279.47691999999984, -798.5789599999989]","[-195.5461, 2386.39791, 303.16668000000016, -843.6522000000004]"
2,People,"[-164.88801, 2172.09649, 0, 0]","[-143.67897, 1950.69971, 84.83616000000006, -885.5871199999992]","[-100.44284, 1721.94675, 172.94451999999995, -915.0118400000001]","[-11.13755, 1496.4360199999999, 357.22116, -902.0429200000008]","[83.59291, 1267.4417, 378.92184000000003, -915.9772799999992]","[144.83696, 1028.03326, 244.9762, -957.6337600000006]","[177.14144, 780.33488, 129.21791999999994, -990.7935199999997]","[217.30152, 528.71249, 160.6403200000001, -1006.48956]","[287.66243, 277.06751, 281.4436400000001, -1006.5799200000008]","[355.1274, 16.87752, 269.8598800000002, -1040.75996]","[359.1213, -239.86323, 15.975599999999986, -1026.963]","[302.10952000000003, -503.67717999999996, -228.04711999999995, -1055.2558]","[216.49595, -777.33862, -342.45428000000015, -1094.64576]","[106.62487, -1053.95666, -439.48431999999997, -1106.4721600000003]","[-41.18482, -1305.4129699999999, -591.23876, -1005.8252399999992]","[-230.364, -1511.1471, -756.71672, -822.9365200000002]"
3,People,"[-466.53933, -1698.5036699999998, 0, 0]","[-684.19578, -1891.27485, -870.6258, -771.0847200000007]","[-918.26131, -2075.83115, -936.2621199999999, -738.2251999999999]","[-1153.5561699999998, -2214.7297, -941.1794399999994, -555.5941999999995]","[-1415.33841, -2317.64104, -1047.128960000001, -411.64536000000044]","[-1689.29749, -2421.77052, -1095.8363199999994, -416.51792000000023]","[-1965.34122, -2525.7431699999997, -1104.1749200000004, -415.8905999999988]","[-2255.60053, -2611.09026, -1161.0372400000006, -341.38836000000083]","[-2562.88978, -2678.06916, -1229.1570000000004, -267.9156000000005]","[-2878.7395, -2731.3699100000003, -1263.3988800000006, -213.20300000000134]","[-3171.03384, -2808.6244699999997, -1169.1773599999997, -309.0182399999976]","[-3471.3447100000003, -2901.37848, -1201.243480000001, -371.01604000000043]","[-3759.18199, -2971.08339, -1151.349119999999, -278.8196399999997]","[-4049.22897, -3025.01181, -1160.1879200000003, -215.71368000000075]","[-4184.1525773876865, -3009.409882861897, -539.6944295507456, 62.40770855241135]","[-4189.978519151415, -2942.443459400998, -23.303767054912896, 267.8656938435961]"
4,People,"[-4195.804460915141, -2875.4770359400995, 0, 0]","[-4201.6304026788675, -2808.510612479201, -23.30376705490562, 267.8656938435943]","[-4207.456344442596, -2741.544189018303, -23.303767054912896, 267.86569384359245]","[-4213.282286206323, -2674.5777655574043, -23.303767054909258, 267.8656938435943]","[-4219.1082279700495, -2607.6113420965053, -23.30376705490562, 267.8656938435961]","[-4224.934169733777, -2540.644918635607, -23.303767054909258, 267.86569384359245]","[-4230.760111497504, -2473.678495174709, -23.303767054909258, 267.86569384359245]","[-4236.586053261231, -2406.71207171381, -23.303767054909258, 267.8656938435961]","[-4242.411995024959, -2339.7456482529115, -23.30376705490928, 267.8656938435945]","[-4248.237936788685, -2272.779224792013, -23.30376705490562, 267.8656938435943]","[-4254.0638785524125, -2205.8128013311148, -23.303767054909258, 267.86569384359245]","[-4259.88982031614, -2138.846377870216, -23.303767054909258, 267.8656938435943]","[-4265.715762079867, -2071.8799544093176, -23.303767054909258, 267.8656938435943]","[-4271.5417038435935, -2004.9135309484188, -23.30376705490562, 267.8656938435952]","[-4277.367645607321, -1937.9471074875205, -23.303767054909258, 267.86569384359336]","[-4283.193587371048, -1870.9806840266226, -23.303767054909258, 267.86569384359154]"
5,People,"[-4289.0195291347745, -1804.0142605657238, 0, 0]","[-4294.845470898503, -1737.047837104825, -23.303767054912896, 267.8656938435952]","[-4300.67141266223, -1670.0814136439267, -23.303767054909258, 267.86569384359336]","[-4306.497354425957, -1603.1149901830279, -23.303767054909258, 267.8656938435952]","[-4312.323296189684, -1536.1485667221295, -23.30376705490562, 267.86569384359336]","[-4318.149237953411, -1469.182143261231, -23.303767054909258, 267.8656938435943]","[-4323.975179717138, -1402.2157198003326, -23.303767054909258, 267.86569384359336]","[-4329.801121480865, -1335.249296339434, -23.30376705490562, 267.8656938435943]","[-4335.627063244592, -1268.2828728785355, -23.30376705490928, 267.8656938435945]","[-4341.453005008319, -1201.3164494176372, -23.303767054909258, 267.86569384359336]","[-4347.278946772047, -1134.3500259567384, -23.303767054909258, 267.8656938435952]","[-4353.104888535774, -1067.38360249584, -23.303767054909258, 267.86569384359336]","[-4358.9308302995005, -1000.4171790349416, -23.30376705490562, 267.8656938435938]","[-4364.756772063228, -933.4507555740428, -23.303767054909258, 267.8656938435952]","[-4370.582713826955, -866.4843321131442, -23.303767054909258, 267.8656938435943]","[-4376.4086555906815, -799.5179086522462, -23.30376705490562, 267.865693843592]"
6,People,"[-4382.234597354411, -732.5514851913476, 0, 0]","[-4388.060539118136, -665.5850617304492, -23.303767054901982, 267.8656938435938]","[-4393.886480881864, -598.6186382695505, -23.303767054912896, 267.8656938435947]","[-4399.712422645591, -531.6522148086519, -23.30376705490562, 267.8656938435943]","[-4405.538364409318, -464.68579134775337, -23.303767054909258, 267.8656938435943]","[-4411.364306173045, -397.7193678868548, -23.303767054909258, 267.8656938435943]","[-4417.190247936772, -330.7529444259567, -23.30376705490562, 267.86569384359245]","[-4423.016189700499, -263.7865209650581, -23.303767054909258, 267.8656938435943]","[-4428.842131464226, -196.82009750415955, -23.30376705490928, 267.8656938435945]","[-4434.668073227954, -129.85367404326098, -23.303767054909258, 267.8656938435943]","[-4440.494014991679, -62.887250582362405, -23.303767054901982, 267.8656938435943]","[-4446.3199567554075, 4.0791728785361565, -23.303767054912896, 267.8656938435943]","[-4452.145898519135, 71.04559633943472, -23.303767054909258, 267.8656938435943]","[-4457.971840282862, 138.01201980033287, -23.303767054909258, 267.86569384359257]","[-4350.43495, 281.98301000000004, 430.14756113144904, 575.8839607986687]","[-4114.46116, 455.38479, 943.89516, 693.6071199999999]"
7,People,"[-3843.9986799999997, 607.36772, 0, 0]","[-3578.71515, 768.3107, 1061.1341199999988, 643.7719200000001]","[-3306.46615, 937.03656, 1088.9959999999992, 674.90344]","[-3017.88712, 1089.32538, 1154.3161200000013, 609.15528]","[-2714.62555, 1205.9659900000001, 1213.0462799999987, 466.5624400000006]","[-2394.9499600000004, 1322.62987, 1278.7023599999993, 466.65551999999934]","[-2080.68374, 1436.9908300000002, 1257.0648800000017, 457.4438400000008]","[-1764.72942, 1551.92236, 1263.8172800000002, 459.72611999999936]","[-1461.0001300000001, 1640.1703, 1214.9171600000002, 352.9917600000002]","[-1115.26099, 1740.80605, 1382.9565600000005, 402.54299999999967]","[-808.77846, 1802.9034199999999, 1225.93012, 248.38947999999982]","[-473.90827, 1876.7506899999998, 1339.48076, 295.3890799999999]","[-135.73446, 1912.19498, 1352.69524, 141.77716000000055]","[222.26257, 1963.15764, 1431.98812, 203.85063999999966]","[558.37108, 2024.11255, 1344.43404, 243.81964000000062]","[889.7153400000001, 2087.21512, 1325.3770400000003, 252.41027999999915]"
8,People,"[1206.10679, 2119.94287, 0, 0]","[1527.69199, 2129.63061, 1286.3408, 38.750960000001214]","[1838.92834, 2165.96853, 1244.9453999999996, 145.35167999999976]","[2159.59431, 2214.4985, 1282.66388, 194.1198800000002]","[2480.09875, 2239.77403, 1282.0177600000006, 101.10211999999956]","[2804.44263, 2240.3618300000003, 1297.3755199999996, 2.351200000000972]","[3143.40841, 2254.53173, 1355.86312, 56.67959999999948]","[3461.0708299999997, 2285.82706, 1270.6496799999986, 125.18131999999969]","[3779.16946, 2316.76572, 1272.3945200000028, 123.75463999999931]","[4086.75719, 2321.17308, 1230.350919999999, 17.629440000000614]","[4392.17367, 2324.0897800000002, 1221.6659200000013, 11.666800000000876]","[4685.22296, 2351.53006, 1172.1971599999997, 109.76111999999921]","[4996.720020000001, 2393.28836, 1245.9882400000024, 167.03319999999985]","[5306.36148, 2415.48954, 1238.5658399999957, 88.80472000000009]","[5623.3976299999995, 2429.7724399999997, 1268.1445999999996, 57.1315999999988]","[5936.17278, 2457.22107, 1251.1006000000016, 109.79452000000128]"
9,People,"[6242.4066, 2509.50545, 0, 0]","[6547.666675, 2553.33455, 1221.0403000000006, 175.3163999999997]","[6839.188859999999, 2576.49934, 1166.0887399999956, 92.65915999999925]","[7126.8207299999995, 2613.1473, 1150.5274800000007, 146.59184000000096]","[7165.150762532751, 2622.5431650218343, 153.32013013100732, 37.58346008733679]","[7145.06117819869, 2620.3575462991266, -80.35833733624531, -8.742474890830636]","[7124.971593864629, 2618.171927576419, -80.35833733624531, -8.742474890830636]","[7104.882009530566, 2615.9863088537118, -80.35833733624895, -8.742474890828817]","[7084.792425196506, 2613.800690131004, -80.35833733624175, -8.742474890830643]","[7064.7028408624465, 2611.615071408297, -80.35833733623804, -8.742474890828817]","[7044.613256528384, 2609.429452685589, -80.35833733624895, -8.742474890832455]","[7024.523672194323, 2607.243833962882, -80.35833733624531, -8.742474890826998]","[7004.4340878602625, 2605.058215240175, -80.35833733624168, -8.742474890828817]","[6984.3445035262, 2602.872596517467, -80.35833733624895, -8.742474890830636]","[6964.25491919214, 2600.68697779476, -80.35833733624168, -8.742474890828817]","[6944.1653348580785, 2598.5013590720528, -80.35833733624531, -8.742474890828817]"
