,Type,Point_1,Point_2,Point_3,Point_4,Point_5,Point_6,Point_7,Point_8,Point_9,Point_10,Point_11,Point_12,Point_13,Point_14,Point_15,Point_16
0,People,"[8468.73668, -368.05901, 0, 0]","[8393.542529999999, -216.20832000000001, -300.7766000000047, 607.40276]","[8357.52122, 13.50334, -144.08523999999306, 918.8466400000001]","[8292.937526301372, 154.23845465753425, -258.3347747945154, 562.940458630137]","[8222.949751839531, 235.6558201174168, -279.9510978473627, 325.6694618395302]","[8152.96197737769, 317.0731855772994, -279.9510978473627, 325.6694618395304]","[8082.974202915851, 398.490551037182, -279.95109784735905, 325.6694618395304]","[8012.986428454013, 479.9079164970646, -279.9510978473518, 325.6694618395304]","[7942.998653992172, 561.3252819569472, -279.9510978473629, 325.66946183953047]","[7873.010879530333, 642.7426474168298, -279.9510978473554, 325.6694618395304]","[7803.023105068492, 724.1600128767124, -279.9510978473627, 325.6694618395304]","[7733.0353306066545, 805.577378336595, -279.9510978473518, 325.6694618395304]","[7663.047556144815, 886.9947437964776, -279.95109784735905, 325.6694618395304]","[7593.059781682975, 968.41210925636, -279.95109784735905, 325.66946183952996]","[7523.072007221135, 1049.8294747162427, -279.95109784735905, 325.6694618395304]","[7453.0842327592945, 1131.2468401761253, -279.9510978473627, 325.6694618395304]"
1,People,"[7383.096458297456, 1212.664205636008, 0, 0]","[7313.108683835617, 1294.0815710958905, -279.9510978473554, 325.6694618395295]","[7243.120909373777, 1375.498936555773, -279.95109784735905, 325.6694618395304]","[7173.133134911937, 1456.9163020156554, -279.95109784735905, 325.6694618395295]","[7103.1453604500975, 1538.3336674755387, -279.95109784735905, 325.66946183953314]","[7033.15758598826, 1619.7510329354209, -279.9510978473518, 325.6694618395286]","[6963.169811526418, 1701.1683983953033, -279.9510978473663, 325.6694618395295]","[6862.039290000001, 1756.11588, -404.5220861056696, 219.78992641878722]","[6626.63161, 1619.78502, -941.6307200000018, -545.3234400000006]","[6421.91616, 1452.60623, -818.8618000000024, -668.7151599999997]","[6229.8414, 1238.03201, -768.2990399999981, -858.2968800000008]","[6008.56807, 1205.5792199999999, -885.09332, -129.8111600000002]","[5789.78586, 1263.8215, -875.1288400000012, 232.96912000000066]","[5573.05525, 1233.45683, -866.9224399999985, -121.45867999999973]","[5389.90694, 1105.8466, -732.593240000002, -510.44092]","[5142.05561, 950.9707800000001, -991.405319999998, -619.5032799999999]"
2,People,"[4827.34389, 878.7533599999999, 0, 0]","[4454.7791799999995, 859.5451300000001, -1490.2588400000022, -76.83291999999938]","[4095.08965, 780.0648, -1438.7581199999986, -317.9213200000004]","[3879.22059, 645.0535, -863.47624, -540.0452]","[3657.56344, 465.62818, -886.6286, -717.70128]","[3426.25441, 363.01538, -925.2361199999996, -410.4512]","[3208.79552, 387.10124, -869.8355599999995, 96.3434400000001]","[3030.4474600000003, 429.06072, -713.3922399999992, 167.83791999999994]","[2832.69062, 343.16967999999997, -791.0273600000025, -343.5641600000004]","[2608.9044, 214.6611, -895.1448799999998, -514.0343199999999]","[2344.02062, 91.28249, -1059.5351200000005, -493.51444000000004]","[2029.64338, 60.436569999999996, -1257.5089599999992, -123.38368]","[1697.6701699999999, 9.95375, -1327.8928400000004, -201.93128]","[1465.38997, -149.86362, -929.1207999999997, -639.2694799999999]","[1234.4891300000002, -293.03461, -923.6033599999992, -572.68396]","[957.0418599999999, -405.15207000000004, -1109.789080000001, -448.4698400000002]"
3,People,"[633.60154, -430.23404000000005, 0, 0]","[297.33668, -472.93974000000003, -1345.05944, -170.82279999999992]","[49.13173, -621.37703, -992.8198, -593.7491599999998]","[-230.91563, -794.0937700000001, -1120.1894399999999, -690.8669600000003]","[-522.93351, -914.7422, -1168.07152, -482.59371999999985]","[-867.03545, -931.08104, -1376.40776, -65.35536000000002]","[-1185.93256, -975.0024199999999, -1275.58844, -175.68551999999954]","[-1369.68586, -1093.41415, -735.0132000000003, -473.6469200000006]","[-1526.24998, -1292.55791, -626.2564800000006, -796.5750400000004]","[-1778.75961, -1448.26725, -1010.0385200000001, -622.8373600000004]","[-2108.33968, -1507.0055300000001, -1318.32028, -234.95312000000013]","[-2430.01378, -1582.99631, -1286.6964000000007, -303.96311999999944]","[-2704.9351699999997, -1770.15553, -1099.685559999998, -748.63688]","[-3006.1847199999997, -1983.58262, -1204.9982, -853.7083599999996]","[-3349.08405, -2115.33155, -1371.5973200000008, -526.9957199999999]","[-3714.98904, -2137.4386, -1463.61996, -88.42820000000029]"
4,People,"[-3964.8402899999996, -2141.05126, 0, 0]","[-4135.16072, -2222.62785, -681.2817200000009, -326.3063599999987]","[-4376.355860000001, -2358.42961, -964.7805600000029, -543.2070400000011]","[-4668.13872, -2421.4424, -1167.1314399999974, -252.05115999999907]","[-4991.74881, -2397.8839, -1294.4403600000005, 94.23400000000038]","[-5295.82524, -2411.88658, -1216.3057200000003, -56.01072000000022]","[-5483.081882153846, -2493.707430923077, -749.0265686153834, -327.28340369230864]","[-5649.740174461538, -2565.7489847692304, -666.6331692307685, -288.1662153846137]","[-5816.398466769231, -2637.7905386153843, -666.6331692307728, -288.1662153846158]","[-5983.056759076922, -2709.832092461538, -666.6331692307649, -288.1662153846155]","[-6149.715051384615, -2781.873646307692, -666.6331692307722, -288.1662153846155]","[-6316.3733436923085, -2853.915200153846, -666.6331692307722, -288.1662153846155]","[-6483.031636, -2925.956754, -666.6331692307649, -288.1662153846155]","[-6649.689928307692, -2997.9983078461537, -666.6331692307685, -288.1662153846155]","[-6709.39963, -2990.2844, -238.83880676923218, 30.855631384614753]","[-6802.4958400000005, -3011.00838, -372.38484000000244, -82.89592000000084]"
5,People,"[-6936.29327, -3061.10894, 0, 0]","[-6991.956509999999, -3041.46122, -222.6529599999958, 78.59087999999974]","[-7006.45658, -2987.0063800000003, -58.00028000000384, 217.8193599999995]","[-7000.992098996416, -2975.3230689486263, 21.857924014337186, 46.733244205495794]","[-6992.290997741936, -2972.485617634409, 34.804405017919635, 11.349805256868422]","[-6983.589896487455, -2969.648166320191, 34.80440501792327, 11.34980525687206]","[-6974.888795232975, -2966.8107150059736, 34.804405017919635, 11.34980525687024]","[-6966.187693978493, -2963.973263691756, 34.80440501792691, 11.34980525687024]","[-6957.4865927240135, -2961.135812377539, 34.80440501791966, 11.349805256868432]","[-6948.7854914695345, -2958.298361063321, 34.804405017916, 11.34980525687206]","[-6940.084390215054, -2955.460909749104, 34.80440501792327, 11.349805256868422]","[-6931.383288960574, -2952.6234584348863, 34.804405017919635, 11.34980525687024]","[-6922.682187706093, -2949.7860071206687, 34.80440501792327, 11.34980525687024]","[-6913.981086451612, -2946.948555806452, 34.80440501792327, 11.349805256866603]","[-6905.279985197132, -2944.111104492234, 34.804405017919635, 11.34980525687206]","[-6896.578883942652, -2941.2736531780165, 34.804405017919635, 11.34980525687024]"
6,People,"[-6887.877782688172, -2938.4362018637994, 0, 0]","[-6879.176681433692, -2935.598750549582, 34.80440501792327, 11.34980525687024]","[-6870.475580179212, -2932.7612992353643, 34.804405017919635, 11.34980525687024]","[-6861.774478924732, -2929.9238479211467, 34.804405017919635, 11.34980525687024]","[-6853.073377670252, -2927.086396606929, 34.804405017919635, 11.34980525687024]","[-6844.372276415772, -2924.2489452927116, 34.804405017919635, 11.34980525687024]","[-6835.67117516129, -2921.411493978494, 34.80440501792691, 11.34980525687024]","[-6826.97007390681, -2918.574042664277, 34.804405017919635, 11.349805256868422]","[-6818.26897265233, -2915.7365913500603, 34.80440501791966, 11.349805256866613]","[-6809.5678713978505, -2912.8991400358423, 34.804405017919635, 11.34980525687206]","[-6800.866770143371, -2910.0616887216247, 34.804405017919635, 11.34980525687024]","[-6792.165668888889, -2907.224237407407, 34.80440501792691, 11.34980525687024]","[-6783.464567634409, -2904.3867860931896, 34.804405017919635, 11.34980525687024]","[-6774.763466379928, -2901.549334778973, 34.80440501792327, 11.349805256866603]","[-6766.062365125448, -2898.7118834647554, 34.804405017919635, 11.34980525687024]","[-6757.361263870968, -2895.874432150537, 34.804405017919635, 11.349805256873879]"
7,People,"[-6748.660162616488, -2893.0369808363207, 0, 0]","[-6739.9590613620085, -2890.199529522103, 34.804405017919635, 11.34980525687024]","[-6731.257960107527, -2887.362078207885, 34.80440501792691, 11.34980525687206]","[-6722.556858853047, -2884.524626893668, 34.804405017919635, 11.349805256868422]","[-6716.889009999999, -2882.8157100000003, 22.671395412191487, 6.835667574670879]","[-6717.672, -2886.61218, -3.1319600000024366, -15.185879999999088]","[-6720.55445, -2892.15567, -11.52980000000025, -22.17396000000008]","[-6721.21635, -2894.7254199999998, -2.6476000000002387, -10.278999999998632]","[-6716.65823, -2895.59539, 18.232479999998777, -3.479880000000779]","[-6767.481628120301, -2889.367942556391, -203.29359248120454, 24.90978977443592]","[-6609.71185462406, -2832.493974511279, 631.0790939849649, 227.4958721804487]","[-6451.94208112782, -2775.6200064661653, 631.0790939849612, 227.49587218045417]","[-6294.172307631579, -2718.746038421053, 631.0790939849612, 227.4958721804487]","[-6136.402534135339, -2661.87207037594, 631.0790939849612, 227.49587218045235]","[-5978.632760639098, -2604.998102330827, 631.0790939849649, 227.49587218045235]","[-5820.8629871428575, -2548.1241342857143, 631.0790939849612, 227.49587218045053]"
8,People,"[-5663.093213646616, -2491.2501662406016, 0, 0]","[-5505.323440150376, -2434.3761981954885, 631.0790939849612, 227.49587218045235]","[-5347.553666654136, -2377.502230150376, 631.0790939849612, 227.49587218045053]","[-5189.783893157894, -2320.6282621052633, 631.0790939849649, 227.49587218045053]","[-4974.676579999999, -2260.119, 860.4292526315803, 242.03704842105253]","[-4682.057070000001, -2236.15613, 1170.4780399999945, 95.85148000000117]","[-4354.89369, -2246.9895, 1308.6535200000035, -43.333480000001146]","[-3973.7381200000004, -2191.9367, 1524.6222799999978, 220.21119999999974]","[-3819.37644, -2011.0073300000001, 617.4467200000023, 723.7174800000009]","[-3700.03899, -1869.5590899999997, 477.34979999999996, 565.7929600000016]","[-3554.5475899999997, -1795.1380600000002, 581.9656000000014, 297.6841199999981]","[-3450.6939899999998, -1788.1654600000002, 415.41439999999966, 27.890400000000227]","[-3293.63491, -1682.3157399999998, 628.2363199999982, 423.39888000000155]","[-3207.88595, -1482.35875, 342.9958400000014, 799.8279599999987]","[-3164.6772300000002, -1178.64283, 172.83487999999852, 1214.8636800000004]","[-3044.7182, -998.0272699999999, 479.83612000000176, 722.4622400000003]"
9,People,"[-2854.05452, -802.98916, 0, 0]","[-2692.87693, -616.0932700000001, 644.710360000001, 747.5835599999996]","[-2602.86231, -374.19082000000003, 360.0584799999997, 967.6098000000002]","[-2574.34392, -80.13899, 114.07356000000073, 1176.20732]","[-2563.1162, 219.9261, 44.91087999999945, 1200.26036]","[-2475.55633, 404.92792000000003, 350.2394800000002, 740.0072800000002]","[-2348.18665, 624.94138, 509.47871999999916, 880.0538399999998]","[-2316.9817399999997, 874.04713, 124.81964000000153, 996.4230000000002]","[-2333.1985, 1140.09718, -64.86704000000105, 1064.2002000000007]","[-2364.55257, 1424.48118, -125.41627999999946, 1137.536]","[-2306.96772, 1650.61003, 230.33939999999893, 904.5154000000002]","[-2183.4149399999997, 1856.6430300000002, 494.21112000000176, 824.1320000000005]","[-2073.36132, 2070.29113, 440.21447999999873, 854.5923999999995]","[-2042.5141600000002, 2256.38884, 123.38863999999921, 744.39084]","[-2093.75376, 2457.73132, -204.95839999999953, 805.3699199999992]","[-2149.0214100000003, 2690.04052, -221.07060000000092, 929.2368000000006]"
