,Type,Point_1,Point_2,Point_3,Point_4,Point_5,Point_6,Point_7,Point_8,Point_9,Point_10,Point_11,Point_12,Point_13,Point_14,Point_15,Point_16
0,People,"[5615.0082, 865.95732, 0, 0]","[5327.34855, 836.31812, -1150.638600000002, -118.55679999999984]","[5059.75965, 726.11491, -1070.355599999999, -440.81284000000005]","[4812.88857, 585.01194, -987.4843199999996, -564.4118800000001]","[4517.95885, 474.19175, -1179.7188800000004, -443.2807599999999]","[4196.75891, 369.13221, -1284.7997600000017, -420.2381600000001]","[3886.09125, 175.89845, -1242.6706399999985, -772.93504]","[3660.58219, -60.77843, -902.0362399999995, -946.7075199999999]","[3402.52258, -238.75871, -1032.238440000002, -711.9211200000007]","[3098.91484, -403.64892, -1214.4309599999997, -659.5608399999999]","[2810.18194, -630.32657, -1154.9316, -906.7105999999999]","[2560.71591, -892.64159, -997.8641200000002, -1049.26008]","[2258.43501, -1112.74327, -1209.123599999999, -880.40672]","[1981.04517, -1280.97037, -1109.5593600000002, -672.9084000000003]","[1704.71592, -1476.6053, -1105.317, -782.5397199999998]","[1466.66956, -1716.57393, -952.1854400000002, -959.8745200000003]"
1,People,"[1224.34778, -1935.90483, 0, 0]","[965.34815, -2091.52445, -1035.99852, -622.4784799999998]","[688.51194, -2263.7461, -1107.3448400000002, -688.8865999999998]","[473.11621, -2471.41172, -861.5829199999998, -830.6624800000009]","[264.72272, -2702.49693, -833.5739600000002, -924.3408399999989]","[18.57122, -2849.47027, -984.6059999999999, -587.89336]","[-231.83668, -2976.01478, -1001.6316, -506.1780400000007]","[-418.16111, -3133.11085, -745.29772, -628.3842800000002]","[-569.54131, -3300.71986, -605.5208000000003, -670.4360400000011]","[-698.985, -3453.7662, -517.7747600000002, -612.1853599999995]","[-826.53614, -3501.87258, -510.20456000000013, -192.4255200000007]","[-921.74312, -3459.99162, -380.8279199999997, 167.52384000000166]","[-988.96301, -3424.955, -268.8795600000003, 140.14647999999943]","[-1059.41362, -3444.18228, -281.80243999999993, -76.90912000000026]","[-1113.90351, -3477.70693, -217.95956000000024, -134.09859999999935]","[-1017.06253, -3477.65877, 387.36392000000023, 0.19263999999930093]"
2,People,"[-934.12858, -3499.29896, 0, 0]","[-935.01415, -3532.38319, -3.542279999999664, -132.33691999999974]","[-832.16664, -3480.8963, 411.3900399999998, 205.94756000000052]","[-601.19608, -3499.09989, 923.8822399999999, -72.8143600000003]","[-392.65468, -3544.56865, 834.1656000000003, -181.8750400000008]","[-247.39537, -3528.62843, 581.0372399999999, 63.760879999999815]","[-69.77516, -3402.78864, 710.4808400000001, 503.35916]","[191.0046, -3272.22087, 1043.11904, 522.2710800000004]","[472.70317, -3160.78553, 1126.794280000001, 445.7413600000004]","[723.75459, -3033.15234, 1004.20568, 510.53276000000005]","[921.49655, -2797.93242, 790.9678399999998, 940.87968]","[1111.65713, -2552.60499, 760.6423200000004, 981.3097200000011]","[1350.70453, -2406.72805, 956.1895999999997, 583.5077599999986]","[1605.23616, -2262.52873, 1018.1265199999998, 576.7972800000007]","[1799.41881, -2066.98528, 776.7305999999999, 782.1738000000005]","[2006.75932, -1843.62022, 829.36204, 893.4602399999994]"
3,People,"[2288.19414, -1681.30931, 0, 0]","[2604.92194, -1558.76447, 1266.9112000000005, 490.1793600000001]","[2874.55098, -1370.09724, 1078.5161599999992, 754.6689200000001]","[3115.41802, -1172.68608, 963.4681600000004, 789.6446400000004]","[3398.15501, -1037.03937, 1130.9479599999995, 542.5868399999999]","[3709.6971, -933.82845, 1246.1683599999997, 412.84367999999995]","[4031.16399, -771.77482, 1285.8675600000006, 648.21452]","[4308.6558, -557.62379, 1109.9672400000018, 856.60412]","[4591.453033333333, -394.7301333333333, 1131.188933333332, 651.5746266666673]","[4893.850817142857, -290.53254428571427, 1209.5911352380936, 416.79035619047613]","[5212.11044, -149.3536, 1273.038491428575, 564.7157771428571]","[5501.67235, 57.15442, 1158.2476399999978, 826.03208]","[5807.29725, 258.54557, 1222.4995999999992, 805.5645999999999]","[6108.51383, 394.38859, 1204.866320000001, 543.3720800000001]","[6423.02503, 572.42906, 1258.0447999999997, 712.1618800000001]","[6657.86203, 800.14107, 939.3480000000018, 910.8480399999999]"
4,People,"[6888.44824, 1026.83951, 0, 0]","[7132.22031, 1169.39711, 975.0882799999999, 570.2304000000004]","[7398.17745, 1326.85822, 1063.8285600000017, 629.8444399999998]","[7607.85506, 1551.36028, 838.7104399999989, 898.0082400000001]","[7836.12561, 1799.4021, 913.0822000000007, 992.1672799999997]","[8116.87491, 1941.26732, 1122.9972000000016, 567.4608799999996]","[8416.01777, 2054.52848, 1196.5714399999997, 453.0446400000001]","[8449.709623157896, 2081.1123984210526, 134.76741263158328, 106.33567368421063]","[8458.809572242564, 2101.520418443936, 36.39979633867191, 81.63208009153284]","[8467.909521327232, 2121.928438466819, 36.39979633867188, 81.63208009153277]","[8477.0094704119, 2142.336458489702, 36.39979633867188, 81.63208009153277]","[8486.109419496568, 2162.744478512586, 36.39979633867188, 81.63208009153459]","[8495.209368581236, 2183.152498535469, 36.39979633867188, 81.63208009153277]","[8504.309317665904, 2203.560518558352, 36.39979633867188, 81.63208009153277]","[8513.409266750572, 2223.968538581236, 36.39979633867188, 81.63208009153459]","[8522.509215835242, 2244.376558604119, 36.39979633867915, 81.63208009153277]"
5,People,"[8531.60916491991, 2264.7845786270022, 0, 0]","[8540.709114004578, 2285.192598649885, 36.39979633867188, 81.63208009153095]","[8549.809063089246, 2305.600618672769, 36.39979633867188, 81.63208009153641]","[8558.909012173914, 2326.0086386956523, 36.39979633867188, 81.63208009153277]","[8568.008961258582, 2346.4166587185355, 36.39979633867188, 81.63208009153277]","[8577.10891034325, 2366.8246787414187, 36.39979633867188, 81.63208009153277]","[8586.208859427918, 2387.2326987643023, 36.39979633867188, 81.63208009153459]","[8595.308808512587, 2407.640718787185, 36.39979633867915, 81.63208009153095]","[8524.64774, 2379.99297, -282.64427405034826, -110.59099514874116]","[8315.86364, 2268.27432, -835.136400000003, -446.8745999999992]","[8052.65945, 2225.90245, -1052.8167599999979, -169.48747999999978]","[7778.43824, 2199.52285, -1096.8848399999988, -105.51840000000084]","[7505.777945, 2080.383945, -1090.6411800000024, -476.5556199999992]","[7215.957852368421, 1965.975729473684, -1159.280370526314, -457.6328621052644]","[6902.68092, 1874.89693, -1253.107729473686, -364.3151978947353]","[6564.655167777778, 1863.9265211111112, -1352.1030088888874, -43.88163555555548]"
6,People,"[6265.04796, 1820.65615, 0, 0]","[5940.26553, 1795.2467, -1299.1297200000008, -101.63780000000042]","[5666.47598, 1894.85129, -1095.158199999998, 398.4183600000006]","[5358.84138, 2046.89648, -1230.5384000000013, 608.1807600000002]","[5019.69132, 2098.07315, -1356.6002399999998, 204.70668000000023]","[4717.34831, 2104.66608, -1209.3720399999984, 26.371719999999186]","[4406.51985, 2189.03957, -1243.3138400000025, 337.4939599999998]","[4051.02715, 2302.27246, -1421.9707999999991, 452.9315600000009]","[3744.95387, 2323.22214, -1224.2931200000014, 83.79871999999894]","[3433.15318, 2315.35251, -1247.2027600000001, -31.478519999998753]","[3131.16665, 2354.33231, -1207.9461199999987, 155.91919999999845]","[2811.05232, 2435.63811, -1280.4573200000013, 325.22320000000036]","[2499.75466, 2484.14473, -1245.190639999999, 194.02648000000045]","[2193.60809, 2492.15819, -1224.5862799999995, 32.05384000000049]","[1868.46042, 2550.65388, -1300.5906800000002, 233.98275999999896]","[1586.74771, 2684.62728, -1126.85084, 535.8936000000012]"
7,People,"[1290.71706, 2823.18152, 0, 0]","[989.10387, 2884.50045, -1206.4527599999997, 245.27571999999964]","[635.15449, 2957.0127, -1415.79752, 290.0490000000009]","[352.6906, 3077.48635, -1129.85556, 481.8945999999996]","[132.66091, 3200.91024, -880.1187600000001, 493.6955600000001]","[13.1124, 3255.5233, -478.19404000000003, 218.4522399999987]","[-35.35055, 3266.32092, -193.8518, 43.190480000001116]","[-50.69153, 3260.64831, -61.36392000000001, -22.690440000000308]","[-48.66289, 3246.65612, 8.114560000000019, -55.9687599999998]","[-40.16444, 3237.05392, 33.99379999999999, -38.408800000001065]","[-38.39994, 3220.04365, 7.057999999999993, -68.04107999999906]","[-63.02888, 3250.38858, -98.51576, 121.379719999999]","[-92.50108, 3282.82418, -117.8888, 129.742400000001]","[-101.08745, 3296.42837, -34.34548000000001, 54.41676000000007]","[-122.89533, 3285.89618, -87.23151999999999, -42.1287599999996]","[-130.58524, 3274.40922, -30.75963999999999, -45.947840000000724]"
8,People,"[-134.30095, 3231.42449, 0, 0]","[12.93565, 3246.63821, 588.9464, 60.854880000000776]","[112.27118, 3267.18764, 397.34212, 82.19772000000012]","[104.29778, 3258.63955, -31.893599999999992, -34.19236000000092]","[84.18427, 3146.5842, -80.45404000000002, -448.22140000000036]","[46.06153, 3052.21546, -152.49096, -377.47495999999956]","[-111.33413, 3024.65667, -629.58264, -110.23516000000018]","[-275.73039, 2997.09645, -657.5850399999999, -110.24087999999938]","[-444.96062, 2934.29104, -676.9209200000006, -251.22163999999998]","[-597.6978, 2826.56141, -610.9487200000001, -430.9185200000011]","[-811.94785, 2755.02084, -857.0002, -286.16227999999865]","[-1140.99379, 2706.2301, -1316.18376, -195.16295999999966]","[-1424.62207, 2655.04463, -1134.5131199999996, -204.7418800000014]","[-1678.8128, 2582.60842, -1016.7629200000001, -289.7448399999994]","[-1981.40632, 2510.42308, -1210.3740800000005, -288.74136]","[-2308.26142, 2499.33061, -1307.420399999999, -44.369880000000194]"
9,People,"[-2646.83362, 2450.77939, 0, 0]","[-2945.43736, 2324.91408, -1194.41496, -503.46124000000054]","[-3247.50383, 2193.27267, -1208.2658800000008, -526.5656400000007]","[-3570.12966, 2119.62846, -1290.5033199999998, -294.5768399999997]","[-3918.94973, 1983.9283, -1395.280279999999, -542.8006399999995]","[-4204.66963, 1815.33946, -1142.879600000002, -674.3553600000005]","[-4521.22095, 1657.13341, -1266.2052799999983, -632.8242]","[-4839.31578, 1595.69906, -1272.37932, -245.73739999999998]","[-5082.697811992688, 1558.6870883729434, -973.5281279707533, -148.04788650822607]","[-5249.290420310786, 1512.8095641499085, -666.3704332723937, -183.5100968921397]","[-5415.883028628885, 1466.9320399268738, -666.3704332723937, -183.5100968921388]","[-5582.475636946984, 1421.0545157038391, -666.3704332723973, -183.5100968921388]","[-5749.068245265083, 1375.1769914808044, -666.3704332723937, -183.5100968921388]","[-5915.660853583181, 1329.2994672577695, -666.3704332723937, -183.5100968921397]","[-6082.25346190128, 1283.4219430347348, -666.3704332723973, -183.5100968921388]","[-6248.846070219379, 1237.5444188117, -666.3704332723937, -183.5100968921388]"
