,Type,Point_1,Point_2,Point_3,Point_4,Point_5,Point_6,Point_7,Point_8,Point_9,Point_10,Point_11,Point_12,Point_13,Point_14,Point_15,Point_16
0,People,"[-5068.42771, -1985.91584, 1258.5281600000017, 266.9319999999998]","[-4792.04433, -1944.19325, 1105.5335200000009, 166.89035999999942]","[-4539.9181, -1971.81598, 1008.5049199999994, -110.49092000000019]","[-4253.54448, -2012.78569, 1145.4944800000012, -163.8788399999994]","[-3988.01132, -1988.90235, 1062.132639999998, 95.53335999999945]","[-3699.86835, -1931.69755, 1152.5718799999995, 228.8191999999999]","[-3417.1777, -1933.36129, 1130.7626, -6.654959999999846]","[-3124.40437, -2032.55107, 1171.09332, -396.7591199999997]","[-2822.53416, -2121.54023, 1207.4808400000013, -355.9566400000007]","[-2519.17391, -2114.29663, 1213.4410000000007, 28.97440000000097]","[-2203.37093, -2081.32698, 1263.2119199999997, 131.8786]","[-1897.08947, -2091.87134, 1225.1258400000006, -42.1774400000013]","[-1573.43891, -2150.37492, 1294.6022399999993, -234.01432000000023]","[-1291.14924, -2133.08888, 1129.1586800000005, 69.14416000000165]","[-1029.16714, -2055.16588, 1047.9283999999998, 311.6919999999991]","[-746.55804, -1961.77426, 1130.4364, 373.5664800000004]"
1,People,"[-435.33135, -1944.09278, 1244.90676, 70.72591999999986]","[-81.04105, -1949.6828, 1417.1612, -22.36008000000038]","[246.03794, -1843.25831, 1308.31596, 425.6979600000004]","[560.89986, -1669.90033, 1259.44768, 693.43192]","[867.13515, -1573.26436, 1224.9411599999999, 386.5438800000002]","[1180.35878, -1553.49612, 1252.8945200000003, 79.07295999999951]","[1490.68241, -1489.22208, 1241.2945199999995, 257.09616000000005]","[1772.09073, -1356.47314, 1125.63328, 530.9957599999998]","[2058.5412, -1173.83846, 1145.8018800000018, 730.5387200000011]","[2346.04442, -1069.73743, 1150.0128800000002, 416.40412000000015]","[2675.6512, -1001.78142, 1318.4271199999985, 271.8240399999995]","[2947.43177, -847.05934, 1087.1222800000014, 618.88832]","[3189.85536, -649.30212, 969.6943599999995, 791.0288800000003]","[3436.10381, -468.06102, 984.9938000000002, 724.9643999999998]","[3725.81288, -334.33777, 1158.8362799999995, 534.893]","[4035.4353, -176.7582, 1238.4896800000006, 630.31828]"
2,People,"[4280.19981, 38.42346, 979.0580399999999, 860.72664]","[4491.83284, 310.16221, 846.5321199999998, 1086.9550000000002]","[4762.55272, 526.86516, 1082.8795199999986, 866.8117999999997]","[5047.574250000001, 770.1130775, 1140.0861200000036, 972.9916700000003]","[5248.94699, 1030.77281, 805.4909599999992, 1042.6389299999996]","[5387.33324, 1300.10658, 553.5449999999983, 1077.3350799999998]","[5561.47984, 1572.96871, 696.5864000000001, 1091.4485200000008]","[5785.49798, 1772.45739, 896.0725600000005, 797.9547199999997]","[6034.13324, 1983.29438, 994.541040000001, 843.3479600000009]","[6207.51081, 2239.76612, 693.5102799999986, 1025.886959999999]","[6373.6987, 2531.87118, 664.7515600000006, 1168.4202400000013]","[6597.89165, 2724.29725, 896.7717999999986, 769.7042799999999]","[6872.82366, 2867.18181, 1099.7280400000018, 571.5382399999999]","[7045.495009540816, 2953.642790306122, 690.685398163263, 345.84392122448844]","[7031.798758265306, 2932.723707823129, -54.78500510203958, -83.67632993197185]","[7018.102506989796, 2911.804625340136, -54.78500510203958, -83.67632993197185]"
3,People,"[7004.406255714285, 2890.885542857143, -54.785005102042824, -83.67632993197307]","[6990.710004438775, 2869.9664603741494, -54.78500510203958, -83.67632993197367]","[6977.013753163265, 2849.0473778911564, -54.78500510203958, -83.67632993197185]","[6963.317501887755, 2828.1282954081635, -54.785005102043215, -83.67632993197185]","[6949.621250612245, 2807.20921292517, -54.78500510203958, -83.67632993197367]","[6935.924999336735, 2786.2901304421766, -54.78500510203958, -83.67632993197367]","[6922.228748061224, 2765.371047959184, -54.785005102043215, -83.67632993197003]","[6908.532496785714, 2744.4519654761907, -54.78500510203958, -83.67632993197367]","[6894.836245510204, 2723.5328829931973, -54.78500510203963, -83.67632993197374]","[6881.139994234693, 2702.613800510204, -54.785005102043215, -83.67632993197367]","[6867.443742959184, 2681.694718027211, -54.78500510203594, -83.67632993197185]","[6853.747491683674, 2660.775635544218, -54.785005102043215, -83.67632993197185]","[6840.051240408163, 2639.8565530612245, -54.785005102043215, -83.67632993197367]","[6826.354989132653, 2618.937470578231, -54.78500510203958, -83.67632993197367]","[6812.658737857143, 2598.018388095238, -54.78500510203958, -83.67632993197185]","[6798.962486581632, 2577.099305612245, -54.785005102043215, -83.67632993197185]"
4,People,"[6785.266235306122, 2556.180223129252, -54.78500510203958, -83.67632993197185]","[6771.569984030612, 2535.2611406462584, -54.78500510203958, -83.67632993197549]","[6757.873732755102, 2514.3420581632654, -54.785005102043215, -83.67632993197185]","[6744.177481479592, 2493.4229756802724, -54.78500510203958, -83.67632993197185]","[6730.481230204081, 2472.503893197279, -54.785005102043215, -83.67632993197367]","[6536.93468, 2327.09586, -774.1862008163225, -581.6321327891164]","[6380.22463, 2114.6669, -626.8402000000024, -849.7158399999989]","[6225.06248, 1850.13529, -620.6486000000004, -1058.126440000001]","[5953.25249, 1644.8148, -1087.2399599999999, -821.28196]","[5654.318745, 1455.1510568181818, -1195.734980000001, -758.6549727272732]","[5424.32902, 1262.39034, -919.9588999999978, -771.0428672727276]","[5262.62, 1034.32497, -646.836080000001, -912.2614800000001]","[5109.89319, 740.28043, -610.9072400000005, -1176.1781599999995]","[4872.45088, 539.98238, -949.7692399999978, -801.1922]","[4578.47193, 395.9585, -1175.9158000000025, -576.0955200000001]","[4329.4492, 221.66599, -996.0909199999987, -697.1700400000001]"
5,People,"[4088.65577, 5.55503, -963.1737200000007, -864.44384]","[3847.83394, -210.76322, -963.2873199999995, -865.2729999999999]","[3567.7895, -343.37796, -1120.1777600000005, -530.4589599999999]","[3263.66224, -433.35072, -1216.509039999999, -359.8910400000002]","[3002.42497, -595.16273, -1044.9490800000003, -647.24804]","[2748.38676, -804.97815, -1016.1528400000007, -839.2616800000001]","[2491.29518, -964.83974, -1028.3663199999992, -639.4463599999999]","[2200.45179, -1047.142, -1163.37356, -329.2090400000002]","[1907.6211, -1087.18423, -1171.3227600000012, -160.1689200000002]","[1640.78993, -1255.24558, -1067.3246800000006, -672.2453999999998]","[1379.46372, -1436.09958, -1045.3048399999998, -723.4160000000002]","[1090.29834, -1556.98719, -1156.6615199999997, -483.55044]","[771.4775, -1537.81573, -1275.2833600000004, 76.6858400000001]","[469.06368, -1524.62012, -1209.65528, 52.78243999999995]","[188.1224, -1623.82395, -1123.76512, -396.8153199999997]","[-87.64182, -1754.59737, -1103.05688, -523.09368]"
6,People,"[-362.10223, -1739.97996, -1097.84164, 58.469640000000254]","[-663.70681, -1622.2016, -1206.41832, 471.1134399999992]","[-951.39195, -1559.17248, -1150.7405599999997, 252.1164800000006]","[-1268.85971, -1531.93807, -1269.87104, 108.9376400000001]","[-1571.55977, -1480.99575, -1210.8002400000005, 203.76927999999953]","[-1801.52871, -1282.46748, -919.8757599999999, 794.1130800000001]","[-2037.45782, -1004.01459, -943.7164400000001, 1113.81156]","[-2330.63829, -829.49189, -1172.7218799999991, 698.0908]","[-2669.09932, -727.19886, -1353.8441200000009, 409.1721200000005]","[-3032.78729, -583.00635, -1454.7518800000016, 576.7700399999999]","[-3313.62343, -364.51895, -1123.3445599999995, 873.9495999999999]","[-3628.96571, -141.03318, -1261.3691199999994, 893.9430800000001]","[-3925.29486, -73.98696, -1185.3166, 268.18487999999996]","[-4193.36296, -51.65775, -1072.2724000000017, 89.31683999999998]","[-4447.45441, 31.73232, -1016.3657999999996, 333.56028000000003]","[-4724.69711, 173.31795, -1108.9707999999991, 566.3425199999999]"
7,People,"[-5013.62012, 257.87408, -1155.6920400000145, 338.2245200000048]","[-5314.22137, 253.68778, -1202.4050000000025, -16.745199999999954]","[-5622.20712, 220.1337, -1231.9429999999993, -134.21632]","[-5916.1908, 243.20215, -1175.934720000001, 92.27379999999994]","[-6243.8039, 269.43268, -1310.4523999999983, 104.92212000000006]","[-6535.89237, 120.5425, -1168.3538799999988, -595.56072]","[-6705.87811, -102.73022, -679.9429600000003, -893.09088]","[-6821.87381, -353.44318, -463.9828000000016, -1002.8518399999999]","[-6975.79439, -514.30783, -615.6823200000005, -643.4586000000005]","[-7184.94723, -685.76942, -836.611359999999, -685.84636]","[-7320.725246341463, -931.0952704878048, -543.1120653658545, -981.3034019512193]","[-7452.469523780488, -1178.2901668292684, -526.9771097560988, -988.7795853658545]","[-7584.213801219512, -1425.4850631707318, -526.9771097560952, -988.7795853658536]","[-7742.70565, -1582.88767, -633.967395121952, -629.6104273170731]","[-7931.32091, -1650.73972, -754.461040000002, -271.40819999999985]","[-8080.59898, -1759.78219, -597.1122799999976, -436.16987999999947]"
8,People,"[-8219.15512, -1900.56318, -554.2245599999987, -563.1239600000008]","[-8293.21821, -1962.37289, -296.25236000000587, -247.23883999999998]","[-8272.131136476684, -1964.486967150259, 84.3482940932663, -8.456308601035744]","[-8211.944813937824, -1952.3781290673576, 240.7452901554425, 48.43535233160583]","[-8151.758491398964, -1940.269290984456, 240.74529015543885, 48.43535233160674]","[-8091.572168860103, -1928.1604529015544, 240.7452901554425, 48.43535233160583]","[-8031.385846321244, -1916.051614818653, 240.74529015543885, 48.43535233160583]","[-7971.199523782383, -1903.9427767357515, 240.7452901554425, 48.43535233160583]","[-7911.013201243523, -1891.8339386528496, 240.74529015543908, 48.43535233160769]","[-7850.826878704663, -1879.725100569948, 240.7452901554425, 48.43535233160674]","[-7703.368518571428, -1896.8306457142855, 589.8334405329406, -68.42218057735045]","[-7605.24273, -1836.09916, 392.5031542857105, 242.92594285714222]","[-7539.50429, -1641.6445, 262.95376000000033, 777.8186399999995]","[-7444.54259, -1487.90795, 379.84679999999935, 614.9462000000003]","[-7261.3479, -1334.11636, 732.7787600000011, 615.1663600000002]","[-7053.69014, -1145.80219, 830.6310400000002, 753.2566799999995]"
9,People,"[-6869.5951975, -940.7666625, 736.3797699999996, 820.1421100000002]","[-6641.77088, -691.6456, 911.2972699999991, 996.4842500000004]","[-6357.592391284404, -561.4844413761468, 1136.7139548623854, 520.6446344954124]","[-6071.021067889908, -446.8710055963303, 1146.285293577981, 458.45374311926616]","[-5784.449744495412, -332.2575698165137, 1146.2852935779847, 458.4537431192664]","[-5497.878421100917, -217.6441340366972, 1146.285293577981, 458.45374311926594]","[-5206.88053, -140.21694, 1163.9915644036664, 309.70877614678886]","[-4911.37669, -146.33682, 1182.0153600000012, -24.47951999999998]","[-4606.24626, -176.86661, 1220.5217200000018, -122.11916000000019]","[-4293.7466, -139.14087, 1249.998639999998, 150.90296]","[-3941.21474, -101.95287, 1410.127440000002, 148.752]","[-3606.42622, -158.94864, 1339.1540800000002, -227.98308000000003]","[-3286.5539, -275.7632, 1279.4892799999998, -467.2582399999999]","[-2989.19841, -265.81375, 1189.4219599999997, 39.797799999999825]","[-2656.98913, -257.8774, 1328.8371200000001, 31.745400000000018]","[-2296.2036, -272.7444, 1443.1421200000004, -59.46799999999985]"
