,Type,Point_1,Point_2,Point_3,Point_4,Point_5,Point_6,Point_7,Point_8,Point_9,Point_10,Point_11,Point_12,Point_13,Point_14,Point_15,Point_16
0,People,"[-45.45311, 3367.7322, 0, 0]","[-32.64559, 3380.89619, 51.230080000000015, 52.65596000000005]","[-19.80816, 3381.30052, 51.34971999999999, 1.6173199999993813]","[-9.26175, 3378.68553, 42.18564000000001, -10.459959999998318]","[0.12115, 3375.39881, 37.5316, -13.146880000000237]","[6.47459, 3376.53057, 25.41376, 4.527039999999033]","[7.81174, 3372.84913, 5.348600000000001, -14.725759999999354]","[4.30954, 3379.71394, -14.0088, 27.459240000000136]","[-4.82504, 3384.64784, -36.538320000000034, 19.735599999999994]","[5.84055, 3406.4039, 42.66236000000001, 87.02423999999883]","[22.36856, 3424.01147, 66.11204, 70.4302800000005]","[35.22166, 3437.11002, 51.412400000000005, 52.39420000000064]","[34.91426, 3444.50087, -1.229600000000005, 29.563399999999092]","[31.01961, 3445.38111, -15.578599999999994, 3.520959999999832]","[21.90586, 3450.79999, -36.455, 21.675520000000688]","[19.46222, 3489.37474, -9.774560000000008, 154.2990000000009]"
1,People,"[18.15338, 3531.9712, 0, 0]","[17.65741, 3541.26932, -1.9838799999999992, 37.192479999999705]","[-35.64582, 3509.02079, -213.21292, -128.99411999999938]","[-224.67225, 3468.27079, -756.10572, -163.0]","[-339.05829, 3352.86925, -457.54416000000003, -461.60615999999936]","[-383.06595, 3162.22922, -176.03063999999995, -762.5601200000001]","[-381.37107, 2983.94827, 6.779520000000048, -713.1238000000012]","[-265.96217, 2867.81193, 461.63559999999984, -464.5453600000001]","[-61.61519, 2819.20256, 817.3879200000008, -194.43747999999886]","[140.33671, 2746.42696, 807.8076000000001, -291.1024000000016]","[406.50585, 2635.53071, 1064.6765599999999, -443.5849999999991]","[656.30415, 2564.79355, 999.1932000000002, -282.9486400000005]","[913.09151, 2592.7391, 1027.1494399999997, 111.78219999999965]","[1212.72167, 2606.14002, 1198.5206399999997, 53.60368000000017]","[1528.36988, 2545.61942, 1262.5928400000003, -242.08239999999932]","[1864.41525, 2464.5193, 1344.1814800000002, -324.40048000000024]"
2,People,"[2192.66755, 2479.32029, 0, 0]","[2482.09047, 2511.53974, 1157.69168, 128.8778000000002]","[2772.22914, 2418.03879, 1160.5546799999993, -374.0038000000004]","[3073.01015, 2292.97146, 1203.1240400000006, -500.2693199999994]","[3405.19418, 2255.30962, 1328.7361199999996, -150.64736000000084]","[3761.45494, 2216.16665, 1425.0430400000005, -156.5718799999995]","[4076.6758, 2088.33476, 1260.8834399999996, -511.3275599999997]","[4359.52402, 1940.35922, 1131.3928799999994, -591.9021600000005]","[4672.52925, 1868.29048, 1252.0209200000002, -288.27496000000093]","[5007.40093, 1812.94347, 1339.4867200000008, -221.38803999999982]","[5317.8936, 1653.07148, 1241.9706800000022, -639.4879599999995]","[5580.55919, 1485.48899, 1050.6623599999984, -670.32996]","[5848.63006, 1366.12183, 1072.2834800000019, -477.46864000000005]","[6148.79855, 1288.971, 1200.67396, -308.60332000000017]","[6432.110471666667, 1153.382545, 1133.2476866666657, -542.3538200000003]","[6704.141902222222, 1006.0110866666666, 1088.1257222222193, -589.4858333333332]"
3,People,"[6976.173332777777, 858.6396283333333, 0, 0]","[7267.03675, 773.00474, 1163.4536688888911, -342.5395533333335]","[7546.21363, 713.24823, 1116.70752, -239.02603999999974]","[7766.94778, 568.29378, 882.9366000000009, -579.8178000000003]","[7973.14569, 390.81136, 824.7916399999995, -709.92968]","[8173.68515, 279.13798, 802.1578399999999, -446.6935199999998]","[8350.77649, 235.99707, 708.3653599999998, -172.56364000000008]","[8512.82346, 215.69577, 648.1878799999977, -81.20519999999999]","[8582.51509, 196.25814, 278.7665200000049, -77.75052000000012]","[8588.95771, 198.40068, 25.770479999999225, 8.570159999999987]","[8603.75893, 184.67052, 59.2048799999975, -54.920639999999935]","[8527.279989596413, 201.2783858295964, -305.9157616143493, 66.43146331838557]","[8407.603848340807, 239.8869261883408, -478.7045650224245, 154.43416143497757]","[8287.927707085202, 278.4954665470852, -478.7045650224172, 154.43416143497757]","[8168.251565829596, 317.1040069058296, -478.7045650224245, 154.43416143497757]","[8048.575424573991, 355.712547264574, -478.70456502242087, 154.4341614349778]"
4,People,"[7928.899283318386, 394.3210876233184, 0, 0]","[7809.2231420627795, 432.9296279820628, -478.7045650224245, 154.43416143497757]","[7689.547000807174, 471.5381683408072, -478.70456502242087, 154.43416143497757]","[7569.870859551569, 510.14670869955154, -478.70456502242087, 154.43416143497734]","[7369.79877, 550.28164, -800.288358206275, 160.539725201794]","[7132.9672, 539.75032, -947.3262800000011, -42.1252800000002]","[6866.9303, 567.69431, -1064.1476000000002, 111.77595999999994]","[6579.73423, 672.89862, -1148.7842799999999, 420.8172400000003]","[6273.4656, 761.55151, -1225.0745199999994, 354.61156000000017]","[5997.33753, 756.27264, -1104.5122800000026, -21.115479999999934]","[5711.78015, 705.6058, -1142.2295200000008, -202.66735999999992]","[5446.3869, 709.75563, -1061.5729999999967, 16.599319999999807]","[5127.03064, 694.73532, -1277.425040000002, -60.08123999999998]","[4835.39331, 620.95508, -1166.5493199999983, -295.1209600000002]","[4536.78028, 520.23752, -1194.4521200000017, -402.87023999999974]","[4240.16995, 511.9764, -1186.441319999998, -33.04448000000002]"
5,People,"[3920.70082, 556.60952, 0, 0]","[3595.24842, 550.50177, -1301.8096000000005, -24.43100000000004]","[3279.52177, 546.25759, -1262.9066000000003, -16.97671999999966]","[3027.58079, 622.58092, -1007.7639199999994, 305.29331999999977]","[2818.81014, 791.29464, -835.0825999999997, 674.8548799999999]","[2603.68052, 952.26948, -860.5184800000006, 643.8993600000003]","[2370.57341, 1049.79595, -932.4284399999997, 390.1058799999996]","[2136.46734, 1175.44151, -936.4242799999993, 502.58224000000064]","[1998.11357, 1428.36512, -553.4150800000011, 1011.6944400000002]","[1881.99565, 1725.56836, -464.47167999999965, 1188.8129600000002]","[1684.80598, 1961.49245, -788.7586799999999, 943.6963599999999]","[1448.16527, 2179.11423, -946.5628400000005, 870.4871200000007]","[1270.86053, 2418.93712, -709.2189600000002, 959.2915599999997]","[1064.58916, 2682.03892, -825.0854799999997, 1052.4071999999996]","[790.74395, 2847.74716, -1095.3808399999998, 662.8329599999997]","[484.22817, 2933.88102, -1226.0631200000003, 344.53543999999965]"
6,People,"[228.03492, 3043.49809, 0, 0]","[92.69502, 3120.33468, -541.3596, 307.34635999999955]","[52.88931, 3155.7456, -159.22284, 141.64368000000104]","[39.62092, 3170.60551, -53.073560000000015, 59.43963999999869]","[30.3038, 3169.24844, -37.26848, -5.428280000000086]","[27.46386, 3171.04401, -11.359759999999994, 7.182280000000901]","[25.44958, 3182.16647, -8.057119999999998, 44.489840000000186]","[20.09658, 3193.99427, -21.412000000000006, 47.3112000000001]","[9.23341, 3216.51981, -43.452680000000036, 90.10215999999863]","[-3.47727, 3212.45494, -50.84272, -16.259479999998803]","[-1.67475, 3207.58775, 7.21008, -19.468759999999747]","[0.54529, 3202.4659, 8.88016, -20.48739999999998]","[-2.4898, 3197.41985, -12.14036, -20.18419999999969]","[62.22746, 3175.56366, 258.86904, -87.4247600000017]","[201.57714, 3134.15971, 557.39872, -165.61579999999958]","[368.18672, 3034.53795, 666.4383199999999, -398.48704]"
7,People,"[489.02293, 2843.28124, 0, 0]","[535.4215, 2638.64522, 185.59428000000025, -818.5440799999997]","[468.64186, 2391.01447, -267.1185600000001, -990.5229999999992]","[358.15874, 2147.75343, -441.93247999999994, -973.0441599999995]","[359.74884, 1811.82061, 6.3603999999997995, -1343.7312800000009]","[398.51592, 1475.92099, 155.06832000000009, -1343.5984799999997]","[332.20824, 1168.10524, -265.23072, -1231.263]","[226.81273, 837.93361, -421.58204, -1320.6865200000002]","[201.35492, 507.91825, -101.83124000000007, -1320.0614400000013]","[198.4678, 162.19626, -11.548479999999927, -1382.88796]","[113.27279, -165.34224, -340.78004000000004, -1310.154]","[19.8447, -451.54483, -373.71236, -1144.81036]","[2.58412, -749.98544, -69.04232, -1193.7624400000002]","[-1.65134, -1073.96085, -16.94184, -1295.9016399999996]","[-83.0481, -1393.91143, -325.58704, -1279.8023200000007]","[-218.85647, -1690.79562, -543.23348, -1187.53676]"
8,People,"[-322.20786, -2002.98385, 0, 0]","[-359.0698, -2298.83031, -147.44776000000002, -1183.385839999999]","[-428.20621, -2552.43672, -276.54564000000005, -1014.4256400000013]","[-548.65521, -2728.71391, -481.79600000000005, -705.1087599999992]","[-660.17995, -2867.22585, -446.0989599999998, -554.0477599999995]","[-662.16888, -3017.38645, -7.955719999999928, -600.6424000000006]","[-677.17416, -3181.0125, -60.02112000000034, -654.5041999999994]","[-680.67762, -3243.4413, -14.013840000000073, -249.71520000000055]","[-684.70803, -3285.71068, -16.121639999999857, -169.07752000000087]","[-690.79767, -3308.71347, -24.358560000000125, -92.01116000000002]","[-705.49119, -3308.8855, -58.774079999999685, -0.6881199999988894]","[-616.08628, -3278.50496, 357.6196399999999, 121.52215999999862]","[-587.0824, -3245.68274, 116.01551999999992, 131.28888000000006]","[-573.55631, -3155.30732, 54.104359999999815, 361.5016800000012]","[-541.72925, -3081.97137, 127.3082400000003, 293.34379999999874]","[-586.87938, -3028.60252, -180.60051999999996, 213.47540000000117]"
9,People,"[-501.87621, -2966.9819, 0, 0]","[-266.52291, -2888.17832, 941.4132, 315.21432000000095]","[-41.70312, -2809.40117, 899.27916, 315.10859999999957]","[131.76248, -2709.49365, 693.8624, 399.6300800000008]","[303.15947, -2535.42244, 685.58796, 696.2848400000003]","[519.36364, -2426.77976, 864.8166800000001, 434.5707199999997]","[822.33255, -2329.80389, 1211.8756399999997, 387.90347999999904]","[1180.39243, -2203.54906, 1432.2395200000005, 505.01932000000124]","[1404.36561, -2025.50704, 895.8927200000006, 712.1680800000001]","[1611.79858, -1852.29183, 829.7318799999994, 692.8608400000003]","[1834.61972, -1802.63042, 891.28456, 198.64563999999973]","[2113.96777, -1731.71639, 1117.3922000000011, 283.65611999999965]","[2379.50271, -1607.29452, 1062.13976, 497.6874800000005]","[2629.56428, -1448.04847, 1000.2462799999994, 636.9841999999999]","[2917.53578, -1345.01918, 1151.8860000000004, 412.1171599999998]","[3242.99332, -1287.69421, 1301.8301599999995, 229.29987999999958]"
