,Type,Point_1,Point_2,Point_3,Point_4,Point_5,Point_6,Point_7,Point_8,Point_9,Point_10,Point_11,Point_12,Point_13,Point_14,Point_15,Point_16
0,People,"[-4691.638010000001, 927.02973, 0, 0]","[-4350.056963333333, 1070.8724033333333, 1366.3241866666685, 575.3706933333333]","[-3998.22988, 1154.50841, 1407.3083333333343, 334.54402666666647]","[-3629.53309, 1211.81248, 1474.7871599999999, 229.21628000000055]","[-3316.777, 1346.55438, 1251.0243599999994, 538.9676]","[-2950.96673, 1498.42075, 1463.2410799999998, 607.4654799999998]","[-2601.89281, 1528.84731, 1396.295680000001, 121.70624000000043]","[-2269.80536, 1580.96129, 1328.3498, 208.45591999999942]","[-1959.81946, 1694.98558, 1239.9436000000007, 456.09716000000066]","[-1608.87694, 1756.11951, 1403.7700799999993, 244.53571999999986]","[-1243.25728, 1745.71403, 1462.4786400000003, -41.62191999999959]","[-895.73932, 1772.86626, 1390.07184, 108.60891999999967]","[-585.10506, 1825.93269, 1242.5370400000002, 212.26572000000033]","[-263.95846, 1796.88873, 1284.5864, -116.17584000000079]","[108.03609, 1721.17601, 1487.9782, -302.85087999999996]","[476.00064, 1739.25067, 1471.8582, 72.29863999999998]"
1,People,"[833.27332, 1794.59092, 0, 0]","[1143.3788, 1754.87374, 1240.4219199999998, -158.8687200000004]","[1493.52583, 1714.91696, 1400.5881200000003, -159.82711999999992]","[1839.22153, 1762.83758, 1382.7828, 191.6824799999995]","[2217.85111, 1755.4845, 1514.5183200000001, -29.412319999999454]","[2567.8853, 1706.98817, 1400.1367599999994, -193.98531999999977]","[2905.42979, 1718.54214, 1350.177960000001, 46.21587999999974]","[3205.56423, 1801.91727, 1200.5377599999993, 333.5005199999996]","[3511.52225, 1839.93914, 1223.8320800000013, 152.08748000000028]","[3825.86593, 1806.51058, 1257.3747199999998, -133.71424000000025]","[4139.87859, 1842.08155, 1256.0506400000013, 142.28388000000086]","[4465.6569, 1941.39396, 1303.1132399999988, 397.24964]","[4797.51714, 1969.77565, 1327.44096, 113.52675999999974]","[5176.05472, 2022.74288, 1514.1503200000006, 211.8689199999999]","[5443.70243, 2167.4531, 1070.5908400000008, 578.8408800000007]","[5616.281015100334, 2235.0696110702343, 690.3143404013354, 270.46604428093633]"
2,People,"[5721.828440267558, 2267.991646187291, 0, 0]","[5827.375865434782, 2300.913681304348, 422.18970066889597, 131.68814046822808]","[5932.923290602006, 2333.835716421405, 422.18970066889597, 131.68814046822808]","[6038.47071576923, 2366.757751538461, 422.18970066889597, 131.68814046822445]","[6144.018140936455, 2399.6797866555185, 422.1897006688996, 131.6881404682299]","[6249.565566103679, 2432.601821772575, 422.18970066889597, 131.68814046822627]","[6355.112991270903, 2465.523856889632, 422.18970066889597, 131.68814046822808]","[6460.660416438127, 2498.445892006689, 422.18970066889597, 131.68814046822808]","[6566.207841605351, 2531.367927123746, 422.18970066889636, 131.6881404682282]","[6671.755266772575, 2564.2899622408027, 422.18970066889597, 131.68814046822627]","[6777.302691939799, 2597.21199735786, 422.18970066889597, 131.6881404682299]","[6882.850117107023, 2630.134032474916, 422.18970066889597, 131.68814046822263]","[6988.397542274248, 2663.0560675919733, 422.1897006688996, 131.6881404682299]","[7093.944967441472, 2695.9781027090303, 422.18970066889597, 131.68814046822808]","[7199.492392608696, 2728.9001378260878, 422.18970066889597, 131.6881404682299]","[7305.03981777592, 2761.822172943144, 422.18970066889597, 131.68814046822445]"
3,People,"[7410.587242943144, 2794.744208060201, 0, 0]","[7516.134668110368, 2827.666243177257, 422.18970066889597, 131.68814046822445]","[7621.682093277592, 2860.5882782943145, 422.18970066889597, 131.6881404682299]","[7727.229518444816, 2893.5103134113715, 422.18970066889597, 131.68814046822808]","[7832.77694361204, 2926.432348528428, 422.18970066889597, 131.68814046822627]","[7938.324368779264, 2959.354383645485, 422.18970066889597, 131.68814046822808]","[8043.871793946488, 2992.276418762542, 422.18970066889597, 131.68814046822808]","[7852.28651, 2942.37949, -766.3411357859513, -199.5877150501692]","[7582.48347, 2891.94486, -1079.21216, -201.73851999999914]","[7340.12623, 2771.2872, -969.4289600000011, -482.6306399999994]","[7040.79384, 2606.92438, -1197.3295599999983, -657.4512800000011]","[6701.65829, 2529.80254, -1356.5421999999999, -308.48735999999917]","[6394.73959, 2502.74608, -1227.6748000000007, -108.22584000000097]","[6107.9351, 2429.19671, -1147.2179600000018, -294.1974799999989]","[5819.22569, 2318.70038, -1154.837639999998, -441.9853199999998]","[5495.168, 2268.02239, -1296.2307600000022, -202.71196000000054]"
4,People,"[5158.54153, 2259.22318, 0, 0]","[4796.46901, 2211.38058, -1448.2900800000025, -191.3703999999998]","[4466.10321, 2119.08371, -1321.4631999999983, -369.1874800000005]","[4120.22452, 2049.43148, -1383.5147600000018, -278.60891999999876]","[3786.84718, 2057.24095, -1333.5093599999982, 31.237879999998768]","[3463.88294, 2050.94531, -1291.856960000001, -25.182559999999285]","[3150.48885, 1962.39926, -1253.576359999999, -354.1842000000006]","[2810.83547, 1846.44091, -1358.6135200000008, -463.83339999999953]","[2481.65104, 1818.74508, -1316.7377200000003, -110.78332000000056]","[2186.70344, 1796.97413, -1179.7904000000017, -87.08379999999943]","[1918.88936, 1674.15808, -1071.2563199999995, -491.2642000000005]","[1656.57305, 1496.20949, -1049.2652399999997, -711.7943599999999]","[1358.2295, 1381.04137, -1193.3742000000002, -460.6724800000002]","[1063.55599, 1268.36568, -1178.6940399999994, -450.7027599999992]","[800.10942, 1084.17541, -1053.7862800000003, -736.7610800000002]","[547.55163, 852.96608, -1010.2311599999998, -924.8373200000001]"
5,People,"[237.02172, 686.00452, 0, 0]","[-90.30992, 546.51562, -1309.32656, -557.9555999999998]","[-367.64279, 381.22665, -1109.3314799999998, -661.15588]","[-639.96494, 193.16973, -1089.2885999999999, -752.2276800000001]","[-959.15524, 59.39796, -1276.7612000000004, -535.08708]","[-1285.54527, -10.13622, -1305.56012, -278.13671999999997]","[-1619.16094, -84.41739, -1334.4626799999996, -297.12468]","[-1924.3361, -199.00225, -1220.70064, -458.33944]","[-2244.05865, -284.75211, -1278.890200000001, -342.99944000000033]","[-2581.08924, -287.52192, -1348.1223599999994, -11.079240000000027]","[-2932.72593, -294.77863, -1406.546760000001, -29.026839999999993]","[-3257.85435, -376.06231, -1300.51368, -325.13472]","[-3586.76324, -470.31232, -1315.6355600000006, -377.0000399999999]","[-3911.30879, -462.65647, -1298.1821999999993, 30.623399999999947]","[-4235.10392, -452.75946, -1295.180519999998, 39.58804000000009]","[-4544.03889, -549.41599, -1235.739880000001, -386.6261199999999]"
6,People,"[-4873.3242, -681.00428, 0, 0]","[-5203.23386, -730.60105, -1319.638640000001, -198.38707999999997]","[-5550.39722, -764.58623, -1388.6534399999982, -135.94072000000006]","[-5839.87145, -867.55326, -1157.8969199999992, -411.8681200000001]","[-6128.91875, -1019.36439, -1156.1892000000007, -607.2445199999997]","[-6420.51361, -1128.6456, -1166.3794400000006, -437.1248400000004]","[-6712.78752, -1201.26325, -1169.0956399999995, -290.47059999999965]","[-7004.37379, -1308.68044, -1166.3450799999991, -429.6687600000005]","[-7241.00398, -1472.93091, -946.5207600000039, -657.0018800000004]","[-7451.8202, -1627.42127, -843.2648799999988, -617.96144]","[-7659.71858, -1709.07033, -831.5935199999985, -326.59623999999985]","[-7841.6479, -1761.15298, -727.7172800000008, -208.33060000000023]","[-7891.690198983051, -1810.241016327684, -200.16919593220518, -196.35214531073598]","[-7758.125444745763, -1725.8924593596987, 534.2590169491523, 337.39422787194144]","[-7624.560690508475, -1641.5439023917138, 534.2590169491523, 337.3942278719396]","[-7490.995936271187, -1557.195345423729, 534.2590169491523, 337.3942278719396]"
7,People,"[-7357.431182033899, -1472.846788455744, 0, 0]","[-7223.866427796611, -1388.4982314877589, 534.2590169491523, 337.39422787194053]","[-7090.301673559322, -1304.149674519774, 534.2590169491559, 337.3942278719396]","[-6956.736919322034, -1219.801117551789, 534.2590169491523, 337.3942278719396]","[-6823.172165084746, -1135.452560583804, 534.2590169491523, 337.39422787194053]","[-6689.607410847458, -1051.1040036158192, 534.2590169491523, 337.3942278719387]","[-6556.04265661017, -966.7554466478342, 534.2590169491523, 337.3942278719401]","[-6422.4779023728815, -882.4068896798493, 534.2590169491523, 337.3942278719396]","[-6288.9131481355935, -798.0583327118643, 534.2590169491527, 337.39422787194036]","[-6155.348393898305, -713.7097757438794, 534.2590169491523, 337.3942278719396]","[-6021.783639661017, -629.3612187758945, 534.2590169491523, 337.3942278719396]","[-5888.218885423728, -545.0126618079096, 534.2590169491559, 337.3942278719396]","[-5754.65413118644, -460.6641048399245, 534.2590169491523, 337.3942278719403]","[-5621.089376949152, -376.31554787193954, 534.2590169491523, 337.39422787193985]","[-5487.524622711864, -291.96699090395464, 534.2590169491523, 337.3942278719396]","[-5353.959868474576, -207.61843393596973, 534.2590169491523, 337.3942278719396]"
8,People,"[-5220.395114237288, -123.26987696798484, 0, 0]","[-5086.83036, -38.92132, 534.2590169491523, 337.3942278719394]","[-4771.70982, 41.31406, 1260.4821599999996, 320.94151999999997]","[-4469.12777, 133.78396, 1210.3282, 369.87960000000004]","[-4187.16099, 246.2539, 1127.867119999999, 449.8797599999999]","[-3897.82195, 317.03544, 1157.3561600000012, 283.12616]","[-3642.43578, 282.28254, 1021.5446800000009, -139.01160000000004]","[-3374.04906, 255.80459, 1073.5468799999999, -105.91179999999997]","[-3093.86874, 284.48503, 1120.7212800000007, 114.72176000000012]","[-2792.12693, 275.91915, 1206.96724, -34.26351999999997]","[-2495.01413, 163.88632, 1188.4511999999995, -448.13131999999996]","[-2153.91431, 45.08629, 1364.3992799999996, -475.2001200000001]","[-1814.94608, 44.03816, 1355.8729200000007, -4.192520000000002]","[-1488.26266, 49.80716, 1306.7336799999994, 23.076000000000022]","[-1176.98209, 13.04056, 1245.1222800000005, -147.06640000000002]","[-845.23393, 46.4679, 1326.99264, 133.70936]"
9,People,"[-532.27827, 194.49382, 0, 0]","[-228.37381, 346.64079, 1215.6178400000001, 608.5878799999999]","[62.37096, 442.0694, 1162.97908, 381.71443999999997]","[325.97031, 575.91531, 1054.3973999999998, 535.38364]","[592.25768, 781.003, 1065.1494800000003, 820.3507600000003]","[869.44323, 981.09479, 1108.7421999999997, 800.3671599999998]","[1163.30583, 1122.74802, 1175.4504000000002, 566.61292]","[1429.75073, 1280.94097, 1065.7795999999998, 632.7718000000004]","[1671.48274, 1477.57696, 966.9280400000007, 786.5439600000007]","[1966.45655, 1619.43341, 1179.8952400000007, 567.4258]","[2276.83829, 1686.58122, 1241.5269600000001, 268.59123999999974]","[2589.74911, 1760.06899, 1251.6432800000002, 293.9510799999998]","[2857.5279, 1887.82508, 1071.1151599999994, 511.02436000000034]","[3141.59455, 1975.04235, 1136.266599999999, 348.8690799999995]","[3466.24292, 1984.23459, 1298.5934800000014, 36.768960000000334]","[3798.30221, 1990.65895, 1328.2371599999988, 25.697439999999915]"
10,People,"[4143.26877, 2026.25086, 0, 0]","[4495.61784, 2044.24211, 1409.3962800000008, 71.96499999999924]","[4847.84255, 2068.70342, 1408.8988400000017, 97.84523999999965]","[5165.82696, 2130.96119, 1271.93764, 249.03108000000066]","[5458.619502380952, 2193.335225873016, 1171.170169523808, 249.49614349206422]","[5751.47508968254, 2240.5975856613754, 1171.4223492063502, 189.04943915343756]","[6044.330676984127, 2287.8599454497357, 1171.4223492063502, 189.0494391534412]","[6337.186264285714, 2335.122305238095, 1171.4223492063466, 189.04943915343756]","[6630.041851587302, 2382.384665026455, 1171.4223492063513, 189.04943915343955]","[6922.897438888889, 2429.647024814815, 1171.4223492063502, 189.04943915343938]","[7215.753026190477, 2476.9093846031747, 1171.4223492063502, 189.04943915343938]","[7504.21253, 2525.7139, 1153.8380152380923, 195.21806158730215]","[7753.01503, 2678.5117, 995.2099999999991, 611.1911999999993]","[8042.99387, 2889.32523, 1159.9153600000027, 843.2541199999996]","[8315.46635, 2982.18049, 1089.8899200000014, 371.4210400000011]","[8364.580622351543, 2980.53974783848, 196.45708940616896, -6.562968646081572]"
11,People,"[8324.607500617576, 2957.298425391924, 0, 0]","[8284.63437888361, 2934.057102945368, -159.89248693586705, -92.96528978622337]","[8244.661257149643, 2910.8157804988123, -159.89248693586705, -92.96528978622337]","[8204.688135415676, 2887.5744580522564, -159.89248693586705, -92.96528978622337]","[8164.71501368171, 2864.3331356057006, -159.89248693586342, -92.96528978622337]","[8124.741891947743, 2841.0918131591447, -159.89248693586705, -92.96528978622337]","[8084.768770213776, 2817.850490712589, -159.89248693586705, -92.96528978622337]","[8044.79564847981, 2794.609168266033, -159.89248693586705, -92.96528978622337]","[8004.822526745843, 2771.367845819477, -159.8924869358672, -92.96528978622345]","[7964.849405011876, 2748.126523372922, -159.89248693586705, -92.96528978622155]","[7924.876283277909, 2724.885200926366, -159.89248693586705, -92.96528978622337]","[7884.903161543943, 2701.64387847981, -159.89248693586705, -92.96528978622337]","[7844.930039809976, 2678.4025560332543, -159.89248693586705, -92.96528978622337]","[7804.956918076009, 2655.1612335866985, -159.89248693586705, -92.96528978622337]","[7764.983796342042, 2631.919911140142, -159.89248693586705, -92.96528978622518]","[7725.0106746080755, 2608.678588693587, -159.89248693586705, -92.96528978622155]"
12,People,"[7540.22051, 2489.00194, 0, 0]","[7336.29572, 2312.90077, -815.6991600000001, -704.4046799999996]","[7121.77292, 2121.06339, -858.0911999999989, -767.3495200000016]","[6884.4023, 1964.76964, -949.4824800000024, -625.1749999999993]","[6612.87991, 1832.7107, -1086.0895600000003, -528.2357599999996]","[6365.42609, 1600.27322, -989.8152799999989, -929.7499200000002]","[6131.37774, 1357.60677, -936.1934000000001, -970.6657999999998]","[5862.23444, 1210.44593, -1076.573199999999, -588.64336]","[5549.184311111111, 1070.6194666666663, -1252.2005155555573, -559.3058533333356]","[5251.63074, 873.46347, -1190.214284444446, -788.6239866666651]","[4979.916774705882, 675.8784570588235, -1086.855861176471, -790.340051764706]","[4693.28156, 502.40049, -1146.540858823526, -693.9118682352942]","[4362.23642, 369.23773, -1324.1805600000007, -532.65104]","[4039.22663, 217.73592, -1292.0391600000003, -606.00724]","[3742.02361, 34.43701, -1188.8120799999997, -733.1956399999999]","[3433.92637, -100.83058, -1232.3889600000002, -541.0703599999999]"
13,People,"[3108.45474, -181.4848, 0, 0]","[2750.6008, -264.41692, -1431.4157599999999, -331.72848]","[2427.21942, -398.80964, -1293.525520000001, -537.57088]","[2103.20525, -498.10021, -1296.0566799999997, -397.16228]","[1804.09249, -511.74954, -1196.45104, -54.59732000000008]","[1476.00538, -527.09144, -1312.3484399999998, -61.36760000000004]","[1149.53369, -613.22319, -1305.8867600000003, -344.52700000000004]","[785.53633, -691.03477, -1455.9894399999998, -311.24631999999974]","[449.37848, -660.78624, -1344.6314000000011, 120.99411999999995]","[118.23066, -623.41792, -1324.59128, 149.47328000000016]","[-222.5313, -662.3485, -1363.04784, -155.72231999999985]","[-573.59945, -714.37729, -1404.2726000000002, -208.1151600000003]","[-914.30884, -694.52479, -1362.83756, 79.40999999999985]","[-1270.46284, -641.75076, -1424.6159999999995, 211.09612000000016]","[-1648.89466, -657.84791, -1513.72728, -64.38859999999977]","[-1988.63273, -746.79754, -1358.9522800000004, -355.7985200000003]"
14,People,"[-2293.7227, -733.90611, 0, 0]","[-2651.67731, -711.26427, -1431.818440000001, 90.56736000000001]","[-3018.98972, -755.47045, -1469.24964, -176.82472000000007]","[-3367.70297, -830.49907, -1394.8529999999992, -300.11447999999973]","[-3687.01572, -834.88152, -1277.2510000000002, -17.52980000000025]","[-4009.87019, -824.58035, -1291.4178800000009, 41.20468000000028]","[-4330.47167, -864.2035, -1282.4059199999992, -158.49260000000004]","[-4666.40074, -953.21506, -1343.7162800000006, -356.0462400000001]","[-4968.872913393258, -1004.7381451235956, -1209.8886935730345, -206.09234049438254]","[-5178.750635865169, -1005.54491647191, -839.5108898876424, -3.2270853932577666]","[-5388.628358337079, -1006.3516878202248, -839.5108898876388, -3.227085393259131]","[-5598.506080808989, -1007.1584591685394, -839.5108898876424, -3.2270853932582213]","[-5808.383803280899, -1007.965230516854, -839.5108898876388, -3.227085393258676]","[-6018.26152575281, -1008.7720018651686, -839.5108898876424, -3.2270853932582213]","[-6228.139248224719, -1009.5787732134831, -839.5108898876388, -3.2270853932582213]","[-6438.01697069663, -1010.3855445617976, -839.5108898876424, -3.2270853932577666]"
15,People,"[-6647.89469316854, -1011.1923159101124, 0, 0]","[-6857.772415640449, -1011.9990872584268, -839.5108898876388, -3.2270853932577666]","[-7067.65013811236, -1012.8058586067416, -839.5108898876424, -3.227085393259131]","[-7277.5278605842705, -1013.612629955056, -839.5108898876424, -3.2270853932577666]","[-7487.40558305618, -1014.4194013033708, -839.5108898876388, -3.227085393259131]","[-7697.28330552809, -1015.2261726516854, -839.5108898876388, -3.2270853932582213]","[-7907.161028, -1016.032944, -839.5108898876424, -3.227085393258676]","[-8117.038750471911, -1016.8397153483146, -839.5108898876424, -3.2270853932582213]","[-8326.91647294382, -1017.6464866966292, -839.5108898876359, -3.227085393258224]","[-8536.79419541573, -1018.4532580449438, -839.5108898876424, -3.227085393258676]","[-8688.00391, -1002.34158, -604.8388583370761, 64.4467121797752]","[-8670.87873, -989.2539, 68.50071999999636, 52.35071999999991]","[-8603.525545454546, -950.9622518181818, 269.412738181818, 153.16659272727293]","[-8500.652622727273, -879.626910909091, 411.4916909090898, 285.34136363636344]","[-8397.7797, -808.29157, 411.4916909090971, 285.3413636363639]","[-8270.40648, -803.381, 509.49287999999797, 19.642280000000028]"
16,People,"[-8108.37291, -722.01131, 0, 0]","[-7980.33204, -664.538, 512.1634799999993, 229.89323999999988]","[-7764.93183, -688.83087, 861.6008399999992, -97.17147999999997]","[-7491.31986, -693.11933, 1094.4478800000034, -17.153839999999946]","[-7238.00364, -586.25824, 1013.2648799999988, 427.44435999999996]","[-6932.47939, -462.69484, 1222.096999999998, 494.2536]","[-6641.28239, -358.57169, 1164.7880000000005, 416.49260000000004]","[-6280.98828, -259.54056, 1441.176440000003, 396.12451999999985]","[-6002.123993636364, -94.06341181818182, 1115.4571454545448, 661.9085927272735]","[-5711.77713, 75.16820750000002, 1161.3874545454528, 676.9264772727274]","[-5403.02353, 227.30305, 1235.0144, 608.53937]","[-5066.31671, 375.38194, 1346.8272800000013, 592.3155599999999]","[-4792.37658, 578.58548, 1095.7605199999998, 812.8141599999999]","[-4501.8076433333335, 753.6671266666666, 1162.2757466666662, 700.3265866666666]","[-4188.79502, 871.89654, 1252.050493333336, 472.9176533333334]","[-3869.904475, 994.63725, 1275.562179999999, 490.96284000000014]"
