,Type,Point_1,Point_2,Point_3,Point_4,Point_5,Point_6,Point_7,Point_8,Point_9,Point_10,Point_11,Point_12,Point_13,Point_14,Point_15,Point_16
0,People,"[800.65805, 334.71862000000004, 0, 0]","[863.48918, 171.31313, 251.32452000000012, -653.6219600000002]","[891.66483, 1.2204, 112.70260000000007, -680.37092]","[949.0998800000001, -177.2216, 229.7402000000002, -713.768]","[1050.53105, -366.95815, 405.7246799999998, -758.9462]","[1141.9862699999999, -582.83748, 365.8208799999993, -863.5173200000002]","[1155.3786300000002, -825.4712599999999, 53.56944000000112, -970.5351199999996]","[1132.68426, -1066.14016, -90.77748000000065, -962.6756]","[1151.46705, -1318.9124800000002, 75.13115999999998, -1011.089280000002]","[1193.4773699999998, -1589.46638, 168.04127999999946, -1082.2155999999995]","[1188.69902, -1857.0230199999999, -19.113399999999274, -1070.2265599999992]","[1133.2481300000002, -2119.8578899999998, -221.80355999999938, -1051.3394799999996]","[1103.16862, -2367.8557100000003, -120.31804000000102, -991.991280000002]","[1088.46479, -2619.07084, -58.8153199999997, -1004.8605199999984]","[1046.98619, -2851.69988, -165.91439999999966, -930.516160000001]","[936.83282, -3056.42337, -440.61348000000044, -818.8939599999994]"
1,People,"[802.9979832272728, -3227.3956416818182, 0, 0]","[767.5858161818182, -3260.5220405454547, -141.64866818181827, -132.50559545454598]","[732.1736491363637, -3293.648439409091, -141.64866818181827, -132.50559545454598]","[696.7614820909091, -3326.7748382727277, -141.64866818181827, -132.50559545454598]","[661.3493150454544, -3359.901237136364, -141.64866818181872, -132.50559545454598]","[625.9371480000001, -3393.027636, -141.64866818181736, -132.50559545454234]","[590.5249809545455, -3426.1540348636363, -141.64866818181827, -132.50559545454598]","[555.1128139090908, -3459.280433727273, -141.64866818181872, -132.50559545454598]","[519.7006468636364, -3492.406832590909, -141.64866818181792, -132.50559545454428]","[492.68861, -3505.57559, -108.04814745454564, -52.67502963636434]","[480.22179000000006, -3498.7723899999996, -49.86727999999971, 27.212800000001153]","[485.9222630769231, -3505.246793076923, 22.801892307692242, -25.897612307693635]","[481.6877534615385, -3517.6046167948716, -16.938038461538554, -49.43129487179431]","[477.4532438461537, -3529.962440512821, -16.93803846153901, -49.431294871797945]","[471.19050999999996, -3537.25617, -25.05093538461506, -29.17491794871603]","[467.00631, -3534.74566, -16.736799999999903, 10.04204000000027]"
2,People,"[469.86565, -3536.8727700000004, 0, 0]","[467.44055, -3532.99956, -9.700400000000172, 15.492840000000797]","[465.31815, -3523.7209999999995, -8.489599999999882, 37.11424000000261]","[458.87253, -3524.5818700000004, -25.782480000000078, -3.4434800000035466]","[452.25535999999994, -3518.17711, -26.468680000000177, 25.619040000001405]","[452.87404000000004, -3518.5668100000003, 2.4747200000003886, -1.5588000000007014]","[446.67399000000006, -3516.03686, -24.800199999999904, 10.119800000000396]","[449.27553, -3491.3416899999997, 10.406159999999772, 98.78068000000167]","[522.1959643076923, -3471.8960273076923, 291.68173723076944, 77.78265076922987]","[614.5081104615384, -3446.3829984615386, 369.2485846153845, 102.05211538461481]","[706.8202566153847, -3420.8699696153844, 369.24858461538497, 102.05211538461663]","[799.1324027692308, -3395.3569407692307, 369.2485846153845, 102.05211538461481]","[891.4445489230768, -3369.8439119230766, 369.24858461538406, 102.05211538461663]","[976.35634, -3327.57452, 339.64716430769295, 169.07756769230582]","[1022.3867, -3248.75012, 184.1214399999999, 315.2975999999999]","[1044.42092, -3184.2768899999996, 88.13688000000002, 257.89292000000205]"
3,People,"[1021.7897199999999, -3128.60141, 0, 0]","[957.80955, -3074.91785, -255.92067999999972, 214.7342400000016]","[881.39626, -3007.21319, -305.65315999999984, 270.8186399999995]","[824.5975900000001, -2924.93791, -227.1946799999996, 329.10111999999936]","[793.4001, -2809.0663600000003, -124.78996000000052, 463.48619999999937]","[787.20182, -2673.85342, -24.793119999999817, 540.8517600000014]","[762.77407, -2529.31093, -97.71099999999979, 578.1699599999993]","[701.23353, -2386.9699600000004, -246.1621600000003, 569.363879999999]","[616.63468, -2242.58194, -338.39540000000017, 577.5520800000019]","[566.79623, -2078.6625, -199.35379999999986, 655.6777600000005]","[563.70231, -1890.05882, -12.375680000000102, 754.4147199999998]","[591.67312, -1696.87065, 111.88324000000011, 772.7526799999996]","[586.2148, -1514.58069, -21.833280000000286, 729.1598400000003]","[562.27612, -1321.8329, -95.7547199999999, 770.9911599999996]","[568.51684, -1133.57235, 24.96288000000004, 753.0422000000008]","[614.9234799999999, -952.51436, 185.6265599999997, 724.2319599999996]"
4,People,"[688.4825, -766.49068, 0, 0]","[727.0553, -576.92943, 154.29120000000012, 758.2449999999999]","[715.23592, -387.97252000000003, -47.277520000000095, 755.82764]","[699.1679, -200.83448, -64.27207999999973, 748.5521600000001]","[715.6723599999999, -14.09275, 66.01783999999952, 746.9669200000001]","[751.35906, 166.3096, 142.74680000000035, 721.6093999999999]","[748.7821799999999, 344.19055, -10.307520000000295, 711.5237999999999]","[693.2350299999999, 501.69512000000003, -222.18859999999995, 630.0182800000002]","[617.82254, 625.62604, -301.64996, 495.7236800000003]","[577.26949, 750.9662900000001, -162.21219999999994, 501.36100000000033]","[580.98682, 885.7044599999999, 14.869319999999789, 538.9526799999994]","[574.11189, 1005.1424900000001, -27.499719999999797, 477.75212000000056]","[551.53145, 1070.95797, -90.32176000000027, 263.26191999999946]","[519.882, 1087.15249, -126.5978, 64.77808000000005]","[491.74459, 1096.2354599999999, -112.54963999999973, 36.33187999999973]","[477.11144, 1099.50624, -58.5326, 13.083120000000235]"
5,People,"[458.0284, 1100.95674, 0, 0]","[445.30069000000003, 1104.76149, -50.91083999999978, 15.219000000000051]","[441.2476, 1104.91288, -16.212360000000217, 0.6055599999999686]","[443.43710999999996, 1104.30692, 8.758039999999937, -2.423840000000382]","[441.26210999999995, 1105.09167, -8.700000000000045, 3.1390000000001237]","[435.93149000000005, 1108.25729, -21.322479999999587, 12.66247999999996]","[435.69170999999994, 1110.10599, -0.9591200000004392, 7.394800000000032]","[437.47077, 1110.42, 7.116240000000289, 1.2560400000002119]","[438.41205999999994, 1109.46863, 3.7651599999996996, -3.805479999999992]","[441.31269000000003, 1106.99327, 11.602520000000368, -9.901440000000548]","[444.02345999999994, 1107.04565, 10.843079999999645, 0.20952000000033877]","[447.06347999999997, 1107.90976, 12.160080000000107, 3.4564399999999296]","[450.67427000000004, 1106.3369400000001, 14.443160000000262, -6.29127999999946]","[453.03193, 1103.89465, 9.430639999999812, -9.769160000000738]","[453.06159, 1101.4134, 0.1186400000001413, -9.925000000000182]","[454.01064, 1096.24291, 3.796199999999999, -20.68195999999989]"
6,People,"[455.97002000000003, 1092.24812, 0, 0]","[458.66524000000004, 1090.95346, 10.780880000000025, -5.178640000000087]","[460.38437000000005, 1091.1794, 6.876520000000028, 0.9037600000001476]","[461.40834, 1090.39839, 4.095879999999852, -3.1240399999996953]","[463.23402000000004, 1088.3433400000001, 7.302720000000136, -8.22019999999975]","[465.84, 1086.56264, 10.423919999999725, -7.1228000000000975]","[468.04672999999997, 1088.88426, 8.826919999999973, 9.286479999999756]","[468.78163, 1095.9031300000001, 2.939600000000155, 28.075480000000425]","[471.64637, 1105.08189, 11.458959999999944, 36.71503999999917]","[479.87827999999996, 1124.07594, 32.92763999999988, 75.97620000000006]","[497.74884000000003, 1162.8251699999998, 71.48224000000027, 154.9969199999996]","[519.34834, 1241.35363, 86.39799999999991, 314.1138400000009]","[515.9838900000001, 1357.48837, -13.45779999999968, 464.53895999999986]","[478.64705999999995, 1465.77239, -149.34732000000054, 433.1360800000002]","[461.52494, 1561.08249, -68.48847999999975, 381.2403999999997]","[458.52945, 1628.2432900000001, -11.981960000000072, 268.64320000000043]"
7,People,"[429.63944000000004, 1676.8740599999999, 0, 0]","[383.52977000000004, 1716.1171600000002, -184.43867999999998, 156.97240000000147]","[342.36365, 1740.0962, -164.66448000000014, 95.91615999999885]","[317.92089, 1749.88349, -97.77104000000008, 39.14915999999994]","[316.62825, 1743.2906, -5.170560000000023, -26.37155999999959]","[333.08641, 1722.93603, 65.83264000000008, -81.41827999999987]","[350.20923, 1706.75518, 68.49127999999996, -64.72339999999986]","[363.48386, 1691.00033, 53.09852000000001, -63.01940000000013]","[370.06475, 1678.6555899999998, 26.323560000000068, -49.37896000000096]","[376.88787, 1680.3849100000002, 27.29248000000007, 6.917280000001483]","[373.82194, 1686.1840300000001, -12.263720000000149, 23.19647999999961]","[368.4846, 1697.96002, -21.349359999999933, 47.10395999999946]","[369.25642999999997, 1717.48963, 3.0873199999998633, 78.11844000000019]","[384.87142, 1760.3739899999998, 62.45996000000014, 171.53743999999915]","[373.22437, 1792.05526, -46.588199999999915, 126.72508000000107]","[345.46826, 1844.97413, -111.02444000000014, 211.67547999999988]"
8,People,"[319.96247999999997, 1923.3080100000002, 0, 0]","[323.25955, 2060.03374, 13.188280000000077, 546.9029199999986]","[365.49306, 2278.13905, 168.9340400000001, 872.4212400000015]","[355.59896000000003, 2501.12966, -39.57639999999992, 891.9624399999993]","[308.05445, 2748.24612, -190.17804000000024, 988.4658399999989]","[259.70007999999996, 3021.0275899999997, -193.41748000000007, 1091.1258799999996]","[250.12037999999998, 3258.66423, -38.3187999999999, 950.5465600000007]","[255.80883796407184, 3279.4826896407185, 22.753831856287434, 83.27383856287452]","[262.5139307784431, 3265.149367784431, 26.82037125748516, -57.3332874251501]","[269.2190235928144, 3250.816045928144, 26.82037125748502, -57.33328742514823]","[275.92411640718564, 3236.482724071857, 26.82037125748502, -57.33328742514823]","[282.6292092215569, 3222.149402215569, 26.82037125748502, -57.333287425151866]","[289.3343020359281, 3207.816080359281, 26.820371257484794, -57.333287425151866]","[296.0393948502994, 3193.482758502994, 26.82037125748525, -57.33328742514823]","[302.74448766467066, 3179.1494366467073, 26.82037125748502, -57.33328742514641]","[309.44958047904186, 3164.8161147904193, 26.820371257484794, -57.333287425151866]"
9,People,"[316.1546732934132, 3150.4827929341322, 0, 0]","[322.85976610778437, 3136.1494710778443, 26.820371257484567, -57.333287425151866]","[329.5648589221557, 3121.816149221557, 26.82037125748525, -57.33328742514823]","[336.26995173652693, 3107.4828273652697, 26.82037125748502, -57.33328742515005]","[345.36925, 3062.08511, 36.39719305389235, -181.5908694610789]","[388.16693, 2952.63342, 171.19071999999983, -437.8067599999995]","[443.51785, 2788.8407899999997, 221.40368000000012, -655.1705200000015]","[535.96005, 2628.7744399999997, 369.76880000000006, -640.2654000000002]","[708.2268799999999, 2519.22357, 689.0673200000002, -438.2034799999987]","[938.0396300000001, 2413.8666399999997, 919.2510000000007, -421.4277200000015]","[1171.6215, 2279.3649600000003, 934.3274799999995, -538.0067199999976]","[1405.70783, 2115.59155, 936.3453200000004, -655.093640000001]","[1666.83612, 1974.96194, 1044.5131599999995, -562.5184400000007]","[1943.44922, 1848.14665, 1106.4524000000001, -507.26116]","[2206.30559, 1679.70665, 1051.4254799999999, -673.7599999999993]","[2445.7434, 1485.73083, 957.7512399999996, -775.9032800000004]"
