,Type,Point_1,Point_2,Point_3,Point_4,Point_5,Point_6,Point_7,Point_8,Point_9,Point_10,Point_11,Point_12,Point_13,Point_14,Point_15,Point_16
0,People,"[446.98485, 3052.86498, 0, 0]","[304.55347, 3112.32791, -569.72552, 237.85172000000057]","[148.37535, 3194.60625, -624.71248, 329.1133599999994]","[-21.61044, 3309.66604, -679.94316, 460.239160000001]","[-109.0484, 3381.83577, -349.75184, 288.6789200000003]","[-112.12583, 3412.00718, -12.30971999999997, 120.6856399999997]","[-90.08938, 3410.28997, 88.14579999999995, -6.868840000001001]","[-44.44808, 3411.98174, 182.56520000000003, 6.767080000001442]","[-15.41704, 3424.78785, 116.12416000000009, 51.22444]","[-10.22117, 3443.07736, 20.783479999999997, 73.15804000000026]","[-17.44451, 3465.21721, -28.89336, 88.55939999999828]","[-24.20874, 3476.71819, -27.05691999999999, 46.00392000000102]","[-48.4701, 3485.89699, -97.04544000000001, 36.71520000000055]","[-90.6021, 3488.81067, -168.52799999999996, 11.654719999998633]","[-118.09074, 3488.0897, -109.95456000000001, -2.883879999999408]","[-126.06189, 3485.4116, -31.884600000000034, -10.712400000000343]"
1,People,"[-128.81297, 3484.74495, 0, 0]","[-127.17577, 3488.00287, 6.548800000000028, 13.031680000000051]","[-120.28363, 3487.89011, 27.56855999999999, -0.45103999999992084]","[-132.23831, 3476.88768, -47.81872000000004, -44.009720000000016]","[-138.50746, 3439.97531, -25.076599999999985, -147.64948000000004]","[-84.8233, 3394.95082, 214.73664000000002, -180.09795999999915]","[12.31952, 3260.4407, 388.57128, -538.0404799999997]","[113.28538, 3081.74712, 403.86344, -714.7743200000004]","[216.21671, 2871.33661, 411.72532000000035, -841.6420400000014]","[283.15092, 2721.33064, 267.7368399999999, -600.0238799999988]","[364.59561, 2545.61822, 325.77876000000015, -702.8496800000012]","[503.49656, 2336.5294, 555.6037999999999, -836.3552799999998]","[713.62198, 2188.65051, 840.5016800000001, -591.5155599999998]","[965.72427, 2115.47367, 1008.4091600000002, -292.70736000000034]","[1260.50557, 2034.41859, 1179.1252, -324.22031999999945]","[1535.83476, 1934.92929, 1101.3167599999997, -397.95719999999983]"
2,People,"[1856.27655, 1864.35682, 0, 0]","[2176.52191, 1909.62716, 1280.9814399999996, 181.08136000000013]","[2484.33114, 2004.5747, 1231.2369199999994, 379.79015999999956]","[2755.85387, 2029.34638, 1086.0909200000006, 99.08672000000024]","[3061.02571, 2020.31504, 1220.68736, -36.12536]","[3364.79557, 2062.95353, 1215.0794400000013, 170.55395999999928]","[3689.12403, 2095.5022, 1297.313839999999, 130.19468000000052]","[3986.898, 2050.17828, 1191.0958800000008, -181.29567999999927]","[4280.88634, 1940.35672, 1175.9533600000007, -439.28624000000076]","[4590.8193, 1861.2341, 1239.7318400000004, -316.4904800000004]","[4917.58629, 1803.94411, 1307.0679600000003, -229.15995999999996]","[5223.31956, 1698.86129, 1222.9330799999989, -420.3312799999994]","[5505.49228, 1543.09601, 1128.690880000002, -623.0611200000003]","[5806.21995, 1430.10227, 1202.9106799999972, -451.97495999999956]","[6130.74027, 1370.56015, 1298.0812800000022, -238.16848000000027]","[6451.7311, 1289.66901, 1283.963319999999, -323.5645599999998]"
3,People,"[6729.60302, 1181.30427, 0, 0]","[6942.295715, 1071.881570784314, 850.7707800000026, -437.6907968627447]","[7100.8573400000005, 966.9686492156864, 634.2465000000011, -419.6516862745102]","[7259.418965, 862.0557276470588, 634.2464999999975, -419.6516862745102]","[7417.98059, 757.1428060784314, 634.2465000000011, -419.65168627450976]","[7528.38026, 648.51237, 441.59867999999915, -434.5217443137253]","[7591.22986, 602.25294, 251.39840000000186, -185.03772000000026]","[7623.28588, 556.71208, 128.22407999999996, -182.1634399999998]","[7651.15027, 486.6063, 111.45755999999902, -280.4231200000004]","[7697.06374, 423.57858, 183.65387999999803, -252.11087999999995]","[7770.24818, 392.15219, 292.73776, -125.70555999999988]","[7905.58396, 395.82339, 541.3431200000014, 14.684799999999996]","[8037.88435, 399.714, 529.2015600000013, 15.562439999999924]","[8114.62637, 375.33587, 306.96807999999874, -97.51252]","[8160.19489, 346.48447, 182.27407999999923, -115.40560000000005]","[8156.71073, 318.31385, -13.936639999999898, -112.68247999999994]"
4,People,"[8148.59196, 326.81562, 0, 0]","[8143.96861, 359.22735, -18.493399999999383, 129.6469199999999]","[8151.88801, 368.92538, 31.677599999999074, 38.79212000000007]","[8162.20788, 363.88045, 41.27948000000106, -20.17972000000009]","[8211.59618, 309.01667, 197.5532000000021, -219.45512000000008]","[8287.34323, 201.79288, 302.9881999999998, -428.8951599999999]","[8377.30949, 90.82641, 359.86503999999695, -443.86588]","[8486.86756, 34.08601, 438.2322800000038, -226.96159999999998]","[8600.69002, 26.64184, 455.28983999999804, -29.776680000000038]","[8687.01495, 43.37147, 345.2997200000027, 66.91852000000002]","[8742.81705, 50.53746, 223.2083999999959, 28.663960000000003]","[8785.39941, 36.67354, 170.32944000000134, -55.45568]","[8811.64504, -8.19915, 104.98251999999775, -179.49076000000002]","[8913.0126, -148.62449, 405.4702400000024, -561.70136]","[9011.145989261538, -312.09456326153844, 392.5335570461539, -653.8802930461537]","[8883.757986184615, -268.3807851846154, -509.5520123076931, 174.85511230769225]"
5,People,"[8756.369983107692, -224.6670071076923, 0, 0]","[8628.981980030769, -180.9532290307692, -509.5520123076931, 174.85511230769248]","[8501.593976953845, -137.23945095384613, -509.5520123076931, 174.85511230769225]","[8374.205973876924, -93.52567287692304, -509.5520123076858, 174.85511230769237]","[8246.8179708, -49.81189479999995, -509.5520123076931, 174.85511230769237]","[8119.429967723076, -6.098116723076885, -509.55201230770035, 174.85511230769225]","[7992.041964646154, 37.61566135384618, -509.5520123076858, 174.85511230769225]","[7864.653961569231, 81.3294394307693, -509.5520123076931, 174.85511230769248]","[7737.265958492308, 125.04321750769236, -509.55201230769353, 174.8551123076924]","[7609.877955415384, 168.75699558461542, -509.5520123076931, 174.85511230769225]","[7482.489952338461, 212.4707736615385, -509.5520123076931, 174.85511230769225]","[7355.101949261538, 256.18455173846166, -509.5520123076931, 174.8551123076927]","[7227.713946184615, 299.8983298153847, -509.55201230768944, 174.85511230769225]","[7100.325943107692, 343.6121078923078, -509.5520123076931, 174.85511230769225]","[6972.937940030769, 387.32588596923085, -509.5520123076931, 174.85511230769225]","[6845.549936953847, 431.0396640461539, -509.55201230768944, 174.85511230769225]"
6,People,"[6718.161933876923, 474.753442123077, 0, 0]","[6590.7739308, 518.4672202000002, -509.5520123076931, 174.8551123076927]","[6463.385927723077, 562.1809982769232, -509.5520123076931, 174.85511230769225]","[6335.9979246461535, 605.8947763538463, -509.5520123076931, 174.85511230769225]","[6208.60992156923, 649.6085544307693, -509.5520123076931, 174.85511230769225]","[6081.221918492307, 693.3223325076924, -509.5520123076931, 174.85511230769225]","[5953.833915415385, 737.0361105846156, -509.55201230768944, 174.8551123076927]","[5826.445912338461, 780.7498886615386, -509.5520123076931, 174.85511230769225]","[5640.12742, 854.11199, -745.2739693538467, 293.44840535384566]","[5362.55934, 1050.95946, -1110.27232, 787.3898800000002]","[5130.81322, 1283.73338, -926.9844799999992, 931.0956799999994]","[4895.53261, 1466.11418, -941.1224399999992, 729.5232000000005]","[4642.65609, 1612.36158, -1011.5060799999992, 584.9895999999999]","[4359.69834, 1757.15111, -1131.831000000002, 579.15812]","[4100.67867, 1901.19147, -1036.0786799999987, 576.1614399999999]","[3827.45055, 2073.05767, -1092.9124800000009, 687.4648000000007]"
7,People,"[3519.43674, 2164.32647, 0, 0]","[3196.23473, 2218.95941, -1292.80804, 218.53175999999985]","[2904.57787, 2314.86746, -1166.6274400000002, 383.6322]","[2595.69582, 2447.56051, -1235.5282000000007, 530.7721999999994]","[2285.71504, 2509.39232, -1239.9231199999995, 247.32724000000053]","[1901.46049, 2564.9508, -1537.0182000000004, 222.23392000000058]","[1549.26007, 2663.32525, -1408.8016799999996, 393.4977999999992]","[1253.36287, 2801.03288, -1183.5888000000004, 550.8305200000013]","[970.47296, 2908.60867, -1131.5596400000009, 430.3031599999999]","[714.76341, 2940.51059, -1022.8381999999997, 127.60767999999916]","[454.57849, 3007.45319, -1040.7396800000001, 267.77040000000125]","[268.15906, 3175.84557, -745.6777199999999, 673.5695199999991]","[120.83439, 3372.47635, -589.2986800000001, 786.5231199999998]","[39.5398, 3454.18638, -325.17836, 326.84012000000075]","[31.96368, 3471.17123, -30.304479999999998, 67.9393999999993]","[40.35284, 3479.9828, 33.55664, 35.24628000000121]"
8,People,"[46.24216, 3490.85448, 0, 0]","[60.10962, 3504.12938, 55.469840000000005, 53.099599999999555]","[59.51045, 3511.05452, -2.3966800000000035, 27.700560000001133]","[51.29064, 3510.68964, -32.87923999999998, -1.4595200000003388]","[56.30008, 3506.42908, 20.03775999999999, -17.042240000000675]","[49.78726, 3501.92551, -26.05127999999999, -18.014279999999417]","[31.72849, 3501.3851, -72.23508000000001, -2.1616400000002614]","[-0.41045, 3484.69757, -128.55576, -66.7501200000006]","[-11.57978, 3477.00382, -44.67732000000004, -30.774999999999665]","[-14.91083, 3479.61977, -13.324200000000005, 10.463799999999537]","[-15.91315, 3482.67004, -4.009279999999997, 12.20108000000073]","[-15.51005, 3482.6278, 1.612400000000001, -0.16895999999906053]","[-14.59638, 3481.55004, 3.654679999999999, -4.311040000000503]","[-15.25455, 3474.11601, -2.6326800000000006, -29.736119999999573]","[-24.69855, 3462.90223, -37.776, -44.85512000000017]","[-33.66457, 3436.24901, -35.86407999999999, -106.61288000000059]"
9,People,"[-26.58596, 3380.65114, 0, 0]","[-12.00234, 3313.79947, 58.33448, -267.40668000000005]","[30.903, 3238.89049, 171.62135999999998, -299.6359199999988]","[134.8918, 3125.52883, 415.9552, -453.4466400000001]","[232.84836, 2984.5084, 391.8262400000001, -564.0817200000001]","[315.79238, 2766.75974, 331.77607999999987, -870.9946400000008]","[308.59896, 2535.61015, -28.773680000000013, -924.59836]","[234.25798, 2273.7446, -297.3639199999999, -1047.4622]","[149.10491, 1991.89835, -340.61228000000034, -1127.3850000000011]","[112.99569, 1698.81389, -144.43687999999997, -1172.3378400000001]","[70.1375, 1389.40623, -171.43275999999997, -1237.6306399999994]","[-31.69102, 1117.5586, -407.31408, -1087.39052]","[-162.83057, 854.08559, -524.5581999999999, -1053.8920400000002]","[-245.1531, 584.8214, -329.29012, -1077.05676]","[-298.83697, 296.16972, -214.73548000000005, -1154.6067200000002]","[-389.78078, 35.92027, -363.77523999999994, -1040.9977999999999]"
