,Type,Point_1,Point_2,Point_3,Point_4,Point_5,Point_6,Point_7,Point_8,Point_9,Point_10,Point_11,Point_12,Point_13,Point_14,Point_15,Point_16
0,People,"[584.6183, 3122.23375, 0, 0]","[574.33429, 3117.32262, -41.136039999999866, -19.64451999999983]","[498.03912, 3098.04743, -305.18067999999994, -77.10075999999935]","[313.41446, 3119.39167, -738.49864, 85.3769599999996]","[141.38975, 3164.84241, -688.0988400000001, 181.8029600000009]","[23.73906, 3201.93495, -470.60276, 148.37015999999858]","[-50.10161, 3236.3748, -295.36268, 137.75940000000082]","[-95.35131, 3252.3519, -180.9988, 63.908400000000256]","[-111.49749, 3275.87767, -64.58472000000006, 94.10307999999904]","[-110.65951, 3285.29603, 3.351920000000007, 37.67344000000048]","[-106.18603, 3262.94195, 17.89391999999998, -89.41632000000027]","[26.64128, 3274.45312, 531.30924, 46.04468000000088]","[148.14188, 3294.50714, 486.00239999999997, 80.21608000000015]","[230.35072, 3250.72431, 328.83536000000004, -175.13132000000041]","[237.2104, 3175.03126, 27.43871999999999, -302.77219999999943]","[304.90041, 3106.81734, 270.7600400000001, -272.8556800000006]"
1,People,"[396.73086, 3065.84232, 0, 0]","[574.67526, 3014.23552, 711.7775999999999, -206.42720000000008]","[450.75108, 2946.03322, -495.6967199999999, -272.8092000000015]","[224.52199, 2910.71153, -904.91636, -141.28675999999905]","[31.26989, 2821.09772, -773.0083999999999, -358.4552399999993]","[-165.78039, 2693.7828, -788.2011200000001, -509.259680000001]","[-372.32522, 2546.30497, -826.17932, -589.9113199999993]","[-632.71024, 2480.50796, -1041.54008, -263.1880400000009]","[-888.73516, 2455.76871, -1024.0996800000007, -98.95700000000042]","[-1133.11479, 2402.52349, -977.5185200000005, -212.98087999999916]","[-1391.51932, 2301.54955, -1033.61812, -403.8957599999994]","[-1692.35561, 2247.48128, -1203.3451599999999, -216.27308000000085]","[-2010.9546, 2283.89774, -1274.3959599999998, 145.66583999999966]","[-2330.51873, 2294.4129, -1278.256519999999, 42.060639999999694]","[-2606.69485, 2224.49512, -1104.7044800000003, -279.67111999999906]","[-2860.32553, 2099.57738, -1014.5227200000008, -499.67095999999947]"
2,People,"[-3145.33648, 2017.92234, 0, 0]","[-3494.55912, 1979.87845, -1396.8905599999998, -152.1755600000006]","[-3786.00279, 1869.51293, -1165.7746800000004, -441.46207999999933]","[-4051.79961, 1723.4901, -1063.18728, -584.0913200000005]","[-4331.37573, 1600.20128, -1118.3044799999989, -493.15527999999995]","[-4612.33931, 1512.33262, -1123.8543200000022, -351.47464000000036]","[-4833.577422745098, 1400.0725843137257, -884.9524509803923, -449.040142745097]","[-5009.466491372549, 1185.7201921568628, -703.5562745098032, -857.4095686274513]","[-5185.35556, 971.3678, -703.5562745098038, -857.4095686274521]","[-5406.42437, 767.11024, -884.275239999999, -817.03024]","[-5640.64518, 580.49554, -936.8832400000028, -746.4587999999999]","[-5821.83655, 348.54062, -724.7654799999982, -927.8196800000001]","[-5988.98001, 78.43138, -668.5738400000009, -1080.43696]","[-6184.25725, -139.79307, -781.1089599999978, -872.8978]","[-6411.08964, -346.68047, -907.329560000002, -827.5496]","[-6594.15503, -586.52166, -732.261559999999, -959.3647599999999]"
3,People,"[-6730.15285, -855.08836, 0, 0]","[-6880.03879, -1117.5839, -599.5437599999968, -1049.9821600000005]","[-7065.64978, -1346.03789, -742.4439600000005, -913.8159599999999]","[-7234.094597407407, -1579.9989914814814, -673.7792696296274, -935.8444059259255]","[-7340.89278, -1834.2964, -427.1927303703742, -1017.1896340740741]","[-7394.65037, -2127.22259, -215.03036000000066, -1171.7047599999996]","[-7491.97234, -2384.81199, -389.28787999999986, -1030.3576000000012]","[-7613.06984, -2632.34163, -484.3899999999994, -990.118559999999]","[-7657.717997634409, -2638.7714005376342, -178.59263053763442, -25.719082150537382]","[-7693.999244946236, -2611.190889784946, -145.1249892473097, 110.32204301075217]","[-7730.280492258064, -2583.610379032258, -145.12498924731335, 110.32204301075217]","[-7766.561739569892, -2556.0298682795697, -145.1249892473097, 110.32204301075399]","[-7802.84298688172, -2528.4493575268816, -145.12498924731335, 110.32204301075217]","[-7839.124234193548, -2500.8688467741936, -145.1249892473097, 110.32204301075217]","[-7875.405481505376, -2473.288336021505, -145.12498924731335, 110.32204301075399]","[-7860.44013, -2433.0889, 59.86140602150408, 160.79774408601952]"
4,People,"[-7814.55783, -2400.27964, 0, 0]","[-7825.2509, -2378.42325, -42.77228000000105, 87.4255600000015]","[-7862.17283, -2362.72275, -147.68772000000172, 62.80199999999968]","[-7928.79218, -2365.35368, -266.47739999999976, -10.523720000001049]","[-7969.48751, -2398.8652, -162.78131999999823, -134.04608000000007]","[-7965.91657, -2431.23299, 14.283759999998438, -129.47115999999914]","[-7943.78782, -2471.69146, 88.51500000000306, -161.83388000000014]","[-7907.95895, -2518.40226, 143.31547999999748, -186.84319999999934]","[-7850.24184, -2591.93049, 230.8684400000022, -294.1129200000017]","[-7678.03408, -2705.90053, 688.8310399999973, -455.8801599999988]","[-7599.597395390625, -2652.5658965625003, 313.74673843750134, 213.33853374999853]","[-7518.640819544271, -2538.8563640104167, 323.8263033854164, 454.8381302083344]","[-7437.684243697917, -2425.146831458333, 323.8263033854164, 454.8381302083344]","[-7356.727667851563, -2311.43729890625, 323.8263033854164, 454.8381302083326]","[-7275.771092005209, -2197.7277663541668, 323.8263033854164, 454.8381302083326]","[-7194.814516158855, -2084.018233802083, 323.82630338541276, 454.8381302083344]"
5,People,"[-7113.8579403125, -1970.30870125, 0, 0]","[-7032.901364466146, -1856.5991686979169, 323.8263033854164, 454.8381302083326]","[-6951.944788619791, -1742.8896361458333, 323.82630338542003, 454.8381302083344]","[-6870.988212773437, -1629.18010359375, 323.8263033854164, 454.8381302083335]","[-6790.031636927083, -1515.4705710416667, 323.8263033854164, 454.8381302083326]","[-6709.075061080729, -1401.7610384895834, 323.8263033854164, 454.8381302083335]","[-6628.118485234375, -1288.0515059375, 323.8263033854164, 454.8381302083335]","[-6547.161909388021, -1174.3419733854166, 323.8263033854164, 454.8381302083335]","[-6466.205333541667, -1060.6324408333332, 323.8263033854167, 454.8381302083339]","[-6385.248757695313, -946.92290828125, 323.8263033854164, 454.83813020833304]","[-6304.292181848959, -833.2133757291667, 323.82630338541276, 454.83813020833304]","[-6223.335606002604, -719.5038431770834, 323.82630338542003, 454.8381302083335]","[-6142.37903015625, -605.794310625, 323.8263033854164, 454.8381302083335]","[-6061.422454309896, -492.0847780729168, 323.8263033854164, 454.8381302083328]","[-5980.465878463542, -378.3752455208332, 323.8263033854164, 454.8381302083344]","[-5899.509302617188, -264.6657129687501, 323.8263033854164, 454.83813020833236]"
6,People,"[-5818.552726770833, -150.95618041666648, 0, 0]","[-5737.596150924479, -37.24664786458334, 323.8263033854164, 454.8381302083326]","[-5656.639575078125, 76.46288468749981, 323.8263033854164, 454.8381302083326]","[-5575.682999231771, 190.1724172395834, 323.8263033854164, 454.8381302083344]","[-5494.726423385417, 303.88194979166656, 323.8263033854164, 454.8381302083326]","[-5413.769847539063, 417.59148234375016, 323.82630338541276, 454.8381302083344]","[-5332.813271692708, 531.3010148958333, 323.82630338542003, 454.8381302083326]","[-5251.856695846354, 645.0105474479169, 323.8263033854164, 454.8381302083344]","[-5170.90012, 758.72008, 323.8263033854167, 454.838130208333]","[-4932.75583, 852.49244, 952.5771600000007, 375.08943999999974]","[-4698.34926, 988.20009, 937.6262800000004, 542.8306000000002]","[-4469.96576, 1121.30297, 913.5339999999997, 532.4115199999997]","[-4220.841365, 1185.0689825, 996.4975799999993, 255.06404999999995]","[-3963.28704, 1217.98474, 1030.2173000000003, 131.66303000000062]","[-3711.977495, 1291.4154050000002, 1005.2381800000003, 293.72266000000036]","[-3461.31511, 1392.96369, 1002.6495400000003, 406.1931399999994]"
7,People,"[-3219.26631, 1471.1406, 0, 0]","[-2978.46349, 1483.99523, 963.2112799999995, 51.41852000000017]","[-2740.31301, 1477.92878, 952.601920000001, -24.265800000000127]","[-2493.37773, 1515.71835, 987.7411199999988, 151.15828000000056]","[-2232.42358, 1547.17974, 1043.8166, 125.84555999999975]","[-1976.93121, 1537.73239, 1021.9694800000007, -37.78940000000057]","[-1715.46967, 1500.73898, 1045.84616, -147.97363999999925]","[-1449.69711, 1466.37835, 1063.0902399999995, -137.4425200000005]","[-1170.4493, 1483.06283, 1116.9912400000012, 66.73792000000054]","[-880.30805, 1484.63405, 1160.565, 6.284879999999248]","[-604.09924, 1414.62776, 1104.8352399999999, -280.02515999999923]","[-334.15841, 1303.86848, 1079.76332, -443.03711999999996]","[-47.8395, 1234.23838, 1145.27564, -278.52040000000034]","[218.80548, 1251.24352, 1066.57992, 68.02055999999993]","[486.35244, 1268.06908, 1070.18784, 67.30223999999998]","[771.92657, 1259.98581, 1142.2965199999999, -32.333080000000336]"
8,People,"[1059.22599, 1281.02978, 0, 0]","[1329.09545, 1382.23752, 1079.4778400000005, 404.8309599999993]","[1602.90655, 1487.24591, 1095.2443999999996, 420.03356000000076]","[1907.73036, 1522.11293, 1219.2952400000004, 139.46807999999965]","[2227.55078, 1540.0183, 1279.28168, 71.62147999999979]","[2483.98594, 1632.93261, 1025.74064, 371.65724000000046]","[2665.32957, 1787.82954, 725.3745199999994, 619.5877199999995]","[2895.74954, 1909.71247, 921.6798799999997, 487.53171999999995]","[3133.01297, 1991.92375, 949.0537200000025, 328.84512000000024]","[3371.76186, 2061.96983, 954.9955599999994, 280.1843200000003]","[3615.00108, 2126.58249, 972.9568799999997, 258.4506399999991]","[3872.54974, 2163.97138, 1030.1946399999997, 149.5555600000007]","[4101.68545, 2130.51988, 916.5428400000001, -133.8060000000005]","[4324.73432, 2041.6068, 892.1954799999985, -355.65231999999924]","[4560.91014, 1982.06645, 944.7032800000015, -238.16139999999996]","[4808.64731, 1972.72067, 990.9486800000013, -37.38312000000042]"
9,People,"[5049.46415, 1952.44542, 0, 0]","[5267.0701, 1905.83417, 870.4238000000005, -186.4449999999997]","[5477.64603, 1802.36662, 842.3037199999999, -413.8702000000003]","[5687.27601, 1737.26288, 838.5199199999988, -260.41496000000006]","[5902.10245, 1729.37152, 859.3057600000029, -31.565440000000308]","[6109.3763, 1729.86505, 829.0953999999983, 1.9741200000007666]","[6266.1977, 1690.22056, 627.2855999999992, -158.57796000000053]","[6407.87528, 1606.98528, 566.710320000002, -332.9411199999995]","[6521.68518, 1511.81304, 455.2396000000012, -380.68896000000075]","[6625.91756, 1424.7116, 416.92951999999786, -348.40575999999965]","[6764.9413, 1361.00981, 556.0949600000022, -254.8071600000003]","[6891.19522, 1341.86776, 505.0156799999968, -76.5681999999997]","[6979.57477, 1376.89308, 353.51820000000225, 140.10127999999986]","[7032.33002, 1352.4967, 211.02100000000064, -97.58552000000054]","[7072.83703, 1293.43375, 162.02803999999742, -236.2518]","[7104.50662, 1187.70648, 126.6783600000017, -422.90907999999945]"
