,Type,Point_1,Point_2,Point_3,Point_4,Point_5,Point_6,Point_7,Point_8,Point_9,Point_10,Point_11,Point_12,Point_13,Point_14,Point_15,Point_16
0,People,"[-7822.01185, -774.50337, 0, 0]","[-7800.37812, -741.16177, 86.53491999999824, 133.36639999999989]","[-7818.48558, -747.67422, -72.42983999999706, -26.049799999999777]","[-7866.82116, -761.41889, -193.34232000000338, -54.97868000000017]","[-7863.409179193154, -745.687959792176, 13.647923227385036, 62.92372083129612]","[-7814.208408410758, -725.7983824694377, 196.80308312958368, 79.55830929095328]","[-7765.007637628362, -705.9088051466993, 196.80308312958368, 79.55830929095373]","[-7715.806866845966, -686.0192278239608, 196.80308312958368, 79.55830929095373]","[-7666.60609606357, -666.1296505012225, 196.8030831295875, 79.55830929095335]","[-7617.405325281174, -646.2400731784841, 196.80308312958368, 79.55830929095373]","[-7568.204554498778, -626.3504958557457, 196.80308312958368, 79.55830929095328]","[-7519.003783716382, -606.4609185330073, 196.80308312958368, 79.55830929095373]","[-7469.803012933986, -586.5713412102689, 196.80308312958368, 79.55830929095373]","[-7420.60224215159, -566.6817638875306, 196.80308312958368, 79.55830929095328]","[-7371.401471369193, -546.7921865647921, 196.80308312958732, 79.55830929095373]","[-7322.200700586797, -526.9026092420538, 196.80308312958368, 79.55830929095328]"
1,People,"[-7272.999929804401, -507.0130319193154, 0, 0]","[-7223.799159022005, -487.123454596577, 196.80308312958368, 79.5583092909535]","[-7174.5983882396085, -467.2338772738386, 196.80308312958732, 79.55830929095373]","[-7125.397617457213, -447.3442999511002, 196.80308312958368, 79.5583092909535]","[-7076.196846674817, -427.4547226283618, 196.80308312958368, 79.5583092909535]","[-7026.996075892421, -407.56514530562345, 196.80308312958368, 79.5583092909535]","[-6977.795305110025, -387.675567982885, 196.80308312958368, 79.55830929095373]","[-6928.594534327629, -367.7859906601467, 196.80308312958368, 79.55830929095328]","[-6879.393763545232, -347.8964133374083, 196.8030831295875, 79.55830929095357]","[-6830.192992762836, -328.0068360146699, 196.80308312958368, 79.55830929095373]","[-6780.99222198044, -308.1172586919315, 196.80308312958368, 79.5583092909535]","[-6731.791451198044, -288.22768136919314, 196.80308312958368, 79.5583092909535]","[-6682.590680415648, -268.3381040464548, 196.80308312958368, 79.55830929095328]","[-6633.389909633252, -248.4485267237164, 196.80308312958732, 79.55830929095362]","[-6584.189138850856, -228.558949400978, 196.80308312958368, 79.55830929095362]","[-6534.98836806846, -208.6693720782396, 196.80308312958368, 79.55830929095362]"
2,People,"[-6485.787597286064, -188.77979475550129, 0, 0]","[-6436.586826503668, -168.89021743276282, 196.80308312958368, 79.55830929095384]","[-6387.386055721272, -149.0006401100244, 196.80308312958368, 79.55830929095373]","[-6338.185284938875, -129.11106278728607, 196.80308312958732, 79.55830929095328]","[-6288.984514156479, -109.22148546454764, 196.80308312958368, 79.55830929095373]","[-6093.71869, -78.72334, 781.0632966259182, 121.99258185819059]","[-5845.12375, -52.16744, 994.3797599999998, 106.22359999999998]","[-5594.0315, 14.81747, 1004.3689999999988, 267.93964]","[-5389.99078, 129.85522, 816.1628800000005, 460.1510000000004]","[-5214.45891, 248.36748, 702.1274799999992, 474.04904]","[-5011.33168, 352.43343, 812.5089200000002, 416.26379999999995]","[-4782.87384, 469.39707, 913.8313600000001, 467.85456]","[-4538.31072, 605.33206, 978.2524799999992, 543.7399599999999]","[-4294.0073, 759.94655, 977.2136800000007, 618.4579600000002]","[-4045.71225, 897.4869, 993.1802000000007, 550.1614]","[-3798.86392, 1008.37415, 987.393320000001, 443.549]"
3,People,"[-3559.19135, 1116.87743, 0, 0]","[-3347.80995, 1247.29736, 845.5256000000008, 521.6797200000001]","[-3155.91441, 1386.51395, 767.5821599999999, 556.86636]","[-2978.9177, 1452.3992, 707.9868399999996, 263.54100000000017]","[-2764.57398, 1443.38304, 857.3748799999994, -36.06464000000051]","[-2501.28635, 1420.2618, 1053.150520000001, -92.48495999999977]","[-2247.05878, 1418.97095, 1016.9102800000001, -5.163400000000365]","[-2012.37161, 1450.72683, 938.7486799999997, 127.02352000000064]","[-1763.63405, 1478.97659, 994.950240000001, 112.9990399999998]","[-1486.40956, 1524.30543, 1108.8979599999993, 181.3153599999996]","[-1226.89942, 1640.97001, 1038.0405600000004, 466.65832000000046]","[-1019.18603, 1798.09691, 830.85356, 628.5075999999999]","[-820.08328, 1989.85994, 796.4110000000001, 767.0521200000003]","[-631.53175, 2190.2792, 754.2061199999998, 801.6770399999996]","[-485.05551, 2411.48498, 585.9049599999998, 884.8231200000009]","[-403.06718, 2634.8021, 327.9533200000001, 893.2684799999988]"
4,People,"[-350.18895, 2845.23964, 0, 0]","[-296.84436, 3025.13115, 213.37835999999993, 719.5660400000015]","[-265.0351, 3198.02309, 127.23703999999998, 691.5677599999999]","[-268.0094, 3291.5948, -11.897200000000112, 374.28683999999885]","[-264.09956, 3314.31421, 15.639360000000124, 90.87764000000061]","[-267.24357, 3312.07649, -12.57603999999992, -8.950880000000325]","[-266.94395, 3332.21375, 1.1984800000000178, 80.54903999999988]","[-275.88907, 3373.87269, -35.780480000000125, 166.63576000000103]","[-294.04564, 3418.31146, -72.62628000000002, 177.75507999999917]","[-306.13195, 3422.30047, -48.3452400000001, 15.95604000000094]","[-313.06453, 3364.78654, -27.730319999999892, -230.0557200000003]","[-271.91037, 3236.45532, 164.61663999999996, -513.3248800000001]","[-192.82011, 3097.25285, 316.36104, -556.8098800000007]","[-145.97679, 3026.92626, 187.37328000000002, -281.3063599999987]","[-111.73284, 3017.09212, 136.9758, -39.336560000001555]","[-117.16049, 3017.50969, -21.7106, 1.6702800000002753]"
5,People,"[-128.82893, 3028.79512, 0, 0]","[-150.21446, 3062.22841, -85.54211999999995, 133.73315999999977]","[-181.21176, 3164.69436, -123.98919999999998, 409.8637999999992]","[-172.87982, 3292.71994, 33.32776000000001, 512.10232]","[-145.25201, 3332.08618, 110.51123999999993, 157.46495999999934]","[-132.51165, 3343.87081, 50.96144000000004, 47.138520000000426]","[-126.4489, 3330.6741, 24.251000000000033, -52.78683999999885]","[-142.65851, 3306.25479, -64.83844000000005, -97.6772400000009]","[-174.11394, 3256.42505, -125.82172000000014, -199.3189600000007]","[-256.01453, 3123.99199, -327.60235999999986, -529.7322399999994]","[-369.21377, 2945.19619, -452.7969600000001, -715.1831999999995]","[-518.8803, 2797.90157, -598.6661200000001, -589.1784800000005]","[-741.62029, 2675.0381, -890.9599599999997, -491.4538799999991]","[-986.68002, 2541.78863, -980.2389200000002, -532.9978800000008]","[-1237.1566, 2403.02737, -1001.90632, -555.0450400000009]","[-1519.93676, 2251.15315, -1131.12064, -607.4968799999988]"
6,People,"[-1818.67751, 2129.03569, 0, 0]","[-2126.47814, 2007.66033, -1231.2025200000007, -485.5014400000009]","[-2432.09323, 1851.74173, -1222.4603599999991, -623.6743999999999]","[-2718.12232, 1677.5098, -1144.11636, -696.9277199999997]","[-2994.0403, 1535.53613, -1103.6719200000007, -567.8946800000003]","[-3281.55712, 1415.92769, -1150.0672799999993, -478.4337599999999]","[-3575.57108, 1303.12486, -1176.055840000001, -451.21132000000034]","[-3867.78146, 1187.56574, -1168.84152, -462.2364799999996]","[-4163.2243, 1068.46295, -1181.77136, -476.41116000000005]","[-4466.67965, 998.23403, -1213.8214000000007, -280.9156800000005]","[-4782.2551, 940.21293, -1262.301800000001, -232.08439999999973]","[-5065.57906, 861.12202, -1133.2958399999989, -316.36364000000003]","[-5352.45497, 778.49346, -1147.503639999999, -330.51424]","[-5618.419, 732.16328, -1063.8561200000004, -185.32072000000016]","[-5890.16486, 702.51872, -1086.98344, -118.57823999999982]","[-6143.67175, 659.76307, -1014.0275600000023, -171.02260000000024]"
7,People,"[-6380.15323, 618.41633, 0, 0]","[-6613.6986, 568.39762, -934.1814799999993, -200.07484000000022]","[-6698.952622049063, 560.7802194805195, -341.0160881962547, -30.46960207792199]","[-6657.609318297258, 571.5493915584416, 165.373215007221, 43.076688311688486]","[-6616.266014545455, 582.3185636363636, 165.37321500721373, 43.07668831168803]","[-6574.922710793651, 593.0877357142857, 165.37321500721373, 43.076688311688486]","[-6533.579407041847, 603.8569077922078, 165.37321500721737, 43.076688311688486]","[-6492.236103290044, 614.6260798701298, 165.3732150072101, 43.07668831168803]","[-6450.892799538239, 625.395251948052, 165.37321500722115, 43.07668831168852]","[-6409.549495786436, 636.164424025974, 165.37321500721373, 43.07668831168803]","[-6368.206192034632, 646.9335961038961, 165.37321500721373, 43.076688311688486]","[-6326.862888282828, 657.7027681818182, 165.37321500721737, 43.076688311688486]","[-6285.5195845310245, 668.4719402597402, 165.37321500721373, 43.07668831168803]","[-6244.176280779221, 679.2411123376623, 165.37321500721373, 43.076688311688486]","[-6202.832977027417, 690.0102844155845, 165.37321500721737, 43.076688311688486]","[-6161.489673275613, 700.7794564935065, 165.37321500721373, 43.07668831168803]"
8,People,"[-6120.146369523809, 711.5486285714285, 0, 0]","[-6078.8030657720055, 722.3178006493506, 165.37321500721373, 43.076688311688486]","[-6037.459762020202, 733.0869727272727, 165.37321500721373, 43.076688311688486]","[-5996.116458268398, 743.8561448051948, 165.37321500721737, 43.076688311688486]","[-5954.773154516594, 754.6253168831169, 165.37321500721373, 43.07668831168803]","[-5913.429850764791, 765.3944889610389, 165.37321500721373, 43.07668831168803]","[-5872.086547012987, 776.163661038961, 165.37321500721737, 43.076688311688486]","[-5830.743243261183, 786.9328331168831, 165.37321500721373, 43.076688311688486]","[-5789.39993950938, 797.7020051948052, 165.37321500721387, 43.07668831168852]","[-5748.056635757575, 808.4711772727272, 165.37321500721737, 43.07668831168803]","[-5706.713332005772, 819.2403493506492, 165.37321500721373, 43.07668831168803]","[-5665.3700282539685, 830.0095214285714, 165.37321500721373, 43.076688311688486]","[-5624.026724502164, 840.7786935064935, 165.37321500721737, 43.076688311688486]","[-5582.683420750361, 851.5478655844156, 165.37321500721373, 43.076688311688486]","[-5354.41359, 909.83032, 913.0793230014424, 233.1298176623377]","[-5094.26941, 1001.81279, 1040.576720000001, 367.9298799999997]"
9,People,"[-4825.19564, 1109.19118, 0, 0]","[-4558.63525, 1213.21798, 1066.2415599999986, 416.10719999999947]","[-4310.60583, 1297.49634, 992.1176799999994, 337.1134400000001]","[-4063.87691, 1386.64588, 986.9156800000019, 356.59816000000046]","[-3831.80819, 1493.94786, 928.274879999999, 429.20791999999983]","[-3593.6104, 1618.06371, 952.7911600000007, 496.46339999999964]","[-3340.07689, 1713.81054, 1014.1340400000008, 382.9873200000002]","[-3080.33287, 1789.87948, 1038.9760799999985, 304.27576000000045]","[-2829.00951, 1874.18053, 1005.2934400000022, 337.2042000000004]","[-2576.02758, 1975.17514, 1011.9277199999997, 403.97843999999986]","[-2340.23245, 2070.61992, 943.1805199999999, 381.77912000000015]","[-2104.63408, 2113.5606, 942.3934800000006, 171.7627199999988]","[-1852.44783, 2118.78606, 1008.744999999999, 20.901840000000448]","[-1612.76709, 2133.21842, 958.7229600000001, 57.72944000000098]","[-1381.94939, 2163.12751, 923.2708000000002, 119.6363599999986]","[-1157.81511, 2185.61756, 896.53712, 89.96020000000135]"
