,Type,Point_1,Point_2,Point_3,Point_4,Point_5,Point_6,Point_7,Point_8,Point_9,Point_10,Point_11,Point_12,Point_13,Point_14,Point_15,Point_16
0,People,"[3428.85737, 446.36749000000003, 0, 0]","[3109.2108, 432.26423, -1278.5862800000014, -56.41304000000014]","[2788.71173, 399.55821000000003, -1281.9962799999994, -130.82407999999987]","[2479.77652, 447.03045999999995, -1235.7408400000004, 189.88899999999967]","[2173.02495, 526.28047, -1227.0062799999996, 317.00004000000035]","[1881.12381, 526.3672, -1167.6045599999998, 0.3469199999999546]","[1590.32133, 505.56265999999994, -1163.2099200000002, -83.21816000000035]","[1360.01248, 542.48474, -921.2353999999996, 147.6883200000002]","[1174.54426, 645.13508, -741.8728800000015, 410.60136000000045]","[1017.6515, 758.1754, -627.5710399999994, 452.1612799999998]","[866.67654, 793.0848, -603.89984, 139.63760000000002]","[712.28027, 801.4490099999999, -617.5850800000003, 33.45683999999983]","[530.60158, 906.35066, -726.7147599999998, 419.60660000000007]","[350.57227, 1091.64253, -720.11724, 741.1674800000005]","[168.9039, 1224.68497, -726.67348, 532.1697599999998]","[-81.16763, 1257.4283599999999, -1000.28612, 130.97355999999945]"
1,People,"[-338.90132, 1268.9370900000001, 0, 0]","[-574.27481, 1357.93376, -941.49396, 355.98667999999907]","[-883.0446099999999, 1479.75021, -1235.0791999999997, 487.2658000000001]","[-1228.02358, 1483.51751, -1379.9158800000005, 15.06919999999991]","[-1558.2856800000002, 1449.1135800000002, -1321.0484000000006, -137.61571999999887]","[-1867.52485, 1534.19998, -1236.9566799999993, 340.34559999999965]","[-2212.6669899999997, 1641.2332199999998, -1380.5685599999988, 428.132959999999]","[-2553.47495, 1645.05222, -1363.2318400000004, 15.27600000000075]","[-2897.33214, 1619.4015, -1375.4287600000018, -102.60288000000045]","[-3242.96526, 1659.04876, -1382.5324799999999, 158.58903999999984]","[-3595.6285, 1741.7470899999998, -1410.6529599999994, 330.79331999999977]","[-3935.96315, 1755.43981, -1361.338600000001, 54.77088000000094]","[-4282.12056, 1722.9658, -1384.629640000001, -129.89604000000054]","[-4635.399, 1730.49485, -1413.1137600000002, 30.11620000000039]","[-4974.17306, 1788.54, -1355.096239999999, 232.18059999999969]","[-5277.520522857143, 1784.0684414285715, -1213.389851428572, -17.886234285713726]"
2,People,"[-5597.231879999999, 1731.4558399999999, 0, 0]","[-5935.63047, 1679.72178, -1353.5943600000028, -206.9362399999991]","[-6269.4841, 1718.2141100000001, -1335.4145199999984, 153.96932000000015]","[-6600.4377700000005, 1736.64515, -1323.8146800000031, 73.72415999999976]","[-6892.67539, 1669.9651800000001, -1168.9504799999995, -266.71987999999965]","[-7232.67448, 1612.8235, -1359.9963599999974, -228.5667200000007]","[-7492.435490000001, 1674.5967, -1039.0440400000043, 247.09280000000035]","[-7614.931494756097, 1700.103725203252, -489.9840190243849, 102.02810081300777]","[-7678.2334429268285, 1684.5282475609756, -253.2077926829263, -62.30191056910559]","[-7741.535391097561, 1668.9527699186992, -253.20779268292972, -62.30191056910553]","[-7804.837339268292, 1653.3772922764226, -253.20779268292608, -62.30191056910644]","[-7868.139287439025, 1637.8018146341465, -253.20779268292972, -62.30191056910462]","[-7931.4412356097555, 1622.22633699187, -253.20779268292245, -62.30191056910553]","[-7994.743183780488, 1606.6508593495935, -253.20779268292972, -62.30191056910644]","[-8058.045131951219, 1591.0753817073169, -253.20779268292608, -62.30191056910644]","[-8121.347080121952, 1575.499904065041, -253.20779268292972, -62.30191056910371]"
3,People,"[-8184.649028292683, 1559.9244264227646, 0, 0]","[-8012.880720609756, 1662.6726002439025, 687.0732307317085, 410.9926952845517]","[-7796.337126097562, 1787.9586124390244, 866.1743780487777, 501.14404878048754]","[-7579.7935315853665, 1913.2446246341465, 866.1743780487814, 501.14404878048845]","[-7352.297009999999, 1993.4401699999999, 909.9860863414688, 320.7821814634135]","[-7219.10536, 1960.8028, 532.766599999999, -130.54947999999968]","[-7058.564179999999, 1865.91073, 642.1647200000007, -379.5682799999995]","[-6780.950309999999, 1884.5827399999998, 1110.4554800000005, 74.68803999999909]","[-6463.32636, 1938.54728, 1270.495799999998, 215.85816000000088]","[-6162.901620000001, 1915.28084, 1201.698959999998, -93.06576000000041]","[-5838.8135, 1884.72315, 1296.3524800000014, -122.23075999999946]","[-5522.657555217393, 1953.4729878260866, 1264.6237791304302, 274.9993513043464]","[-5180.51933, 2035.0558399999998, 1368.5529008695703, 326.3314086956525]","[-4804.23333, 2026.5355600000003, 1505.1440000000002, -34.08111999999801]","[-4427.55898, 1983.40035, 1506.697400000001, -172.54084000000148]","[-4073.80355, 2015.7247899999998, 1415.0217199999988, 129.29775999999947]"
4,People,"[-3739.31725, 2067.84435, 0, 0]","[-3423.42191, 2022.3481100000001, 1263.5813600000001, -181.98495999999886]","[-3076.7942385714287, 1985.5638092857143, 1386.5106857142855, -147.13720285714317]","[-2729.412452857143, 1965.8801247619047, 1389.5271428571432, -78.73473809523875]","[-2299.58237, 1979.81305, 1719.320331428571, 55.73170095238129]","[-1969.71185, 1891.23243, 1319.4820800000007, -354.3224799999998]","[-1651.98378, 1780.63359, 1270.9122799999996, -442.39536000000044]","[-1331.29068, 1739.1764699999999, 1282.7723999999998, -165.82848000000013]","[-996.34476, 1709.73137, 1339.7836800000016, -117.78039999999974]","[-694.82241, 1606.05024, 1206.0893999999998, -414.72451999999976]","[-383.6566, 1456.6081900000001, 1244.6632399999999, -597.7681999999995]","[-54.480180000000004, 1360.58322, 1316.70568, -384.09988000000067]","[311.56444, 1282.88239, 1464.17848, -310.80332]","[637.86991, 1178.61443, 1305.22188, -417.0718399999996]","[941.05395, 1030.8052, 1212.73616, -591.2369200000003]","[1277.3884, 917.06916, 1345.3378000000002, -454.94416]"
5,People,"[1643.67994, 848.9038400000001, 0, 0]","[2022.69928, 747.1288400000001, 1516.0773600000002, -407.0999999999999]","[2336.26841, 604.31905, 1254.2765200000003, -571.2391600000005]","[2658.34222, 545.2302, 1288.2952399999995, -236.35539999999992]","[2987.0754899999997, 566.64214, 1314.9330799999989, 85.64776000000029]","[3344.6191, 557.46144, 1430.1744400000007, -36.72280000000001]","[3679.2017100000003, 483.06392999999997, 1338.3304400000015, -297.5900400000003]","[4023.55137, 442.05725, 1377.3986399999994, -164.02671999999984]","[4368.25508, 473.4986, 1378.8148400000002, 125.76540000000011]","[4744.65955, 492.80252, 1505.6178800000016, 77.21568000000002]","[5079.362171525973, 449.29020499999996, 1338.810486103892, -174.04926000000023]","[5418.546397987013, 425.89858, 1356.7369058441582, -93.5664999999999]","[5757.7306244480515, 402.506955, 1356.7369058441545, -93.5664999999999]","[6096.914850909091, 379.11533, 1356.7369058441582, -93.56650000000013]","[6436.09907737013, 355.723705, 1356.7369058441545, -93.5664999999999]","[6775.283303831169, 332.33207999999996, 1356.7369058441582, -93.56650000000013]"
6,People,"[7114.467530292208, 308.940455, 0, 0]","[7453.6517567532455, 285.5488299999999, 1356.736905844151, -93.56650000000036]","[7792.835983214286, 262.157205, 1356.7369058441618, -93.56649999999968]","[8132.020209675325, 238.76557999999997, 1356.7369058441545, -93.56650000000002]","[8471.204436136364, 215.373955, 1356.7369058441582, -93.5664999999999]","[8810.388662597403, 191.98233000000002, 1356.7369058441545, -93.5664999999999]","[9142.40532, 166.9515, 1328.0666296103882, -100.12332000000004]","[9312.96823, 99.23116999999999, 682.2516400000022, -270.8813200000001]","[9406.767881097923, 53.041342581602365, 375.1986043916917, -184.75930967359068]","[9251.245306913946, 49.19661409495549, -622.090296735907, -15.378913946587488]","[9095.722732729972, 45.35188560830861, -622.0902967358998, -15.378913946587517]","[8940.200158545995, 41.50715712166172, -622.090296735907, -15.378913946587573]","[8784.677584362018, 37.66242863501483, -622.090296735907, -15.378913946587573]","[8629.155010178041, 33.81770014836795, -622.090296735907, -15.378913946587517]","[8473.632435994065, 29.97297166172107, -622.090296735907, -15.378913946587517]","[8318.10986181009, 26.128243175074182, -622.0902967358998, -15.378913946587545]"
7,People,"[8162.587287626114, 22.283514688427296, 0, 0]","[8007.064713442136, 18.43878620178041, -622.0902967359107, -15.378913946587545]","[7851.542139258159, 14.594057715133529, -622.090296735907, -15.378913946587524]","[7696.019565074184, 10.749329228486646, -622.0902967358998, -15.37891394658753]","[7540.496990890208, 6.904600741839758, -622.090296735907, -15.378913946587552]","[7384.974416706232, 3.059872255192872, -622.0902967359034, -15.378913946587543]","[7124.40946, -58.439119999999996, -1042.2598268249276, -245.99596902077147]","[6795.3166, -61.53312, -1316.371439999999, -12.376000000000005]","[6451.35134, -33.24686, -1375.861040000001, 113.1450400000001]","[6092.17304, -80.57881, -1436.713200000002, -189.32780000000002]","[5766.338970000001, -148.82291999999998, -1303.336279999996, -272.9764399999999]","[5447.58895, -145.85816, -1275.0000800000016, 11.859039999999936]","[5108.226160434782, -94.01914739130434, -1357.451158260872, 207.35605043478262]","[4764.4583, -80.52974, -1375.0714417391282, 53.95762956521736]","[4419.6812, -121.33046000000002, -1379.108400000001, -163.20288000000005]","[4053.5995700000003, -126.46803999999999, -1464.3265199999987, -20.550319999999886]"
8,People,"[3701.3616899999997, -78.66015, 0, 0]","[3351.5637899999997, -67.36548, -1399.1916, 45.178679999999986]","[3036.69655, -119.32033, -1259.4689599999983, -207.81939999999997]","[2705.54361, -169.78803, -1324.6117599999998, -201.87079999999997]","[2367.68426, -134.67238, -1351.4374000000007, 140.46259999999995]","[2032.02535, -115.96667, -1342.6356400000004, 74.82284000000004]","[1703.2346300000002, -177.6594, -1315.162879999999, -246.77092000000005]","[1353.78359, -243.80282000000003, -1397.8041600000006, -264.5736800000001]","[1001.27897, -206.29635, -1410.0184800000015, 150.02588000000029]","[653.94433, -155.26528000000002, -1389.3385599999997, 204.12427999999989]","[341.90473, -194.29048, -1248.1584000000003, -156.10079999999994]","[6.95879, -245.82336, -1339.7837599999998, -206.13152000000002]","[-333.65367000000003, -209.89607999999998, -1362.4498400000002, 143.7091200000001]","[-697.86588, -123.1391, -1456.8488399999997, 347.02791999999994]","[-1041.26076, -127.80398000000001, -1373.5795199999998, -18.659520000000043]","[-1385.0327300000001, -175.90322, -1375.087880000001, -192.39695999999998]"
9,People,"[-1706.8390399999998, -104.66548, 0, 0]","[-2042.93735, 5.13097, -1344.3932400000003, 439.18580000000003]","[-2405.69592, 28.95924, -1451.0342800000008, 95.31308000000001]","[-2751.94187, 31.669359999999998, -1384.9838, 10.840479999999985]","[-3075.08555, 104.56408, -1292.5747199999987, 291.57888]","[-3373.77475, 219.28416, -1194.756800000001, 458.88032000000004]","[-3676.7479, 310.09982, -1211.8925999999992, 363.26264000000003]","[-3963.1161899999997, 352.756, -1145.4731599999996, 170.6247199999998]","[-4244.00762, 426.2865, -1123.5657200000032, 294.12200000000036]","[-4485.16507, 552.54748, -964.6297999999988, 505.04391999999984]","[-4720.7874200000015, 717.80425, -942.4894000000058, 661.0270800000003]","[-4999.65198, 835.0258200000001, -1115.4582399999927, 468.88628000000017]","[-5265.18368, 936.2677800000001, -1062.1268000000018, 404.96784000000025]","[-5475.102089999999, 1100.35034, -839.6736399999972, 656.3302399999993]","[-5714.53716, 1305.0730800000001, -957.7402800000018, 818.8909600000006]","[-6002.159439999999, 1424.84081, -1150.4891199999984, 479.0709199999992]"
