,Type,Point_1,Point_2,Point_3,Point_4,Point_5,Point_6,Point_7,Point_8,Point_9,Point_10,Point_11,Point_12,Point_13,Point_14,Point_15,Point_16
0,People,"[5407.42184, 1837.268, -1201.7742399999988, 223.28052000000025]","[5037.97725, 1925.83956, -1477.7783600000002, 354.28623999999945]","[4638.60979, 2049.32827, -1597.469839999998, 493.95484000000033]","[4312.35626, 2062.59256, -1305.0141200000035, 53.057160000000295]","[4024.97546, 2054.32781, -1149.5231999999978, -33.05899999999929]","[3805.69706, 2166.83582, -877.1136000000006, 450.03203999999823]","[3472.98601, 2316.76991, -1330.8441999999995, 599.7363600000008]","[3126.0455, 2402.76086, -1387.7620399999996, 343.96379999999954]","[2833.94381, 2408.03625, -1168.406760000001, 21.10156000000099]","[2514.55017, 2343.38374, -1277.574560000001, -258.6100399999996]","[2170.37647, 2404.98166, -1376.6947999999993, 246.39167999999881]","[1779.51664, 2542.55421, -1563.4393200000004, 550.2901999999995]","[1392.42154, 2533.15002, -1548.3804, -37.616759999998976]","[1068.80949, 2533.86553, -1294.4481999999998, 2.862039999999979]","[783.15062, 2567.1592, -1142.6354800000004, 133.17468000000008]","[478.37004, 2647.55494, -1219.12232, 321.58295999999973]"
1,People,"[118.80364, 2702.69044, -1438.2656000000002, 220.54199999999946]","[-189.39119, 2647.54815, -1232.77932, -220.5691599999991]","[-510.34256, 2541.42954, -1283.80548, -424.47443999999996]","[-830.50005, 2526.86378, -1280.62996, -58.26303999999982]","[-1196.2005, 2551.66161, -1462.8017999999997, 99.1913199999999]","[-1514.22842, 2451.97486, -1272.11168, -398.7470000000012]","[-1814.72703, 2280.99292, -1201.9944400000004, -683.9277599999987]","[-2119.50066, 2134.21875, -1219.0945200000006, -587.0966800000006]","[-2452.2678, 2080.60585, -1331.0685600000008, -214.45160000000052]","[-2817.26214, 2026.63143, -1459.977359999999, -215.89768000000004]","[-3105.62915, 1858.93196, -1153.4680400000016, -670.7978800000001]","[-3396.70665, 1664.20577, -1164.3099999999995, -778.9047599999994]","[-3696.70626, 1553.17849, -1199.9984399999994, -444.1091200000001]","[-4040.94842, 1497.13141, -1376.968640000001, -224.1883200000002]","[-4380.802, 1411.47789, -1359.414319999998, -342.6140800000003]","[-4699.97898, 1278.01279, -1276.7079200000007, -533.8603999999996]"
2,People,"[-5019.37891, 1139.54816, -1277.599720000002, -553.8585199999998]","[-5341.2397, 1107.54427, -1287.443159999999, -128.01555999999982]","[-5682.50815, 1143.35158, -1365.0737999999983, 143.22923999999966]","[-5989.118442727273, 1103.1886100000002, -1226.4411709090928, -160.65187999999944]","[-6292.778040952381, 1059.2000280952382, -1214.6383929004332, -175.95432761904794]","[-6598.97661, 1075.35497, -1224.7942761904742, 64.6197676190477]","[-6891.51692, 1207.03696, -1170.1612400000013, 526.7279599999993]","[-7191.40906, 1378.32506, -1199.5685599999997, 685.1524]","[-7472.72103, 1471.69122, -1125.24788, 373.4646400000005]","[-7821.98174, 1634.88596, -1397.042840000002, 652.7789600000006]","[-8097.182193333333, 1789.2866733333333, -1100.8018133333317, 617.6028533333329]","[-8195.47126, 1864.12253, -393.15626666666867, 299.34342666666726]","[-8200.827945, 1902.1451, -21.42674000000261, 152.09027999999944]","[-8147.136526, 1905.426858, 214.7656760000027, 13.127032000000327]","[-8010.10937, 1809.06784, 548.1086240000004, -385.4360720000004]","[-7827.85697, 1587.29575, 729.0096000000012, -887.0883599999997]"
3,People,"[-7643.25291, 1341.95967, 738.4162399999934, -981.3443199999932]","[-7481.302237090908, 1215.666266, 647.802691636367, -505.17361600000004]","[-7303.750923454545, 1165.907366, 710.2052545454535, -199.03560000000016]","[-7122.79987, 1119.9301, 723.8042138181809, -183.9090639999995]","[-6921.77571, 1007.60597, 804.0966399999998, -449.2965200000003]","[-6714.01004, 799.02327, 831.0626799999991, -834.3307999999997]","[-6508.23601, 595.0844, 823.096120000002, -815.7554800000003]","[-6265.06037, 450.25076, 972.7025599999979, -579.3345599999998]","[-5980.70166, 333.25466, 1137.4348400000026, -467.98440000000045]","[-5728.57596, 147.04602, 1008.5027999999984, -744.83456]","[-5479.17708, -86.24475, 997.5955199999989, -933.16308]","[-5191.47011, -241.40277, 1150.8278800000007, -620.6320800000001]","[-4881.97909, -325.67461, 1237.9640800000016, -337.0873599999999]","[-4546.66512, -375.89822, 1341.2558800000006, -200.89444000000003]","[-4242.22605, -504.71978, 1217.7562799999978, -515.2862400000001]","[-3941.25189, -634.56041, 1203.8966400000008, -519.3625200000001]"
4,People,"[-3631.11935, -650.82815, 1240.5301600000003, -65.07096000000001]","[-3304.87767, -625.27035, 1304.9667200000004, 102.23120000000017]","[-2971.43812, -615.00656, 1333.7582000000002, 41.05515999999989]","[-2645.90345, -667.58348, 1302.13868, -210.3076799999999]","[-2297.68006, -694.97552, 1392.8935599999986, -109.5681599999998]","[-1959.55912, -604.88269, 1352.483760000001, 360.37131999999974]","[-1636.96981, -464.2027, 1290.3572399999994, 562.7199600000001]","[-1322.26971, -399.54224, 1258.8004, 258.64184]","[-988.64002, -366.24755, 1334.518760000001, 133.17876000000012]","[-687.394, -243.7258, 1204.9840800000002, 490.087]","[-416.39285, -53.22989, 1084.0046, 761.9836399999999]","[-128.61889, 138.28981, 1151.09584, 766.0788]","[178.38796, 271.90731, 1228.0274, 534.47]","[493.90505, 389.88808, 1262.0683600000002, 471.92308]","[756.58578, 611.00925, 1050.72292, 884.4846799999998]","[994.28405, 852.0546, 950.7930799999999, 964.1814000000004]"
5,People,"[1280.9703, 1052.10447, 1146.745, 800.1994799999998]","[1616.8717, 1162.04736, 1343.6055999999999, 439.77156000000014]","[1928.91702, 1291.33408, 1248.1812800000007, 517.1468800000002]","[2201.66326, 1502.45744, 1090.9849599999989, 844.4934399999993]","[2446.06018, 1737.42125, 977.5876800000005, 939.8552400000008]","[2715.53236, 1871.77066, 1077.8887200000008, 537.3976399999992]","[3027.05734, 1928.25855, 1246.0999199999987, 225.95156000000043]","[3329.98439, 2032.51728, 1211.708200000001, 417.03492000000006]","[3664.28209, 2180.4543, 1337.1908000000014, 591.74808]","[4011.06871, 2252.91459, 1387.1464799999994, 289.84115999999995]","[4325.82582, 2192.68208, 1259.02844, -240.93003999999928]","[4653.32825, 2098.21213, 1310.0097199999982, -377.8798000000006]","[4962.57565, 2094.4405, 1236.9896000000008, -15.086519999998927]","[5306.84368, 2100.10005, 1377.0721200000007, 22.638199999999415]","[5641.22803, 2009.16074, 1337.537400000001, -363.7572399999999]","[5983.15135, 1836.69502, 1367.6932799999995, -689.8628799999997]"
6,People,"[6293.49969, 1749.54887, 1241.3933599999982, -348.58460000000014]","[6601.47051, 1746.99228, 1231.8832800000018, -10.226360000000568]","[6936.01743, 1732.27733, 1338.187679999999, -58.85980000000018]","[7232.42772, 1599.02698, 1185.6411599999992, -533.0013999999992]","[7536.05194, 1408.34382, 1214.4968800000024, -762.7326400000002]","[7828.28351, 1336.39883, 1168.9262799999997, -287.77995999999985]","[7899.75365599359, 1320.6219413141023, 285.88058397435816, -63.10755474359121]","[7798.646613125, 1316.640604375, -404.42817147435926, -15.925347756408883]","[7697.53957025641, 1312.6592674358974, -404.4281714743596, -15.925347756410716]","[7596.43252738782, 1308.677930496795, -404.42817147435926, -15.925347756409792]","[7495.3254845192305, 1304.6965935576925, -404.42817147435926, -15.925347756409792]","[7394.218441650641, 1300.7152566185898, -404.42817147435926, -15.925347756410702]","[7293.111398782052, 1296.7339196794871, -404.4281714743556, -15.925347756410702]","[7192.004355913462, 1292.7525827403847, -404.42817147435926, -15.925347756409792]","[7090.897313044872, 1288.771245801282, -404.42817147435926, -15.925347756410702]","[6989.790270176282, 1284.7899088621796, -404.42817147435926, -15.925347756409792]"
7,People,"[6888.6832273076925, 1280.808571923077, -404.428171474365, -15.925347756410927]","[6787.576184439103, 1276.8272349839744, -404.42817147435926, -15.925347756409792]","[6686.469141570513, 1272.8458980448718, -404.42817147435926, -15.925347756410702]","[6585.362098701923, 1268.864561105769, -404.42817147435926, -15.925347756410702]","[6484.255055833333, 1264.8832241666669, -404.42817147435926, -15.925347756408883]","[6383.148012964744, 1260.9018872275642, -404.4281714743556, -15.925347756410702]","[6282.0409700961545, 1256.9205502884615, -404.42817147435926, -15.925347756410702]","[6180.933927227565, 1252.9392133493589, -404.42817147435926, -15.925347756410702]","[6079.826884358975, 1248.9578764102564, -404.4281714743596, -15.925347756409806]","[5978.719841490385, 1244.9765394711535, -404.42817147435926, -15.925347756411611]","[5877.612798621795, 1240.9952025320513, -404.42817147435926, -15.925347756408883]","[5776.505755753205, 1237.0138655929486, -404.42817147435926, -15.925347756410702]","[5675.3987128846165, 1233.0325286538462, -404.4281714743556, -15.925347756409792]","[5574.291670016026, 1229.0511917147437, -404.4281714743629, -15.925347756409792]","[5473.184627147437, 1225.069854775641, -404.4281714743556, -15.925347756410702]","[5279.42322, 1162.19716, -775.045628589749, -251.49077910256437]"
8,People,"[4964.68958, 1042.85794, -1258.9345599999979, -477.35687999999936]","[4710.76126, 882.65392, -1015.7132799999999, -640.8160800000005]","[4467.61418, 693.44213, -972.5883200000026, -756.8471599999998]","[4202.70151, 581.03667, -1059.6506799999988, -449.62184000000025]","[3910.65922, 605.69047, -1168.1691599999995, 98.61520000000019]","[3569.06568, 619.95857, -1366.3741599999994, 57.072400000000016]","[3253.2136, 544.5161, -1263.4083200000005, -301.76987999999983]","[2945.05629, 459.20136, -1232.6292400000002, -341.2589600000001]","[2604.89209, 487.55937, -1360.6568000000018, 113.43204000000001]","[2238.7292, 602.0771, -1464.6515599999984, 458.0709199999999]","[1881.66114, 659.36738, -1428.2722400000011, 229.1611200000002]","[1539.24808, 666.57748, -1369.6522399999994, 28.840400000000045]","[1197.47344, 725.00219, -1367.0985600000004, 233.69884000000002]","[917.88071, 902.93435, -1118.3709199999998, 711.7286399999998]","[623.50183, 1102.81315, -1177.51552, 799.5151999999998]","[322.20665, 1182.48695, -1205.18072, 318.6952000000001]"
9,People,"[-13.28485, 1204.84677, -1341.9660000000001, 89.43928000000051]","[-347.37156, 1279.34106, -1336.34684, 297.97715999999946]","[-696.94881, 1418.43876, -1398.309, 556.3908000000001]","[-1063.89866, 1467.36552, -1467.7994000000003, 195.70704000000023]","[-1437.65279, 1407.01039, -1495.0165200000001, -241.42052000000058]","[-1801.50343, 1322.07492, -1455.4025599999995, -339.7418799999996]","[-2131.91923, 1356.67917, -1321.6632, 138.41700000000037]","[-2460.33228, 1438.53278, -1313.6522000000004, 327.41443999999956]","[-2709.35133, 1417.3874, -996.0762000000004, -84.5815199999998]","[-3004.71465, 1324.81315, -1181.4532799999997, -370.2970000000005]","[-3317.40123, 1240.34836, -1250.7463200000002, -337.85916]","[-3653.26789, 1236.09522, -1343.4666400000006, -17.01256000000012]","[-4010.93562, 1249.36661, -1430.6709200000005, 53.08556000000044]","[-4334.31284, 1164.32071, -1293.5088799999976, -340.1836000000003]","[-4655.54347, 1061.62247, -1284.92252, -410.79295999999977]","[-4985.04554, 1045.7275, -1318.0082800000018, -63.57988000000023]"
