,Type,Point_1,Point_2,Point_3,Point_4,Point_5,Point_6,Point_7,Point_8,Point_9,Point_10,Point_11,Point_12,Point_13,Point_14,Point_15,Point_16
0,People,"[2729.25609, 498.57544, 0, 0]","[2395.87141, 552.42659, -1333.5387199999986, 215.40460000000007]","[2013.84529, 551.35018, -1528.1044800000009, -4.305640000000039]","[1646.04912, 503.64593, -1471.1846800000003, -190.817]","[1293.92009, 507.34611, -1408.5161199999993, 14.800719999999956]","[977.74014, 544.80086, -1264.7198000000003, 149.81899999999973]","[610.16058, 528.56489, -1470.31824, -64.94387999999981]","[261.54622, 436.99541, -1394.45744, -366.27792]","[-85.5623, 357.20142, -1388.4340800000011, -319.1759600000003]","[-426.89335, 345.1076, -1365.3242, -48.375279999999975]","[-756.45749, 311.59288, -1318.25656, -134.05888000000004]","[-1054.12801, 216.40375, -1190.6820799999996, -380.7565199999999]","[-1377.29413, 154.37412, -1292.6644800000004, -248.11852]","[-1656.23543, 200.9746, -1115.7651999999998, 186.40192000000002]","[-2000.46223, 313.45547, -1376.9072000000006, 449.9234799999999]","[-2301.1996, 336.39528, -1202.9494799999993, 91.75924000000009]"
1,People,"[-2644.41642, 358.9079, 0, 0]","[-2954.79942, 528.1894, -1241.5319999999992, 677.126]","[-3282.94285, 724.36981, -1312.5737200000003, 784.7216400000002]","[-3635.12843, 785.7777, -1408.7423200000012, 245.6315599999998]","[-3987.533095, 807.815935, -1409.6186599999983, 88.15293999999994]","[-4308.56217, 917.84112, -1284.1163000000015, 440.1007400000003]","[-4640.123366756757, 989.645657027027, -1326.2447870270262, 287.2181481081079]","[-4975.400987, 1016.715267, -1341.1104809729732, 108.27843989189205]","[-5320.15412, 990.14092, -1379.0125320000018, -106.29738800000005]","[-5630.63, 1055.08803, -1241.9035199999998, 259.78843999999935]","[-5942.36749, 1145.79893, -1246.949959999998, 362.84360000000015]","[-6269.98977, 1144.78209, -1310.489120000002, -4.067360000000008]","[-6555.762813241379, 1126.822677862069, -1143.0921729655165, -71.83764855172376]","[-6797.803266689655, 1120.0495330344827, -968.1618137931036, -27.092579310345172]","[-7039.843720137931, 1113.2763882068966, -968.1618137931036, -27.092579310344263]","[-7281.884173586207, 1106.5032433793103, -968.1618137931036, -27.092579310345172]"
2,People,"[-7523.924627034483, 1099.730098551724, 0, 0]","[-7765.965080482759, 1092.956953724138, -968.1618137931036, -27.092579310344263]","[-7957.23182, 1076.88847, -765.0669580689646, -64.27393489655151]","[-8081.68988, 1109.71975, -497.83223999999973, 131.32511999999952]","[-8139.25788, 1186.98268, -230.27200000000084, 309.0517200000004]","[-8159.87881, 1234.19829, -82.48372000000018, 188.86243999999988]","[-8181.4702, 1268.05859, -86.36555999999837, 135.4412000000002]","[-8193.78794, 1277.73, -49.27096000000165, 38.685639999999694]","[-8189.038, 1272.33895, 18.999760000002443, -21.56419999999982]","[-8190.27599, 1268.87656, -4.9519600000021455, -13.849560000000565]","[-8187.05053, 1264.65061, 12.901839999998629, -16.903800000000047]","[-8209.3176, 1270.92006, -89.0682799999995, 25.077800000000025]","[-8210.27034, 1266.62466, -3.810959999995248, -17.18159999999989]","[-8194.21398, 1312.42569, 64.2254399999947, 183.20412000000033]","[-8185.3891, 1334.84292, 35.299520000000484, 89.66892000000007]","[-8163.58413, 1359.49287, 87.21988000000056, 98.59979999999996]"
3,People,"[-8153.08765, 1344.07882, 0, 0]","[-8162.50898, 1311.56761, -37.685319999996864, -130.04483999999957]","[-8147.29355, 1278.68468, 60.86171999999715, -131.53171999999995]","[-8153.51157, 1251.37077, -24.872079999997368, -109.25564000000031]","[-8172.28231, 1222.41311, -75.08295999999973, -115.83064000000013]","[-8191.17212, 1240.41987, -75.55924000000232, 72.02703999999994]","[-8177.87161, 1229.80103, 53.202040000000125, -42.475359999999455]","[-8126.59265, 1178.24063, 205.1158400000022, -206.2416000000003]","[-8072.60929, 1198.51491, 215.93343999999726, 81.09712000000043]","[-8082.19556, 1219.68041, -38.34507999999914, 84.66199999999935]","[-8138.89189, 1204.71936, -226.78531999999905, -59.844199999999546]","[-8107.83551, 1249.96234, 124.22551999999996, 180.97191999999995]","[-8035.34482, 1289.2369, 289.9627599999985, 157.09824000000026]","[-7976.5388, 1315.71482, 235.22407999999996, 105.91167999999925]","[-7947.26347, 1339.1312, 117.10132000000158, 93.66552000000047]","[-7950.83212, 1314.80329, -14.274600000000646, -97.3116399999999]"
4,People,"[-8007.25049, 1267.41248, 0, 0]","[-7970.68854, 1240.5714, 146.247800000001, -107.36431999999968]","[-7804.87385, 1290.6249, 663.2587600000006, 200.21399999999994]","[-7594.26933, 1356.42725, 842.4180799999995, 263.20939999999973]","[-7405.27951, 1346.62651, 755.9592799999991, -39.20295999999962]","[-7171.71006, 1310.47619, 934.2777999999998, -144.60127999999986]","[-6920.20693, 1279.02245, 1006.0125200000002, -125.81496000000061]","[-6611.21463, 1314.32016, 1235.9691999999995, 141.1908400000002]","[-6354.99615, 1415.26331, 1024.8739200000027, 403.7726000000006]","[-6098.35005, 1416.37366, 1026.5843999999997, 4.441399999999703]","[-5775.70651, 1431.32795, 1290.5741600000001, 59.81716000000051]","[-5496.374633636364, 1527.8555609090909, 1117.3275054545447, 386.110443636363]","[-5228.04247, 1663.139685, 1073.328654545454, 541.136496363637]","[-4874.569326190476, 1739.9364842857142, 1413.8925752380965, 307.18719714285635]","[-4517.08437, 1815.11093, 1429.9398247619065, 300.69778285714347]","[-4153.32417, 1971.920685, 1455.0407999999989, 627.23902]"
5,People,"[-3843.17694, 2138.52907, 0, 0]","[-3534.58662, 2209.947, 1234.3612799999992, 285.6717200000003]","[-3194.54772, 2262.15922, 1360.1556, 208.84887999999955]","[-2888.48958, 2409.92212, 1224.2325600000004, 591.0516000000007]","[-2573.74801, 2558.10941, 1258.9662800000006, 592.7491599999994]","[-2246.84207, 2615.21303, 1307.6237599999986, 228.41447999999946]","[-1967.38567, 2635.57819, 1117.825600000001, 81.46064000000115]","[-1724.09275, 2743.90115, 973.1716799999995, 433.29183999999987]","[-1516.1712, 2902.5376, 831.6862000000008, 634.5458000000004]","[-1305.44709, 3010.62022, 842.8964400000004, 432.3304799999987]","[-1110.57919, 3069.37119, 779.4715999999999, 235.0038800000002]","[-909.05398, 3120.73189, 806.1008399999996, 205.44280000000072]","[-750.93479, 3239.05965, 632.47676, 473.3110400000005]","[-740.18126, 3354.27851, 43.014120000000275, 460.8754399999998]","[-749.1449, 3394.95263, -35.85456000000022, 162.69648000000052]","[-760.27419, 3385.02111, -44.517159999999876, -39.726080000000366]"
6,People,"[-762.07962, 3389.5047, 0, 0]","[-764.87721, 3395.77097, -11.190360000000055, 25.065080000000307]","[-760.46847, 3395.22746, 17.634959999999865, -2.174039999999877]","[-763.39387, 3374.65112, -11.701599999999871, -82.30536000000029]","[-785.8439510000001, 3386.829108, -89.80032400000027, 48.711951999999656]","[-782.249376, 3387.220091333333, 14.378300000000309, 1.5639333333328977]","[-765.61356, 3370.7906, 66.54326399999991, -65.71796533333327]","[-748.78099, 3379.96457, 67.33028000000013, 36.695880000001125]","[-737.38926, 3382.71486, 45.5669199999998, 11.00115999999981]","[-733.12285, 3369.38647, 17.065640000000258, -53.31356000000051]","[-736.15621, 3365.8557, -12.133440000000064, -14.12307999999939]","[-724.91071, 3327.46427, 44.98199999999997, -153.5657200000005]","[-731.42777, 3344.36169, -26.06824000000006, 67.58968000000095]","[-736.91322, 3366.44677, -21.941800000000057, 88.34031999999934]","[-754.32581, 3380.81563, -69.65036000000009, 57.47544000000016]","[-765.59267, 3372.49231, -45.067439999999806, -33.29327999999987]"
7,People,"[-819.58668, 3284.19234, 0, 0]","[-872.30987, 3129.65283, -210.89276000000018, -618.1580400000003]","[-885.08385, 2956.36283, -51.09591999999975, -693.1599999999999]","[-839.19478, 2840.74915, 183.5562799999998, -462.4547199999997]","[-670.54286, 2735.9678, 674.6076800000001, -419.1254000000008]","[-466.59154, 2627.0699, 815.80528, -435.59159999999974]","[-341.5606, 2514.33892, 500.12375999999995, -450.92391999999927]","[-167.54529, 2326.3533, 696.0612400000001, -751.9424799999997]","[59.59351, 2162.84182, 908.5552000000008, -654.045920000001]","[326.34949, 2087.07832, 1067.02392, -303.0540000000001]","[595.64246, 2044.23739, 1077.17188, -171.36372000000028]","[839.26231, 1886.91047, 974.4793999999997, -629.3076799999999]","[1111.3139, 1672.43384, 1088.2063600000006, -857.9065200000005]","[1409.48156, 1512.12644, 1192.6706399999994, -641.2295999999997]","[1726.91815, 1354.6594, 1269.74636, -629.86816]","[1966.6369, 1090.11191, 958.875, -1058.1899599999997]"
8,People,"[2206.87368, 835.30775, 0, 0]","[2520.8985, 690.80329, 1256.0992799999985, -578.0178400000004]","[2838.69466, 555.48777, 1271.1846400000013, -541.26208]","[3115.28207, 349.26291, 1106.3496400000004, -824.8994399999999]","[3422.71839, 117.58393, 1229.7452799999992, -926.7159199999999]","[3784.17586, -8.18503, 1445.8298799999993, -503.07583999999997]","[4083.50876, -74.53656, 1197.3316000000013, -265.40612]","[4342.47605, -197.80332, 1035.8691600000002, -493.0670400000001]","[4636.631991891892, -315.7154862162162, 1176.6237675675668, -471.6486648648652]","[4937.78601891892, -414.03918216216215, 1204.6161081081118, -393.2947837837837]","[5280.00853, -443.22417, 1368.890044324322, -116.73995135135146]","[5594.18951, -518.59993, 1256.7239200000004, -301.5030399999998]","[5892.834134193548, -605.3901364516129, 1194.578496774193, -347.1608258064516]","[6173.569724516129, -683.5537638709677, 1122.9423612903229, -312.65450967741936]","[6454.30531483871, -761.7173912903226, 1122.9423612903229, -312.65450967741936]","[6735.0409051612905, -839.8810187096774, 1122.9423612903229, -312.65450967741936]"
9,People,"[7015.776495483871, -918.0446461290322, 0, 0]","[7296.512085806452, -996.2082735483872, 1122.9423612903229, -312.6545096774198]","[7567.4482, -1054.62954, 1083.7444567741913, -233.6850658064509]","[7819.75875, -1041.01015, 1009.2422000000006, 54.47755999999936]","[8005.70168, -1072.03743, 743.7717200000006, -124.10912000000008]","[8021.8846074038465, -1083.132456346154, 64.73170961538563, -44.38010538461549]","[7986.318728798077, -1075.85017349359, -142.26351442307714, 29.129131410255468]","[7950.752850192308, -1068.5678906410258, -142.26351442307714, 29.129131410257287]","[7915.186971586539, -1061.2856077884617, -142.26351442307725, 29.129131410256402]","[7879.621092980769, -1054.0033249358976, -142.26351442307714, 29.129131410256377]","[7844.055214375, -1046.7210420833335, -142.26351442307714, 29.129131410256377]","[7808.489335769231, -1039.4387592307692, -142.26351442307714, 29.129131410257287]","[7772.923457163461, -1032.156476378205, -142.26351442308078, 29.129131410256377]","[7737.357578557692, -1024.874193525641, -142.2635144230735, 29.129131410256377]","[7701.791699951923, -1017.591910673077, -142.26351442307714, 29.129131410255923]","[7666.225821346154, -1010.3096278205128, -142.26351442307714, 29.129131410256832]"
