,Type,Point_1,Point_2,Point_3,Point_4,Point_5,Point_6,Point_7,Point_8,Point_9,Point_10,Point_11,Point_12,Point_13,Point_14,Point_15,Point_16
0,People,"[630.60213, 3172.72316, 0, 0]","[680.74688, 3149.15415, 200.57900000000018, -94.27604000000065]","[699.88667, 3138.30884, 76.55915999999979, -43.3812399999988]","[702.03598, 3132.37667, 8.597240000000056, -23.728680000000168]","[699.82655, 3127.4089, -8.83771999999999, -19.871080000000802]","[699.02833, 3129.79823, -3.1928800000000592, 9.55731999999989]","[703.82147, 3132.46541, 19.172559999999976, 10.668719999999666]","[733.60401, 3121.31039, 119.13016000000016, -44.62007999999878]","[764.1511, 3106.09718, 122.18836000000022, -60.85283999999962]","[773.12409, 3115.0483, 35.891959999999926, 35.804479999998875]","[763.30007, 3122.54699, -39.296080000000075, 29.994759999999587]","[755.09963, 3124.84009, -32.80175999999983, 9.17240000000129]","[747.57485, 3122.22607, -30.099120000000312, -10.456079999999929]","[740.00595, 3121.64251, -30.27559999999994, -2.334240000000136]","[725.41907, 3129.20731, -58.347519999999804, 30.2591999999986]","[699.05099, 3152.49559, -105.47232000000031, 93.15312000000085]"
1,People,"[518.95799, 3182.17615, 0, 0]","[419.53645, 3099.8765, -397.68616, -329.1985999999997]","[493.56822, 3106.84308, 296.12708, 27.866320000000997]","[631.38317, 3083.81233, 551.2597999999998, -92.12299999999959]","[784.80491, 2983.9538, 613.68696, -399.4341200000017]","[967.20541, 2832.93644, 729.6020000000003, -604.0694399999993]","[1177.94499, 2663.16575, 842.9583199999997, -679.0827599999993]","[1348.34989, 2628.00925, 681.6196, -140.6260000000002]","[1559.72247, 2588.1377, 845.4903200000007, -159.4861999999995]","[1767.64922, 2539.00915, 831.7070000000003, -196.51420000000144]","[1998.71934, 2512.80061, 924.2804800000004, -104.83416000000034]","[2295.63874, 2472.92316, 1187.677599999999, -159.5097999999998]","[2646.06201, 2481.65528, 1401.693080000001, 34.92848000000049]","[2986.13855, 2490.39058, 1360.30616, 34.94120000000112]","[3273.34036, 2432.25899, 1148.80724, -232.52636000000166]","[3550.43727, 2352.65346, 1108.387639999999, -318.42211999999927]"
2,People,"[3733.25248, 2400.14267, 0, 0]","[3961.654, 2465.54215, 913.6060799999996, 261.59792000000016]","[4196.49733, 2461.48764, 939.3733200000006, -16.218040000001565]","[4485.17873, 2464.63126, 1154.725599999998, 12.574480000001131]","[4812.4703, 2438.32336, 1309.1662800000013, -105.23160000000098]","[5125.47916, 2396.54308, 1252.0354399999997, -167.1211199999998]","[5349.93032, 2244.86732, 897.8046400000021, -606.7030400000003]","[5582.72161, 2042.97527, 931.1651599999968, -807.5681999999997]","[5822.7248, 1891.62325, 960.0127600000023, -605.4080799999998]","[6078.03321, 1854.74111, 1021.2336399999986, -147.52856000000065]","[6340.12887, 1814.77873, 1048.3826399999998, -159.84951999999976]","[6572.00118, 1704.9785, 927.4892400000026, -439.2009200000002]","[6784.28169, 1568.72676, 849.1220399999984, -545.0069599999997]","[7029.41517, 1467.95182, 980.5339200000017, -403.09976000000006]","[7317.9321, 1382.90151, 1154.067719999999, -340.2012400000003]","[7602.614413571428, 1253.6366528571427, 1138.7292542857103, -517.0594285714287]"
3,People,"[7838.58211, 1116.86628, 0, 0]","[8040.41982, 1003.16903, 807.3508399999992, -454.78899999999976]","[8153.455793733076, 957.9556837330756, 452.1438949323019, -180.85338506769767]","[8015.479504564797, 970.2156445647968, -551.9051566731141, 49.03984332688469]","[7877.5032153965185, 982.4756053965184, -551.9051566731141, 49.03984332688651]","[7739.52692622824, 994.73556622824, -551.9051566731141, 49.03984332688651]","[7601.550637059961, 1006.9955270599612, -551.9051566731141, 49.03984332688469]","[7463.574347891683, 1019.2554878916828, -551.9051566731141, 49.03984332688651]","[7325.598058723404, 1031.5154487234042, -551.9051566731146, 49.039843326885645]","[7187.621769555126, 1043.775409555126, -551.9051566731141, 49.03984332688742]","[7049.645480386847, 1056.0353703868473, -551.9051566731141, 49.03984332688469]","[6911.669191218569, 1068.295331218569, -551.9051566731141, 49.03984332688651]","[6773.69290205029, 1080.55529205029, -551.9051566731141, 49.03984332688469]","[6635.716612882012, 1092.8152528820117, -551.9051566731141, 49.03984332688651]","[6497.740323713733, 1105.075213713733, -551.9051566731141, 49.0398433268856]","[6359.764034545455, 1117.3351745454545, -551.9051566731141, 49.0398433268856]"
4,People,"[6221.787745377176, 1129.595135377176, 0, 0]","[6083.811456208898, 1141.8550962088975, -551.9051566731141, 49.03984332688651]","[5945.835167040619, 1154.115057040619, -551.9051566731141, 49.0398433268856]","[5807.858877872341, 1166.3750178723403, -551.9051566731141, 49.0398433268856]","[5669.882588704062, 1178.634978704062, -551.9051566731141, 49.03984332688651]","[5531.906299535784, 1190.8949395357834, -551.9051566731141, 49.0398433268856]","[5393.930010367505, 1203.1549003675048, -551.9051566731141, 49.0398433268856]","[5136.04075, 1164.14247, -1031.5570414700196, -156.049721470019]","[4763.18025, 1048.5794, -1491.4420000000005, -462.2522800000001]","[4550.564152, 916.501928, -850.4643920000017, -528.3098880000002]","[4318.63945, 823.01044, -927.698808000001, -373.965952]","[4027.16497, 810.15503, -1165.8979199999994, -51.421640000000025]","[3711.89402, 820.85016, -1261.0837999999985, 42.7805199999998]","[3445.315719090909, 772.8524236363637, -1066.313203636364, -191.990945454545]","[3177.9851692307693, 705.954806923077, -1069.3221994405594, -267.59046685314706]","[2882.795534615385, 684.0255184615385, -1180.7585384615377, -87.7171538461539]"
5,People,"[2560.85968, 697.27977, 0, 0]","[2295.52162375, 702.92263, -1061.3522250000005, 22.571440000000166]","[2031.46314, 702.43903, -1056.2339349999993, -1.934400000000096]","[1745.81117, 731.07132, -1142.6078800000005, 114.52916000000005]","[1439.18405, 779.20253, -1226.5084799999995, 192.52484000000004]","[1128.90855, 771.00213, -1241.1019999999999, -32.801600000000235]","[878.25654, 679.04475, -1002.6080400000005, -367.8295199999998]","[585.86158, 583.01273, -1169.5798399999999, -384.12807999999995]","[327.18967, 505.77075, -1034.687640000001, -308.96792000000033]","[37.15744, 451.69234, -1160.1289199999999, -216.31364000000008]","[-183.93727, 364.3111, -884.3788400000001, -349.52495999999996]","[-397.686665, 245.99429, -854.99758, -473.26724]","[-643.13337, 77.80211, -981.78682, -672.76872]","[-872.13779, -38.33494, -916.0176799999999, -464.5482]","[-1120.40728, -47.62887, -993.0779599999996, -37.175719999999984]","[-1233.47252, -104.91437, -452.2609600000005, -229.14200000000002]"
6,People,"[-1466.66655, -379.48311, 0, 0]","[-1655.3566, -525.95634, -754.7602000000006, -585.8929199999998]","[-1781.79035, -452.54352, -505.7349999999997, 293.6512799999998]","[-1993.7028, -420.68289, -847.6498000000001, 127.44252000000006]","[-2163.2301, -403.43949, -678.1092000000008, 68.97360000000003]","[-2375.675919417476, -406.056806407767, -849.7832776699033, -10.469265631068083]","[-2632.975404854369, -392.81721660194177, -1029.1979417475723, 52.95835922330093]","[-2890.274890291262, -379.5776267961165, -1029.1979417475723, 52.95835922330116]","[-3147.5743757281552, -366.3380369902913, -1029.1979417475732, 52.958359223300754]","[-3404.8738611650488, -353.09844718446607, -1029.197941747574, 52.95835922330093]","[-3640.806983333333, -406.3618266666667, -943.7324886731367, -213.05351792880242]","[-3893.29859, -465.8757, -1009.9664266666678, -238.0554933333333]","[-4228.013303275862, -568.0304060344828, -1338.8588531034493, -408.61882413793114]","[-4479.743385172414, -732.1948068965518, -1006.9203275862055, -656.657603448276]","[-4731.473467068965, -896.3592077586206, -1006.9203275862055, -656.6576034482755]","[-4968.990468915663, -1043.982416746988, -950.0680073867916, -590.4928359534697]"
7,People,"[-5187.973154156626, -1135.7339724698795, 0, 0]","[-5406.95583939759, -1227.4855281927712, -875.9307409638568, -367.0062228915667]","[-5625.938524638555, -1319.2370839156629, -875.9307409638568, -367.0062228915667]","[-5844.921209879518, -1410.9886396385543, -875.9307409638532, -367.0062228915658]","[-6063.903895120482, -1502.7401953614458, -875.9307409638568, -367.0062228915658]","[-6282.886580361446, -1594.4917510843377, -875.9307409638568, -367.00622289156763]","[-6509.14128, -1730.39668, -905.0187985542143, -543.6197156626495]","[-6638.74677, -1881.45608, -518.4219599999997, -604.2375999999995]","[-6736.08882, -2024.95748, -389.36820000000114, -574.0056000000009]","[-6864.07597, -2143.22731, -511.9485999999997, -473.07932000000073]","[-6927.324361240876, -2200.1812479562045, -252.99356496350447, -227.8157518248172]","[-6984.226297372263, -2252.1049413868614, -227.60774452554688, -207.69477372262736]","[-7041.128233503649, -2304.028634817518, -227.60774452554688, -207.69477372262736]","[-7098.030169635037, -2355.952328248175, -227.60774452555052, -207.69477372262736]","[-7154.932105766424, -2407.876021678832, -227.60774452554688, -207.69477372262736]","[-7197.68771, -2433.71665, -171.0224169343055, -103.36251328467188]"
8,People,"[-7223.77881, -2409.96036, 0, 0]","[-7232.6922, -2354.65696, -35.65356000000247, 221.21360000000095]","[-7224.02167, -2289.99748, 34.682120000001305, 258.6379199999992]","[-7206.38057, -2223.88489, 70.5643999999993, 264.4503600000007]","[-7177.02171, -2191.64753, 117.43544000000111, 128.9494399999985]","[-7153.96976, -2191.08674, 92.20780000000013, 2.243159999999989]","[-7114.45798, -2201.15408, 158.04711999999927, -40.269359999998414]","[-7125.73108, -2190.88487, -45.092399999997724, 41.07683999999972]","[-7164.00505, -2189.8053, -153.0958800000009, 4.318279999999508]","[-7239.8886, -2181.13506, -303.5342000000019, 34.680959999999686]","[-7294.66515, -2207.83369, -219.10619999999835, -106.79451999999947]","[-7334.9266, -2205.0736, -161.04579999999987, 11.040359999999055]","[-7351.7736, -2156.74604, -67.38800000000265, 193.3102400000007]","[-7343.7281, -2073.15187, 32.1820000000007, 334.3766799999994]","[-7332.75898, -2001.35611, 43.87648000000263, 287.1830400000008]","[-7327.25457, -1952.19652, 22.01763999999821, 196.63835999999992]"
9,People,"[-7322.76344, -1922.83966, 0, 0]","[-7311.52799, -1911.61882, 44.94180000000051, 44.88336000000072]","[-7299.81224, -1904.91017, 46.862999999997555, 26.834599999999227]","[-7295.14172, -1901.48856, 18.682080000002316, 13.686440000000403]","[-7301.15502, -1899.55664, -24.053200000002107, 7.727679999999964]","[-7301.30339, -1839.00391, -0.5934799999995448, 242.21092000000044]","[-7249.40358, -1839.13938, 207.59923999999955, -0.541880000000674]","[-7161.78869, -2038.86289, 350.4595599999993, -798.8940400000001]","[-7072.8365, -2247.19322, 355.80876000000023, -833.3213200000008]","[-6966.98057, -2373.68922, 423.4237200000025, -505.9840000000004]","[-6944.59245, -2360.08956, 89.55247999999847, 54.39864000000125]","[-6900.24824, -2244.48481, 177.3768400000008, 462.41899999999987]","[-6831.79651, -2077.76742, 273.8069199999991, 666.8695599999992]","[-6771.76985, -1953.84555, 240.1066400000018, 495.6874800000005]","[-6667.40561, -1833.40328, 417.4569599999995, 481.76908000000003]","[-6520.44767, -1722.35534, 587.8317600000009, 444.1917599999997]"
