,Type,Point_1,Point_2,Point_3,Point_4,Point_5,Point_6,Point_7,Point_8,Point_9,Point_10,Point_11,Point_12,Point_13,Point_14,Point_15,Point_16
0,People,"[-2912.957928235294, -839.245065882353, 0, 0]","[-2666.67244, -850.37128, 985.141952941176, -44.50485647058804]","[-2464.06162, -948.65748, 810.4432799999995, -393.14480000000003]","[-2313.65865, -1164.77689, 601.6118800000004, -864.4776400000005]","[-2148.43216, -1305.30433, 660.90596, -562.1097599999994]","[-1942.12798, -1415.9714, 825.2167199999994, -442.66827999999987]","[-1699.45605, -1549.08602, 970.6877199999999, -532.4584800000002]","[-1601.46163, -1728.13556, 391.97767999999996, -716.1981599999999]","[-1654.07938, -2002.20392, -210.47099999999975, -1096.2734400000008]","[-1669.85641, -2250.45531, -63.10812000000078, -993.0055599999996]","[-1604.3124, -2356.06377, 262.1760400000003, -422.4338400000015]","[-1494.50128, -2359.0918, 439.2444800000003, -12.112119999999777]","[-1449.22558, -2418.07567, 181.10279999999966, -235.9354800000001]","[-1426.80199, -2626.42761, 89.69436000000042, -833.40776]","[-1377.45766, -2851.36952, 197.3773199999996, -899.76764]","[-1407.53614, -2978.41564, -120.3139199999996, -508.1844799999999]"
1,People,"[-1555.90139, -3049.07342, 0, 0]","[-1751.75036, -3096.43533, -783.39588, -189.4476399999985]","[-1834.87103, -3194.67687, -332.4826800000001, -392.96615999999995]","[-1775.34639, -3254.06576, 238.09856000000036, -237.5555600000007]","[-1707.41604, -3246.5288, 271.72139999999945, 30.147839999999633]","[-1656.13559, -3236.90987, 205.1217999999999, 38.475720000000365]","[-1644.30376, -3243.64493, 47.32732000000033, -26.940239999999903]","[-1650.33572, -3240.67498, -24.127840000000106, 11.879800000000614]","[-1670.97015, -3261.23455, -82.53772000000033, -82.23828000000147]","[-1674.90908, -3273.67543, -15.7557199999992, -49.76351999999861]","[-1674.02089, -3272.22838, 3.55275999999958, 5.788199999999051]","[-1681.77899, -3283.89174, -31.032400000000052, -46.653440000000046]","[-1684.59297, -3293.70634, -11.255919999999605, -39.25840000000062]","[-1681.45887, -3295.96003, 12.536399999999958, -9.014760000000024]","[-1676.92329, -3296.70875, 18.142319999999927, -2.994879999998375]","[-1676.17283, -3303.1286, 3.001839999999902, -25.679400000000896]"
2,People,"[-1677.86211, -3308.41302, 0, 0]","[-1677.62228, -3313.34069, 0.9593199999999342, -19.71068000000014]","[-1658.63228, -3311.57835, 75.96000000000004, 7.049360000000888]","[-1619.65223, -3315.15018, 155.92020000000048, -14.287320000001273]","[-1578.78185, -3337.05909, 163.48151999999936, -87.63564000000042]","[-1540.32322, -3334.28869, 153.83452000000034, 11.081600000001345]","[-1517.43194, -3289.08205, 91.5651200000002, 180.82655999999952]","[-1565.52638, -3235.51268, -192.3777600000003, 214.27748000000065]","[-1657.31107, -3172.01572, -367.13876000000016, 253.98784]","[-1717.06055, -3095.16551, -238.9979199999998, 307.40084000000024]","[-1738.09162, -3098.32628, -84.12428, -12.643080000001646]","[-1694.56284, -3154.63375, 174.11511999999948, -225.22987999999896]","[-1641.86083, -3178.35091, 210.8080399999999, -94.8686400000006]","[-1613.73848, -3181.70982, 112.48940000000039, -13.435639999999694]","[-1595.64327, -3177.16767, 72.38083999999981, 18.16860000000088]","[-1579.03848, -3176.86917, 66.41916000000037, 1.1939999999995052]"
3,People,"[-1567.86147, -3177.60792, 0, 0]","[-1573.14605, -3175.63336, -21.13832000000002, 7.898240000000442]","[-1575.99357, -3162.69225, -11.390080000000125, 51.76443999999901]","[-1571.41675, -3162.66623, 18.30727999999999, 0.10408000000097672]","[-1558.99983, -3163.8093, 49.66768000000047, -4.572280000000319]","[-1543.20974, -3163.50006, 63.160359999999855, 1.236960000000181]","[-1501.08764, -3164.66855, 168.48840000000018, -4.673960000000079]","[-1448.74755, -3195.16213, 209.36035999999967, -121.97432000000117]","[-1477.46171, -3267.53619, -114.85664000000007, -289.49623999999886]","[-1582.21796, -3323.41741, -419.02499999999964, -223.52488000000085]","[-1731.14646, -3326.35151, -595.7139999999999, -11.736399999999776]","[-1808.10837, -3385.78251, -307.84763999999996, -237.72400000000016]","[-1759.35622, -3438.91825, 195.00860000000011, -212.54296000000068]","[-1670.08522, -3472.39898, 357.08399999999983, -133.92291999999907]","[-1579.68195, -3480.67217, 361.6130800000001, -33.092759999999544]","[-1453.68359, -3424.55049, 503.9934399999993, 224.48671999999897]"
4,People,"[-1401.36596, -3344.40206, 0, 0]","[-1487.88725, -3196.16373, -346.08515999999963, 592.9533199999987]","[-1647.41584, -2983.33718, -638.1143599999996, 851.3062000000009]","[-1724.82355, -2850.49541, -309.6308400000007, 531.36708]","[-1686.71944, -2730.39152, 152.41643999999997, 480.41555999999946]","[-1573.83186, -2590.73683, 451.5503200000003, 558.6187600000012]","[-1563.54212, -2424.80807, 41.15895999999975, 663.7150399999991]","[-1645.447, -2230.74042, -327.6195199999993, 776.2705999999998]","[-1765.38826, -2017.97601, -479.7650400000006, 851.0576400000008]","[-1784.88718, -1835.97059, -77.99568, 728.0216800000007]","[-1691.32859, -1692.66218, 374.23435999999947, 573.2336399999995]","[-1519.66648, -1555.1591, 686.6484399999999, 550.0123199999998]","[-1432.68042, -1393.77184, 347.9442400000007, 645.5490399999999]","[-1373.45379, -1198.24831, 236.90651999999955, 782.0941200000007]","[-1297.85304, -962.78729, 302.40300000000025, 941.8440799999998]","[-1186.89177, -798.9104, 443.84508000000005, 655.50756]"
5,People,"[-1038.85848, -728.15149, 0, 0]","[-822.53251, -714.94415, 865.3038800000004, 52.829359999999724]","[-639.18513, -624.86201, 733.3895200000002, 360.3285599999999]","[-597.25688, -483.98973, 167.71299999999974, 563.4891200000002]","[-506.92967, -277.9422, 361.30884000000015, 824.19012]","[-364.3857, -78.96705, 570.17588, 795.9006]","[-168.03666, -49.13491, 785.3961599999999, 119.32856000000001]","[31.21806, -102.34841, 797.0188800000001, -212.854]","[201.8647, -136.32687, 682.5865600000005, -135.91384000000016]","[352.10677, -103.69866, 600.9682799999999, 130.51284000000004]","[409.83758, 49.52831, 230.92324000000008, 612.90788]","[448.91524, 290.62332, 156.31063999999992, 964.3800399999999]","[562.13555, 439.82199, 452.88123999999993, 596.7946800000002]","[669.47607, 485.89359, 429.36208000000033, 184.28639999999996]","[798.33642, 485.27806, 515.4413999999997, -2.462120000000141]","[943.49842, 507.07826, 580.6480000000001, 87.20080000000007]"
6,People,"[1048.34686, 586.8686, 0, 0]","[1102.37249, 739.88991, 216.10251999999946, 612.0852399999999]","[1153.31036, 942.64407, 203.7514799999999, 811.0166400000003]","[1190.64595, 1039.32964, 149.34236000000055, 386.7422799999995]","[1225.32327, 1050.39752, 138.70928000000004, 44.27152000000024]","[1295.97148, 987.28671, 282.59283999999934, -252.44324000000006]","[1388.97281, 922.96351, 372.0053200000002, -257.2927999999997]","[1482.29205, 893.80424, 373.27696000000014, -116.63707999999997]","[1571.58352, 982.42283, 357.1658799999999, 354.47436000000005]","[1654.90092, 1180.03143, 333.26960000000054, 790.4344000000001]","[1726.52505, 1359.54453, 286.4965199999997, 718.0523999999996]","[1768.77417, 1459.45932, 168.9964799999998, 399.65916000000016]","[1836.60752, 1470.8409, 271.33340000000044, 45.52631999999994]","[1941.18026, 1411.73678, 418.29096000000027, -236.41647999999986]","[2073.28823, 1365.07768, 528.4318800000001, -186.6363999999994]","[2174.36675, 1347.03788, 404.3140800000001, -72.15920000000006]"
7,People,"[2233.7503, 1370.02254, 0, 0]","[2294.12632, 1480.39311, 241.5040799999988, 441.4822800000002]","[2364.15044, 1649.85546, 280.09648000000016, 677.8494000000001]","[2441.52861, 1774.14732, 309.5126799999998, 497.16744000000017]","[2521.4238, 1796.91667, 319.58076000000074, 91.07740000000013]","[2609.01567, 1721.75886, 350.367479999999, -300.6312400000006]","[2681.04707, 1638.20454, 288.1256000000012, -334.21727999999985]","[2771.8518, 1549.7844, 363.21891999999934, -353.6805599999998]","[2848.27861, 1509.64851, 305.70724, -160.5435600000002]","[2911.07725, 1541.58842, 251.1945599999999, 127.75964000000022]","[3019.85482, 1662.04386, 435.1102800000008, 481.8217599999998]","[3188.44703, 1834.67336, 674.3688399999992, 690.518]","[3314.36818, 1950.84857, 503.6846000000005, 464.7008400000004]","[3399.66187, 1955.43175, 341.1747599999999, 18.332719999999426]","[3448.35791, 1884.16142, 194.78416000000107, -285.08132000000023]","[3517.36657, 1773.47041, 276.03463999999985, -442.76404]"
8,People,"[3624.68911, 1663.21471, 0, 0]","[3731.18717, 1612.94506, 425.9922400000014, -201.07859999999982]","[3825.72741, 1675.69572, 378.16095999999925, 251.0026399999997]","[3956.15152, 1831.14877, 521.6964399999997, 621.8122000000003]","[4132.97604, 1947.53449, 707.2980799999987, 465.54287999999997]","[4229.73067, 2025.47759, 387.01852000000144, 311.77239999999983]","[4190.30745, 2082.39066, -157.6928799999987, 227.65228000000025]","[4087.16948, 2120.01971, -412.5518800000009, 150.51620000000003]","[3939.60043, 2100.6123, -590.2762000000008, -77.62964000000109]","[3815.37852, 2122.1882, -496.887639999999, 86.3036000000011]","[3804.18546, 2209.07365, -44.77224000000024, 347.54179999999906]","[3927.92697, 2324.96661, 494.96603999999934, 463.5718400000005]","[4082.42379, 2468.72097, 617.9872799999994, 575.0174399999996]","[4204.25562, 2493.94854, 487.3273200000003, 100.91028000000006]","[4333.23186, 2392.44286, 515.9049599999998, -406.022719999999]","[4486.53017, 2211.23324, 613.1932400000005, -724.8384800000003]"
9,People,"[4646.87086, 2124.32396, 0, 0]","[4857.59422, 2105.22297, 842.8934399999998, -76.40396000000146]","[5132.73628, 2104.90149, 1100.5682400000005, -1.2859199999984412]","[5310.65833, 2019.79324, 711.6882000000005, -340.4330000000009]","[5480.24308, 1853.05167, 678.3389999999999, -666.9662799999996]","[5699.33355, 1591.81049, 876.3618800000004, -1044.96472]","[5866.03201, 1457.10836, 666.7938399999985, -538.8085200000005]","[5932.6248, 1386.50037, 266.3711599999988, -282.4319599999999]","[5961.32332, 1347.94451, 114.7940800000034, -154.2234399999999]","[5977.07972, 1340.03778, 63.02559999999721, -31.6269199999997]","[5993.11038, 1351.01376, 64.12264000000141, 43.903919999999744]","[6010.82593, 1360.01993, 70.86219999999958, 36.024679999999535]","[6011.89515, 1357.69781, 4.276880000001256, -9.288480000000163]","[6015.82595, 1355.28656, 15.72320000000036, -9.644999999999527]","[5999.0307, 1330.81686, -67.1810000000005, -97.87880000000041]","[5991.0382, 1317.2277, -31.970000000001164, -54.35663999999997]"
10,People,"[5983.30429, 1303.77509, 0, 0]","[5949.03825, 1282.11234, -137.06416000000172, -86.65100000000075]","[5879.62748, 1261.36607, -277.643079999998, -82.98507999999947]","[5807.52885, 1276.93381, -288.39452000000165, 62.27095999999983]","[5723.24642, 1404.28107, -337.1297199999972, 509.38904]","[5569.83221, 1707.64906, -613.6568400000033, 1213.4719599999999]","[5424.4822, 2016.96121, -581.4000399999968, 1237.2486]","[5343.67639, 2240.83555, -323.223240000003, 895.4973599999994]","[5310.44273, 2396.89548, -132.9346399999996, 624.239720000002]","[5314.27115, 2469.59521, 15.313679999999295, 290.79891999999927]","[5383.12831, 2429.4578, 275.4286400000019, -160.54963999999927]","[5430.71146, 2269.94535, 190.33260000000155, -638.0498000000007]","[5427.6324, 2099.95888, -12.316240000000107, -679.9458799999993]","[5331.92037, 1940.2425, -382.8481200000024, -638.8655200000003]","[5120.23958, 1760.53173, -846.7231599999977, -718.8430800000006]","[4944.26322, 1566.223, -703.9054400000023, -777.2349199999999]"
11,People,"[4774.46994, 1328.85154, 0, 0]","[4565.96371, 1085.74447, -834.0249199999998, -972.4282800000001]","[4274.34558, 959.99471, -1166.4725199999993, -502.99904000000015]","[3931.76267, 857.95467, -1370.3316400000003, -408.16016000000036]","[3625.45757, 698.75224, -1225.2204000000002, -636.8097199999997]","[3315.73082, 543.22346, -1238.9069999999992, -622.1151199999999]","[2969.62535, 485.72354, -1384.4218800000017, -229.99968000000013]","[2612.21388, 476.89179, -1429.64588, -35.327]","[2237.57698, 433.53088, -1498.5476000000012, -173.4436400000001]","[1915.49052, 325.46215, -1288.345839999999, -432.27492000000007]","[1570.46801, 259.04612, -1380.09004, -265.66412000000014]","[1241.40057, 281.13082, -1316.2697600000001, 88.33880000000022]","[878.97274, 327.28297, -1449.71132, 184.6085999999998]","[543.97883, 290.71002, -1339.97564, -146.29179999999997]","[216.86854, 205.87309, -1308.44116, -339.34772]","[-141.4862, 183.04732, -1433.41896, -91.30307999999991]"
