,Type,Point_1,Point_2,Point_3,Point_4,Point_5,Point_6,Point_7,Point_8,Point_9,Point_10,Point_11,Point_12,Point_13,Point_14,Point_15,Point_16
0,People,"[-418.38576, 906.91615, 92.1375599999999, -879.1513999999997]","[-324.09772, 708.81496, 377.1521600000001, -792.4047599999999]","[-246.96191, 511.35856, 308.54323999999997, -789.8256000000001]","[-191.38172, 304.01111, 222.32075999999995, -829.3898000000002]","[-144.3496, 74.63253, 188.12847999999997, -917.5143199999999]","[-70.54063, -154.74259, 295.23588000000007, -917.50048]","[15.12809, -412.58896, 342.67488, -1031.38548]","[21.87276, -685.82083, 26.978679999999997, -1092.92748]","[-8.05893, -961.92576, -119.7267600000001, -1104.4197200000008]","[0.58848, -1234.01262, 34.58964, -1088.34744]","[53.52917, -1491.56044, 211.76276000000001, -1030.19128]","[53.92947, -1765.6654, 1.6012000000000057, -1096.4198400000005]","[38.10101, -2049.24407, -63.31384, -1134.3146800000004]","[59.34701, -2321.248, 84.98399999999998, -1088.0157199999994]","[122.12859, -2551.99293, 251.12632000000002, -922.9797199999994]","[179.05396, -2762.89413, 227.70147999999995, -843.604800000001]"
1,People,"[169.02412, -2957.64867, -40.119359999999915, -779.0181599999996]","[153.60720264935065, -3123.3041465194806, -61.667669402597426, -662.6219060779222]","[151.34648576623377, -3143.718353012987, -9.04286753246754, -81.6568259740252]","[149.08576888311688, -3164.1325595064936, -9.04286753246754, -81.65682597402702]","[146.825052, -3184.546766, -9.04286753246754, -81.6568259740252]","[144.56433511688311, -3204.9609724935067, -9.04286753246754, -81.65682597402702]","[142.30361823376623, -3225.375178987013, -9.04286753246754, -81.6568259740252]","[140.04290135064934, -3245.7893854805197, -9.04286753246754, -81.65682597402702]","[137.78218446753246, -3266.203591974026, -9.042867532467548, -81.65682597402527]","[135.52146758441555, -3286.6177984675323, -9.042867532467653, -81.6568259740252]","[133.26075070129872, -3307.032004961039, -9.042867532467312, -81.65682597402702]","[131.00003381818183, -3327.4462114545454, -9.04286753246754, -81.6568259740252]","[128.73931693506495, -3347.860417948052, -9.04286753246754, -81.65682597402702]","[126.47860005194806, -3368.2746244415584, -9.04286753246754, -81.6568259740252]","[124.21788316883118, -3388.688830935065, -9.04286753246754, -81.65682597402702]","[121.9571662857143, -3409.1030374285715, -9.04286753246754, -81.6568259740252]"
2,People,"[119.6964494025974, -3429.517243922078, -9.042867532467532, -81.65682597402461]","[75.32746, -3401.05627, -177.47595761038957, 113.84389568831102]","[-15.17298, -3300.72284, -362.00176, 401.33372000000054]","[-63.99953, -3160.11249, -195.3062, 562.4413999999997]","[-54.59998, -2998.9422, 37.59819999999999, 644.6811600000001]","[-48.43335, -2805.20949, 24.66652000000002, 774.9308399999991]","[-91.74027, -2582.14673, -173.22768, 892.251040000001]","[-160.08463, -2337.81252, -273.37744000000004, 977.3368399999999]","[-171.19955, -2115.83032, -44.45967999999998, 887.9288000000005]","[-126.43505, -1900.6815, 179.05799999999994, 860.5952800000005]","[-113.27658, -1639.72209, 52.63388000000003, 1043.8376399999997]","[-139.0552, -1381.04039, -103.11448000000007, 1034.7268000000004]","[-122.50082, -1112.93714, 66.21752000000004, 1072.4129999999996]","[-44.53378, -864.07756, 311.86816, 995.4383200000002]","[-13.18003, -607.02718, 125.41499999999999, 1028.2015199999996]","[-42.79975, -340.90889, -118.47888, 1064.4731600000002]"
3,People,"[-50.59167, -60.20847, -31.16767999999999, 1122.80168]","[-10.93476, 219.02147, 158.62763999999999, 1116.91976]","[18.93328, 496.34336, 119.47216, 1109.2875600000002]","[-9.77855, 752.40389, -114.84732, 1024.24212]","[-21.44852, 990.50337, -46.67988, 952.3979199999999]","[-13.41683, 1236.33026, 32.12676, 983.3075599999997]","[-9.22418, 1499.36373, 16.770599999999995, 1052.1338800000003]","[-49.899, 1750.04315, -162.69928, 1002.7176799999997]","[-120.00077, 2006.82236, -280.40708000000024, 1027.1168400000006]","[-137.34914, 2268.02572, -69.39348000000001, 1044.8134400000008]","[-108.14467, 2522.55502, 116.81788, 1018.1171999999988]","[-100.22629, 2758.10543, 31.673519999999996, 942.2016400000011]","[-77.73651, 3016.90563, 89.95912000000004, 1035.2008000000005]","[-69.40236296934866, 3019.7159887164757, 33.33658812260535, 11.241434865902193]","[-61.068215938697314, 3022.5263474329504, 33.33658812260538, 11.241434865898555]","[-52.73406890804597, 3025.336706149425, 33.33658812260538, 11.241434865898555]"
4,People,"[-44.39992187739463, 3028.1470648659006, 33.33658812260535, 11.241434865902193]","[-36.06577484674329, 3030.957423582376, 33.33658812260538, 11.241434865902193]","[-27.73162781609195, 3033.7677822988508, 33.33658812260535, 11.241434865898555]","[-19.397480785440607, 3036.578141015326, 33.33658812260538, 11.241434865900374]","[-11.06333375478927, 3039.388499731801, 33.33658812260535, 11.241434865900374]","[-2.729186724137918, 3042.198858448276, 33.336588122605406, 11.241434865900374]","[5.604960306513419, 3045.009217164751, 33.33658812260535, 11.241434865900374]","[13.939107337164756, 3047.8195758812262, 33.33658812260535, 11.241434865900374]","[22.273254367816094, 3050.6299345977013, 33.33658812260538, 11.241434865900384]","[30.607401398467445, 3053.4402933141764, 33.336588122605406, 11.241434865900374]","[38.94154842911878, 3056.2506520306515, 33.33658812260535, 11.241434865900374]","[47.27569545977012, 3059.0610107471266, 33.33658812260535, 11.241434865900374]","[55.60984249042146, 3061.8713694636017, 33.33658812260535, 11.241434865900374]","[63.9439895210728, 3064.681728180077, 33.33658812260538, 11.241434865900374]","[72.27813655172416, 3067.492086896552, 33.336588122605434, 11.241434865900374]","[80.6122835823755, 3070.302445613027, 33.33658812260535, 11.241434865900374]"
5,People,"[88.94643061302683, 3073.112804329502, 33.33658812260535, 11.241434865900374]","[96.19495, 3079.99163, 28.994077547892687, 27.51530268199167]","[106.28074, 3153.22746, 40.343159999999955, 292.9433200000003]","[89.91418, 3225.65512, -65.46623999999997, 289.71063999999933]","[75.46046, 3274.65718, -57.81488000000002, 196.00824000000102]","[81.4955, 3306.89268, 24.140160000000037, 128.9419999999991]","[90.60252, 3325.33597, 36.428079999999966, 73.77316000000064]","[63.60279329113925, 3302.1457024683546, -107.998906835443, -92.76107012658213]","[23.39060341772152, 3267.189122563291, -160.84875949367105, -139.82631962025346]","[-16.821586455696192, 3232.232542658228, -160.84875949367085, -139.82631962025334]","[-57.03377632911391, 3197.2759627531645, -160.84875949367088, -139.82631962025334]","[-97.24596620253163, 3162.319382848101, -160.84875949367088, -139.82631962025334]","[-137.45815607594938, 3127.3628029430383, -160.84875949367097, -139.82631962025152]","[-177.67034594936706, 3092.406223037975, -160.84875949367074, -139.82631962025334]","[-217.8825358227848, 3057.449643132912, -160.84875949367097, -139.82631962025152]","[-258.09472569620254, 3022.4930632278483, -160.84875949367097, -139.82631962025516]"
6,People,"[-298.30691556962023, 2987.536483322785, -160.84875949367301, -139.82631962025533]","[-338.519105443038, 2952.5799034177217, -160.84875949367097, -139.82631962025334]","[-378.73129531645566, 2917.6233235126583, -160.84875949367074, -139.82631962025334]","[-425.53198, 2871.12032, -187.20273873417727, -186.0120140506333]","[-539.41215, 2668.87911, -455.5206800000001, -808.9648400000005]","[-689.40458, 2487.20074, -599.96972, -726.7134799999985]","[-900.1851, 2348.74188, -843.1220800000001, -553.8354400000007]","[-1113.5578, 2198.704, -853.4908, -600.1515199999994]","[-1315.10268, 2010.04963, -806.1795200000004, -754.6174800000015]","[-1525.34309, 1830.77492, -840.9616400000004, -717.0988399999997]","[-1771.68346, 1707.2403, -985.3614799999996, -494.1384800000005]","[-2036.26265, 1593.87975, -1058.3167599999997, -453.4421999999995]","[-2258.71001, 1416.6296, -889.7894399999996, -709.0006000000003]","[-2446.37612, 1208.83676, -750.6644400000005, -831.1713600000003]","[-2680.02018, 1040.97334, -934.5762400000003, -671.4536799999996]","[-2928.60156, 874.81307, -994.3255200000003, -664.6410799999999]"
7,People,"[-3138.73799, 678.6269, -840.5457200000001, -784.7446800000002]","[-3321.22887, 479.64242, -729.9635199999993, -795.9379199999998]","[-3527.78644, 319.90545, -826.2302799999998, -638.9478800000002]","[-3752.3118, 169.20386, -898.1014400000004, -602.8063599999999]","[-3928.02051, -24.97638, -702.8348399999995, -776.72096]","[-4048.80316, -268.44999, -483.1306000000004, -973.89444]","[-4056.0585056719815, -283.4046335079727, -29.021382687926234, -59.81857403189065]","[-4063.313851343964, -298.35927701594534, -29.021382687929872, -59.81857403189065]","[-4070.569197015945, -313.313920523918, -29.02138268792444, -59.8185740318907]","[-4077.824542687927, -328.26856403189066, -29.021382687928053, -59.81857403189065]","[-4085.0798883599086, -343.2232075398633, -29.021382687926234, -59.81857403189065]","[-4092.33523403189, -358.177851047836, -29.021382687926234, -59.81857403189065]","[-4099.590579703872, -373.1324945558087, -29.021382687928053, -59.818574031890876]","[-4106.845925375854, -388.08713806378137, -29.021382687926234, -59.81857403189065]","[-4114.101271047835, -403.041781571754, -29.021382687926234, -59.81857403189042]","[-4121.356616719818, -417.9964250797267, -29.021382687929872, -59.818574031890876]"
8,People,"[-4128.611962391799, -432.9510685876993, -29.021382687926234, -59.81857403189042]","[-4135.867308063781, -447.905712095672, -29.021382687926234, -59.818574031890876]","[-4143.1226537357625, -462.8603556036446, -29.021382687926234, -59.81857403189042]","[-4150.377999407745, -477.8149991116173, -29.021382687929872, -59.81857403189065]","[-4157.633345079727, -492.76964261958994, -29.021382687929872, -59.81857403189065]","[-4164.888690751708, -507.72428612756266, -29.021382687922596, -59.818574031890876]","[-4172.14403642369, -522.6789296355353, -29.021382687926234, -59.81857403189042]","[-4127.72982, -492.83397, 177.6568656947602, 119.37983854214099]","[-3985.97211, -434.71272, 567.0308399999981, 232.48500000000033]","[-3778.45073, -421.44155, 830.0855200000005, 53.084679999999935]","[-3553.35743, -377.04574, 900.3732, 177.58323999999993]","[-3320.12286, -302.38928, 932.9382800000003, 298.62584000000015]","[-3075.18718, -234.80183, 979.7427200000002, 270.34979999999996]","[-2821.47407, -192.59203, 1014.8524399999988, 168.8392]","[-2556.21631, -157.57402, 1061.0310400000017, 140.07204000000002]","[-2283.55511, -76.37521, 1090.6448, 324.79524]"
9,People,"[-2020.29111, 7.31967, 1053.0559999999996, 334.77952]","[-1745.93638, 39.25577, 1097.4189199999992, 127.74439999999998]","[-1463.08958, 32.26662, 1131.3872000000001, -27.95659999999998]","[-1172.32748, 57.09066, 1163.0484000000006, 99.29615999999999]","[-874.02029, 99.84502, 1193.2287599999995, 171.01744000000002]","[-580.72373, 99.43085, 1173.18624, -1.6566799999999944]","[-284.36911, 60.19489, 1185.4184800000003, -156.94384000000002]","[5.88065, 66.04365, 1160.99904, 23.395039999999995]","[303.15923, 104.65087, 1189.114320000001, 154.42888000000013]","[603.59109, 82.23456, 1201.7274400000001, -89.66523999999998]","[901.6044, 10.08137, 1192.0532400000002, -288.61276]","[1199.96864, -38.249, 1193.45696, -193.32148]","[1497.25887, -52.75359, 1189.1609199999994, -58.01836]","[1788.79153, -82.6433, 1166.1306400000003, -119.55883999999998]","[2080.07246, -161.3617, 1165.1237199999996, -314.87360000000007]","[2380.49818, -227.17844, 1201.7028800000007, -263.2669599999999]"
