,Type,Point_1,Point_2,Point_3,Point_4,Point_5,Point_6,Point_7,Point_8,Point_9,Point_10,Point_11,Point_12,Point_13,Point_14,Point_15,Point_16
0,People,"[4600.5676, 1946.57412, 0, 0]","[4362.31228, 2020.66302, -953.0212800000008, 296.35559999999987]","[4099.46706, 2121.83175, -1051.3808800000006, 404.6749199999995]","[3820.7657600000002, 2113.21269, -1114.8051999999989, -34.47623999999996]","[3546.0301600000003, 2060.89624, -1098.9424, -209.26579999999922]","[3266.36879, 2065.93896, -1118.645480000001, 20.17087999999967]","[2985.43524, 2110.61939, -1123.7342000000008, 178.72171999999955]","[2662.4438, 2142.3338, -1291.9657599999991, 126.85764000000017]","[2351.7935399999997, 2061.42342, -1242.6010400000025, -323.6415199999995]","[2064.33162, 1961.8943800000002, -1149.847679999999, -398.1161599999996]","[1785.0791100000001, 1953.3020199999999, -1117.0100399999992, -34.369440000001305]","[1475.63166, 1985.19754, -1237.7898000000005, 127.58208000000013]","[1155.0126, 1983.0017899999998, -1282.47624, -8.783000000000357]","[836.10475, 1919.32295, -1275.6314000000002, -254.71535999999924]","[506.7531, 1882.7930199999998, -1317.4065999999998, -146.1197200000006]","[205.50905, 1971.39238, -1204.9762, 354.39744000000064]"
1,People,"[-86.15725, 2086.33458, 0, 0]","[-403.99685, 2110.5170399999997, -1271.3584, 96.72983999999815]","[-737.47521, 2095.03243, -1333.9134399999998, -61.93843999999808]","[-1124.9554699999999, 2146.3340399999997, -1549.9210399999997, 205.2064399999981]","[-1410.8319800000002, 2300.19522, -1143.5060400000011, 615.4447200000013]","[-1687.43805, 2484.46665, -1106.4242799999993, 737.0857199999991]","[-1987.49455, 2564.00752, -1200.2259999999997, 318.1634800000011]","[-2295.2123899999997, 2624.76854, -1230.8713599999992, 243.04407999999967]","[-2573.9399, 2744.83125, -1114.9100400000016, 480.25084000000106]","[-2804.56382, 2911.79797, -922.49568, 667.8668799999996]","[-3095.0803899999996, 3116.8843899999997, -1162.066279999999, 820.3456799999985]","[-3377.17927, 3225.92697, -1128.3955200000019, 436.1703200000011]","[-3504.534, 3249.42886, -509.41892000000007, 94.00756000000001]","[-3546.79696, 3253.65556, -169.05184000000008, 16.906800000000658]","[-3550.91558, 3266.3439399999997, -16.474479999998948, 50.75351999999839]","[-3548.9909799999996, 3281.09609, 7.698400000001129, 59.008600000001024]"
2,People,"[-3539.9595299999996, 3316.69743, 0, 0]","[-3529.07588, 3345.42739, 43.534599999999045, 114.91983999999866]","[-3532.0052600000004, 3354.36319, -11.717520000001969, 35.7432000000008]","[-3542.0646, 3345.47831, -40.23735999999917, -35.539520000000266]","[-3547.2393899999997, 3342.14468, -20.6991599999983, -13.334520000000339]","[-3543.3819299999996, 3314.77768, 15.429840000000695, -109.46799999999894]","[-3521.62782, 3245.86647, 87.0164399999976, -275.64484000000084]","[-3436.63106, 3126.44324, 339.98704, -477.6929199999995]","[-3291.73033, 2960.50716, 579.6029200000017, -663.7443200000004]","[-3085.60849, 2787.2680600000003, 824.4873599999992, -692.9563999999991]","[-2932.64435, 2665.54655, 611.8565600000002, -486.88604000000123]","[-2828.279946666666, 2481.255453333333, 417.45761333333576, -737.1643866666673]","[-2756.20586, 2207.3676800000003, 288.29634666666425, -1095.5510933333317]","[-2592.9344333333333, 1963.7261466666666, 653.0857066666667, -974.5661333333346]","[-2401.59063, 1753.9147, 765.3752133333328, -839.2457866666664]","[-2201.341666, 1491.412308, 800.9958560000014, -1050.0095680000004]"
3,People,"[-2049.4654800000003, 1201.50441, 0, 0]","[-1883.9615199999998, 891.8240900000001, 662.0158400000018, -1238.7212799999998]","[-1683.53922, 633.53708, 801.6891999999998, -1033.1480400000005]","[-1466.84025, 376.17106, 866.7958799999997, -1029.4640799999997]","[-1310.7329, 87.61480999999999, 624.4294, -1154.2250000000001]","[-1174.59718, -213.95234, 544.54288, -1206.2685999999999]","[-983.43785, -525.88375, 764.6373199999998, -1247.7256399999999]","[-735.4461299999999, -788.1689700000001, 991.9668800000004, -1049.1408800000004]","[-508.25636, -1076.71231, 908.7590800000006, -1154.1733600000005]","[-385.5386, -1400.62308, 490.87104, -1295.6430800000007]","[-278.26571, -1742.55745, 429.09155999999984, -1367.7374799999998]","[-109.75256, -2016.22251, 674.0526, -1094.6602400000002]","[86.16655, -2265.28785, 783.67644, -996.2613600000004]","[241.97747, -2557.22694, 623.24368, -1167.7563599999994]","[312.21677999999997, -2839.4909, 280.95723999999984, -1129.055839999999]","[407.05484, -3183.82352, 379.35224000000017, -1377.3304800000005]"
4,People,"[539.35403, -3416.29055, 0, 0]","[604.91447, -3523.3377, 262.24176000000034, -428.1885999999995]","[618.23829, -3567.67056, 53.29527999999982, -177.33143999999993]","[606.98766, -3583.2125899999996, -45.002520000000004, -62.16811999999845]","[578.71567, -3592.35283, -113.08795999999984, -36.560960000000705]","[571.98426, -3587.6382799999997, -26.925640000000385, 18.85820000000058]","[576.21393, -3578.7911799999997, 16.918680000000222, 35.38839999999982]","[571.16368, -3587.8497700000003, -20.201000000000022, -36.2343600000022]","[565.7261599999999, -3585.8544, -21.75008000000027, 7.981480000000381]","[555.47725, -3554.6236, -40.99563999999964, 124.92320000000109]","[554.12771, -3476.38187, -5.398160000000189, 312.96691999999894]","[547.66481, -3251.426, -25.851599999999962, 899.8234800000009]","[412.77062, -2894.81378, -539.5767599999999, 1426.44888]","[246.95604, -2629.36688, -663.25832, 1061.7875999999997]","[187.01908, -2422.12787, -239.74784, 828.9560400000009]","[215.248, -2170.54284, 112.91567999999995, 1006.3401199999989]"
5,People,"[194.95578, -1929.47145, 0, 0]","[90.38419, -1695.979, -418.28636, 933.9697999999999]","[-45.271229999999996, -1439.83087, -542.62168, 1024.5925200000001]","[-155.16178, -1166.44866, -439.56219999999996, 1093.52884]","[-289.39212000000003, -861.5143800000001, -536.9213600000002, 1219.7371199999998]","[-498.59993, -627.06495, -836.8312399999998, 937.7977200000005]","[-753.77078, -409.42465, -1020.6833999999999, 870.5611999999999]","[-963.04842, -130.06098, -837.1105600000001, 1117.4546799999998]","[-1120.67288, 160.44949, -630.497840000001, 1162.0418800000011]","[-1298.43291, 439.72045, -711.0401199999997, 1117.0838400000002]","[-1533.84029, 637.76887, -941.6295200000004, 792.1936799999999]","[-1757.3772600000002, 858.5796300000001, -894.1478800000004, 883.2430400000003]","[-1921.22285, 1132.4424800000002, -655.3823599999996, 1095.4514000000004]","[-2096.71542, 1450.06137, -701.9702799999995, 1270.475559999999]","[-2322.7582899999998, 1721.92059, -904.1714799999991, 1087.4368800000002]","[-2567.44757, 1930.0979100000002, -978.7571200000002, 832.709280000001]"
6,People,"[-2822.31889, 2178.61448, 0, 0]","[-2972.50663, 2437.1374, -600.7509599999994, 1034.0916799999995]","[-3140.00885, 2711.69567, -670.0088800000012, 1098.23308]","[-3357.32339, 2974.46944, -869.2581599999994, 1051.0950799999991]","[-3496.97045, 3110.04145, -558.5882399999991, 542.2880400000013]","[-3567.1595700000003, 3183.0689199999997, -280.75648000000183, 292.10987999999816]","[-3586.1304, 3205.20336, -75.883319999999, 88.53776000000107]","[-3587.10042, 3209.90538, -3.8800800000008167, 18.8080800000007]","[-3582.4922100000003, 3218.6352100000004, 18.432839999999505, 34.91932000000091]","[-3582.75246, 3225.39382, -1.0409999999992579, 27.03443999999763]","[-3587.5554899999997, 3228.76514, -19.212119999998322, 13.485280000000785]","[-3587.77479, 3229.7410600000003, -0.877200000000812, 3.903680000001259]","[-3581.32028, 3229.7060699999997, 25.81804000000011, -0.1399600000022474]","[-3571.78235, 3209.04113, 38.15171999999984, -82.65975999999864]","[-3566.07789, 3160.60556, 22.817839999999705, -193.7422800000004]","[-3516.1308700000004, 3046.86016, 199.78807999999844, -454.98159999999916]"
7,People,"[-3306.98398, 2825.08454, 0, 0]","[-2964.70329, 2625.9850699999997, 1369.1227600000002, -796.3978800000004]","[-2719.91542, 2494.5070600000004, 979.1514800000004, -525.9120399999974]","[-2548.0595, 2331.9785, 687.4236799999999, -650.1142400000008]","[-2366.45973, 2082.70872, 726.3990799999992, -997.0791200000003]","[-2128.6570699999997, 1909.484355, 951.2106400000011, -692.8974600000001]","[-1872.77217, 1788.1729, 1023.5395999999992, -485.2458200000001]","[-1653.5466900000001, 1605.13306, 876.9019199999993, -732.1593600000006]","[-1465.52429, 1346.84151, 752.0896000000009, -1033.1662000000006]","[-1270.53162, 1035.31176, 779.9706800000004, -1246.1189999999997]","[-1047.03287, 790.39517, 893.9949999999999, -979.6663600000002]","[-834.96087, 533.81138, 848.288, -1026.33516]","[-690.5608900000001, 229.57214, 577.5999199999997, -1216.95696]","[-572.4991200000001, -90.58029, 472.2470800000001, -1280.60972]","[-419.99143, -399.65987, 610.0307600000003, -1236.31832]","[-226.53794, -638.85512, 773.81396, -956.7810000000002]"
8,People,"[-33.33992, -932.2157199999999, 0, 0]","[54.89638000000001, -1253.8391900000001, 352.9452, -1286.493880000001]","[106.90786999999999, -1557.04818, 208.04595999999992, -1212.8359599999994]","[216.26556000000002, -1835.58882, 437.43076000000013, -1114.1625599999998]","[391.46232000000003, -2157.77932, 700.78704, -1288.7620000000006]","[514.06998, -2494.68525, 490.4306399999998, -1347.6237199999996]","[496.21198, -2768.9846199999997, -71.43200000000002, -1097.197479999999]","[451.23398, -3109.90634, -179.91200000000003, -1363.686880000001]","[464.81229, -3429.71629, 54.31324000000023, -1279.2398000000005]","[439.24397999999997, -3578.00302, -102.27324000000021, -593.146920000001]","[413.4739260335196, -3620.3852220111735, -103.08021586592145, -169.5288080446935]","[412.69447631284913, -3619.9442387709496, -3.117798882681882, 1.763932960895545]","[411.9150265921788, -3619.5032555307257, -3.117798882681427, 1.763932960895545]","[411.1355768715084, -3619.0622722905027, -3.117798882681427, 1.763932960891907]","[410.356127150838, -3618.621289050279, -3.1177988826816545, 1.763932960895545]","[409.5766774301676, -3618.1803058100563, -3.1177988826816545, 1.763932960890088]"
9,People,"[408.79722770949724, -3617.739322569832, 0, 0]","[408.0177779888268, -3617.2983393296086, -3.1177988826816545, 1.763932960893726]","[434.61324, -3581.40679, 106.38184804469279, 143.5661973184342]","[478.3394, -3509.83328, 174.90463999999997, 286.2940400000007]","[595.09578, -3409.05545, 467.0255199999999, 403.11132]","[785.70403, -3136.99657, 762.433, 1088.2355200000002]","[935.50315, -2855.9582800000003, 599.1964800000001, 1124.153159999998]","[1092.33909, -2676.34527, 627.3437599999997, 718.452040000002]","[1336.17073, -2566.0996, 975.3265600000013, 440.98267999999956]","[1548.50426, -2417.1113, 849.3341199999995, 595.9531999999999]","[1660.05944, -2143.03188, 446.22072000000026, 1096.31768]","[1785.3545800000002, -1853.1150100000002, 501.1805600000007, 1159.6674799999992]","[1940.9792899999998, -1649.02424, 622.4988399999984, 816.363080000001]","[2123.08921, -1401.3424400000001, 728.4396800000013, 990.7271999999994]","[2223.7138600000003, -1060.75687, 402.4986000000008, 1362.3422800000008]","[2271.8662600000002, -726.25305, 192.60959999999977, 1338.0152799999996]"
