,Type,Point_1,Point_2,Point_3,Point_4,Point_5,Point_6,Point_7,Point_8,Point_9,Point_10,Point_11,Point_12,Point_13,Point_14,Point_15,Point_16
0,People,"[8596.69338, -202.70027, 0, 0]","[8616.29217, -77.88251, 78.39516000000003, 499.27103999999997]","[8632.62277, 53.24589, 65.32239999999729, 524.5136]","[8635.6147, 201.54239, 11.967720000000554, 593.186]","[8598.435023333333, 276.11984118421054, -148.71870666666655, 298.3098047368421]","[8552.69269, 328.4239176644737, -182.96933333333436, 209.2163059210527]","[8506.950356666666, 380.7279941447368, -182.96933333333436, 209.21630592105225]","[8461.208023333333, 433.032070625, -182.96933333333436, 209.21630592105294]","[8415.465689999999, 485.3361471052632, -182.96933333333453, 209.2163059210529]","[8369.723356666665, 537.6402235855263, -182.96933333333436, 209.21630592105248]","[8323.981023333334, 589.9443000657895, -182.96933333332709, 209.21630592105294]","[8278.23869, 642.2483765460527, -182.96933333333436, 209.21630592105248]","[8232.496356666667, 694.5524530263158, -182.96933333333436, 209.21630592105248]","[8186.754023333333, 746.8565295065789, -182.96933333333436, 209.21630592105248]","[8141.011689999999, 799.1606059868421, -182.96933333333436, 209.21630592105294]","[8095.269356666667, 851.4646824671053, -182.96933333333072, 209.21630592105248]"
1,People,"[8049.527023333333, 903.7687589473684, 0, 0]","[8003.784689999999, 956.0728354276316, -182.969333333338, 209.21630592105294]","[7958.042356666667, 1008.3769119078949, -182.96933333332709, 209.21630592105294]","[7912.300023333333, 1060.680988388158, -182.96933333333436, 209.21630592105294]","[7866.55769, 1112.9850648684212, -182.96933333333436, 209.21630592105248]","[7820.815356666666, 1165.2891413486843, -182.96933333333436, 209.21630592105248]","[7775.073023333333, 1217.5932178289474, -182.96933333333072, 209.21630592105248]","[7729.33069, 1269.8972943092106, -182.96933333333436, 209.21630592105248]","[7683.588356666666, 1322.2013707894737, -182.96933333333453, 209.21630592105268]","[7637.846023333333, 1374.5054472697368, -182.96933333333436, 209.21630592105248]","[7592.10369, 1426.8095237500002, -182.96933333333072, 209.2163059210534]","[7546.361356666666, 1479.1136002302633, -182.96933333333436, 209.21630592105248]","[7500.619023333333, 1531.4176767105264, -182.96933333333436, 209.21630592105248]","[7454.87669, 1583.7217531907895, -182.96933333333072, 209.21630592105248]","[7409.134356666666, 1636.0258296710526, -182.969333333338, 209.21630592105248]","[7363.392023333334, 1688.329906151316, -182.96933333332709, 209.2163059210534]"
2,People,"[7317.64969, 1740.633982631579, 0, 0]","[7271.907356666667, 1792.9380591118422, -182.96933333333436, 209.21630592105248]","[7226.165023333333, 1845.2421355921051, -182.96933333333436, 209.21630592105157]","[7180.42269, 1897.5462120723685, -182.96933333333072, 209.2163059210534]","[7134.680356666667, 1949.850288552632, -182.96933333333436, 209.2163059210543]","[7088.938023333333, 2002.154365032895, -182.96933333333436, 209.21630592105157]","[7043.1956900000005, 2054.458441513158, -182.96933333333072, 209.21630592105248]","[6997.453356666667, 2106.762517993421, -182.96933333333436, 209.21630592105248]","[6891.001906666666, 2087.424846666667, -425.8058000000023, -77.35068530701763]","[6674.074875, 1897.773975, -867.7081266666646, -758.6034866666669]","[6455.6115, 1694.17107, -873.8535000000011, -814.4116199999999]","[6219.804030909091, 1522.7410590909092, -943.2298763636354, -685.7200436363637]","[5978.03599, 1379.44728, -967.0721636363633, -573.1751163636363]","[5719.038968571429, 1230.2891942857143, -1035.9880857142853, -596.6323428571432]","[5456.65348, 1072.51902, -1049.5419542857162, -631.0806971428574]","[5188.81765, 929.68164, -1071.34332, -571.3495199999998]"
3,People,"[4919.12811, 821.33915, 0, 0]","[4648.40614, 716.16564, -1082.8878799999984, -420.69403999999986]","[4399.98141, 587.62404, -993.6989199999989, -514.1664000000001]","[4136.31489, 440.94811, -1054.6660800000027, -586.7037200000002]","[3862.8998, 299.90478, -1093.660359999998, -564.1733199999999]","[3591.12466, 147.95877, -1087.1005600000008, -607.7840400000001]","[3342.43331, -38.44636, -994.7654000000002, -745.6205199999999]","[3128.85125, -238.93878, -854.3282399999989, -801.96968]","[2913.68564, -446.59657, -860.6624400000009, -830.6311600000006]","[2685.55166, -630.93499, -912.5359200000003, -737.3536799999999]","[2452.89186, -818.13444, -930.6391999999996, -748.7978000000003]","[2251.25209, -1021.42413, -806.5590800000009, -813.1587599999998]","[2046.79025, -1231.60593, -817.8473599999998, -840.7271999999998]","[1837.9295, -1422.00752, -835.4430000000002, -761.6063600000007]","[1633.10928, -1598.23173, -819.2808800000003, -704.8968399999994]","[1428.78617, -1794.58737, -817.2924399999993, -785.42256]"
4,People,"[1227.29721, -2006.68029, 0, 0]","[1026.73779, -2214.23034, -802.2376800000002, -830.2002000000002]","[824.27186, -2385.42642, -809.8637199999998, -684.7843199999988]","[612.44392, -2558.45073, -847.3117599999996, -692.097240000001]","[428.11425, -2737.09421, -737.3186800000001, -714.5739200000007]","[262.10809, -2926.72795, -664.0246400000001, -758.534959999999]","[80.8092, -3093.61043, -725.19556, -667.5299200000009]","[-124.54779, -3238.45559, -821.42796, -579.3806399999994]","[-335.61792, -3377.48257, -844.2805200000008, -556.1079200000008]","[-520.76674, -3508.48202, -740.59528, -523.9977999999992]","[-753.83239, -3638.76807, -932.2626, -521.1442000000006]","[-944.4752, -3711.74704, -762.5712399999998, -291.91588000000047]","[-1052.56883, -3726.33636, -432.37451999999985, -58.357279999998354]","[-1093.1656, -3719.13918, -162.38708000000042, 28.788719999998648]","[-1093.03796, -3708.4103, 0.5105599999997139, 42.91552000000047]","[-1077.53482, -3712.34878, 62.01256000000012, -15.753919999999198]"
5,People,"[-1045.87634, -3724.45119, 0, 0]","[-981.90098, -3733.88501, 255.9014400000001, -37.735279999998966]","[-920.59074, -3723.89486, 245.2409600000001, 39.96060000000034]","[-909.87579, -3703.02865, 42.85979999999972, 83.46483999999873]","[-945.07317, -3680.57929, -140.7895199999998, 89.79744000000028]","[-985.16141, -3663.36678, -160.35296000000017, 68.85004000000117]","[-1011.71144, -3666.47433, -106.20011999999997, -12.430200000000696]","[-1017.93953, -3662.46654, -24.912359999999808, 16.031160000000455]","[-1012.6227, -3643.49081, 21.267319999999945, 75.90292000000052]","[-932.92383, -3641.66022, 318.7954800000002, 7.322359999998298]","[-793.57575, -3676.59096, 557.3923199999999, -139.72295999999915]","[-677.75966, -3747.67408, 463.26435999999967, -284.3324799999991]","[-580.72675, -3734.16056, 388.13164000000006, 54.054079999999885]","[-413.76317, -3638.25982, 667.8543200000001, 383.60295999999835]","[-196.41775, -3492.48248, 869.38168, 583.1093600000004]","[-16.58514, -3313.72794, 719.3304400000001, 715.0181599999996]"
6,People,"[113.47396, -3109.81628, 0, 0]","[234.23764, -2881.54439, 483.05472, 913.0875599999999]","[364.94481, -2676.04165, 522.8286800000001, 822.0109599999996]","[502.82356, -2465.54707, 551.5149999999999, 841.9783200000002]","[641.48739, -2235.25262, 554.6553200000001, 921.1777999999995]","[773.97927, -1987.52644, 529.9675200000001, 990.9047200000005]","[888.19378, -1726.72417, 456.8580399999996, 1043.2090800000005]","[998.17698, -1450.09289, 439.93280000000004, 1106.5251200000002]","[1088.01167, -1149.96605, 359.3387600000009, 1200.5073600000007]","[1096.76582, -876.4533, 35.016599999999926, 1094.051]","[1061.24869, -597.99245, -142.06852000000072, 1113.8434000000002]","[1027.64752, -308.55865, -134.40467999999964, 1157.7351999999998]","[1008.14771, -10.21032, -77.9992400000001, 1193.39332]","[969.77022, 291.55315, -153.50995999999986, 1207.0538800000002]","[890.25358, 568.26607, -318.06655999999975, 1106.85168]","[789.01821, 827.6939, -404.9414800000004, 1037.71132]"
7,People,"[706.98401, 1087.80651, 0, 0]","[614.65977, 1357.53427, -369.2969600000001, 1078.9110400000009]","[491.89121, 1595.43608, -491.0742399999999, 951.6072399999994]","[357.48208, 1820.30913, -537.63652, 899.4922000000006]","[234.36571, 2050.7526, -492.46547999999996, 921.7738799999988]","[129.26459, 2294.1244, -420.40448000000004, 973.4872000000014]","[22.11716, 2526.23679, -428.58972, 928.4495599999991]","[-93.7841, 2726.08241, -463.60504, 799.3824800000002]","[-200.45599, 2909.54167, -426.6875600000005, 733.837040000001]","[-249.72096, 3084.87742, -197.0598799999999, 701.3429999999989]","[-278.55215, 3246.67628, -115.32475999999997, 647.1954400000013]","[-309.87651, 3334.01676, -125.29744000000005, 349.3619199999994]","[-326.72532, 3347.09301, -67.39524000000006, 52.30500000000029]","[-323.474, 3300.47694, 13.005280000000084, -186.46428000000014]","[-312.27264, 3217.04207, 44.80543999999986, -333.7394800000002]","[-300.93612, 3164.66471, 45.34608000000003, -209.5094399999998]"
8,People,"[-296.02556, 3155.20962, 0, 0]","[-287.31923, 3182.42452, 34.82531999999992, 108.85959999999977]","[-272.33034, 3253.03243, 59.955560000000105, 282.4316400000007]","[-269.11563, 3335.86253, 12.858839999999873, 331.3203999999987]","[-268.59378, 3378.93603, 2.087400000000116, 172.29399999999987]","[-270.15319, 3399.34673, -6.237640000000056, 81.64280000000144]","[-251.88718, 3389.74856, 73.06403999999998, -38.39268000000084]","[-238.33857, 3279.18175, 54.194439999999986, -442.2672399999992]","[-317.50179, 3147.51009, -316.6528800000004, -526.6866400000004]","[-392.74519, 3122.5541, -300.9735999999998, -99.82396000000153]","[-388.72018, 3062.55661, 16.100039999999808, -239.98995999999897]","[-376.96439, 2915.63845, 47.02316000000019, -587.6726400000007]","[-380.26473, 2704.34133, -13.201360000000022, -845.1884799999989]","[-375.78937, 2487.03485, 17.901439999999866, -869.2259200000008]","[-331.49445, 2285.79205, 177.1796800000002, -804.9712]","[-250.18975, 2060.65427, 325.2187999999999, -900.5511200000001]"
9,People,"[-181.21171, 1816.82889, 0, 0]","[-154.26797, 1550.71955, 107.77496000000008, -1064.43736]","[-145.59521, 1302.91476, 34.69103999999993, -991.2191600000006]","[-124.31399, 1107.19416, 85.12488000000002, -782.8823999999995]","[-84.6504, 966.79654, 158.65436, -561.5904799999998]","[-45.16025, 829.03324, 157.96060000000003, -551.0532000000003]","[-13.297, 683.50294, 127.45299999999999, -582.1212]","[26.76363, 501.38908, 160.24252, -728.45544]","[76.99501, 310.27884, 200.92552000000015, -764.4409600000006]","[140.3755, 104.44287, 253.52195999999998, -823.34388]","[204.99647, -125.46443, 258.48388, -919.6292]","[239.82507, -372.28569, 139.3144000000001, -987.28504]","[242.04945, -634.22759, 8.897519999999986, -1047.7676]","[230.41388, -892.85153, -46.542280000000005, -1034.4957600000002]","[229.29168, -1167.39228, -4.488799999999969, -1098.163]","[214.73879, -1459.70787, -58.21156000000008, -1169.2623599999997]"
