,Type,Point_1,Point_2,Point_3,Point_4,Point_5,Point_6,Point_7,Point_8,Point_9,Point_10,Point_11,Point_12,Point_13,Point_14,Point_15,Point_16
0,People,"[-8302.00894, 1205.6495300000001, 0, 0]","[-8245.420409999999, 1465.47445, 226.3541200000036, 1039.2996799999992]","[-8209.356738301887, 1533.8423558490565, 144.2546867924466, 273.4716233962263]","[-8190.047313773585, 1471.2185681132073, 77.23769811320744, -250.49515094339677]","[-8170.737889245283, 1408.5947803773583, 77.23769811320744, -250.49515094339586]","[-8151.4284647169825, 1345.9709926415096, 77.2376981132038, -250.49515094339495]","[-8132.119040188679, 1283.3472049056606, 77.23769811321472, -250.49515094339586]","[-8112.809615660377, 1220.7234171698112, 77.23769811320744, -250.49515094339768]","[-8079.09577, 1099.01227, 134.8553826415083, -486.8445886792456]","[-7979.68184, 950.91984, 397.65571999999884, -592.3697199999997]","[-7788.45737, 914.61103, 764.8978800000004, -145.23523999999998]","[-7519.53052, 893.3135900000001, 1075.7073999999993, -85.18975999999975]","[-7247.91688, 815.68169, 1086.454560000002, -310.52760000000035]","[-6982.01545, 711.08924, 1063.6057199999996, -418.36979999999994]","[-6723.93374, 653.45571, 1032.326839999998, -230.53412000000026]","[-6438.57246, 642.71317, 1141.4451200000003, -42.97015999999985]"
1,People,"[-6144.9601299999995, 606.03007, 0, 0]","[-5869.354060000001, 558.34826, 1102.4242799999956, -190.72724000000017]","[-5569.51999, 541.41325, 1199.3362800000032, -67.74004000000014]","[-5253.67029, 589.79249, 1263.398799999999, 193.51696000000038]","[-4917.44326, 632.81107, 1344.90812, 172.07431999999972]","[-4624.1288, 638.8257122222223, 1173.2578399999984, 24.058568888889113]","[-4320.33483, 664.96655, 1215.1758800000025, 104.56335111111093]","[-4046.0510200000003, 788.68446, 1097.1352399999978, 494.87163999999984]","[-3758.494936666666, 912.2354333333334, 1150.224333333338, 494.20389333333424]","[-3469.24046, 1008.6759099999999, 1157.0179066666642, 385.76190666666616]","[-3176.9944600000003, 1088.93013, 1168.9839999999986, 321.0168800000001]","[-2895.57463, 1186.43401, 1125.679320000001, 390.0155199999999]","[-2602.86196, 1347.38801, 1170.8506799999996, 643.8159999999998]","[-2297.98306, 1428.1012699999999, 1219.5156000000006, 322.85303999999996]","[-1995.86225, 1444.13471, 1208.4832400000005, 64.13376000000062]","[-1720.4202100000002, 1483.46775, 1101.7681599999987, 157.33215999999993]"
2,People,"[-1441.78235, 1535.01836, 0, 0]","[-1195.69444, 1498.5394, 984.3516399999999, -145.91584000000057]","[-1026.88685, 1376.80764, 675.2303599999996, -486.9270399999996]","[-873.27764, 1206.61261, 614.4368400000003, -680.7801200000004]","[-682.88458, 1060.80972, 761.57224, -583.2115599999997]","[-479.28432000000004, 904.7343599999999, 814.40104, -624.3014400000002]","[-320.1142, 701.82815, 636.6804800000002, -811.6248399999995]","[-152.14941000000002, 447.56677, 671.8591599999999, -1017.0455200000001]","[60.35893000000001, 242.4503, 850.0333600000009, -820.4658800000008]","[335.1652, 109.30151000000001, 1099.2250800000002, -532.59516]","[627.78715, -7.179810000000001, 1170.4877999999999, -465.92528000000004]","[917.00858, -131.02645, 1156.8857200000002, -495.38656000000003]","[1222.07955, -195.50999, 1220.2838799999995, -257.9341599999999]","[1535.62556, -131.79388, 1254.18404, 254.86443999999995]","[1865.99658, -89.5845, 1321.4840800000002, 168.83751999999998]","[2187.5111899999997, -122.86568999999999, 1286.0584399999989, -133.12475999999992]"
3,People,"[2533.1302100000003, -165.01748999999998, 0, 0]","[2868.53875, -126.22288999999999, 1341.6341599999996, 155.17839999999995]","[3215.43881, -110.15771000000001, 1387.6002399999998, 64.26071999999994]","[3538.31029, -125.25808, 1291.4859199999992, -60.40147999999999]","[3836.12361, -128.4865, 1191.2532800000008, -12.91368]","[4116.69918, -62.64699, 1122.302279999998, 263.35804]","[4425.06112, -16.51836, 1233.4477600000027, 184.51452]","[4732.8224036363645, -22.032095454545455, 1231.0451345454567, -22.054941818181817]","[5075.988535, -60.678635, 1372.664525454545, -154.58615818181832]","[5407.337210000001, -37.98928, 1325.3947000000007, 90.75742]","[5722.09891, 32.45772, 1259.0467999999964, 281.788]","[6018.91986, 64.90809, 1187.283800000001, 129.80148]","[6272.95908, 28.234090000000002, 1016.1568799999986, -146.696]","[6546.34408, -3.5467, 1093.5400000000009, -127.12316000000001]","[6839.51751, 24.943929999999998, 1172.6937199999993, 113.96252]","[7134.2719799999995, 72.10989000000001, 1179.0178799999994, 188.66384000000005]"
4,People,"[7416.41574, 29.1746, 0, 0]","[7736.4612400000005, -47.44804, 1280.1820000000007, -306.49056]","[8072.612989, -24.0993555, 1344.6069959999986, 93.39473799999999]","[8384.4657015, 28.69318825000001, 1247.4108499999966, 211.17017500000003]","[8726.7655, 75.4663, 1369.1991940000007, 187.092447]","[8943.06310760479, 136.42883, 865.190430419163, 243.85012]","[8930.956323173652, 192.93633, -48.42713772455318, 226.02999999999997]","[8918.849538742514, 249.44383, -48.42713772455318, 226.02999999999997]","[8906.742754311377, 305.95133, -48.42713772454594, 226.03000000000017]","[8894.635969880239, 362.45883, -48.42713772455318, 226.02999999999997]","[8882.529185449102, 418.96633, -48.4271377245459, 226.0300000000002]","[8870.422401017964, 475.47382999999996, -48.42713772455318, 226.02999999999975]","[8772.93757, 483.66035999999997, -389.9393240718564, 32.74612000000002]","[8622.326332962964, 343.12355555555547, -602.4449481481424, -562.147217777778]","[8486.971348395062, 182.83599074074073, -541.4199382716106, -641.150259259259]","[8351.616363827161, 22.54842592592587, -541.4199382716033, -641.1502592592594]"
5,People,"[8212.72019, 10.23215, 0, 0]","[8002.9725, 62.77763, -838.9907600000006, 210.18192]","[7759.61413, 70.99103000000001, -973.4334799999997, 32.85360000000003]","[7472.621690000001, 96.13665, -1147.9697599999963, 100.58247999999998]","[7181.8033700000005, 150.06573999999998, -1163.2732800000013, 215.7163599999999]","[6885.0009, 202.84978, -1187.2098800000022, 211.13616000000013]","[6593.73706, 193.95608000000001, -1165.0553599999985, -35.57479999999998]","[6295.94375, 160.29298, -1191.17324, -134.65240000000006]","[5991.35832, 185.32623999999998, -1218.3417200000015, 100.13304000000002]","[5674.16146, 259.89864, -1268.78744, 298.28960000000006]","[5380.986011282052, 278.07686435897443, -1172.7017948717948, 72.71289743589773]","[5085.230351578947, 294.4961252631578, -1183.0226388124174, 65.6770436167335]","[4791.40671, 325.3577, -1175.294566315788, 123.44629894736886]","[4486.54408, 393.66138, -1219.4505200000021, 273.21471999999994]","[4172.808529999999, 432.92723, -1254.9422000000013, 157.0634]","[3857.34767, 427.65207999999996, -1261.843439999997, -21.100600000000213]"
6,People,"[3540.30575, 420.48507, 0, 0]","[3228.8587399999997, 460.75925, -1245.7880400000013, 161.09672]","[2925.42924, 487.56355999999994, -1213.717999999999, 107.21723999999972]","[2631.50553, 467.83664000000005, -1175.69484, -78.90767999999957]","[2328.9780100000003, 439.52865, -1210.1100799999986, -113.23196000000007]","[2038.36768, 442.26222, -1162.4413200000008, 10.934279999999944]","[1735.65126, 477.08606, -1210.8656799999999, 139.29535999999985]","[1444.7600699999998, 453.21990999999997, -1163.5647600000011, -95.46460000000002]","[1142.3183199999999, 430.76572000000004, -1209.767000000001, -89.81675999999979]","[860.2519, 470.65262, -1128.2656799999995, 159.54759999999987]","[592.5123, 586.01121, -1070.9584, 461.43435999999997]","[326.70749, 706.21274, -1063.21924, 480.8061200000002]","[29.84814, 798.39274, -1187.4374, 368.7199999999998]","[-252.22981000000001, 936.1171199999999, -1128.3118, 550.8975199999995]","[-503.19725999999997, 1166.63173, -1003.8697999999998, 922.0584400000007]","[-769.07295, 1355.87175, -1063.50276, 756.9600799999998]"
7,People,"[-1045.45993, 1448.7858099999999, 0, 0]","[-1359.00648, 1494.87966, -1254.1862, 184.3754000000008]","[-1669.57133, 1550.0054, -1242.2594, 220.5029599999998]","[-1971.5089600000001, 1573.93868, -1207.7505200000005, 95.73311999999987]","[-2220.09589, 1542.08656, -994.3477199999998, -127.40848000000005]","[-2408.16215, 1524.09707, -752.2650400000002, -71.95795999999973]","[-2549.80152, 1585.16267, -566.5574799999995, 244.26239999999962]","[-2666.94029, 1746.24685, -468.5550800000001, 644.3367200000002]","[-2830.1027, 1940.98805, -652.6496400000002, 778.9648000000004]","[-3016.9798, 2084.62264, -747.5084000000006, 574.5383600000005]","[-3227.6998399999998, 2202.1179899999997, -842.8801599999988, 469.98139999999876]","[-3463.75797, 2372.66074, -944.2325200000014, 682.1710000000003]","[-3716.907520441177, 2515.268887352941, -1012.5982017647075, 570.4325894117646]","[-3978.6822226470586, 2526.782924117647, -1047.0988088235263, 46.056147058823626]","[-4240.4569248529415, 2538.296960882353, -1047.0988088235317, 46.056147058823626]","[-4522.01884, 2543.36793, -1126.247660588233, 20.28387647058844]"
8,People,"[-4819.540415, 2480.385307, 0, 0]","[-5117.731618125, 2414.772710125, -1192.7648124999978, -262.45038750000094]","[-5415.922821249998, 2349.16011325, -1192.7648124999942, -262.4503874999991]","[-5711.24735, 2247.83079, -1181.298115000005, -405.31729300000006]","[-5998.34498, 2179.2172800000003, -1148.3905200000008, -274.4540399999987]","[-6312.521229999999, 2124.74287, -1256.704999999998, -217.89764000000105]","[-6593.97839, 2027.62502, -1125.8286400000034, -388.47140000000036]","[-6901.513784000002, 1942.593041, -1230.1415760000054, -340.12791599999946]","[-7262.084248275862, 1949.247114482759, -1442.2818571034418, 26.61629393103524]","[-7460.697813448275, 1934.267121724138, -794.4542606896539, -59.91997103448375]","[-7589.998498793103, 1904.168276896552, -517.2027413793112, -120.39537931034374]","[-7719.299184137931, 1874.0694320689652, -517.2027413793112, -120.39537931034738]","[-7848.599869482758, 1843.9705872413795, -517.2027413793076, -120.39537931034283]","[-7977.900554827585, 1813.871742413793, -517.2027413793112, -120.39537931034556]","[-8107.201240172413, 1783.772897586207, -517.2027413793112, -120.39537931034465]","[-8236.501925517241, 1753.6740527586205, -517.2027413793112, -120.39537931034556]"
9,People,"[-8065.95657, 1711.4577800000002, 0, 0]","[-7760.9479200000005, 1714.55698, 1220.034599999999, 12.39679999999953]","[-7553.23567, 1708.625, 830.849000000002, -23.727920000000267]","[-7409.01937, 1659.04403, 576.8652000000002, -198.32387999999992]","[-7251.80925, 1496.46656, 628.8404799999989, -650.3098799999998]","[-7043.72658, 1320.12337, 832.3306800000028, -705.3727600000002]","[-6790.24551, 1234.73489, 1013.9242799999993, -341.5539200000003]","[-6515.77035, 1162.34491, 1097.9006399999998, -289.5599199999997]","[-6237.10836, 1028.75635, 1114.6479599999993, -534.3542400000001]","[-5947.65856, 885.58405, 1157.7992000000013, -572.6892000000003]","[-5645.6948, 839.6162199999999, 1207.8550399999986, -183.87132000000065]","[-5339.94993, 852.3594199999999, 1222.9794800000018, 50.97280000000001]","[-5048.71701, 797.1085, 1164.9316799999979, -221.00367999999935]","[-4741.36506, 689.5747200000001, 1229.4078000000009, -430.1351199999999]","[-4439.8792, 632.8865599999999, 1205.943439999999, -226.7526400000006]","[-4118.60159, 642.7035099999999, 1285.1104400000004, 39.26780000000008]"
