,Type,Point_1,Point_2,Point_3,Point_4,Point_5,Point_6,Point_7,Point_8,Point_9,Point_10,Point_11,Point_12,Point_13,Point_14,Point_15,Point_16
0,People,"[7413.564698044009, 1714.5575648410754, 0, 0]","[7318.081068459657, 1695.712310562347, -381.9345183374062, -75.38101711491345]","[7222.597438875307, 1676.8670562836185, -381.93451833740255, -75.38101711491436]","[7127.113809290953, 1658.02180200489, -381.93451833741346, -75.38101711491345]","[7031.630179706602, 1639.1765477261613, -381.9345183374062, -75.38101711491527]","[6936.146550122248, 1620.331293447433, -381.93451833741346, -75.38101711491345]","[6840.662920537898, 1601.4860391687039, -381.93451833740255, -75.38101711491618]","[6745.179290953545, 1582.6407848899755, -381.9345183374098, -75.38101711491345]","[6649.695661369193, 1563.7955306112467, -381.93451833741017, -75.38101711491534]","[6554.212031784841, 1544.9502763325181, -381.9345183374062, -75.38101711491436]","[6458.72840220049, 1526.1050220537893, -381.9345183374062, -75.38101711491527]","[6363.244772616136, 1507.259767775061, -381.93451833741346, -75.38101711491345]","[6267.761143031785, 1488.4145134963323, -381.9345183374062, -75.38101711491436]","[6172.277513447431, 1469.5692592176038, -381.93451833741346, -75.38101711491436]","[6076.793883863081, 1450.7240049388752, -381.93451833740255, -75.38101711491436]","[5981.310254278729, 1431.8787506601466, -381.9345183374062, -75.38101711491436]"
1,People,"[5885.826624694378, 1413.0334963814182, 0, 0]","[5790.342995110024, 1394.1882421026894, -381.93451833741346, -75.38101711491527]","[5694.859365525673, 1375.3429878239608, -381.9345183374062, -75.38101711491436]","[5599.375735941321, 1356.4977335452322, -381.9345183374062, -75.38101711491436]","[5503.892106356969, 1337.6524792665034, -381.9345183374098, -75.38101711491527]","[5408.408476772616, 1318.807224987775, -381.9345183374098, -75.38101711491345]","[5312.924847188264, 1299.9619707090465, -381.9345183374098, -75.38101711491436]","[5217.441217603911, 1281.116716430318, -381.9345183374098, -75.38101711491345]","[5121.957588019561, 1262.2714621515893, -381.9345183374029, -75.38101711491534]","[5026.473958435208, 1243.4262078728605, -381.9345183374098, -75.38101711491527]","[4930.990328850856, 1224.5809535941319, -381.9345183374098, -75.38101711491436]","[4836.0732100000005, 1196.4095, -379.6684754034213, -112.68581437652756]","[4756.3515, 1121.04422, -318.88684000000285, -301.46111999999994]","[4678.33341, 1035.41924, -312.0723599999983, -342.4999200000002]","[4571.430960000001, 942.98014, -427.60979999999836, -369.75639999999976]","[4432.0384, 911.3246300000001, -557.5702400000009, -126.62203999999974]"
2,People,"[4278.4775, 913.39979, 0, 0]","[4111.86786, 884.02459, -666.4385599999987, -117.50080000000025]","[3933.0073899999998, 828.52271, -715.4418800000021, -222.0075200000001]","[3764.8712299999997, 777.3194900000001, -672.5446400000001, -204.8128799999995]","[3578.83845, 764.5822900000001, -744.1311199999982, -50.94880000000012]","[3397.1598799999997, 786.46754, -726.714280000002, 87.54099999999971]","[3214.9222600000003, 823.341, -728.9504799999977, 147.4938400000001]","[3020.06502, 846.7829199999999, -779.4289600000011, 93.76767999999947]","[2826.42322, 862.2746300000001, -774.5672000000002, 61.966840000001014]","[2622.71843, 909.97182, -814.8191600000009, 190.78875999999946]","[2368.69035, 986.5215400000001, -1016.1123200000002, 306.1988800000004]","[2097.22959, 1028.83095, -1085.8430399999997, 169.23763999999983]","[1900.5765199999998, 1079.16921, -786.6122800000003, 201.35303999999996]","[1758.4574699999998, 1177.3651, -568.4762000000001, 392.78355999999985]","[1621.4864599999999, 1317.15031, -547.8840399999999, 559.14084]","[1473.5866800000001, 1451.20469, -591.599119999999, 536.2175200000001]"
3,People,"[1335.6191, 1545.57632, 0, 0]","[1184.0579599999999, 1607.5294099999999, -606.2445600000001, 247.8123599999999]","[1027.96488, 1651.08264, -624.3723199999995, 174.21292000000085]","[873.6704, 1706.63085, -617.1779200000001, 222.1928399999997]","[714.71226, 1806.4487100000001, -635.8325599999998, 399.27144000000044]","[550.67665, 1912.9066, -656.1424400000001, 425.8315599999996]","[383.51255, 1987.66621, -668.6564000000001, 299.03844000000026]","[206.71002, 2052.86939, -707.21012, 260.812719999999]","[15.65001, 2105.37656, -764.2400400000006, 210.02868000000146]","[-196.60855, 2172.64592, -849.0342400000001, 269.0774399999991]","[-417.11315, 2247.95174, -882.0184, 301.22328000000016]","[-638.99448, 2304.6183899999996, -887.5253199999997, 226.66659999999865]","[-861.9407199999999, 2299.46204, -891.78496, -20.62539999999899]","[-1104.3238, 2276.09145, -969.5323199999998, -93.48235999999997]","[-1355.83544, 2252.7506399999997, -1006.0465600000007, -93.36324000000059]","[-1622.19864, 2238.4630899999997, -1065.4528, -57.15020000000004]"
4,People,"[-1879.4190199999998, 2230.61062, 0, 0]","[-2121.9028, 2189.65173, -969.9351200000001, -163.83555999999953]","[-2366.19773, 2120.62591, -977.1797200000001, -276.10327999999936]","[-2602.08212, 2046.71, -943.5375600000007, -295.66364000000067]","[-2847.0495, 1985.38414, -979.8695200000002, -245.3034400000006]","[-3063.07759, 1932.28403, -864.1123599999992, -212.40043999999943]","[-3254.0559, 1870.4065600000001, -763.9132399999999, -247.5098799999996]","[-3455.2001, 1776.58488, -804.5768000000007, -375.28672000000006]","[-3670.1822399999996, 1675.0692, -859.9285599999993, -406.06272000000115]","[-3897.3757299999997, 1575.6096400000001, -908.7739600000004, -397.83823999999913]","[-4113.6560899999995, 1457.44906, -865.121439999999, -472.64232000000084]","[-4300.77881, 1306.8894300000002, -748.4908800000012, -602.238519999999]","[-4485.68666, 1132.5743400000001, -739.631400000002, -697.2603600000002]","[-4681.43956, 969.9694300000001, -783.011599999998, -650.4196400000001]","[-4882.5112899999995, 808.9284, -804.2869199999986, -644.1641200000004]","[-5064.92015, 637.81339, -729.6354400000018, -684.4600399999999]"
5,People,"[-5207.950470000001, 456.6645, 0, 0]","[-5345.8282899999995, 274.65004, -551.5112799999952, -728.0578399999999]","[-5508.5035100000005, 123.6878, -650.700880000004, -603.84896]","[-5688.45182, -16.47318, -719.7932399999991, -560.64392]","[-5864.5706, -151.40638, -704.4751199999992, -539.7328]","[-6030.37225, -299.49459, -663.2066000000013, -592.35284]","[-6206.67581, -459.91691, -705.2142399999975, -641.6892799999998]","[-6396.6546, -598.6152099999999, -759.9151600000005, -554.7931999999998]","[-6591.7759399999995, -730.90791, -780.4853599999994, -529.1708000000008]","[-6769.4861599999995, -856.2878300000001, -710.8408799999997, -501.51968000000033]","[-6922.901059999999, -980.21895, -613.659599999999, -495.7244799999994]","[-7065.83991, -1093.8608199999999, -571.7554000000018, -454.5674799999997]","[-7218.50688, -1182.27841, -610.6678800000009, -353.6703600000001]","[-7371.52365, -1287.2114800000002, -612.0670800000007, -419.7322800000011]","[-7489.082020000001, -1389.23544, -470.2334800000026, -408.09583999999904]","[-7540.41033, -1469.2937, -205.31323999999586, -320.2330400000001]"
6,People,"[-7551.31513, -1540.62974, 0, 0]","[-7537.3067599999995, -1606.89771, 56.03348000000187, -265.0718799999995]","[-7521.1213, -1670.34303, 64.74183999999877, -253.78128000000015]","[-7517.24284646154, -1715.1603236153844, 15.51381415384094, -179.26917446153766]","[-7513.337583824176, -1718.0500508131865, 15.621050549452775, -11.558908791208523]","[-7509.432321186813, -1720.9397780109894, 15.621050549452775, -11.558908791211252]","[-7505.527058549451, -1723.8295052087913, 15.621050549449137, -11.558908791207614]","[-7501.621795912089, -1726.7192324065936, 15.621050549449137, -11.558908791209433]","[-7497.716533274725, -1729.6089596043955, 15.62105054945279, -11.558908791207624]","[-7493.811270637363, -1732.4986868021979, 15.621050549449137, -11.558908791209433]","[-7489.906008, -1735.388414, 15.621050549452775, -11.558908791208523]","[-7486.000745362638, -1738.2781411978021, 15.621050549449137, -11.558908791208523]","[-7482.095482725274, -1741.1678683956045, 15.621050549452775, -11.558908791209433]","[-7478.190220087912, -1744.0575955934064, 15.621050549449137, -11.558908791207614]","[-7474.284957450551, -1746.9473227912088, 15.6210505494455, -11.558908791209433]","[-7470.379694813188, -1749.8370499890111, 15.621050549452775, -11.558908791209433]"
7,People,"[-7466.474432175824, -1752.7267771868133, 0, 0]","[-7462.569169538462, -1755.6165043846154, 15.621050549449137, -11.558908791208523]","[-7458.663906901099, -1758.5062315824175, 15.621050549452775, -11.558908791208523]","[-7454.758644263737, -1761.39595878022, 15.621050549449137, -11.558908791210342]","[-7450.853381626373, -1764.2856859780218, 15.621050549452775, -11.558908791206704]","[-7446.948118989011, -1767.175413175824, 15.621050549449137, -11.558908791208523]","[-7443.042856351649, -1770.0651403736265, 15.621050549449137, -11.558908791210342]","[-7439.137593714286, -1772.9548675714286, 15.621050549452775, -11.558908791208523]","[-7435.2323310769225, -1775.8445947692308, 15.62105054945279, -11.558908791208534]","[-7431.327068439559, -1778.734321967033, 15.621050549452775, -11.558908791209433]","[-7427.421805802199, -1781.6240491648352, 15.621050549441861, -11.558908791208523]","[-7423.516543164837, -1784.5137763626376, 15.621050549449137, -11.558908791209433]","[-7419.6112805274715, -1787.4035035604395, 15.621050549460051, -11.558908791207614]","[-7415.70601789011, -1790.2932307582419, 15.6210505494455, -11.558908791209433]","[-7411.800755252747, -1793.182957956044, 15.621050549452775, -11.558908791208523]","[-7407.895492615385, -1796.0726851538461, 15.621050549449137, -11.558908791208523]"
8,People,"[-7403.990229978022, -1798.9624123516485, 0, 0]","[-7400.084967340659, -1801.8521395494504, 15.621050549452775, -11.558908791207614]","[-7396.179704703297, -1804.7418667472527, 15.621050549449137, -11.558908791209433]","[-7392.274442065935, -1807.6315939450549, 15.621050549449137, -11.558908791208523]","[-7388.3691794285705, -1810.5213211428568, 15.621050549456413, -11.558908791207614]","[-7384.463916791208, -1813.4110483406596, 15.621050549449137, -11.558908791211252]","[-7380.558654153847, -1816.3007755384613, 15.6210505494455, -11.558908791206704]","[-7376.653391516485, -1819.190502736264, 15.621050549449137, -11.558908791211252]","[-7313.71441, -1797.41316, 251.75592606594023, 87.10937094505614]","[-7226.187440000001, -1753.6008199999999, 350.10787999999593, 175.2493600000007]","[-7113.780059999999, -1709.47826, 449.62952000000587, 176.49023999999918]","[-6975.1469799999995, -1722.28328, 554.5323199999984, -51.22008000000005]","[-6774.89734, -1767.19631, 800.9985599999964, -179.65211999999974]","[-6569.4807200000005, -1796.4126899999999, 821.6664799999999, -116.86551999999938]","[-6340.736284685314, -1802.5800221678326, 914.9777412587464, -24.66932867133073]","[-6111.991849370629, -1808.7473543356643, 914.9777412587391, -24.669328671327094]"
9,People,"[-5883.247414055943, -1814.9146865034968, 0, 0]","[-5654.502978741259, -1821.0820186713288, 914.9777412587391, -24.669328671328003]","[-5425.758543426573, -1827.2493508391608, 914.9777412587428, -24.669328671328003]","[-5197.74021, -1817.84573, 912.073333706292, 37.61448335664318]","[-4990.26181, -1767.3836, 829.9135999999999, 201.84852000000046]","[-4787.73921, -1745.29805, 810.090400000001, 88.34219999999914]","[-4563.87946, -1724.0014899999999, 895.4389999999985, 85.18624000000091]","[-4338.24607, -1701.2817300000002, 902.5335599999999, 90.8790399999989]","[-4107.29629, -1657.94405, 923.7991200000005, 173.3507200000005]","[-3886.2479200000002, -1619.61656, 884.1934799999999, 153.3099600000005]","[-3674.0066100000004, -1615.22864, 848.9652399999995, 17.55167999999958]","[-3456.53476, -1619.6064099999999, 869.8874000000014, -17.51107999999931]","[-3252.1810600000003, -1606.4393699999998, 817.4147999999986, 52.66816000000017]","[-3050.57239, -1570.6860900000001, 806.4346800000021, 143.0131199999987]","[-2848.86179, -1534.6870000000001, 806.8423999999995, 143.9963600000001]","[-2632.83375, -1534.69801, 864.1121600000006, -0.04403999999976804]"
