,Type,Point_1,Point_2,Point_3,Point_4,Point_5,Point_6,Point_7,Point_8,Point_9,Point_10,Point_11,Point_12,Point_13,Point_14,Point_15,Point_16
0,People,"[-8560.56498, 1039.61858, 0, 0]","[-8460.36745, 1000.15323, 400.79011999999784, -157.86140000000023]","[-8312.85244, 1021.34834, 590.0600399999967, 84.78044]","[-8148.50594, 1060.10901, 657.3860000000022, 155.04267999999956]","[-8037.6155, 1056.61969, 443.5617600000005, -13.957279999999628]","[-7910.87165, 990.33407, 506.97539999999935, -265.14248]","[-7760.20549, 874.55917, 602.664639999999, -463.0996]","[-7624.67607, 805.44416, 542.1176799999994, -276.46003999999994]","[-7428.50279, 796.08552, 784.6931200000042, -37.43456000000018]","[-7110.64307, 848.90233, 1271.4388799999979, 211.26724000000013]","[-6882.89355, 811.14603, 910.9980800000012, -151.02520000000004]","[-6601.36919, 748.03484, 1126.0974399999977, -252.44475999999986]","[-6288.22268, 710.96052, 1252.586040000002, -148.29728000000023]","[-5990.29795, 761.17306, 1191.698919999999, 200.85015999999996]","[-5691.90724, 793.92738, 1193.5628400000023, 131.01728000000003]","[-5389.38872, 737.42184, 1210.0740799999985, -226.02215999999999]"
1,People,"[-5088.08931, 646.65285, 0, 0]","[-4831.1045, 664.9185533333333, 1027.9392399999997, 73.06281333333345]","[-4524.568736666667, 699.9699233333333, 1226.1430533333332, 140.20548000000008]","[-4246.59798, 646.84628, 1111.88302666667, -212.4945733333334]","[-3979.23593, 547.83568, 1069.448199999999, -396.0423999999998]","[-3682.67646, 498.20466, 1186.2378799999988, -198.52408000000014]","[-3377.64061, 480.71852, 1220.1434000000008, -69.94455999999991]","[-3056.63747, 420.45314, 1284.0125599999992, -241.06151999999997]","[-2783.2645, 299.41539, 1093.4918800000005, -484.1510000000005]","[-2536.86915, 155.29864, 985.5814000000009, -576.467]","[-2261.75059, 127.24948, 1100.4742399999996, -112.19664]","[-1908.93659, 160.60936, 1411.2560000000003, 133.43952000000002]","[-1627.24383, 79.13168, 1126.7710400000005, -325.91072]","[-1397.44327, -4.9039, 919.2022399999996, -336.14232000000004]","[-1136.48178, 2.55949, 1043.8459599999996, 29.85356]","[-869.5152, 80.35109, 1067.86632, 311.1664]"
2,People,"[-586.19086, 126.11027, 0, 0]","[-295.45829, 108.64736, 1162.9302800000003, -69.85163999999997]","[-28.36773, 58.96019, 1068.36224, -198.74868000000004]","[233.67562, 102.95259, 1048.1734000000001, 175.9696]","[530.53729, 161.71485, 1187.44668, 235.04904000000005]","[825.57322, 111.17165, 1180.14372, -202.17280000000005]","[1156.39363, 21.00218, 1323.2816400000002, -360.67788]","[1503.71834, -7.1451, 1389.2988399999995, -112.58912]","[1777.67261, 37.72582, 1095.8170800000016, 179.48368000000016]","[2070.31169, 43.20024, 1170.5563199999997, 21.89768000000001]","[2351.47221, -6.18512, 1124.6420799999996, -197.54144]","[2649.06811, -60.95575, 1190.383600000001, -219.08252000000002]","[2955.87902, -14.35299, 1227.2436399999988, 186.41104]","[3266.70472, 49.32063, 1243.3028000000013, 254.69448]","[3559.45734, 21.99243, 1171.010479999999, -109.31280000000001]","[3865.44833, -33.67521, 1223.963960000001, -222.67056]"
3,People,"[4185.23597, -51.3672, 0, 0]","[4471.07457, -12.01986, 1143.3544000000002, 157.38935999999998]","[4756.852386865671, 39.71520880597015, 1143.1112674626856, 206.9402752238806]","[5035.931107014925, 59.975387910447765, 1116.3148805970159, 81.04071641791046]","[5315.009827164179, 80.23556701492538, 1116.3148805970159, 81.04071641791046]","[5594.088547313433, 100.495746119403, 1116.3148805970159, 81.04071641791046]","[5873.167267462687, 120.7559252238806, 1116.3148805970159, 81.0407164179104]","[6152.245987611941, 141.0161043283582, 1116.3148805970159, 81.04071641791046]","[6431.324707761194, 161.27628343283584, 1116.3148805970131, 81.04071641791059]","[6710.403427910449, 181.53646253731347, 1116.3148805970195, 81.04071641791052]","[6989.482148059702, 201.79664164179104, 1116.3148805970122, 81.04071641791029]","[7268.560868208956, 222.05682074626867, 1116.3148805970159, 81.04071641791052]","[7547.63958835821, 242.3169998507463, 1116.3148805970159, 81.04071641791052]","[7826.718308507463, 262.57717895522387, 1116.3148805970122, 81.04071641791029]","[8105.797028656718, 282.8373580597015, 1116.3148805970195, 81.04071641791052]","[8378.77195, 303.86863, 1091.8996853731296, 84.12508776119398]"
4,People,"[8487.54321261244, 331.3135597511962, 0, 0]","[8493.409721942584, 367.41002314832537, 23.466037320577016, 144.38585358851674]","[8499.276231272726, 403.50648654545455, 23.46603732056974, 144.38585358851674]","[8505.14274060287, 439.6029499425837, 23.466037320577016, 144.3858535885165]","[8511.009249933013, 475.6994133397129, 23.46603732056974, 144.38585358851697]","[8516.875759263157, 511.79587673684216, 23.466037320577016, 144.38585358851697]","[8522.742268593302, 547.8923401339713, 23.466037320577016, 144.3858535885165]","[8528.608777923444, 583.9888035311005, 23.46603732056974, 144.38585358851697]","[8534.475287253588, 620.0852669282297, 23.466037320577037, 144.38585358851665]","[8540.34179658373, 656.1817303253589, 23.46603732056974, 144.38585358851697]","[8546.208305913875, 692.2781937224881, 23.466037320577016, 144.38585358851697]","[8552.07481524402, 728.3746571196173, 23.466037320577016, 144.3858535885165]","[8557.941324574162, 764.4711205167464, 23.46603732056974, 144.3858535885165]","[8563.807833904306, 800.5675839138756, 23.466037320577016, 144.38585358851697]","[8569.67434323445, 836.6640473110049, 23.466037320577016, 144.38585358851697]","[8575.540852564593, 872.760510708134, 23.46603732056974, 144.3858535885165]"
5,People,"[8581.407361894737, 908.8569741052632, 0, 0]","[8587.27387122488, 944.9534375023924, 23.46603732056974, 144.3858535885165]","[8593.140380555024, 981.0499008995216, 23.466037320577016, 144.38585358851697]","[8599.006889885168, 1017.1463642966507, 23.466037320577016, 144.3858535885165]","[8604.87339921531, 1053.24282769378, 23.46603732056974, 144.38585358851742]","[8610.739908545454, 1089.3392910909092, 23.466037320577016, 144.3858535885165]","[8616.606417875597, 1125.4357544880384, 23.46603732056974, 144.3858535885165]","[8622.472927205741, 1161.5322178851677, 23.466037320577016, 144.38585358851742]","[8628.339436535885, 1197.6286812822968, 23.466037320577037, 144.38585358851665]","[8634.205945866028, 1233.725144679426, 23.46603732056974, 144.3858535885165]","[8640.072455196172, 1269.821608076555, 23.466037320577016, 144.3858535885165]","[8645.938964526316, 1305.9180714736844, 23.466037320577016, 144.38585358851742]","[8651.805473856459, 1342.0145348708136, 23.46603732056974, 144.3858535885165]","[8657.671983186603, 1378.1109982679427, 23.466037320577016, 144.3858535885165]","[8663.538492516745, 1414.207461665072, 23.46603732056974, 144.38585358851742]","[8669.40500184689, 1450.303925062201, 23.466037320577016, 144.3858535885156]"
6,People,"[8675.271511177034, 1486.4003884593303, 0, 0]","[8681.138020507176, 1522.4968518564597, 23.46603732056974, 144.38585358851742]","[8687.00452983732, 1558.5933152535886, 23.466037320577016, 144.3858535885156]","[8692.871039167465, 1594.689778650718, 23.466037320577016, 144.38585358851742]","[8698.737548497607, 1630.7862420478473, 23.46603732056974, 144.38585358851742]","[8704.604057827752, 1666.8827054449762, 23.466037320577016, 144.3858535885156]","[8710.470567157894, 1702.9791688421055, 23.46603732056974, 144.38585358851742]","[8716.337076488038, 1739.0756322392344, 23.466037320577016, 144.3858535885156]","[8722.203585818183, 1775.1720956363638, 23.466037320577037, 144.38585358851756]","[8728.070095148325, 1811.2685590334927, 23.46603732056974, 144.3858535885156]","[8673.42434, 1854.72455, -218.58302059330163, 173.82396386602886]","[8586.01615, 1908.92251, -349.6327600000004, 216.79184000000078]","[8559.59951, 1911.44251, -105.66655999999784, 10.079999999999927]","[8460.34096, 1880.98867, -397.0342000000019, -121.81536000000051]","[8310.10666, 1799.55231, -600.9372000000003, -325.7454399999997]","[8109.75317, 1725.82092, -801.413959999998, -294.9255600000006]"
7,People,"[7920.76876, 1729.01389, 0, 0]","[7706.33568, 1760.41028, -857.7323199999992, 125.58556000000044]","[7511.34833, 1761.13286, -779.9494000000013, 2.8903199999995195]","[7329.76512, 1708.65648, -726.3328399999991, -209.90551999999934]","[7105.31804, 1574.49546, -897.7883199999997, -536.64408]","[6881.99586, 1526.16133, -893.2887200000005, -193.33652000000075]","[6616.59298, 1491.24501, -1061.6115199999986, -139.66527999999926]","[6371.14279, 1448.98213, -981.8007600000019, -169.05151999999998]","[6153.36151, 1350.83968, -871.1251200000014, -392.56980000000055]","[5852.87519, 1170.168, -1201.94528, -722.6867200000006]","[5581.12915, 1127.47252, -1086.98416, -170.78191999999945]","[5314.03522, 1135.55247, -1068.37572, 32.319800000000214]","[5070.0692, 1092.74641, -975.8640799999994, -171.22424000000046]","[4843.17923, 982.18823, -907.5598800000007, -442.23272]","[4606.16665, 858.59726, -948.0503199999985, -494.3638799999999]","[4418.05801, 831.62455, -752.4345600000015, -107.89084000000003]"
8,People,"[4148.51505, 807.28275, 0, 0]","[3947.6482, 775.14602, -803.4673999999995, -128.54691999999977]","[3843.301, 798.59698, -417.38880000000063, 93.80384000000004]","[3676.20094, 803.30294, -668.400239999999, 18.82384000000002]","[3432.0307, 845.11087, -976.6809600000015, 167.23171999999977]","[3251.52119, 847.99568, -722.0380399999995, 11.539240000000063]","[3080.42805, 822.89539, -684.3725599999998, -100.40115999999989]","[2926.52996, 786.63504, -615.5923600000006, -145.04140000000007]","[2804.21154, 806.58195, -489.2736800000007, 79.78764000000008]","[2624.60155, 903.39746, -718.4399599999997, 387.26204000000007]","[2436.44844, 941.77964, -752.612439999999, 153.5287199999998]","[2330.30279, 1003.31507, -424.58259999999973, 246.14172000000008]","[2186.29244, 1105.19529, -576.0414000000001, 407.5208800000005]","[2063.3119, 1244.59679, -491.9221600000001, 557.6059999999998]","[1975.90197, 1395.74675, -349.63972000000103, 604.5998399999999]","[1914.85165, 1568.32551, -244.20127999999931, 690.3150399999995]"
9,People,"[1813.57592, 1671.25588, 0, 0]","[1677.99132, 1732.006, -542.3383999999996, 243.0004800000006]","[1550.90657, 1780.74844, -508.33899999999994, 194.96975999999995]","[1470.80106, 1852.86999, -320.4220400000004, 288.48619999999937]","[1403.42237, 1974.5603, -269.51476, 486.7612400000007]","[1353.72961, 2159.3797, -198.77103999999963, 739.2775999999994]","[1318.89634, 2279.44515, -139.33308000000034, 480.2618000000002]","[1329.58001, 2320.44351, 42.73467999999957, 163.9934400000002]","[1407.54066, 2388.42734, 311.84260000000023, 271.93532000000073]","[1494.59452, 2477.03882, 348.21544000000085, 354.4459200000001]","[1494.17782, 2545.43042, -1.6667999999999665, 273.5663999999997]","[1481.61919, 2513.48834, -50.234520000000884, -127.76832000000104]","[1552.30902, 2471.00888, 282.7593200000001, -169.91784000000007]","[1709.28164, 2566.42435, 627.89048, 381.66187999999966]","[1816.53154, 2735.38053, 428.9996000000001, 675.8247200000005]","[1821.78039, 2818.28005, 20.99539999999979, 331.59807999999975]"
