,Type,Point_1,Point_2,Point_3,Point_4,Point_5,Point_6,Point_7,Point_8,Point_9,Point_10,Point_11,Point_12,Point_13,Point_14,Point_15,Point_16
0,People,"[-7477.753896372796, -1287.5158623173804, 0, 0]","[-7378.447907078085, -1294.7023207556676, 397.2239571788414, -28.745833753148872]","[-7279.141917783375, -1301.8887791939546, 397.2239571788414, -28.745833753147963]","[-7179.835928488665, -1309.075237632242, 397.2239571788414, -28.745833753149782]","[-7080.529939193955, -1316.261696070529, 397.22395717883774, -28.745833753147963]","[-6981.223949899244, -1323.448154508816, 397.223957178845, -28.745833753147963]","[-6881.917960604535, -1330.6346129471033, 397.2239571788341, -28.745833753148872]","[-6782.611971309823, -1337.8210713853905, 397.22395717884865, -28.745833753148872]","[-6683.305982015114, -1345.0075298236775, 397.2239571788381, -28.745833753147988]","[-6583.999992720403, -1352.1939882619647, 397.223957178845, -28.745833753148872]","[-6421.46646, -1357.51682, 650.1341308816118, -21.29132695214139]","[-6131.59913, -1474.4091, 1159.4693200000002, -467.5691200000001]","[-5935.45395, -1619.21733, 784.5807199999981, -579.2329199999995]","[-5737.28603, -1693.28712, 792.6716799999995, -296.27916000000005]","[-5629.173266857143, -1813.5114302857144, 432.4510525714286, -480.89724114285764]","[-5478.138962095239, -1938.256639809524, 604.1372190476177, -498.98083809523814]"
1,People,"[-5327.104657333333, -2063.0018493333337, 0, 0]","[-5176.070352571428, -2187.747058857143, 604.1372190476213, -498.98083809523814]","[-5025.16747, -2310.5755, 603.6115302857106, -491.3137645714269]","[-4767.77634, -2297.03601, 1029.56452, 54.15796000000046]","[-4457.26777, -2249.78336, 1242.0342799999999, 189.0105999999996]","[-4158.39881, -2263.7075, 1195.4758400000028, -55.69656000000032]","[-3803.27441, -2196.90734, 1420.4975999999988, 267.2006399999991]","[-3522.67352, -2028.6574, 1122.4035600000007, 672.9997600000006]","[-3331.41763, -1767.6974, 765.0235600000003, 1043.840000000001]","[-3114.64945, -1532.67086, 867.0727200000001, 940.1061600000003]","[-2846.73873, -1322.79624, 1071.6428799999994, 839.4984800000002]","[-2611.1185, -1045.21755, 942.48092, 1110.3147599999993]","[-2461.79103, -732.26165, 597.3098800000007, 1251.8236000000002]","[-2368.20538, -382.63028, 374.34259999999995, 1398.52548]","[-2168.87397, -108.8507, 797.3256399999991, 1095.11832]","[-1936.70344, 208.87199, 928.6821200000004, 1270.89076]"
2,People,"[-1853.17189, 549.02721, 0, 0]","[-1814.91844, 912.29686, 153.01380000000063, 1453.0786000000003]","[-1636.83145, 1208.88246, 712.3479600000001, 1186.3424]","[-1372.37282, 1419.0802, 1057.8345199999994, 840.7909600000003]","[-1134.65985, 1648.30158, 950.8518800000002, 916.8855199999998]","[-983.97276, 1906.20387, 602.74836, 1031.60916]","[-895.87278, 2220.15616, 352.39991999999984, 1255.8091599999998]","[-731.61228, 2468.05741, 657.0419999999999, 991.6049999999996]","[-514.3826, 2825.50911, 868.9187200000009, 1429.8068000000017]","[-389.40845, 3166.9729, 499.89660000000003, 1365.855160000001]","[-328.46755, 3318.81423, 243.7636, 607.365319999999]","[-287.79503, 3371.81538, 162.69008000000008, 212.0046000000002]","[-285.95706, 3372.5355, 7.351879999999937, 2.8804799999998068]","[-320.94674, 3336.31956, -139.95871999999986, -144.86376000000018]","[-353.50925, 3319.93675, -130.25004000000013, -65.53124000000025]","[-403.45335, 3347.26557, -199.77639999999997, 109.31528000000071]"
3,People,"[-406.59449, 3345.05296, 0, 0]","[-298.19532, 3303.79958, 433.5966800000001, -165.01352000000043]","[-222.46012, 3178.11243, 302.94079999999997, -502.748599999999]","[-143.31678, 3026.03181, 316.57336, -608.3224800000007]","[-240.65297, 3012.08985, -389.34476000000006, -55.76784000000043]","[-306.47379, 3271.06299, -263.28328, 1035.8925600000002]","[-309.62321, 3492.69981, -12.597679999999855, 886.5472800000007]","[-274.36108, 3588.64297, 141.04851999999983, 383.7726399999992]","[-282.42394, 3613.35667, -32.25144000000003, 98.85480000000106]","[-307.31933, 3617.42285, -99.58155999999985, 16.264719999999215]","[-330.07364, 3612.78945, -91.01724000000013, -18.53359999999884]","[-376.24943, 3595.76313, -184.70316000000003, -68.10528000000158]","[-435.21949, 3511.52358, -235.88023999999996, -336.9581999999991]","[-449.96703, 3401.83058, -58.99016000000006, -438.77200000000084]","[-368.89514, 3281.8539, 324.28756, -479.90671999999904]","[-164.39771, 3120.40535, 817.9897200000001, -645.7942000000003]"
4,People,"[62.37787, 2966.50972, 0, 0]","[217.12748, 2790.15317, 618.99844, -705.4261999999999]","[260.04372, 2560.72185, 171.66496000000006, -917.7252800000006]","[264.38468, 2324.82427, 17.363839999999982, -943.5903199999993]","[325.64037, 2112.35245, 245.02276000000006, -849.8872800000008]","[452.77723, 1857.94446, 508.5474399999998, -1017.6319599999997]","[500.81078, 1604.70604, 192.1342000000002, -1012.9536799999996]","[539.18088, 1370.52085, 153.48039999999992, -936.7407599999997]","[606.56497, 1106.08238, 269.5363600000003, -1057.7538800000011]","[681.42826, 857.00678, 299.45316, -996.3024]","[821.62336, 578.86582, 560.7804000000001, -1112.5638400000003]","[948.61289, 285.68, 507.9581199999998, -1172.74328]","[889.71127, -14.65659, -235.60647999999992, -1201.34636]","[816.0489, -335.1244, -294.64948000000004, -1281.87124]","[851.03916, -603.41506, 139.96104000000014, -1073.1626400000002]","[918.77714, -925.14562, 270.95192, -1286.9222399999999]"
5,People,"[912.25496, -1226.96284, 0, 0]","[828.76725, -1519.2328, -333.95083999999997, -1169.0798400000003]","[754.932, -1815.98751, -295.3409999999999, -1187.0188399999997]","[764.8994, -2099.70602, 39.86959999999999, -1134.8740400000006]","[819.24423, -2419.88046, 217.37932, -1280.697759999999]","[851.21016, -2682.05609, 127.86371999999983, -1048.7025200000007]","[772.15446, -2829.63118, -316.2228, -590.3003599999993]","[575.56478, -2913.41977, -786.3587199999997, -335.15436000000045]","[479.81305, -3009.72844, -383.0069200000006, -385.2346799999999]","[426.9105, -3101.22145, -211.61019999999985, -365.97204000000056]","[451.99646, -3190.20032, 100.34384, -355.91547999999966]","[456.30967, -3236.84851, 17.25283999999988, -186.59275999999954]","[449.41287, -3228.18634, -27.58719999999994, 34.64867999999842]","[451.80066, -3224.44539, 9.551159999999982, 14.963800000001356]","[461.08123, -3250.76166, 37.122280000000046, -105.26508000000103]","[459.48129, -3327.29795, -6.399760000000015, -306.14516000000003]"
6,People,"[459.51392, -3357.19897, 0, 0]","[445.57605, -3352.30745, -55.7514799999999, 19.56608000000051]","[445.18809, -3365.70764, -1.5518400000000838, -53.60076000000117]","[447.06644, -3390.81118, 7.513400000000047, -100.41416000000027]","[437.15876, -3393.25037, -39.63072000000011, -9.756760000000213]","[427.14848, -3388.95582, -40.041119999999864, 17.178200000000288]","[417.66172, -3385.83708, -37.947040000000015, 12.474960000001374]","[418.13085, -3381.91289, 1.8765200000000277, 15.696759999998903]","[415.21558, -3371.06267, -11.661080000000094, 43.40088000000109]","[410.78149, -3334.89501, -17.736359999999877, 144.67063999999846]","[404.79476, -3226.39618, -23.94692000000009, 433.99532]","[444.58126, -3075.09603, 159.14599999999996, 605.2006000000001]","[468.69267, -2930.20611, 96.44564000000014, 579.5596800000003]","[484.27617, -2841.36814, 62.33399999999983, 355.35188000000016]","[460.04153, -2892.42454, -96.93855999999982, -204.22559999999976]","[356.00926, -2913.70498, -416.12908000000016, -85.12176]"
7,People,"[360.45866, -2779.85455, 0, 0]","[534.83648, -2560.62275, 697.5112800000002, 876.9272000000001]","[698.47432, -2355.45431, 654.5513599999999, 820.6737599999997]","[782.31727, -2195.58675, 335.3717999999999, 639.4702400000006]","[835.4491, -1986.80151, 212.52732000000015, 835.1409599999997]","[905.71223, -1758.71612, 281.05251999999973, 912.3415599999998]","[1056.53591, -1551.91631, 603.2947200000003, 827.1992399999999]","[1221.74017, -1314.22509, 660.8170399999999, 950.7648800000006]","[1259.43539, -1078.9645, 150.7808800000004, 941.0423600000003]","[1279.36187, -819.99655, 79.70591999999942, 1035.8718000000003]","[1249.25907, -540.00326, -120.41119999999955, 1119.97316]","[1263.31585, -277.32688, 56.22711999999956, 1050.7055199999998]","[1239.5109, 50.1121, -95.21979999999985, 1309.75592]","[1246.95673, 309.68348, 29.783320000000458, 1038.28552]","[1274.40941, 565.48796, 109.81071999999949, 1023.2179200000003]","[1235.08201, 872.33828, -157.3095999999996, 1227.40128]"
8,People,"[1239.88817, 1110.67611, 0, 0]","[1289.38317, 1395.31727, 197.98000000000047, 1138.5646399999996]","[1300.72137, 1658.29502, 45.35279999999966, 1051.911]","[1233.33813, 1826.09068, -269.53295999999955, 671.18264]","[1069.9698, 1975.49728, -653.4733200000001, 597.6264000000001]","[916.37299, 2140.87985, -614.3872400000005, 661.530279999999]","[849.70505, 2292.52351, -266.6717599999997, 606.5746400000007]","[838.061, 2455.08095, -46.57619999999997, 650.2297600000002]","[840.83177, 2651.37649, 11.083079999999892, 785.182160000001]","[817.72159, 2786.06597, -92.44072000000006, 538.75792]","[764.44569, 2804.64658, -213.10359999999991, 74.32243999999992]","[692.03054, 2776.12557, -289.66060000000016, -114.08403999999973]","[642.64533, 2796.09968, -197.54084000000012, 79.89643999999862]","[617.78867, 2893.90154, -99.42663999999968, 391.20744000000013]","[610.68588, 3024.72181, -28.41116000000011, 523.2810800000007]","[609.19211, 3082.89572, -5.975080000000162, 232.6956399999999]"
9,People,"[609.75287, 3082.37275, 0, 0]","[579.22325, 3106.69858, -122.11848000000009, 97.3033200000009]","[477.98702, 3106.52138, -404.94492000000014, -0.7088000000003376]","[395.01885, 3046.4772, -331.87267999999995, -240.1767200000013]","[434.81511, 3041.92237, 159.18504000000007, -18.219320000000153]","[595.92534, 2975.50207, 644.44092, -265.6811999999991]","[684.82939, 2790.40501, 355.61619999999994, -740.3882400000002]","[762.56623, 2625.42083, 310.9473600000001, -659.9367199999997]","[781.41797, 2507.41385, 75.40695999999987, -472.02792000000085]","[698.41454, 2357.66201, -332.0137199999999, -599.0073599999996]","[462.55155, 2158.90578, -943.4519599999999, -795.0249199999998]","[219.0593, 1954.12946, -973.969, -819.1052799999998]","[-34.2692, 1789.05393, -1013.3140000000001, -660.3021200000003]","[-156.08846, 1586.89605, -487.27704, -808.6315199999999]","[-375.25519, 1456.83626, -876.6669200000001, -520.2391600000001]","[-658.41261, 1440.0698, -1132.6296799999998, -67.06584000000021]"
