,Type,Point_1,Point_2,Point_3,Point_4,Point_5,Point_6,Point_7,Point_8,Point_9,Point_10,Point_11,Point_12,Point_13,Point_14,Point_15,Point_16
0,People,"[-6704.22196, 2421.5622, 0, 0]","[-6558.097576573034, 2439.218223174157, 584.4975337078649, 70.6240926966293]","[-6411.973193146067, 2456.8742463483145, 584.4975337078649, 70.6240926966293]","[-6265.848809719101, 2474.530269522472, 584.4975337078649, 70.6240926966293]","[-6119.724426292135, 2492.186292696629, 584.4975337078649, 70.6240926966293]","[-5973.600042865169, 2509.8423158707865, 584.4975337078649, 70.6240926966293]","[-5827.4756594382025, 2527.498339044944, 584.4975337078649, 70.6240926966293]","[-5681.351276011236, 2545.154362219101, 584.4975337078649, 70.6240926966293]","[-5535.22689258427, 2562.8103853932585, 584.4975337078655, 70.62409269662936]","[-5389.102509157304, 2580.466408567416, 584.4975337078649, 70.6240926966293]","[-5242.9781257303375, 2598.122431741573, 584.4975337078649, 70.6240926966293]","[-5096.853742303371, 2615.7784549157304, 584.4975337078649, 70.6240926966293]","[-4950.729358876405, 2633.434478089888, 584.4975337078649, 70.62409269663112]","[-4804.604975449439, 2651.090501264045, 584.4975337078649, 70.62409269662749]","[-4658.480592022473, 2668.7465244382024, 584.4975337078649, 70.6240926966293]","[-4366.01588, 2677.19554, 1169.8588480898907, 33.796062247191]"
1,People,"[-4030.1531137931033, 2713.708106551724, 0, 0]","[-3673.5094, 2796.97115, 1426.5748551724137, 333.05217379310307]","[-3314.88698, 2820.06029, 1434.4896799999988, 92.35656000000017]","[-2959.49798, 2772.07288, 1421.5560000000005, -191.9496399999989]","[-2596.47105, 2756.86918, 1452.10772, -60.814800000000105]","[-2240.33027, 2778.64304, 1424.5631200000007, 87.09543999999914]","[-1873.33251, 2737.82673, 1467.9910399999999, -163.2652399999988]","[-1521.59345, 2642.73882, 1406.9562399999995, -380.35164000000077]","[-1162.31458, 2597.00611, 1437.1154800000018, -182.93084000000107]","[-796.1172, 2603.44506, 1464.7895199999998, 25.755800000000818]","[-428.15271, 2539.67116, 1471.85796, -255.09560000000056]","[-64.24759, 2429.21494, 1455.62048, -441.8248800000001]","[306.80792, 2362.47955, 1484.22204, -266.9415599999993]","[663.84786, 2342.73571, 1428.1597599999998, -78.97536000000036]","[1024.50697, 2264.80762, 1442.6364399999998, -311.71235999999953]","[1371.08948, 2152.84103, 1386.3300400000007, -447.86636]"
2,People,"[1717.93454, 2081.43505, 0, 0]","[2067.59719, 2065.17593, 1398.6506, -65.03648000000067]","[2401.29598, 2006.02213, 1334.7951599999997, -236.61519999999928]","[2767.6373, 1905.78494, 1465.36528, -400.9487600000002]","[3141.67536, 1801.25977, 1496.1522400000013, -418.10068000000047]","[3409.49396, 1800.73665, 1071.2743999999984, -2.092479999999341]","[3569.4374, 1901.31514, 639.77376, 402.3139599999995]","[3747.05953, 1957.61947, 710.4885200000008, 225.21732000000065]","[4040.18223, 1951.15935, 1172.4908000000007, -25.840480000000774]","[4342.77678, 2015.40129, 1210.378200000001, 256.96776000000045]","[4684.07673, 2108.63519, 1365.1997999999985, 372.9355999999998]","[5034.12119, 2106.90141, 1400.1778400000003, -6.935120000000097]","[5390.62284, 2075.98929, 1426.0066000000006, -123.64847999999984]","[5718.18301, 2134.52965, 1310.240679999999, 234.16143999999986]","[6015.63859, 2200.46988, 1189.8223199999993, 263.7609200000006]","[6311.93642, 2181.15029, 1185.1913200000017, -77.27836000000025]"
3,People,"[6642.5184, 2160.99392, 0, 0]","[6945.73065, 2246.62482, 1212.849000000002, 342.52360000000044]","[7081.605363372957, 2291.079134368499, 543.4988534918266, 177.8172574739965]","[7118.629885661218, 2283.3725916493318, 148.0980891530453, -30.826170876669494]","[7155.654407949481, 2275.6660489301635, 148.09808915304893, -30.82617087667313]","[7192.678930237742, 2267.959506210995, 148.0980891530453, -30.82617087667313]","[7229.703452526003, 2260.252963491828, 148.0980891530453, -30.826170876669494]","[7266.727974814265, 2252.5464207726595, 148.0980891530453, -30.82617087667313]","[7303.752497102526, 2244.839878053492, 148.09808915304544, -30.826170876669522]","[7340.777019390788, 2237.133335334324, 148.09808915304893, -30.82617087667313]","[7377.8015416790495, 2229.426792615156, 148.0980891530453, -30.826170876671313]","[7414.826063967311, 2221.720249895988, 148.0980891530453, -30.826170876671313]","[7451.850586255572, 2214.01370717682, 148.0980891530453, -30.82617087667313]","[7488.875108543833, 2206.307164457652, 148.0980891530453, -30.826170876671313]","[7525.899630832096, 2198.6006217384843, 148.09808915304893, -30.826170876671313]","[7562.924153120357, 2190.8940790193165, 148.0980891530453, -30.826170876671313]"
4,People,"[7599.948675408618, 2183.1875363001486, 0, 0]","[7636.97319769688, 2175.4809935809803, 148.0980891530453, -30.82617087667313]","[7673.997719985142, 2167.7744508618125, 148.09808915304893, -30.826170876671313]","[7711.022242273403, 2160.0679081426447, 148.0980891530453, -30.826170876671313]","[7748.046764561664, 2152.361365423477, 148.09808915304166, -30.826170876671313]","[7785.071286849926, 2144.654822704309, 148.09808915304893, -30.826170876671313]","[7822.095809138187, 2136.948279985141, 148.0980891530453, -30.826170876671313]","[7859.120331426449, 2129.241737265973, 148.09808915304893, -30.82617087667313]","[7896.144853714711, 2121.535194546805, 148.09808915304544, -30.82617087667134]","[7933.169376002972, 2113.8286518276373, 148.0980891530453, -30.826170876671313]","[7970.193898291233, 2106.122109108469, 148.0980891530453, -30.82617087667313]","[8007.218420579495, 2098.4155663893016, 148.0980891530453, -30.826170876669494]","[8044.242942867757, 2090.709023670134, 148.09808915304893, -30.826170876671313]","[7835.76621, 1971.81359, -833.9069314710287, -475.5817346805352]","[7471.65712, 1813.50849, -1456.4363599999997, -633.2204000000002]","[7163.93399, 1588.40728, -1230.8925199999976, -900.4048400000001]"
5,People,"[6820.81098, 1322.73871, 0, 0]","[6510.76171, 1171.90657, -1240.1970800000017, -603.3285599999999]","[6209.84479, 1019.18864, -1203.6676799999987, -610.8717200000006]","[5972.52594, 796.18838, -949.2753999999986, -892.0010399999996]","[5683.33273, 576.74489, -1156.7728400000015, -877.77396]","[5356.80593, 460.40717, -1306.1071999999986, -465.3508800000002]","[4991.63602, 321.15516, -1460.679640000002, -557.0080399999999]","[4692.7975, 130.03271, -1195.354080000001, -764.4898000000001]","[4388.78751, -77.14683, -1216.0399599999994, -828.7181600000007]","[4048.25329, -201.74862, -1362.13688, -498.40716]","[3702.25971, -317.1728, -1383.9743200000012, -461.69672]","[3395.27439, -511.18869, -1227.941279999999, -776.06356]","[3067.22293, -720.9962, -1312.2058400000005, -839.2300400000001]","[2740.15401, -837.39208, -1308.2756799999988, -465.5835199999997]","[2416.7297, -957.45242, -1293.6972400000013, -480.24136]","[2143.97068, -1165.67581, -1091.0360799999999, -832.89356]"
6,People,"[1859.24191, -1397.54895, 0, 0]","[1513.45875, -1551.36906, -1383.1326399999998, -615.2804399999995]","[1167.37423, -1696.11947, -1384.3380800000004, -579.0016400000004]","[891.4388, -1922.09047, -1103.7417199999995, -903.884]","[581.97174, -2174.33893, -1237.8682400000002, -1008.9938399999992]","[256.65665, -2315.70133, -1301.2603599999998, -565.4495999999999]","[-88.21635, -2452.92717, -1379.4920000000002, -548.9033600000002]","[-372.89622, -2673.25213, -1138.7194800000002, -881.2998399999997]","[-661.63231, -2909.88182, -1154.9443600000009, -946.5187600000016]","[-954.68926, -3037.14686, -1172.2278000000001, -509.0601599999991]","[-1306.4912, -3192.66217, -1407.2077599999998, -622.0612400000009]","[-1583.59133, -3399.03526, -1108.4005200000001, -825.4923600000002]","[-1738.42326, -3555.08133, -619.3277200000002, -624.1842799999995]","[-1811.59009, -3632.34045, -292.66731999999956, -309.03648000000067]","[-1829.39493, -3657.7903, -71.21936000000005, -101.79939999999988]","[-1831.08011, -3662.70451, -6.740720000000692, -19.656839999999647]"
7,People,"[-1823.48325, -3655.99132, 0, 0]","[-1817.19618, -3644.92666, 25.14828000000034, 44.258640000000014]","[-1805.89116, -3674.00162, 45.22008000000005, -116.29983999999968]","[-1802.54453, -3718.38713, 13.386520000000019, -177.54204000000027]","[-1805.93689, -3755.47253, -13.569440000000213, -148.34159999999974]","[-1811.55866, -3764.86573, -22.487079999999878, -37.572799999999916]","[-1813.2030226530608, -3766.4506308163263, -6.57745061224341, -6.3396032653054135]","[-1806.8584308163263, -3775.380641020408, 25.37836734693792, -35.72004081632622]","[-1801.00306, -3783.75311, 23.421483265305163, -33.48987591836888]","[-1795.17997, -3786.2583, 23.29236000000037, -10.020759999999427]","[-1806.85321, -3757.22509, -46.69296000000031, 116.13284000000021]","[-1765.98263, -3641.68235, 163.48232000000007, 462.17095999999947]","[-1629.44616, -3544.85398, 546.14588, 387.3134800000007]","[-1528.8889, -3411.73755, 402.22904000000017, 532.4657200000001]","[-1399.2762, -3283.72658, 518.4507999999996, 512.0438799999993]","[-1389.60344, -3195.65535, 38.6910399999997, 352.28492000000006]"
8,People,"[-1479.15069, -3125.06264, 0, 0]","[-1525.09226, -3014.23588, -183.76627999999982, 443.3070399999997]","[-1453.72661, -2819.26976, 285.46259999999984, 779.8644800000002]","[-1334.15809, -2595.02165, 478.27408000000014, 896.99244]","[-1281.61135, -2408.66836, 210.18696, 745.4131600000001]","[-1276.18907, -2135.0593, 21.689120000000003, 1094.436240000001]","[-1223.43193, -1917.29911, 211.02855999999974, 871.0407599999999]","[-1098.80425, -1711.3521, 498.5107200000002, 823.7880399999995]","[-944.3873, -1471.12708, 617.6678000000003, 960.9000800000013]","[-893.73357, -1246.17146, 202.61491999999998, 899.8224799999998]","[-895.85938, -999.70496, -8.503240000000005, 985.866]","[-806.65666, -764.45552, 356.81088, 940.9977600000002]","[-685.49914, -516.41877, 484.6300799999999, 992.1469999999999]","[-589.65389, -267.63227, 383.38099999999986, 995.146]","[-568.15183, -33.16409, 86.00824000000011, 937.8727200000001]","[-555.52315, 221.27762, 50.514720000000125, 1017.76684]"
9,People,"[-456.72204, 412.3838, 0, 0]","[-327.48428, 586.24055, 516.9510399999999, 695.4269999999999]","[-183.76204, 768.37295, 574.88896, 728.5295999999998]","[-122.78566, 975.01467, 243.90552000000008, 826.5668800000003]","[-82.0433, 1207.84563, 162.96943999999996, 931.32384]","[14.04609, 1395.44402, 384.35756000000003, 750.3935599999995]","[149.3748, 1510.77456, 541.31484, 461.3221600000006]","[331.63159, 1601.08973, 729.0271600000001, 361.2606799999994]","[447.09527, 1710.70572, 461.85472000000044, 438.46396000000044]","[508.22279, 1799.82267, 244.5100799999998, 356.46780000000035]","[527.04307, 1933.51038, 75.28111999999987, 534.7508399999997]","[592.76919, 2046.17739, 262.90448000000015, 450.6680400000005]","[673.75921, 2154.14365, 323.9600800000003, 431.8650399999997]","[802.08646, 2263.49582, 513.3089999999997, 437.40868000000046]","[867.04499, 2384.69335, 259.83412, 484.79011999999966]","[838.81171, 2503.46395, -112.93312000000014, 475.0823999999993]"
