,Type,Point_1,Point_2,Point_3,Point_4,Point_5,Point_6,Point_7,Point_8,Point_9,Point_10,Point_11,Point_12,Point_13,Point_14,Point_15,Point_16
0,People,"[7523.611847794301, 57.36237827757128, 0, 0]","[7397.459033358116, 66.19892908302357, -504.6112577447384, 35.34620322180916]","[7271.306218921934, 75.03547988847586, -504.6112577447311, 35.34620322180916]","[7145.15340448575, 83.87203069392814, -504.61125774473476, 35.346203221809105]","[7019.000590049566, 92.70858149938043, -504.61125774473476, 35.34620322180916]","[6892.8477756133825, 101.54513230483276, -504.61125774473476, 35.34620322180933]","[6766.6949611772, 110.38168311028501, -504.6112577447311, 35.34620322180899]","[6640.542146741016, 119.2182339157373, -504.61125774473476, 35.34620322180916]","[6514.389332304831, 128.0547847211896, -504.61125774473885, 35.34620322180925]","[6388.23651786865, 136.8913355266419, -504.6112577447275, 35.34620322180922]","[6262.083703432466, 145.72788633209422, -504.61125774473476, 35.34620322180922]","[6135.930888996283, 154.5644371375465, -504.6112577447311, 35.346203221809105]","[6009.7780745600985, 163.4009879429988, -504.6112577447384, 35.34620322180922]","[5883.625260123916, 172.23753874845107, -504.6112577447311, 35.346203221809105]","[5757.472445687732, 181.07408955390338, -504.61125774473476, 35.34620322180922]","[5631.319631251547, 189.9106403593557, -504.6112577447384, 35.34620322180933]"
1,People,"[5505.1668168153665, 198.74719116480802, 0, 0]","[5379.014002379182, 207.58374197026023, -504.6112577447384, 35.34620322180888]","[5252.861187942999, 216.42029277571254, -504.6112577447311, 35.34620322180922]","[5126.708373506815, 225.25684358116484, -504.61125774473476, 35.34620322180922]","[4900.256429999999, 255.35783999999998, -905.8077740272638, 120.40398567534055]","[4574.4456, 283.3235, -1303.2433199999978, 111.86264000000017]","[4252.25451, 293.94497, -1288.764360000001, 42.48587999999995]","[3946.5607299999997, 329.63062, -1222.7751200000002, 142.74260000000004]","[3637.60926, 381.89896, -1235.8058799999992, 209.07336000000006]","[3314.5344, 408.26871, -1292.2994400000007, 105.47900000000004]","[2987.01107, 419.43757999999997, -1310.09332, 44.67547999999988]","[2658.42704, 449.68937999999997, -1314.33612, 121.00720000000001]","[2346.62361, 496.43254, -1247.2137199999997, 186.97264000000018]","[2025.35189, 549.92123, -1285.0868800000007, 213.95476000000008]","[1719.62167, 591.80445, -1222.9208799999997, 167.53287999999975]","[1399.78355, 652.5525200000001, -1279.3524799999996, 242.9922800000004]"
2,People,"[1099.2653599999999, 757.75186, 0, 0]","[799.2443, 889.88115, -1200.0842399999997, 528.5171600000003]","[508.30365, 1001.0296400000001, -1163.7625999999998, 444.59396000000015]","[203.19998, 1102.43376, -1220.4146799999999, 405.6164799999992]","[-98.15128, 1221.29374, -1205.40504, 475.4399200000007]","[-397.53512, 1335.25169, -1197.53536, 455.83179999999993]","[-707.1757, 1426.95291, -1238.56232, 366.8048799999997]","[-1013.0322699999999, 1488.38061, -1223.4262799999997, 245.71079999999984]","[-1327.79744, 1550.56709, -1259.0606800000016, 248.74592000000052]","[-1625.87304, 1631.38523, -1192.3023999999996, 323.27256000000034]","[-1921.11353, 1706.1602300000002, -1180.9619600000005, 299.10000000000036]","[-2234.29184, 1742.56923, -1252.7132399999991, 145.6359999999995]","[-2560.19488, 1756.0243600000001, -1303.6121600000006, 53.820520000000215]","[-2857.68405, 1812.94229, -1189.9566799999993, 227.67171999999937]","[-3148.00709, 1892.43918, -1161.2921600000009, 317.9875600000005]","[-3438.26714, 1948.9023, -1161.0401999999995, 225.85247999999956]"
3,People,"[-3728.95325, 2005.10757, 0, 0]","[-4015.4706899999996, 2072.81825, -1146.0697599999985, 270.84271999999964]","[-4300.98619, 2144.90899, -1142.062, 288.3629600000004]","[-4592.28331, 2211.68023, -1165.1884800000007, 267.08496000000014]","[-4871.85294, 2248.10012, -1118.2785199999998, 145.6795600000005]","[-5075.203539847561, 2262.8498331097558, -813.4023993902447, 58.99885243902281]","[-5145.355414466463, 2277.2834908841464, -280.60749847560874, 57.73463109756267]","[-5215.507289085366, 2291.717148658537, -280.6074984756124, 57.73463109756267]","[-5285.659163704268, 2306.150806432927, -280.60749847560896, 57.73463109755908]","[-5355.811038323171, 2320.584464207317, -280.60749847560874, 57.73463109756085]","[-5425.962912942073, 2335.0181219817073, -280.60749847560874, 57.73463109756085]","[-5496.114787560976, 2349.451779756097, -280.6074984756124, 57.73463109755903]","[-5566.266662179878, 2363.885437530488, -280.60749847560874, 57.73463109756449]","[-5636.418536798779, 2378.319095304878, -280.6074984756051, 57.73463109755903]","[-5706.570411417683, 2392.752753079269, -280.607498475616, 57.73463109756449]","[-5776.7222860365855, 2407.1864108536583, -280.60749847560874, 57.73463109755721]"
4,People,"[-5846.874160655489, 2421.620068628049, 0, 0]","[-5917.02603527439, 2436.0537264024388, -280.6074984756051, 57.73463109755903]","[-5987.177909893294, 2450.487384176829, -280.607498475616, 57.73463109756085]","[-6057.329784512195, 2464.92104195122, -280.6074984756051, 57.73463109756449]","[-6127.481659131097, 2479.35469972561, -280.60749847560874, 57.73463109755903]","[-6197.63353375, 2493.7883575, -280.6074984756124, 57.73463109756085]","[-6267.785408368903, 2508.2220152743907, -280.60749847560874, 57.73463109756267]","[-6337.937282987805, 2522.6556730487805, -280.60749847560874, 57.73463109755903]","[-6408.089157606708, 2537.089330823171, -280.6074984756126, 57.73463109756272]","[-6478.24103222561, 2551.522988597561, -280.60749847560874, 57.73463109755903]","[-6548.392906844511, 2565.956646371951, -280.6074984756051, 57.73463109756085]","[-6618.544781463415, 2580.390304146341, -280.607498475616, 57.73463109755903]","[-6688.696656082318, 2594.823961920732, -280.6074984756124, 57.73463109756449]","[-6758.848530701221, 2609.2576196951222, -280.60749847560874, 57.73463109756085]","[-6829.000405320122, 2623.691277469512, -280.6074984756051, 57.73463109755903]","[-6886.06356, 2630.06188, -228.2526187195108, 25.482410121952853]"
5,People,"[-6810.536029999999, 2582.3294300000002, 0, 0]","[-6683.23043, 2566.946, 509.22239999999874, -61.53372000000127]","[-6577.36711, 2586.24982, 423.4532799999979, 77.21528000000035]","[-6463.91111, 2594.4551899999997, 453.8240000000005, 32.8214799999987]","[-6339.39113, 2580.9862399999997, 498.07992000000013, -53.8757999999998]","[-6243.39948, 2544.85903, 383.96659999999974, -144.5088399999986]","[-6158.7997399999995, 2505.85898, 338.39896000000226, -156.0002000000004]","[-6036.2691940540535, 2451.937452972973, 490.12218378378384, -215.68610810810787]","[-5893.86525, 2384.9395366666668, 569.6157762162152, -267.99166522522523]","[-5706.80471, 2296.76169, 748.242159999998, -352.71138666666775]","[-5483.082388888889, 2236.146657777778, 894.8892844444454, -242.460128888888]","[-5231.92215, 2196.61332, 1004.6409555555547, -158.13335111111155]","[-4956.80805, 2141.33295, 1100.4564000000028, -221.1214799999998]","[-4688.16804, 2038.34123, 1074.5600400000003, -411.96687999999995]","[-4414.6246200000005, 1896.09538, 1094.1736799999962, -568.9834000000001]","[-4148.54048, 1744.2343600000002, 1064.3365600000034, -607.4440799999993]"
6,People,"[-3873.61092, 1580.91563, 0, 0]","[-3626.79499, 1381.0470599999999, 987.2637200000008, -799.4742800000004]","[-3376.85656, 1155.39546, 999.7537199999988, -902.6063999999997]","[-3105.28539, 944.5396800000001, 1086.2846800000007, -843.4231199999995]","[-2833.69805, 761.5142, 1086.3493600000002, -732.1019200000005]","[-2579.05483, 576.42873, 1018.5728799999997, -740.34188]","[-2339.0860199999997, 382.11014, 959.8752400000012, -777.2743599999999]","[-2084.65087, 212.06202000000002, 1017.7405999999992, -680.1924799999999]","[-1816.8546399999998, 84.86915, 1071.1849200000015, -508.7714800000005]","[-1525.3084199999998, -17.40566, 1166.1848799999998, -409.09924]","[-1240.13511, -137.48708, 1140.6932399999996, -480.32568]","[-938.33696, -234.96403999999998, 1207.1925999999999, -389.90783999999996]","[-635.0904, -275.67906, 1212.9862399999997, -162.86008000000004]","[-317.26302999999996, -289.24784, 1271.3094800000003, -54.275120000000015]","[-11.19623, -308.76533, 1224.2671999999998, -78.06996000000004]","[302.01514, -331.98672999999997, 1252.84548, -92.88559999999984]"
7,People,"[613.16057, -339.2058, 0, 0]","[921.8869300000001, -319.86121, 1234.9054400000005, 77.37835999999993]","[1234.45716, -302.58089, 1250.2809199999992, 69.12128000000007]","[1523.30953, -297.37491, 1155.4094800000003, 20.823920000000044]","[1810.6883699999998, -294.25056, 1149.5153599999994, 12.49739999999997]","[2089.49371, -260.10045, 1115.2213600000014, 136.60043999999994]","[2372.862, -209.54421000000002, 1133.4731599999996, 202.22496]","[2644.59374, -186.50446000000002, 1086.9269599999989, 92.15899999999999]","[2922.94204, -195.23975, 1113.3932000000013, -34.94115999999988]","[3210.50298, -193.76049, 1150.2437600000012, 5.917039999999929]","[3492.27845, -166.27549, 1127.1018799999983, 109.94000000000005]","[3774.1526700000004, -141.74466999999999, 1127.4968800000024, 98.12328000000002]","[4052.15609, -148.58833, 1112.0136799999982, -27.374640000000113]","[4327.96966, -169.91245, 1103.2542799999992, -85.29647999999997]","[4589.58458, -164.04944, 1046.45968, 23.45204000000001]","[4868.62354, -153.32615, 1116.1558399999994, 42.893159999999966]"
8,People,"[5143.325524531248, -158.38019296874995, 0, 0]","[5411.890239375, -169.184290625, 1074.258859375008, -43.216390625000145]","[5680.45495421875, -179.98838828125, 1074.258859374997, -43.21639062500003]","[5950.378189999999, -177.53417, 1079.6929431249991, 9.81687312500003]","[6221.13423, -170.31616, 1083.0241600000008, 28.87203999999997]","[6479.79368, -192.57258000000002, 1034.6378000000004, -89.02568000000008]","[6740.47022, -226.62804, 1042.7061600000015, -136.22183999999993]","[6982.73242, -237.74639, 969.0488000000005, -44.47339999999997]","[7218.07092, -220.59766000000002, 941.3540000000002, 68.59491999999995]","[7445.87753, -209.16742, 911.2264399999985, 45.720960000000105]","[7682.9200900000005, -226.62802000000002, 948.1702400000031, -69.84240000000011]","[7943.48682, -246.88786000000002, 1042.2669199999982, -81.03935999999999]","[8204.581409999999, -222.25669, 1044.3783599999952, 98.5246800000001]","[8458.62883, -164.57044, 1016.1896800000031, 230.745]","[8690.898159999999, -127.56455, 929.0773199999967, 148.02355999999997]","[8914.608153333334, -109.59884, 894.8399733333426, 71.86284]"
9,People,"[9028.96828944664, -76.91472976284584, 0, 0]","[8996.500593465085, -73.64914577075098, -129.8707839262206, 13.062335968379443]","[8964.032897483532, -70.38356177865612, -129.87078392621333, 13.062335968379443]","[8931.565201501977, -67.11797778656126, -129.8707839262206, 13.062335968379443]","[8899.097505520422, -63.8523937944664, -129.8707839262206, 13.062335968379415]","[8866.629809538868, -60.58680980237154, -129.87078392621333, 13.062335968379443]","[8834.162113557313, -57.32122581027668, -129.8707839262206, 13.062335968379443]","[8801.694417575758, -54.05564181818182, -129.8707839262206, 13.062335968379443]","[8769.226721594203, -50.79005782608695, -129.87078392622072, 13.062335968379484]","[8736.75902561265, -47.52447383399209, -129.87078392621333, 13.062335968379443]","[8704.291329631094, -44.25888984189723, -129.8707839262206, 13.062335968379443]","[8671.823633649541, -40.99330584980237, -129.87078392621333, 13.062335968379443]","[8639.355937667984, -37.72772185770751, -129.8707839262279, 13.062335968379443]","[8606.888241686429, -34.46213786561265, -129.8707839262206, 13.062335968379443]","[8574.420545704876, -31.196553873517786, -129.87078392621333, 13.062335968379443]","[8541.95284972332, -27.930969881422925, -129.8707839262206, 13.062335968379443]"
