,Type,Point_1,Point_2,Point_3,Point_4,Point_5,Point_6,Point_7,Point_8,Point_9,Point_10,Point_11,Point_12,Point_13,Point_14,Point_15,Point_16
0,People,"[-1885.50641, -3235.35174, 0, 0]","[-1821.82451, -3293.95677, 254.72760000000017, -234.42011999999886]","[-1799.36724, -3308.40203, 89.82907999999952, -57.78104000000167]","[-1782.67112, -3234.23364, 66.78448000000026, 296.6735600000011]","[-1597.54638, -3335.32214, 740.4989599999999, -404.3540000000012]","[-1371.70095, -3559.09721, 903.3817200000003, -895.1002799999987]","[-1196.51092, -3695.3594, 700.7601199999999, -545.0487599999997]","[-1107.26941, -3757.03671, 356.96603999999934, -246.70924000000014]","[-1053.27672, -3779.20886, 215.97076000000035, -88.6886000000014]","[-1020.78263, -3786.63425, 129.9763600000001, -29.701559999999517]","[-1022.06824, -3786.16724, -5.142439999999624, 1.8680399999993824]","[-1018.21147, -3780.01034, 15.427079999999933, 24.62760000000162]","[-1023.12417, -3772.22148, -19.650800000000345, 31.155439999998634]","[-1045.40386, -3741.21375, -89.11875999999938, 124.03092000000106]","[-1125.6993, -3678.59533, -321.1817600000004, 250.47367999999915]","[-1260.15799, -3585.57447, -537.8347599999997, 372.08344000000034]"
1,People,"[-1425.38258, -3509.60861, 0, 0]","[-1522.21448, -3529.98989, -387.32760000000053, -81.52511999999842]","[-1506.88487, -3471.62341, 61.31844000000001, 233.46591999999873]","[-1485.17738, -3431.16715, 86.82996000000003, 161.82503999999972]","[-1477.72143, -3435.60781, 29.82380000000012, -17.76263999999901]","[-1549.29125, -3499.0341, -286.27927999999974, -253.70515999999952]","[-1617.0086, -3505.74445, -270.8693999999996, -26.84140000000116]","[-1608.10485, -3495.14098, 35.61499999999978, 42.41388000000006]","[-1632.25232, -3413.40008, -96.58988000000053, 326.96360000000124]","[-1724.41574, -3257.23079, -368.65367999999944, 624.6771599999993]","[-1805.59086, -3107.20992, -324.7004800000004, 600.0834800000011]","[-1821.71365, -3024.11959, -64.49115999999958, 332.36132]","[-1759.45551, -2948.63018, 249.03255999999965, 301.9576399999987]","[-1644.91979, -2890.4832, 458.14288000000033, 232.58791999999994]","[-1588.05531, -2825.80517, 227.45791999999983, 258.71212000000014]","[-1582.46712, -2782.6836, 22.352759999999762, 172.486280000001]"
2,People,"[-1585.01674, -2754.75953, 0, 0]","[-1576.2387, -2770.99789, 35.112159999999676, -64.95344000000114]","[-1570.72142, -2820.7548, 22.06912000000011, -199.02764000000025]","[-1557.41425, -2884.64886, 53.22868000000017, -255.5762399999985]","[-1591.9051, -2973.29854, -137.96339999999964, -354.59871999999996]","[-1662.36027, -3022.46874, -281.8206799999998, -196.6808000000001]","[-1650.86348, -3117.95185, 45.987159999999676, -381.9324400000005]","[-1503.67407, -3203.82113, 588.7576399999998, -343.47711999999956]","[-1476.01194, -3234.42467, 110.64851999999983, -122.41416000000038]","[-1472.72936, -3248.56913, 13.13032000000021, -56.577839999999924]","[-1606.58117, -3247.65408, -535.4072399999995, 3.660200000000259]","[-1628.64473, -3220.51392, -88.25424000000021, 108.5606399999997]","[-1636.35142, -3215.73886, -30.826759999999922, 19.100239999999758]","[-1629.25279, -3217.81057, 28.39451999999983, -8.286840000000666]","[-1611.32414, -3247.50982, 71.71460000000025, -118.79700000000048]","[-1586.93239, -3263.52141, 97.56700000000001, -64.04635999999846]"
3,People,"[-1552.00045, -3252.27912, 0, 0]","[-1536.34554, -3259.63944, 62.61963999999989, -29.441279999999097]","[-1492.89761, -3267.7435, 173.79172000000017, -32.41624000000047]","[-1462.38609, -3237.03132, 122.04608000000007, 122.84871999999996]","[-1498.05525, -3125.55291, -142.67663999999968, 445.91364000000067]","[-1543.73951, -3005.0866, -182.7370400000009, 481.8652399999992]","[-1566.4325, -2921.72992, -90.77195999999913, 333.4267199999995]","[-1574.77718, -2880.94692, -33.37872000000061, 163.13200000000143]","[-1568.35503, -2844.67347, 25.688600000000427, 145.09379999999888]","[-1542.9444, -2783.30548, 101.64251999999942, 245.47196000000076]","[-1497.25135, -2741.14219, 182.77220000000034, 168.65315999999984]","[-1425.49727, -2705.67751, 287.0163199999997, 141.85872000000018]","[-1363.65773, -2636.31211, 247.35816000000068, 277.46160000000054]","[-1301.32859, -2542.55025, 249.3165599999993, 375.0474400000003]","[-1287.72732, -2470.1822, 54.40508000000045, 289.47219999999834]","[-1332.03083, -2422.82285, -177.21403999999984, 189.4374000000007]"
4,People,"[-1443.99444, -2438.39013, 0, 0]","[-1472.80655, -2455.89515, -115.2484400000003, -70.02007999999842]","[-1468.58815, -2475.53689, 16.873599999999897, -78.56696000000011]","[-1459.65731, -2521.57996, 35.72335999999996, -184.17228000000068]","[-1490.1997, -2595.23068, -122.16955999999936, -294.60288000000037]","[-1565.27976, -2649.23781, -300.32024, -216.02851999999984]","[-1553.84826, -2708.09676, 45.72599999999966, -235.4357999999993]","[-1440.08716, -2852.09349, 455.04439999999977, -575.9869200000012]","[-1424.60679, -3132.26398, 61.92148000000003, -1120.6819600000008]","[-1429.50805, -3434.39393, -19.605039999999462, -1208.5198]","[-1460.47181, -3490.50178, -123.85504000000037, -224.43139999999948]","[-1592.99949, -3346.98594, -530.1107199999997, 574.0633600000001]","[-1564.34208, -3196.44389, 114.62964000000011, 602.1682000000001]","[-1585.22144, -3082.15535, -83.51744000000053, 457.15416000000005]","[-1509.99941, -2892.58279, 300.8881200000005, 758.2902400000003]","[-1320.55517, -2759.40225, 757.7769599999992, 532.7221599999993]"
5,People,"[-1223.90134, -2518.2327, 0, 0]","[-1261.89655, -2190.94872, -151.98084000000017, 1309.1359200000006]","[-1208.10887, -1903.54001, 215.15071999999964, 1149.6348399999997]","[-956.60054, -1619.94947, 1006.03332, 1134.3621599999997]","[-788.43748, -1301.75148, 672.6522399999999, 1272.7919600000005]","[-712.66641, -1075.20953, 303.08428000000004, 906.1677999999993]","[-666.24299, -773.73142, 185.6936800000003, 1205.9124400000005]","[-501.32829, -456.31494, 659.6587999999999, 1269.66592]","[-338.98679, -71.37981, 649.3660000000006, 1539.7405200000012]","[-255.75797, 183.5854, 332.91527999999994, 1019.86084]","[-207.11186, 410.30161, 194.58443999999997, 906.86484]","[-261.89263, 540.01033, -219.12307999999996, 518.8348799999999]","[-257.05639, 811.52296, 19.3449599999999, 1086.0505200000002]","[-163.1003, 1106.3288, 375.82436000000007, 1179.22336]","[-94.68008, 1387.69485, 273.68088, 1125.4642000000003]","[-134.61861, 1587.43324, -159.75411999999994, 798.9535599999999]"
6,People,"[-234.44674, 1822.47121, 0, 0]","[-291.53493, 2120.32478, -228.35275999999988, 1191.41428]","[-284.1925, 2429.59479, 29.369719999999916, 1237.0800400000007]","[-239.22665, 2800.90461, 179.86339999999996, 1485.2392799999998]","[-237.79643, 3060.33871, 5.720880000000079, 1037.7363999999998]","[-250.87847, 3287.17794, -52.328160000000025, 907.3569200000002]","[-283.9703, 3511.36354, -132.36732000000006, 896.7423999999992]","[-282.20111, 3576.51286, 7.076759999999922, 260.59727999999996]","[-269.65769, 3543.84314, 50.17368000000015, -130.6788799999996]","[-272.73916, 3488.67094, -12.325880000000097, -220.6887999999999]","[-305.13272, 3406.62522, -129.57423999999992, -328.1828800000003]","[-403.98997, 3306.40881, -395.4290000000001, -400.86564]","[-435.366, 3265.29869, -125.50411999999983, -164.4404799999993]","[-422.51897, 3236.77714, 51.388119999999844, -114.08619999999974]","[-450.07199, 3178.02369, -110.21208000000001, -235.01380000000063]","[-404.23627, 3201.20529, 183.34288000000015, 92.72639999999956]"
7,People,"[-299.57045, 3260.52739, 0, 0]","[-209.34513, 3300.70205, 360.90127999999993, 160.6986399999987]","[-170.98711, 3313.06309, 153.43208000000004, 49.44416000000092]","[-163.4803, 3336.61711, 30.027240000000006, 94.21608000000015]","[-158.32689, 3344.52595, 20.613640000000032, 31.63536000000022]","[-160.82276, 3335.86618, -9.983479999999986, -34.63908000000083]","[-220.77749, 3351.2106, -239.81892000000005, 61.3776799999996]","[-385.84868, 3344.36788, -660.28476, -27.370880000000398]","[-532.78123, 3279.55428, -587.7302000000008, -259.25440000000003]","[-701.7204, 3172.98657, -675.75668, -426.2708399999992]","[-810.50936, 3108.83398, -435.1558399999999, -256.6103600000006]","[-843.51943, 3023.94407, -132.04028000000017, -339.5596399999995]","[-803.58909, 2849.21044, 159.72136, -698.9345200000007]","[-768.97128, 2582.14467, 138.4712400000003, -1068.2630799999988]","[-880.28589, 2331.85514, -445.25844000000006, -1001.15812]","[-1130.06848, 2059.39375, -999.1303599999997, -1089.8455599999998]"
8,People,"[-1272.67576, 1784.54948, 0, 0]","[-1457.24141, 1512.0489, -738.2626, -1090.0023199999996]","[-1770.0248, 1386.47775, -1251.1335599999993, -502.28459999999995]","[-2125.38712, 1378.01084, -1421.4492799999998, -33.86764000000039]","[-2442.38283, 1346.87867, -1267.9828400000006, -124.52867999999944]","[-2735.70884, 1274.26202, -1173.304039999999, -290.46660000000065]","[-3072.16521, 1197.29844, -1345.8254800000013, -307.85431999999946]","[-3427.67136, 1209.33205, -1422.0245999999988, 48.13443999999981]","[-3781.05045, 1218.87875, -1413.5163600000028, 38.18680000000044]","[-4153.24382, 1210.16117, -1488.773479999998, -34.87031999999999]","[-4504.07967, 1147.23457, -1403.3434000000016, -251.70640000000003]","[-4865.64901, 1103.06096, -1446.27736, -176.6944400000002]","[-5232.78915, 1122.36878, -1468.560559999998, 77.23127999999997]","[-5559.437531578948, 1064.9045221052631, -1306.5935263157953, -229.8570315789475]","[-5801.16429, 903.88272, -966.9070336842051, -644.0872084210528]","[-6007.6006, 684.93916, -825.7452400000002, -875.7742399999997]"
9,People,"[-6264.96757, 522.51863, 0, 0]","[-6555.92592, 372.2259, -1163.8333999999995, -601.17092]","[-6747.66265, 184.97864, -766.9469200000021, -748.98904]","[-6853.6598, -3.82715, -423.9886000000006, -755.22316]","[-6903.86431, -216.3076, -200.8180399999983, -849.9218000000001]","[-7021.17839, -408.40569, -469.2563200000004, -768.3923599999999]","[-7168.26948, -583.96644, -588.3643599999996, -702.2430000000002]","[-7310.66313, -741.23485, -569.5745999999999, -629.0736400000001]","[-7341.8643, -833.92758, -124.80468000000121, -370.7709200000003]","[-7367.69406, -863.14397, -103.3190399999985, -116.86555999999973]","[-7397.63341, -913.28933, -119.75740000000224, -200.58143999999993]","[-7380.24835, -912.16805, 69.54024000000209, 4.485119999999824]","[-7324.44969, -875.7926, 223.1946399999979, 145.5018]","[-7325.50019, -877.1649, -4.201999999997497, -5.4891999999999825]","[-7356.36872, -906.65253, -123.47412000000259, -117.95051999999987]","[-7377.24445, -998.09157, -83.502919999999, -365.75616000000036]"
