,Type,Point_1,Point_2,Point_3,Point_4,Point_5,Point_6,Point_7,Point_8,Point_9,Point_10,Point_11,Point_12,Point_13,Point_14,Point_15,Point_16
0,People,"[-765.4137, -3501.5699, 0.0, 0.0]","[-759.14517, -3505.37216, 25.074119999999766, -15.209039999999732]","[-757.04703, -3502.57794, 8.39256000000023, 11.176879999999073]","[-755.82536, -3500.74186, 4.886679999999615, 7.3443200000001525]","[-754.81245, -3500.02637, 4.051640000000134, 2.861960000000181]","[-754.84713, -3500.02695, -0.13871999999992113, -0.0023199999995995313]","[-756.71013, -3500.69752, -7.4520000000002256, -2.682280000000901]","[-759.04693, -3501.12051, -9.347199999999702, -1.6919600000001083]","[-760.59393, -3501.04023, -6.188000000000107, 0.3211200000005195]","[-735.62894, -3525.11272, 99.85996000000023, -96.28996000000006]","[-723.78008, -3512.45435, 47.39543999999978, 50.63348000000042]","[-713.07917, -3458.01187, 42.80364000000009, 217.76992000000064]","[-708.12085, -3440.37615, 19.83327999999983, 70.54287999999906]","[-773.99961, -3389.45567, -263.5150399999998, 203.6819200000009]","[-777.77247, -3296.35539, -15.091440000000148, 372.4011199999986]","[-727.99624, -3163.30903, 199.10492000000022, 532.1854400000011]"
1,People,"[-620.79172, -2953.60774, 428.81807999999955, 838.8051599999999]","[-530.18662, -2764.56695, 362.4204000000004, 756.1631600000001]","[-507.36752, -2539.60078, 91.27639999999974, 899.8646799999988]","[-476.19132, -2301.8156, 124.70479999999998, 951.1407200000012]","[-353.26988, -2069.31756, 491.6857600000001, 929.9921599999998]","[-199.35447, -1779.9083, 615.66164, 1157.6370399999996]","[-140.39909, -1480.03487, 235.82151999999996, 1199.4937200000004]","[-72.46941, -1167.47392, 271.71872, 1250.2438000000002]","[69.87157, -897.55696, 569.3639200000005, 1079.6678400000005]","[207.61782, -589.51039, 550.9849999999999, 1232.18628]","[248.44013, -281.23184, 163.28924000000006, 1233.1142000000002]","[272.61376, 39.05962, 96.69452000000001, 1281.16584]","[368.48347, 312.15598, 383.47884, 1092.38544]","[514.15965, 626.20089, 582.7047200000002, 1256.1796399999998]","[557.29045, 945.47975, 172.52319999999963, 1277.11544]","[551.86875, 1292.33597, -21.68679999999995, 1387.4248800000005]"
2,People,"[618.07856, 1611.4225, 264.83924000000025, 1276.3461199999992]","[703.85697, 1964.74718, 343.11364000000003, 1413.2987200000007]","[701.3077, 2276.34532, -10.19708000000037, 1246.3925599999993]","[641.4377, 2545.56112, -239.48000000000002, 1076.8631999999998]","[594.36149, 2751.00987, -188.30483999999979, 821.7950000000001]","[573.64166, 2915.04866, -82.87932, 656.1551600000003]","[565.25092, 3080.87417, -33.5629600000002, 663.3020400000005]","[606.51555, 3111.62873, 165.05852000000004, 123.01823999999942]","[713.7392, 3066.41136, 428.8946000000005, -180.86947999999956]","[825.02451, 3042.23377, 445.1412399999999, -96.71036000000095]","[883.69458, 3186.4684, 234.68028000000004, 576.9385200000015]","[807.25367, 3280.01336, -305.76363999999967, 374.1798399999989]","[810.3393, 3331.69779, 12.342519999999695, 206.737720000001]","[862.14686, 3403.85481, 207.23023999999987, 288.6280799999986]","[929.92751, 3423.36461, 271.12260000000015, 78.03920000000107]","[910.46555, 3431.78203, -77.8478399999999, 33.66967999999906]"
3,People,"[873.40674, 3406.10569, -148.23523999999998, -102.70535999999993]","[871.48144, 3392.74041, -7.701199999999972, -53.46111999999994]","[882.2929, 3394.72371, 43.245840000000044, 7.933200000001307]","[887.84377, 3396.90883, 22.203479999999672, 8.74047999999857]","[899.16343, 3388.57069, 45.278639999999996, -33.35255999999936]","[902.65243, 3386.96322, 13.956000000000131, -6.4298799999996845]","[902.78705, 3385.24566, 0.5384800000001633, -6.870240000000194]","[902.37459, 3374.66341, -1.6498400000000402, -42.32899999999972]","[913.80335, 3348.1856, 45.71504000000009, -105.91124000000137]","[943.6726, 3289.81527, 119.47699999999986, -233.48131999999896]","[963.31959, 3266.19366, 78.58795999999984, -94.48644000000058]","[965.24071, 3272.7237, 7.684480000000349, 26.120160000000396]","[964.79459, 3281.1076, -1.7844800000002579, 33.53559999999925]","[962.20567, 3287.54495, -10.355679999999666, 25.749400000000605]","[959.11334, 3290.61926, -12.369320000000243, 12.297239999999874]","[951.79997, 3294.61109, -29.253479999999854, 15.967319999999745]"
4,People,"[945.866, 3298.52488, -23.735880000000012, 15.655160000000139]","[943.1007, 3300.54126, -11.061200000000099, 8.065520000000106]","[944.74185, 3302.00602, 6.564600000000155, 5.859039999999368]","[946.28743, 3301.8832, 6.182319999999891, -0.491279999998369]","[948.05391, 3299.49446, 7.0659200000000055, -9.554960000001302]","[948.18993, 3301.28848, 0.5440800000001218, 7.176080000001093]","[956.45025, 3371.13238, 33.041279999999915, 279.3755999999994]","[964.45746, 3390.67679, 32.028839999999946, 78.17763999999988]","[986.08496, 3349.95996, 86.51000000000029, -162.86731999999952]","[945.17959, 3221.40446, -163.62148000000025, -514.2219999999998]","[855.51831, 3079.22691, -358.6451199999997, -568.7102000000014]","[774.3578, 2926.62505, -324.6420400000002, -610.407439999999]","[780.96939, 2802.33455, 26.446359999999913, -497.16200000000026]","[743.26622, 2757.90284, -150.81268, -177.72683999999936]","[717.83758, 2790.6385, -101.71455999999989, 130.9426399999993]","[782.9999, 2824.68116, 260.6492800000001, 136.17064000000028]"
5,People,"[930.7844, 2824.74253, 591.1379999999999, 0.24547999999958847]","[1155.03181, 2845.56565, 896.9896399999998, 83.29248000000007]","[1406.36687, 2749.22874, 1005.3402400000004, -385.34763999999996]","[1597.77375, 2613.26869, 765.62752, -543.8402000000006]","[1833.60201, 2556.44863, 943.31304, -227.28024000000005]","[2152.25039, 2523.11612, 1274.5935200000004, -133.33003999999892]","[2476.67635, 2413.94465, 1297.7038400000001, -436.6858800000009]","[2820.77691, 2281.87825, 1376.4022399999994, -528.2655999999988]","[3167.35536, 2242.56166, 1386.313800000001, -157.26636000000158]","[3527.47064, 2197.21361, 1440.46112, -181.39220000000023]","[3838.3058, 2075.24254, 1243.3406400000003, -487.8842799999984]","[4190.52142, 1910.0814, 1408.8624799999998, -660.6445600000006]","[4526.01847, 1835.58757, 1341.9881999999998, -297.97532000000047]","[4861.25813, 1772.00626, 1340.9586400000007, -254.3252399999992]","[5147.91524, 1615.82604, 1146.6284400000004, -624.7208800000008]","[5400.09594, 1453.77536, 1008.7227999999996, -648.2027199999993]"
6,People,"[5690.75501, 1353.7303, 1162.6362799999988, -400.1802400000006]","[5986.75607, 1235.64101, 1184.004240000002, -472.35715999999957]","[6229.63389911672, 1043.4631347949528, 971.5113164668801, -768.711500820189]","[6426.821271356467, 872.9431497791799, 788.7494889589871, -682.0799400630917]","[6624.008643596215, 702.4231647634069, 788.7494889589907, -682.0799400630917]","[6821.1960158359625, 531.9031797476341, 788.7494889589907, -682.0799400630913]","[7018.38338807571, 361.3831947318613, 788.7494889589907, -682.0799400630913]","[7215.570760315458, 190.86320971608848, 788.7494889589907, -682.0799400630913]","[7412.758132555205, 20.34322470031566, 788.7494889589877, -682.0799400630918]","[7609.945504794952, -150.1767603154574, 788.7494889589907, -682.0799400630922]","[7807.132877034701, -320.6967453312302, 788.7494889589943, -682.0799400630913]","[8004.320249274448, -491.216730347003, 788.7494889589871, -682.0799400630913]","[8201.507621514196, -661.7367153627758, 788.7494889589943, -682.0799400630913]","[8398.694993753943, -832.2567003785487, 788.7494889589871, -682.0799400630913]","[8595.88236599369, -1002.7766853943216, 788.7494889589871, -682.0799400630917]","[8712.72314, -1107.43733, 467.36309602524125, -418.64257842271354]"
7,People,"[8829.50183, -1168.47015, 467.11475999999675, -244.13128000000052]","[8797.298621648746, -1136.513740609319, -128.8128334050125, 127.8256375627243]","[8741.143180340503, -1101.7274117562724, -224.6217652329724, 139.1453154121864]","[8684.987739032258, -1066.9410829032258, -224.62176523297967, 139.1453154121864]","[8628.832297724015, -1032.1547540501792, -224.6217652329724, 139.1453154121864]","[8572.676856415772, -997.3684251971326, -224.6217652329724, 139.1453154121864]","[8516.521415107527, -962.582096344086, -224.62176523297967, 139.1453154121864]","[8460.365973799284, -927.7957674910394, -224.6217652329724, 139.1453154121864]","[8404.21053249104, -893.0094386379928, -224.6217652329726, 139.1453154121865]","[8348.055091182796, -858.2231097849462, -224.62176523297967, 139.1453154121864]","[8291.899649874553, -823.4367809318996, -224.6217652329724, 139.1453154121864]","[8235.744208566308, -788.650452078853, -224.62176523297967, 139.1453154121864]","[8179.588767258065, -753.8641232258065, -224.6217652329724, 139.1453154121864]","[8123.433325949821, -719.0777943727599, -224.62176523297603, 139.1453154121864]","[8067.277884641578, -684.2914655197133, -224.6217652329724, 139.1453154121864]","[8011.122443333334, -649.5051366666667, -224.62176523297603, 139.1453154121864]"
8,People,"[7954.96700202509, -614.7188078136201, -224.62176523297921, 139.14531541218838]","[7898.811560716846, -579.9324789605735, -224.62176523297603, 139.1453154121864]","[7842.656119408602, -545.1461501075269, -224.62176523297603, 139.1453154121864]","[7786.5006781003585, -510.35982125448027, -224.6217652329724, 139.1453154121864]","[7730.345236792114, -475.57349240143367, -224.62176523297967, 139.1453154121864]","[7674.189795483871, -440.7871635483871, -224.62176523296876, 139.14531541218616]","[7618.034354175627, -406.0008346953405, -224.62176523297603, 139.14531541218662]","[7427.06567, -309.49733, -763.8747367025098, 386.014018781362]","[7125.71817, -220.4244, -1205.3900000000006, 356.2917200000003]","[6800.0374, -181.10366, -1302.7230799999998, 157.28296]","[6425.69315, -123.61485, -1497.3770000000004, 229.95523999999995]","[6076.50333, -14.90975, -1396.759280000002, 434.8204]","[5693.04036, 48.15406, -1533.8518799999983, 252.25524000000001]","[5301.39391, 55.48232, -1566.5858000000007, 29.31304]","[4910.11102, 99.00018, -1565.131559999998, 174.07144]","[4575.75423, 229.15235, -1337.427160000003, 520.60868]"
9,People,"[4233.38036, 266.46205, -1369.4954799999978, 149.23879999999986]","[3866.56862, 281.81792, -1467.2469600000004, 61.423480000000154]","[3509.01104, 388.46604, -1430.2303200000006, 426.59248]","[3180.19595, 573.495, -1315.2603600000002, 740.1158399999999]","[2879.02038, 687.11012, -1204.7022799999995, 454.4604800000002]","[2564.55459, 751.72893, -1257.863159999999, 258.47523999999976]","[2265.72787, 836.70816, -1195.30688, 339.9169200000001]","[1991.29244, 1013.77007, -1097.741720000001, 708.24764]","[1722.77222, 1140.75938, -1074.0808800000004, 507.9572400000002]","[1420.12732, 1241.5992, -1210.5796, 403.3592800000006]","[1117.05582, 1400.40928, -1212.286, 635.2403199999999]","[823.98463, 1602.67753, -1172.28476, 809.0729999999994]","[506.98286, 1751.2835, -1268.00708, 594.4238800000003]","[160.70653, 1857.50453, -1385.1053200000001, 424.8841199999997]","[-219.27531, 1997.54984, -1519.92736, 560.1812399999999]","[-522.42754, 2195.02821, -1212.6089200000001, 789.9134800000002]"
